data_name,data_preprocessing_name,metric_name,metric_value,predicted_client_name,cross_validation_method,seed
Microbiome Data,uncorrected,MCC,0.4379212585974223,France1,Leave-One-Cohort-Out,42
Microbiome Data,uncorrected,F1_score,0.6910439851616322,France1,Leave-One-Cohort-Out,42
Microbiome Data,uncorrected,MCC,0.2891703601366998,Germany1,Leave-One-Cohort-Out,42
Microbiome Data,uncorrected,F1_score,0.6472901432337933,Germany1,Leave-One-Cohort-Out,42
Microbiome Data,uncorrected,MCC,0.5096471914376256,Germany2,Leave-One-Cohort-Out,42
Microbiome Data,uncorrected,F1_score,0.8005540166204985,Germany2,Leave-One-Cohort-Out,42
Microbiome Data,corrected,MCC,0.5721450241272974,China1,Leave-One-Cohort-Out,42
Microbiome Data,corrected,F1_score,0.7924107142857143,China1,Leave-One-Cohort-Out,42
Microbiome Data,corrected,MCC,0.5728175889651488,China3,Leave-One-Cohort-Out,42
Microbiome Data,corrected,F1_score,0.7837979801984123,China3,Leave-One-Cohort-Out,42
Microbiome Data,corrected,MCC,0.5293519585275472,China5,Leave-One-Cohort-Out,42
Microbiome Data,corrected,F1_score,0.7285754985754985,China5,Leave-One-Cohort-Out,42
Microbiome Data,corrected,MCC,0.4481445626126795,France1,Leave-One-Cohort-Out,42
Microbiome Data,corrected,F1_score,0.7259149694694125,France1,Leave-One-Cohort-Out,42
Microbiome Data,corrected,MCC,0.4443123854772016,Germany1,Leave-One-Cohort-Out,42
Microbiome Data,corrected,F1_score,0.7623533408241658,Germany1,Leave-One-Cohort-Out,42
Microbiome Data,corrected,MCC,0.3756951598661515,Germany2,Leave-One-Cohort-Out,42
Microbiome Data,corrected,F1_score,0.7771728171002218,Germany2,Leave-One-Cohort-Out,42
Balanced Simulated Data,uncorrected,MCC,1.0,lab1,Leave-One-Cohort-Out,43
Balanced Simulated Data,uncorrected,F1_score,1.0,lab1,Leave-One-Cohort-Out,43
Balanced Simulated Data,uncorrected,MCC,0.7622792201730545,lab2,Leave-One-Cohort-Out,43
Balanced Simulated Data,uncorrected,F1_score,0.8681006493506493,lab2,Leave-One-Cohort-Out,43
Balanced Simulated Data,uncorrected,MCC,1.0,lab3,Leave-One-Cohort-Out,43
Balanced Simulated Data,uncorrected,F1_score,1.0,lab3,Leave-One-Cohort-Out,43
Balanced Simulated Data,corrected,MCC,1.0,lab1,Leave-One-Cohort-Out,43
Balanced Simulated Data,corrected,F1_score,1.0,lab1,Leave-One-Cohort-Out,43
Balanced Simulated Data,corrected,MCC,1.0,lab2,Leave-One-Cohort-Out,43
Balanced Simulated Data,corrected,F1_score,1.0,lab2,Leave-One-Cohort-Out,43
Balanced Simulated Data,corrected,MCC,1.0,lab3,Leave-One-Cohort-Out,43
Balanced Simulated Data,corrected,F1_score,1.0,lab3,Leave-One-Cohort-Out,43
Mildly Imbalanced Simulated Data,uncorrected,MCC,1.0,lab1,Leave-One-Cohort-Out,43
Mildly Imbalanced Simulated Data,uncorrected,F1_score,1.0,lab1,Leave-One-Cohort-Out,43
Mildly Imbalanced Simulated Data,uncorrected,MCC,1.0,lab2,Leave-One-Cohort-Out,43
Mildly Imbalanced Simulated Data,uncorrected,F1_score,1.0,lab2,Leave-One-Cohort-Out,43
Mildly Imbalanced Simulated Data,uncorrected,MCC,1.0,lab3,Leave-One-Cohort-Out,43
Mildly Imbalanced Simulated Data,uncorrected,F1_score,1.0,lab3,Leave-One-Cohort-Out,43
Mildly Imbalanced Simulated Data,corrected,MCC,1.0,lab1,Leave-One-Cohort-Out,43
Mildly Imbalanced Simulated Data,corrected,F1_score,1.0,lab1,Leave-One-Cohort-Out,43
Mildly Imbalanced Simulated Data,corrected,MCC,1.0,lab2,Leave-One-Cohort-Out,43
Mildly Imbalanced Simulated Data,corrected,F1_score,1.0,lab2,Leave-One-Cohort-Out,43
Mildly Imbalanced Simulated Data,corrected,MCC,1.0,lab3,Leave-One-Cohort-Out,43
Mildly Imbalanced Simulated Data,corrected,F1_score,1.0,lab3,Leave-One-Cohort-Out,43
Strongly Imbalanced Simulated Data,uncorrected,MCC,0.8660254037844386,lab1,Leave-One-Cohort-Out,43
Strongly Imbalanced Simulated Data,uncorrected,F1_score,0.9519713261648748,lab1,Leave-One-Cohort-Out,43
Strongly Imbalanced Simulated Data,uncorrected,MCC,0.4095333055726555,lab2,Leave-One-Cohort-Out,43
Strongly Imbalanced Simulated Data,uncorrected,F1_score,0.5681120430447855,lab2,Leave-One-Cohort-Out,43
Strongly Imbalanced Simulated Data,uncorrected,MCC,0.0,lab3,Leave-One-Cohort-Out,43
Strongly Imbalanced Simulated Data,uncorrected,F1_score,0.45,lab3,Leave-One-Cohort-Out,43
Strongly Imbalanced Simulated Data,corrected,MCC,1.0,lab1,Leave-One-Cohort-Out,43
Strongly Imbalanced Simulated Data,corrected,F1_score,1.0,lab1,Leave-One-Cohort-Out,43
Strongly Imbalanced Simulated Data,corrected,MCC,1.0,lab2,Leave-One-Cohort-Out,43
Strongly Imbalanced Simulated Data,corrected,F1_score,1.0,lab2,Leave-One-Cohort-Out,43
Strongly Imbalanced Simulated Data,corrected,MCC,1.0,lab3,Leave-One-Cohort-Out,43
Strongly Imbalanced Simulated Data,corrected,F1_score,1.0,lab3,Leave-One-Cohort-Out,43
Proteomics Data,uncorrected,MCC,0.0,lab_A,Leave-One-Cohort-Out,43
Proteomics Data,uncorrected,F1_score,0.3333333333333333,lab_A,Leave-One-Cohort-Out,43
Proteomics Data,uncorrected,MCC,0.0,lab_B,Leave-One-Cohort-Out,43
Proteomics Data,uncorrected,F1_score,0.309462915601023,lab_B,Leave-One-Cohort-Out,43
Proteomics Data,uncorrected,MCC,0.0,lab_C,Leave-One-Cohort-Out,43
Proteomics Data,uncorrected,F1_score,0.309462915601023,lab_C,Leave-One-Cohort-Out,43
Proteomics Data,uncorrected,MCC,0.0,lab_D,Leave-One-Cohort-Out,43
Proteomics Data,uncorrected,F1_score,0.3333333333333333,lab_D,Leave-One-Cohort-Out,43
Proteomics Data,uncorrected,MCC,0.0,lab_E,Leave-One-Cohort-Out,43
Proteomics Data,uncorrected,F1_score,0.3333333333333333,lab_E,Leave-One-Cohort-Out,43
Proteomics Data,corrected,MCC,1.0,lab_A,Leave-One-Cohort-Out,43
Proteomics Data,corrected,F1_score,1.0,lab_A,Leave-One-Cohort-Out,43
Proteomics Data,corrected,MCC,1.0,lab_B,Leave-One-Cohort-Out,43
Proteomics Data,corrected,F1_score,1.0,lab_B,Leave-One-Cohort-Out,43
Proteomics Data,corrected,MCC,1.0,lab_C,Leave-One-Cohort-Out,43
Proteomics Data,corrected,F1_score,1.0,lab_C,Leave-One-Cohort-Out,43
Proteomics Data,corrected,MCC,1.0,lab_D,Leave-One-Cohort-Out,43
Proteomics Data,corrected,F1_score,1.0,lab_D,Leave-One-Cohort-Out,43
Proteomics Data,corrected,MCC,1.0,lab_E,Leave-One-Cohort-Out,43
Proteomics Data,corrected,F1_score,1.0,lab_E,Leave-One-Cohort-Out,43
Microarray Data,uncorrected,MCC,1.0,GSE14407,Leave-One-Cohort-Out,43
Microarray Data,uncorrected,F1_score,1.0,GSE14407,Leave-One-Cohort-Out,43
Microarray Data,uncorrected,MCC,0.0,GSE26712,Leave-One-Cohort-Out,43
Microarray Data,uncorrected,F1_score,0.9237516869095818,GSE26712,Leave-One-Cohort-Out,43
Microarray Data,uncorrected,MCC,1.0,GSE38666,Leave-One-Cohort-Out,43
Microarray Data,uncorrected,F1_score,1.0,GSE38666,Leave-One-Cohort-Out,43
Microarray Data,uncorrected,MCC,1.0,GSE40595,Leave-One-Cohort-Out,43
Microarray Data,uncorrected,F1_score,1.0,GSE40595,Leave-One-Cohort-Out,43
Microarray Data,uncorrected,MCC,0.0,GSE6008,Leave-One-Cohort-Out,43
Microarray Data,uncorrected,F1_score,0.7837037037037037,GSE6008,Leave-One-Cohort-Out,43
Microarray Data,uncorrected,MCC,0.0,GSE69428,Leave-One-Cohort-Out,43
Microarray Data,uncorrected,F1_score,0.3629764065335753,GSE69428,Leave-One-Cohort-Out,43
Microarray Data,corrected,MCC,0.641688947919748,GSE14407,Leave-One-Cohort-Out,43
Microarray Data,corrected,F1_score,0.7822141560798549,GSE14407,Leave-One-Cohort-Out,43
Microarray Data,corrected,MCC,0.6977407149243606,GSE26712,Leave-One-Cohort-Out,43
Microarray Data,corrected,F1_score,0.9702564102564102,GSE26712,Leave-One-Cohort-Out,43
Microarray Data,corrected,MCC,0.7385489458759964,GSE38666,Leave-One-Cohort-Out,43
Microarray Data,corrected,F1_score,0.86,GSE38666,Leave-One-Cohort-Out,43
Microarray Data,corrected,MCC,1.0,GSE40595,Leave-One-Cohort-Out,43
Microarray Data,corrected,F1_score,1.0,GSE40595,Leave-One-Cohort-Out,43
Microarray Data,corrected,MCC,0.0,GSE6008,Leave-One-Cohort-Out,43
Microarray Data,corrected,F1_score,0.7837037037037037,GSE6008,Leave-One-Cohort-Out,43
Microarray Data,corrected,MCC,0.3615507630310936,GSE69428,Leave-One-Cohort-Out,43
Microarray Data,corrected,F1_score,0.5621123515860358,GSE69428,Leave-One-Cohort-Out,43
Microbiome Data,uncorrected,MCC,0.6578997818419274,China1,Leave-One-Cohort-Out,43
Microbiome Data,uncorrected,F1_score,0.8339285714285714,China1,Leave-One-Cohort-Out,43
Microbiome Data,uncorrected,MCC,0.5479312287116537,China3,Leave-One-Cohort-Out,43
Microbiome Data,uncorrected,F1_score,0.7750517598343685,China3,Leave-One-Cohort-Out,43
Microbiome Data,uncorrected,MCC,0.4748805441668119,China5,Leave-One-Cohort-Out,43
Microbiome Data,uncorrected,F1_score,0.6987464625079304,China5,Leave-One-Cohort-Out,43
Microbiome Data,uncorrected,MCC,0.4131101105366349,France1,Leave-One-Cohort-Out,43
Microbiome Data,uncorrected,F1_score,0.6819054120681154,France1,Leave-One-Cohort-Out,43
Microbiome Data,uncorrected,MCC,0.3049771000798635,Germany1,Leave-One-Cohort-Out,43
Microbiome Data,uncorrected,F1_score,0.6605633802816901,Germany1,Leave-One-Cohort-Out,43
Microbiome Data,uncorrected,MCC,0.4564354645876384,Germany2,Leave-One-Cohort-Out,43
Microbiome Data,uncorrected,F1_score,0.7573934837092732,Germany2,Leave-One-Cohort-Out,43
Microbiome Data,corrected,MCC,0.6150224029846124,China1,Leave-One-Cohort-Out,43
Microbiome Data,corrected,F1_score,0.8131696428571429,China1,Leave-One-Cohort-Out,43
Microbiome Data,corrected,MCC,0.6381522091037566,China3,Leave-One-Cohort-Out,43
Microbiome Data,corrected,F1_score,0.8183652173913043,China3,Leave-One-Cohort-Out,43
Microbiome Data,corrected,MCC,0.5032206605139818,China5,Leave-One-Cohort-Out,43
Microbiome Data,corrected,F1_score,0.7195282971862966,China5,Leave-One-Cohort-Out,43
Microbiome Data,corrected,MCC,0.5270923093941878,France1,Leave-One-Cohort-Out,43
Microbiome Data,corrected,F1_score,0.765069973830925,France1,Leave-One-Cohort-Out,43
Microbiome Data,corrected,MCC,0.4155828472938427,Germany1,Leave-One-Cohort-Out,43
Microbiome Data,corrected,F1_score,0.7604828973843057,Germany1,Leave-One-Cohort-Out,43
Microbiome Data,corrected,MCC,0.5096471914376256,Germany2,Leave-One-Cohort-Out,43
Microbiome Data,corrected,F1_score,0.8005540166204985,Germany2,Leave-One-Cohort-Out,43
Balanced Simulated Data,uncorrected,MCC,1.0,lab1,Leave-One-Cohort-Out,44
Balanced Simulated Data,uncorrected,F1_score,1.0,lab1,Leave-One-Cohort-Out,44
Balanced Simulated Data,uncorrected,MCC,0.7539407580617106,lab2,Leave-One-Cohort-Out,44
Balanced Simulated Data,uncorrected,F1_score,0.8628571428571428,lab2,Leave-One-Cohort-Out,44
Balanced Simulated Data,uncorrected,MCC,1.0,lab3,Leave-One-Cohort-Out,44
Balanced Simulated Data,uncorrected,F1_score,1.0,lab3,Leave-One-Cohort-Out,44
Balanced Simulated Data,corrected,MCC,1.0,lab1,Leave-One-Cohort-Out,44
Balanced Simulated Data,corrected,F1_score,1.0,lab1,Leave-One-Cohort-Out,44
Balanced Simulated Data,corrected,MCC,1.0,lab2,Leave-One-Cohort-Out,44
Balanced Simulated Data,corrected,F1_score,1.0,lab2,Leave-One-Cohort-Out,44
Balanced Simulated Data,corrected,MCC,1.0,lab3,Leave-One-Cohort-Out,44
Balanced Simulated Data,corrected,F1_score,1.0,lab3,Leave-One-Cohort-Out,44
Mildly Imbalanced Simulated Data,uncorrected,MCC,1.0,lab1,Leave-One-Cohort-Out,44
Mildly Imbalanced Simulated Data,uncorrected,F1_score,1.0,lab1,Leave-One-Cohort-Out,44
Mildly Imbalanced Simulated Data,uncorrected,MCC,1.0,lab2,Leave-One-Cohort-Out,44
Mildly Imbalanced Simulated Data,uncorrected,F1_score,1.0,lab2,Leave-One-Cohort-Out,44
Mildly Imbalanced Simulated Data,uncorrected,MCC,1.0,lab3,Leave-One-Cohort-Out,44
Mildly Imbalanced Simulated Data,uncorrected,F1_score,1.0,lab3,Leave-One-Cohort-Out,44
Mildly Imbalanced Simulated Data,corrected,MCC,1.0,lab1,Leave-One-Cohort-Out,44
Mildly Imbalanced Simulated Data,corrected,F1_score,1.0,lab1,Leave-One-Cohort-Out,44
Mildly Imbalanced Simulated Data,corrected,MCC,1.0,lab2,Leave-One-Cohort-Out,44
Mildly Imbalanced Simulated Data,corrected,F1_score,1.0,lab2,Leave-One-Cohort-Out,44
Mildly Imbalanced Simulated Data,corrected,MCC,1.0,lab3,Leave-One-Cohort-Out,44
Mildly Imbalanced Simulated Data,corrected,F1_score,1.0,lab3,Leave-One-Cohort-Out,44
Strongly Imbalanced Simulated Data,uncorrected,MCC,0.8660254037844386,lab1,Leave-One-Cohort-Out,44
Strongly Imbalanced Simulated Data,uncorrected,F1_score,0.9519713261648748,lab1,Leave-One-Cohort-Out,44
Strongly Imbalanced Simulated Data,uncorrected,MCC,0.4377851091863374,lab2,Leave-One-Cohort-Out,44
Strongly Imbalanced Simulated Data,uncorrected,F1_score,0.599259959061565,lab2,Leave-One-Cohort-Out,44
Strongly Imbalanced Simulated Data,uncorrected,MCC,0.0,lab3,Leave-One-Cohort-Out,44
Strongly Imbalanced Simulated Data,uncorrected,F1_score,0.45,lab3,Leave-One-Cohort-Out,44
Strongly Imbalanced Simulated Data,corrected,MCC,1.0,lab1,Leave-One-Cohort-Out,44
Strongly Imbalanced Simulated Data,corrected,F1_score,1.0,lab1,Leave-One-Cohort-Out,44
Strongly Imbalanced Simulated Data,corrected,MCC,1.0,lab2,Leave-One-Cohort-Out,44
Strongly Imbalanced Simulated Data,corrected,F1_score,1.0,lab2,Leave-One-Cohort-Out,44
Strongly Imbalanced Simulated Data,corrected,MCC,1.0,lab3,Leave-One-Cohort-Out,44
Strongly Imbalanced Simulated Data,corrected,F1_score,1.0,lab3,Leave-One-Cohort-Out,44
Proteomics Data,uncorrected,MCC,0.0,lab_A,Leave-One-Cohort-Out,44
Proteomics Data,uncorrected,F1_score,0.3333333333333333,lab_A,Leave-One-Cohort-Out,44
Proteomics Data,uncorrected,MCC,0.0,lab_B,Leave-One-Cohort-Out,44
Proteomics Data,uncorrected,F1_score,0.309462915601023,lab_B,Leave-One-Cohort-Out,44
Proteomics Data,uncorrected,MCC,0.0,lab_C,Leave-One-Cohort-Out,44
Proteomics Data,uncorrected,F1_score,0.309462915601023,lab_C,Leave-One-Cohort-Out,44
Proteomics Data,uncorrected,MCC,0.0,lab_D,Leave-One-Cohort-Out,44
Proteomics Data,uncorrected,F1_score,0.3333333333333333,lab_D,Leave-One-Cohort-Out,44
Proteomics Data,uncorrected,MCC,0.3077935056255462,lab_E,Leave-One-Cohort-Out,44
Proteomics Data,uncorrected,F1_score,0.5901328273244781,lab_E,Leave-One-Cohort-Out,44
Proteomics Data,corrected,MCC,1.0,lab_A,Leave-One-Cohort-Out,44
Proteomics Data,corrected,F1_score,1.0,lab_A,Leave-One-Cohort-Out,44
Proteomics Data,corrected,MCC,1.0,lab_B,Leave-One-Cohort-Out,44
Proteomics Data,corrected,F1_score,1.0,lab_B,Leave-One-Cohort-Out,44
Proteomics Data,corrected,MCC,1.0,lab_C,Leave-One-Cohort-Out,44
Proteomics Data,corrected,F1_score,1.0,lab_C,Leave-One-Cohort-Out,44
Proteomics Data,corrected,MCC,1.0,lab_D,Leave-One-Cohort-Out,44
Proteomics Data,corrected,F1_score,1.0,lab_D,Leave-One-Cohort-Out,44
Proteomics Data,corrected,MCC,1.0,lab_E,Leave-One-Cohort-Out,44
Proteomics Data,corrected,F1_score,1.0,lab_E,Leave-One-Cohort-Out,44
Microarray Data,uncorrected,MCC,1.0,GSE14407,Leave-One-Cohort-Out,44
Microarray Data,uncorrected,F1_score,1.0,GSE14407,Leave-One-Cohort-Out,44
Microarray Data,uncorrected,MCC,0.0,GSE26712,Leave-One-Cohort-Out,44
Microarray Data,uncorrected,F1_score,0.9237516869095818,GSE26712,Leave-One-Cohort-Out,44
Microarray Data,uncorrected,MCC,1.0,GSE38666,Leave-One-Cohort-Out,44
Microarray Data,uncorrected,F1_score,1.0,GSE38666,Leave-One-Cohort-Out,44
Microarray Data,uncorrected,MCC,1.0,GSE40595,Leave-One-Cohort-Out,44
Microarray Data,uncorrected,F1_score,1.0,GSE40595,Leave-One-Cohort-Out,44
Microarray Data,uncorrected,MCC,0.0,GSE6008,Leave-One-Cohort-Out,44
Microarray Data,uncorrected,F1_score,0.7837037037037037,GSE6008,Leave-One-Cohort-Out,44
Microarray Data,uncorrected,MCC,0.0,GSE69428,Leave-One-Cohort-Out,44
Microarray Data,uncorrected,F1_score,0.3629764065335753,GSE69428,Leave-One-Cohort-Out,44
Microarray Data,corrected,MCC,0.641688947919748,GSE14407,Leave-One-Cohort-Out,44
Microarray Data,corrected,F1_score,0.7822141560798549,GSE14407,Leave-One-Cohort-Out,44
Microarray Data,corrected,MCC,0.6977407149243606,GSE26712,Leave-One-Cohort-Out,44
Microarray Data,corrected,F1_score,0.9702564102564102,GSE26712,Leave-One-Cohort-Out,44
Microarray Data,corrected,MCC,0.8017837257372731,GSE38666,Leave-One-Cohort-Out,44
Microarray Data,corrected,F1_score,0.8967032967032967,GSE38666,Leave-One-Cohort-Out,44
Microarray Data,corrected,MCC,1.0,GSE40595,Leave-One-Cohort-Out,44
Microarray Data,corrected,F1_score,1.0,GSE40595,Leave-One-Cohort-Out,44
Microarray Data,corrected,MCC,0.0,GSE6008,Leave-One-Cohort-Out,44
Microarray Data,corrected,F1_score,0.7837037037037037,GSE6008,Leave-One-Cohort-Out,44
Microarray Data,corrected,MCC,0.3615507630310936,GSE69428,Leave-One-Cohort-Out,44
Microarray Data,corrected,F1_score,0.5621123515860358,GSE69428,Leave-One-Cohort-Out,44
Microbiome Data,uncorrected,MCC,0.6624235282504026,China1,Leave-One-Cohort-Out,44
Microbiome Data,uncorrected,F1_score,0.8343680709534368,China1,Leave-One-Cohort-Out,44
Microbiome Data,uncorrected,MCC,0.5376472618263383,China3,Leave-One-Cohort-Out,44
Microbiome Data,uncorrected,F1_score,0.7665018186142852,China3,Leave-One-Cohort-Out,44
Microbiome Data,uncorrected,MCC,0.501891583332003,China5,Leave-One-Cohort-Out,44
Microbiome Data,uncorrected,F1_score,0.6951757371645588,China5,Leave-One-Cohort-Out,44
Microbiome Data,uncorrected,MCC,0.3969414710956452,France1,Leave-One-Cohort-Out,44
Microbiome Data,uncorrected,F1_score,0.6711113390430278,France1,Leave-One-Cohort-Out,44
Microbiome Data,uncorrected,MCC,0.3243464396914987,Germany1,Leave-One-Cohort-Out,44
Microbiome Data,uncorrected,F1_score,0.646421475561835,Germany1,Leave-One-Cohort-Out,44
Microbiome Data,uncorrected,MCC,0.4819992036541475,Germany2,Leave-One-Cohort-Out,44
Microbiome Data,uncorrected,F1_score,0.7791353383458647,Germany2,Leave-One-Cohort-Out,44
Microbiome Data,corrected,MCC,0.5485139501408625,China1,Leave-One-Cohort-Out,44
Microbiome Data,corrected,F1_score,0.7816665733169037,China1,Leave-One-Cohort-Out,44
Microbiome Data,corrected,MCC,0.6381522091037566,China3,Leave-One-Cohort-Out,44
Microbiome Data,corrected,F1_score,0.8183652173913043,China3,Leave-One-Cohort-Out,44
Microbiome Data,corrected,MCC,0.5154286366079848,China5,Leave-One-Cohort-Out,44
Microbiome Data,corrected,F1_score,0.718182174604193,China5,Leave-One-Cohort-Out,44
Microbiome Data,corrected,MCC,0.5340088317562671,France1,Leave-One-Cohort-Out,44
Microbiome Data,corrected,F1_score,0.7652494960248251,France1,Leave-One-Cohort-Out,44
Microbiome Data,corrected,MCC,0.4251801091344347,Germany1,Leave-One-Cohort-Out,44
Microbiome Data,corrected,F1_score,0.7499282061210332,Germany1,Leave-One-Cohort-Out,44
Microbiome Data,corrected,MCC,0.5096471914376256,Germany2,Leave-One-Cohort-Out,44
Microbiome Data,corrected,F1_score,0.8005540166204985,Germany2,Leave-One-Cohort-Out,44
Balanced Simulated Data,uncorrected,MCC,1.0,lab1,Leave-One-Cohort-Out,45
Balanced Simulated Data,uncorrected,F1_score,1.0,lab1,Leave-One-Cohort-Out,45
Balanced Simulated Data,uncorrected,MCC,0.7639154141901762,lab2,Leave-One-Cohort-Out,45
Balanced Simulated Data,uncorrected,F1_score,0.8738616009485608,lab2,Leave-One-Cohort-Out,45
Balanced Simulated Data,uncorrected,MCC,1.0,lab3,Leave-One-Cohort-Out,45
Balanced Simulated Data,uncorrected,F1_score,1.0,lab3,Leave-One-Cohort-Out,45
Balanced Simulated Data,corrected,MCC,1.0,lab1,Leave-One-Cohort-Out,45
Balanced Simulated Data,corrected,F1_score,1.0,lab1,Leave-One-Cohort-Out,45
Balanced Simulated Data,corrected,MCC,1.0,lab2,Leave-One-Cohort-Out,45
Balanced Simulated Data,corrected,F1_score,1.0,lab2,Leave-One-Cohort-Out,45
Balanced Simulated Data,corrected,MCC,1.0,lab3,Leave-One-Cohort-Out,45
Balanced Simulated Data,corrected,F1_score,1.0,lab3,Leave-One-Cohort-Out,45
Mildly Imbalanced Simulated Data,uncorrected,MCC,1.0,lab1,Leave-One-Cohort-Out,45
Mildly Imbalanced Simulated Data,uncorrected,F1_score,1.0,lab1,Leave-One-Cohort-Out,45
Mildly Imbalanced Simulated Data,uncorrected,MCC,1.0,lab2,Leave-One-Cohort-Out,45
Mildly Imbalanced Simulated Data,uncorrected,F1_score,1.0,lab2,Leave-One-Cohort-Out,45
Mildly Imbalanced Simulated Data,uncorrected,MCC,1.0,lab3,Leave-One-Cohort-Out,45
Mildly Imbalanced Simulated Data,uncorrected,F1_score,1.0,lab3,Leave-One-Cohort-Out,45
Mildly Imbalanced Simulated Data,corrected,MCC,1.0,lab1,Leave-One-Cohort-Out,45
Mildly Imbalanced Simulated Data,corrected,F1_score,1.0,lab1,Leave-One-Cohort-Out,45
Mildly Imbalanced Simulated Data,corrected,MCC,1.0,lab2,Leave-One-Cohort-Out,45
Mildly Imbalanced Simulated Data,corrected,F1_score,1.0,lab2,Leave-One-Cohort-Out,45
Mildly Imbalanced Simulated Data,corrected,MCC,1.0,lab3,Leave-One-Cohort-Out,45
Mildly Imbalanced Simulated Data,corrected,F1_score,1.0,lab3,Leave-One-Cohort-Out,45
Strongly Imbalanced Simulated Data,uncorrected,MCC,0.8118441408859888,lab1,Leave-One-Cohort-Out,45
Strongly Imbalanced Simulated Data,uncorrected,F1_score,0.9290767903364968,lab1,Leave-One-Cohort-Out,45
Strongly Imbalanced Simulated Data,uncorrected,MCC,0.553338966697959,lab2,Leave-One-Cohort-Out,45
Strongly Imbalanced Simulated Data,uncorrected,F1_score,0.7135333645882168,lab2,Leave-One-Cohort-Out,45
Strongly Imbalanced Simulated Data,uncorrected,MCC,0.0,lab3,Leave-One-Cohort-Out,45
Strongly Imbalanced Simulated Data,uncorrected,F1_score,0.45,lab3,Leave-One-Cohort-Out,45
Strongly Imbalanced Simulated Data,corrected,MCC,1.0,lab1,Leave-One-Cohort-Out,45
Strongly Imbalanced Simulated Data,corrected,F1_score,1.0,lab1,Leave-One-Cohort-Out,45
Strongly Imbalanced Simulated Data,corrected,MCC,1.0,lab2,Leave-One-Cohort-Out,45
Strongly Imbalanced Simulated Data,corrected,F1_score,1.0,lab2,Leave-One-Cohort-Out,45
Strongly Imbalanced Simulated Data,corrected,MCC,1.0,lab3,Leave-One-Cohort-Out,45
Strongly Imbalanced Simulated Data,corrected,F1_score,1.0,lab3,Leave-One-Cohort-Out,45
Proteomics Data,uncorrected,MCC,0.0,lab_A,Leave-One-Cohort-Out,45
Proteomics Data,uncorrected,F1_score,0.3333333333333333,lab_A,Leave-One-Cohort-Out,45
Proteomics Data,uncorrected,MCC,0.0,lab_B,Leave-One-Cohort-Out,45
Proteomics Data,uncorrected,F1_score,0.309462915601023,lab_B,Leave-One-Cohort-Out,45
Proteomics Data,uncorrected,MCC,0.0,lab_C,Leave-One-Cohort-Out,45
Proteomics Data,uncorrected,F1_score,0.309462915601023,lab_C,Leave-One-Cohort-Out,45
Proteomics Data,uncorrected,MCC,0.0,lab_D,Leave-One-Cohort-Out,45
Proteomics Data,uncorrected,F1_score,0.3333333333333333,lab_D,Leave-One-Cohort-Out,45
Proteomics Data,uncorrected,MCC,-0.1259881576697424,lab_E,Leave-One-Cohort-Out,45
Proteomics Data,uncorrected,F1_score,0.3696969696969697,lab_E,Leave-One-Cohort-Out,45
Proteomics Data,corrected,MCC,1.0,lab_A,Leave-One-Cohort-Out,45
Proteomics Data,corrected,F1_score,1.0,lab_A,Leave-One-Cohort-Out,45
Proteomics Data,corrected,MCC,1.0,lab_B,Leave-One-Cohort-Out,45
Proteomics Data,corrected,F1_score,1.0,lab_B,Leave-One-Cohort-Out,45
Proteomics Data,corrected,MCC,1.0,lab_C,Leave-One-Cohort-Out,45
Proteomics Data,corrected,F1_score,1.0,lab_C,Leave-One-Cohort-Out,45
Proteomics Data,corrected,MCC,1.0,lab_D,Leave-One-Cohort-Out,45
Proteomics Data,corrected,F1_score,1.0,lab_D,Leave-One-Cohort-Out,45
Proteomics Data,corrected,MCC,1.0,lab_E,Leave-One-Cohort-Out,45
Proteomics Data,corrected,F1_score,1.0,lab_E,Leave-One-Cohort-Out,45
Microarray Data,uncorrected,MCC,1.0,GSE14407,Leave-One-Cohort-Out,45
Microarray Data,uncorrected,F1_score,1.0,GSE14407,Leave-One-Cohort-Out,45
Microarray Data,uncorrected,MCC,0.0,GSE26712,Leave-One-Cohort-Out,45
Microarray Data,uncorrected,F1_score,0.9237516869095818,GSE26712,Leave-One-Cohort-Out,45
Microarray Data,uncorrected,MCC,1.0,GSE38666,Leave-One-Cohort-Out,45
Microarray Data,uncorrected,F1_score,1.0,GSE38666,Leave-One-Cohort-Out,45
Microarray Data,uncorrected,MCC,1.0,GSE40595,Leave-One-Cohort-Out,45
Microarray Data,uncorrected,F1_score,1.0,GSE40595,Leave-One-Cohort-Out,45
Microarray Data,uncorrected,MCC,0.0,GSE6008,Leave-One-Cohort-Out,45
Microarray Data,uncorrected,F1_score,0.7837037037037037,GSE6008,Leave-One-Cohort-Out,45
Microarray Data,uncorrected,MCC,0.0,GSE69428,Leave-One-Cohort-Out,45
Microarray Data,uncorrected,F1_score,0.3629764065335753,GSE69428,Leave-One-Cohort-Out,45
Microarray Data,corrected,MCC,0.641688947919748,GSE14407,Leave-One-Cohort-Out,45
Microarray Data,corrected,F1_score,0.7822141560798549,GSE14407,Leave-One-Cohort-Out,45
Microarray Data,corrected,MCC,0.6977407149243606,GSE26712,Leave-One-Cohort-Out,45
Microarray Data,corrected,F1_score,0.9702564102564102,GSE26712,Leave-One-Cohort-Out,45
Microarray Data,corrected,MCC,0.7385489458759964,GSE38666,Leave-One-Cohort-Out,45
