"MSP"	"ERS436799"	"ERS436798"	"ERS436797"	"ERS436796"	"ERS436795"	"ERS436794"	"ERS436793"	"ERS436792"	"ERS436791"	"ERS436790"	"ERS436789"	"ERS436788"	"ERS436787"	"ERS436786"	"ERS436784"	"ERS436783"	"ERS436782"	"ERS436781"	"ERS436780"	"ERS436779"	"ERS436778"	"ERS436777"	"ERS436776"	"ERS436775"	"ERS436774"	"ERS436773"	"ERS436772"	"ERS436771"	"ERS436770"	"ERS436769"	"ERS436768"	"ERS436762"	"ERS436761"	"ERS436759"	"ERS436755"	"ERS436754"	"ERS436753"	"ERS436750"	"ERS436749"	"ERS436748"	"ERS436746"	"ERS436745"	"ERS436744"	"ERS436743"	"ERS436742"	"ERS436741"	"ERS436740"	"ERS436739"	"ERS436738"	"ERS436737"	"ERS436736"	"ERS436733"	"ERS436730"	"ERS436729"	"ERS436727"	"ERS436725"	"ERS436722"	"ERS436721"	"ERS436720"	"ERS436714"	"ERS436713"	"ERS436712"	"ERS436711"	"ERS436705"	"ERS436704"	"ERS436703"	"ERS436701"	"ERS436699"	"ERS436698"	"ERS436697"	"ERS436695"	"ERS436694"	"ERS436693"	"ERS436691"	"ERS436690"	"ERS436689"	"ERS436688"	"ERS436685"	"ERS436684"	"ERS436683"	"ERS436679"	"ERS436673"	"ERS436672"	"ERS436670"	"ERS436669"	"ERS436668"	"ERS436666"	"ERS436665"	"ERS436661"	"ERS436660"	"ERS436659"	"ERS436658"	"ERS436657"	"ERS436655"	"ERS436654"	"ERS436653"	"ERS436651"	"ERS436649"	"ERS436648"	"ERS436647"	"ERS436645"	"ERS436644"
"msp_0045"	28281	9	107044	13661	617	43525	25	51	35385	33821	224	31	143300	9469	58823	48042	56598	27	67449	29372	15771	30566	62416	23	5584	433	105972	24	80007	56012	57185	974	147	47402	0	19	120	20116	22	0	1796	10605	56	38495	87322	10635	55	63798	44	75802	33739	27040	25101	24781	34885	2276	27292	14447	209	23806	2869	13986	0	40	11831	48865	133	282	2552	10691	462	2200	25339	11832	70	28155	62010	0	1120	4322	519	10	25057	16244	2262	16468	117118	638	53141	16068	51916	13146	198956	12299	38677	13	2644	8250	5349	41	115	79017
"msp_0046"	21627	16197	16310	6358	143	4662	6804	8139	4184	28970	2836	282	829	1490	10957	22867	31274	3476	8699	3493	23298	2740	4998	3511	5015	18574	1426	3122	18915	49201	29746	34890	78311	48974	35543	26193	1881	38036	5787	6388	45399	1152	108580	13787	37637	2844	757	22993	53252	8256	10641	32809	2445	12389	1586	210	1983	19569	5055	6433	28424	11876	13372	17530	19711	25	343	1912	114481	7706	1950	40629	57287	49275	3890	1974	38176	109083	24844	5995	2584	10974	3178	50928	7831	14622	6598	10635	10659	7121	24401	9448	533	10743	26957	5333	8870	8878	4063	13404	2936	20999
"msp_0047"	0	0	0	1306	0	0	3235	0	2459	0	0	321	11	0	1294	0	164	0	0	1069	3851	1286	315	0	0	0	111	0	1183	1433	0	0	0	0	0	0	0	0	238	1492	0	1364	0	42	0	68	0	1196	0	0	0	632	0	0	0	0	0	15	0	0	0	0	0	0	324	0	6	0	0	191	107	2237	6	33	0	120	10	0	0	0	0	1637	0	1638	0	4272	0	2319	0	1559	0	16	0	293	170	0	4499	3482	0	8982	0	8
"msp_0048"	2360	2095	149	10	0	75	0	4854	2781	2481	0	0	947	418	799	29	2903	0	12213	1503	359	1585	1140	9010	357	95	0	50	6	4767	5	269	9	47	68	0	0	11	118	184	182	859	0	562	150	341	184	260	1172	312	0	187	216	52	0	1006	932	493	679	6406	55	4846	0	0	508	887	12	439	0	0	68	2083	5	27	612	5155	7331	1101	2755	4647	0	62	14	1865	1602	6151	1000	152	2506	5235	831	2258	6	228	845	10	1087	83	3997	0	1087	1491
"msp_0049"	0	0	0	11	0	0	66	0	0	0	0	0	0	0	5	0	0	0	0	3	6	0	0	0	5	0	6	0	0	0	0	0	23	8	0	0	0	0	0	0	285	17	2139	11	0	0	0	0	0	0	47	30	0	245	0	0	0	0	0	0	0	0	1810	1024	0	0	22	5	20	0	0	0	6	0	0	28	11	34	31	0	15	0	6	2	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	3	0	0
"msp_0050"	11040	0	6	7628	12	3763	6443	4840	1482	0	46	4838	20419	3388	850	12362	9313	370	9941	2209	6700	2093	10562	36469	4252	2620	6041	7	2718	8718	16	1089	5672	26	10	10132	905	1703	3358	18	25	61	12	1472	15234	20	2070	6083	11728	1366	3	10037	840	235	13004	19269	1944	6461	840	106	0	719	0	42	175	5489	28	1677	45	17990	3512	109	431	363	43401	4785	9712	0	41	982	0	81	2282	0	204	8694	8124	12559	3581	4569	12248	1134	5578	1608	850	98	1180	1184	1174	3864	6510	377
"msp_0052"	0	302	619	0	3930	0	0	0	0	306	93	0	0	0	0	7409	0	0	0	0	0	0	0	1911	0	14	0	0	668	0	2417	0	914	0	1477	5	32	0	0	1744	0	0	0	10	0	0	0	0	644	165	5	0	0	0	0	3	11	0	0	0	3624	0	0	36	0	0	0	0	8	6	20	0	2	0	5283	0	6	302	12	0	22	0	0	482	0	61	0	0	0	0	85	0	7	0	0	0	0	0	0	59	0	0
"msp_0053"	0	6172	165	0	0	0	18	481	0	14	49	46	982	146	0	22608	684	0	5	185	0	1430	16169	0	7	609	6	0	48	27	0	380	151	18378	15	7884	0	4924	209	988	24	54	0	411	3543	3540	591	3203	135	0	5876	15	22	679	0	0	149	951	12501	412	9529	4310	13	0	14581	56	17	12227	0	1354	45	9107	4	3312	5	3253	10598	200	0	0	1966	1607	5053	48	168	21	3342	0	579	1129	5	31	6	31	591	819	0	313	17417	37856	9	963
"msp_0054"	47	241	49	0	111	0	0	101	21	0	0	0	0	0	1529	1171	244	1211	0	0	175	0	0	0	9	0	0	3353	255	144	0	509	12199	0	0	0	273	82	644	0	0	43	0	91	0	1306	0	44	209	0	179	0	0	13955	7	0	92	1353	171	0	3196	99	0	13352	0	0	126	1104	0	0	0	0	17	119	0	127	0	0	0	0	0	12095	1828	614	67	54	0	480	0	0	0	38	0	0	0	187	15	0	80	551	0	0
"msp_0055"	11396	0	738	75	0	4	27	1070	23793	1012	0	2577	142	3150	28	0	83	22	86	1190	132	9979	0	12	21	3745	5731	0	10722	2078	12	273	60	18	13	12737	10945	6951	8694	177	70	38495	0	2026	0	688	602	247	1147	17	0	6839	22	151	1110	2775	28680	4261	80	202	0	0	0	109	288	0	61	10388	679	468	1933	717	252	7731	6	219	5097	4185	2668	234	0	23514	12	137	8486	948	0	31920	9	9254	4	187	20	216	2693	2891	33832	11832	2184	0	545	145
"msp_0056"	9	50	52	6	4133	0	114	25	0	772	21	0	0	7	0	198	30	17	0	0	5	0	0	34	29	52	32	1032	15	0	478	0	42	120	12294	26	117	45	0	40	126	67	2430	12	0	5	0	0	17	248	44	22	76	597	25	0	42	0	21	144	404	62	834	0	151	11	11	21	760	22	25	9	316	0	10	13	40	328	40	0	91	27	34	23	0	0	0	0	6	0	161	15	3	0	13	99	0	0	23	59	0	8
"msp_0057"	38	477	20478	43	9	0	253	1176	47	6	0	488	0	1487	0	6477	0	620	4372	1482	1619	2573	24	0	3006	29	2546	0	34	4451	0	0	18	33	0	1345	30	312	4836	5312	16	16505	21	4804	113	0	56	125	68	68584	7526	961	499	13	0	1216	4381	8034	23	4313	0	0	0	30	6213	10602	39	1938	20	18	972	289	3212	0	14	0	6434	234	24	4266	0	0	0	8166	125	2988	253	4012	0	32613	63252	3874	29	9	16	2195	140	27	35	1016	17035	122
"msp_0058"	64	88	111	146	129	2277	311	332	6	1510	6034	0	12	0	0	246	1886	929	549	0	20	0	0	11380	8	75	148	3404	5272	21	5403	249	0	4525	39752	94	48	21	338	484	8	407	0	55	143	3	1568	35	2414	0	969	0	0	0	4339	51	118	11	389	18	2377	0	23661	9720	7	26	961	0	1010	4	38	14	4338	8	8958	15	102	199	0	266	27	3623	1005	3035	24	354	531	0	910	25	5376	137	123	0	27	19	27	0	0	331	25	0
"msp_0059"	3	1084	739	0	0	5011	2428	9207	3772	0	28	687	677	563	0	1962	8451	1124	1472	5483	2262	2285	765	1359	171	10744	3617	936	7010	6280	6	9088	5742	0	11	8288	2447	3979	932	3206	320	321	11529	4502	2596	2082	0	4150	5541	5	2277	0	13155	916	20	131	1139	2866	2905	464	69	3714	2179	2950	2423	4	469	500	650	7040	1166	2660	5676	7445	195	3120	0	7661	198	62	239	459	2073	0	0	4947	310	3208	1311	3	4	574	310	0	4078	787	975	8841	7625	10229	6479	1679
"msp_0060"	0	0	0	1326	0	135	0	445	532	0	0	183	154	25	2109	0	0	10	0	33	803	10	28	0	53	495	0	13953	0	6	0	0	7	129	0	483	1797	594	58	7	38	290	0	709	49	5	150	56	0	0	10	792	79	50	0	10	0	2012	0	106	0	1241	0	460	1553	9	16	145	0	305	121	41	0	982	0	3792	184	484	186	13	0	40	0	120	0	0	0	32	0	52	0	21	0	139	3363	386	0	44	667	532	4174	13101
"msp_0061"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1259	2088	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	126	337	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	3	0	0	0	0	0	2	0	0	1680	0	0	651	0	0	0	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"msp_0062"	1695	2415	2707	719	2864	2842	5221	2566	1414	3985	42	162	63	656	2119	1737	1806	1646	906	1089	1030	688	685	0	731	5152	2131	683	1497	1911	1734	4423	5476	14034	12	1131	8171	414	606	2318	658	575	7	2466	1893	2455	10981	1330	447	567	1522	1895	2671	3902	81	52	647	1201	4561	2543	5762	1544	2960	1880	4600	11552	87	1061	1661	1431	695	322	1278	1685	156	3099	6	2702	8427	1420	76	405	627	0	1334	2144	176	1089	368	1318	1856	1306	81	1889	1592	428	454	3703	2436	1925	3028	1885
"msp_0063"	0	12472	0	0	0	0	0	0	0	0	0	0	0	0	0	0	896	0	0	0	0	0	0	0	354	440	0	7514	0	3731	0	13192	22	0	0	0	0	655	7	20	0	0	0	0	0	0	0	43	0	0	0	0	0	0	213	0	0	0	0	0	0	1929	536	115	217	0	78	0	0	0	54	0	0	374	0	1970	0	0	885	0	22	212	0	0	834	459	518	0	19	0	0	168	59	95	2305	0	0	2257	0	7304	0	380
"msp_0064"	2685	0	0	0	0	0	0	0	0	0	0	8745	0	10991	0	0	11	2013	0	0	5	0	0	0	0	0	0	0	0	0	42	0	0	0	0	0	29744	0	0	0	20215	30	0	11783	0	0	0	44	0	778	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	82	5487	0	0	27	140	0	0	0	0	0	0	4899	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"msp_0065"	0	0	0	21602	14161	0	1012	9263	1101	7	16	463	12526	4655	845	929	16	312	5045	229	112	4835	156	0	1910	0	0	0	8	6017	22	495	17	0	23888	0	132	1055	529	0	212	850	0	842	3872	861	510	0	0	0	0	25	4895	195	40861	47050	4106	4368	181	594	0	593	0	0	0	0	0	221	0	23021	0	8	0	0	5398	6	2974	0	56	80	0	0	0	417	569	7022	4242	7093	0	6	0	1376	4	0	384	0	0	502	178	352	300	425
"msp_0066"	26	185	0	0	0	0	385	0	0	184	45035	0	0	0	0	2	17	0	255	0	0	0	3	341	0	136	72	0	0	0	5151	0	0	0	0	0	36	0	0	0	0	0	0	70	0	0	0	0	51	316	0	0	0	0	0	0	99	0	0	0	0	0	0	482	0	7	2109	0	0	3	10	7	0	0	439	0	0	532	0	0	0	355	0	187	0	0	0	0	77	0	739	0	0	0	0	138	0	0	0	102	0	0
"msp_0068"	11936	2924	15	10951	24	42514	13	7129	8241	24216	2840	1534	32560	3136	5489	33661	33448	213	38328	30211	19247	4687	14393	5476	7594	2727	71	9	41090	37970	85165	22683	17430	111	20	852	131	21396	4428	93	234	5944	28	8345	58019	14	18053	18656	44305	414	18468	4638	315	503	55826	753	37364	44	1696	1619	87	772	16	28	4874	33200	10806	3618	6529	12638	22355	3587	382	1241	12212	246	40708	37152	27	22692	1054	875	805	22407	25641	31688	4629	27400	237	32936	32	11660	51	779	28876	453	13477	21107	10757	3637	335	26218
"msp_0069"	6657	19246	32643	14809	77553	14003	47712	9456	14517	82028	92578	2504	3364	985	9560	28226	18872	16676	45503	14222	52245	20447	3212	1549	27700	10425	11472	37850	37805	36530	66846	72926	53022	25720	17976	17506	8752	5436	5636	86163	17550	3940	51159	11922	8340	13502	4571	29254	35667	26861	16256	19140	35418	10417	6550	560	8392	13649	33267	13542	44542	13812	54371	8179	58094	19730	1484	15366	21099	9640	16731	17568	35878	22101	9894	32667	32168	31918	46473	4344	284	80242	7821	43140	33622	10334	5877	22482	9101	9448	27774	23124	356	9013	30967	15993	46795	65706	24499	29605	2090	15002
"msp_0070"	0	6	0	0	0	0	6209	0	0	12380	0	106	0	0	461	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3735	0	0	770	0	0	0	0	0	0	0	0	22	0	0	0	17	0	0	0	0	15	8001	0	0	0	0	0	8733	0	0	0	0	0	0	0	7466	0	0	0	0	0	9838	0	0	0	0	0	0	11857	0	0	157	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8564	0	0
"msp_0071"	195	991	845	3306	8	37	5014	693	56	427	0	862	1247	42	20	470	156	63	0	109	114	254	73	0	4189	291	47	0	272	701	305	238	27	10	0	2835	28	869	1269	1637	22	100	2	261	106	186	131	425	152	1986	788	2860	203	54	347	406	2451	51	520	19186	0	1752	1404	0	2054	31	63	1113	28	67	39	114	99	263	55	148	302	137	1824	6341	0	183	104	1564	4021	2160	341	64	1898	418	0	26	10	19	4643	40	162	756	2439	153	8059	378
"msp_0072"	2338	716	2894	588	0	11148	5977	1864	2236	1790	5	4286	747	378	330	7280	874	167	7858	1385	199	5237	745	5214	861	2998	427	4002	7729	3981	0	1372	34646	347	0	146	11354	1329	6742	1501	0	5171	152	2037	2526	3715	7456	262	858	3251	7343	9189	1179	4100	7287	3067	13790	970	3848	1155	632	353	0	0	829	3084	91170	1139	16774	130	3663	15966	431	2112	910	2272	2780	2797	1422	163	110	18891	873	2914	8143	5050	496	9808	53	3622	4998	814	1033	2628	6394	8671	10707	3315	4024	2938	230	3303
"msp_0073"	54	270	0	358	0	0	0	26	42	447	0	0	0	0	0	0	296	0	0	104	55	0	10	18	227	0	28	511	38	371	0	128	966	0	0	50	390	45	14	0	0	38	0	136	77	46	4134	0	0	0	23	0	30	28	0	0	132	342	1224	0	0	36	0	183	1413	0	0	49	0	1348	42	0	0	17	0	0	157	0	32	21	601	0	10	918	0	53	0	0	7	0	0	0	0	186	0	0	16	22	67	268	0	10
"msp_0074"	0	3988	34	0	0	0	0	1866	283	4	0	1720	32	0	22	0	8	0	9	37	58	2040	59	0	93	21	160	0	2799	0	0	164	0	0	0	0	808	0	70	0	0	0	0	0	0	42	0	306	0	111	0	0	6	0	0	76	0	0	0	0	0	36	0	0	648	0	169	58	0	51	81	0	0	0	0	0	507	0	0	0	0	2504	0	1030	210	0	0	1633	0	0	0	491	16	0	499	67	0	3004	0	901	5199	729
"msp_0075"	241	5568	1764	4179	21752	6845	860	29	1400	42	6	268	40	256	244	12483	3859	192	411	642	12011	15405	351	725	2979	897	4283	6	4400	2005	6811	2989	7143	5	15	220	179	929	667	4327	45	1300	73	886	2624	888	2535	1892	630	9	8961	1857	23	20	3320	207	18142	1966	83	105	829	801	579	214	9508	649	781	122	17620	817	870	1417	84	185	69	379	672	270	1453	4208	0	11152	59	7069	1188	736	525	717	4944	657	0	286	433	1480	11315	2829	12941	8449	15934	8310	208	513
"msp_0076"	26854	31003	13917	9165	31001	22293	1704	1642	1897	17467	81667	5500	28058	5199	8283	15926	11188	1090	12165	5282	37289	3229	8079	25842	1232	6547	26682	33422	6991	5951	66152	3533	22233	54	19598	31350	8808	2435	3225	15260	32	1236	29	8315	17174	6521	5312	17947	49447	19509	9736	8900	1032	1463	17145	43780	10258	4908	2284	11332	1179	6258	27890	6420	524	24142	3120	5513	446	13680	7270	1138	12656	1501	90777	20675	13746	3518	831	905	84	442	330	10169	745	8685	12960	6711	13560	4880	41701	1735	6376	2735	4522	1684	1454	800	1808	5131	13364	650
"msp_0077"	0	0	0	0	0	0	0	1415	15096	0	0	0	0	0	0	0	5	0	0	0	1736	373	341	0	0	0	0	0	0	0	0	6254	0	0	0	0	0	40	0	0	0	0	0	0	0	0	0	99	1747	0	0	0	0	0	0	152	0	0	0	0	0	70	0	0	0	12	0	0	0	0	10	0	0	83	0	2063	1717	0	0	0	0	0	0	1707	0	0	0	7836	0	0	0	434	0	0	19521	0	14097	5935	0	0	0	756
"msp_0079"	0	1130	0	708	0	685	5690	346	294	861	146206	759	31	1196	329	3	339	148	4	1594	7140	846	51	0	907	1494	238	0	973	5241	9	474	0	0	30	0	3635	0	1098	621	0	853	6	643	136	15	1804	908	1514	4686	0	282	5	45	196	77	721	633	55	12090	21	534	2971	99	524	1281	1359	78	0	151	2287	3371	5966	179	2948	523	1908	14733	9685	144	0	1860	0	1104	1837	484	126	333	0	244	6340	874	29	625	704	1761	1943	293	1457	2904	258	254
"msp_0081"	0	0	0	0	14	0	0	0	0	0	0	1475	0	4331	0	0	184	2537	3	562	32505	0	0	0	7098	0	0	1242	0	0	21	0	89	0	0	0	0	0	17927	0	7	4	0	25	0	0	0	0	0	4877	0	10	15	24781	0	0	0	0	0	0	19703	0	0	2779	0	0	5	3965	0	0	6185	19	0	7760	0	0	0	0	0	0	0	10008	206	0	0	0	0	14602	13	0	0	0	0	0	0	0	0	0	0	0	0	0
"msp_0083"	0	0	1122	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	1310	1316	0	2410	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	637	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	117	0	0	9	229	4	0	0	0	0	0	5486	939	0	0	0	0	0	0	0	0	0	458	0	0	0	0	0	0	0	0	0	0	0	0	0
"msp_0084"	3048	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2000	0	0	0	0	0	0	2336	0	0	0	0	0	0	0	0	0	0	0	14728	0	12038	0	0	3110	0	280	0	0	2268	0	0	0	0	0	0	0	0	0	0	0	52985	0	0	0	0	0	0	0	0	28601	0	0	0	132	0	0	0	0	0	0	0	28	0	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	62	1461	0	5210	26
"msp_0085"	0	0	0	0	0	0	0	627	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	16	0	0	4	0	0	7	0	0	0	0	0	0	0	0	0	95	0	0	0	0	0	0	0	0	0	0	229	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"msp_0086"	8	202	121	0	22	0	0	257	0	649	0	0	19	0	0	436	48	0	7	0	0	0	0	8	35	33	19	210	47	0	82	32	336	747	1170	22	21	0	8	0	0	13	2401	23	0	0	0	0	0	1147	6	26	1553	0	0	3	151	0	0	372	1464	0	3994	0	59	124	184	0	2311	0	0	0	611	8	0	26	15	35	150	101	65	1346	1096	5	0	0	28	0	45	0	20	0	4	0	26	7	0	0	0	59	0	0
"msp_0087"	7	0	126	0	8	6904	3316	5	4	0	0	16351	0	5	0	3702	9159	135	23228	8	1717	19387	0	20318	3539	771	0	5	206	3	0	14941	12	0	25	4	14283	7783	3675	16	0	10	0	6760	3681	2678	2585	2863	186	55	7086	76	4175	1290	0	0	7533	12079	51	1557	174	0	0	13	6910	4354	163	1336	1262	8523	40	13	0	1323	1422	0	39	0	8	0	0	0	98	17754	0	1582	0	9814	6564	10	6	153	24	0	8073	5185	57838	28	5029	9	9	10
"msp_0089"	758	57	42	0	40	1912	2069	3720	52	0	0	0	18	27	1269	986	634	6061	0	9	164	15	3	230	4678	4	1166	595	1581	634	0	356	130	1174	11933	0	2154	212	16	2246	11	655	27284	10237	213	608	165	2079	3314	1716	62	0	1190	430	0	6	0	161	577	0	7970	0	11	0	7	6	402	58	6	968	73	19	0	465	2	0	7457	1672	1082	540	1285	279	21	6213	26	581	0	458	94	265	0	173	4	205	0	414	85	78	325	827	0	0
"msp_0090"	2926	1074	5007	24013	7207	12130	9278	7841	3380	0	9	37	469	3614	1529	13640	5444	0	7	81	4587	1405	604	479	1112	16603	13458	4361	3833	8782	4418	12227	26270	3264	25973	6411	4374	9837	195	26784	1440	12392	20945	12116	3404	6753	341	5089	8932	355	8303	9843	170	2642	26	158	60	4649	8610	7	40670	7419	15415	12825	32032	6	2550	443	16622	26	311	29790	3743	714	1010	6984	6845	16991	28102	1222	10945	45	1030	20702	2853	10177	922	70	956	5265	13	2645	35	2025	10533	6447	2352	5357	7443	13743	18	8045
"msp_0092"	374	72	0	0	0	0	0	408	0	0	0	249	0	0	0	0	10	0	0	0	3746	0	6	0	155	0	927	223	292	0	0	0	0	0	0	0	1391	0	0	0	0	0	0	203	0	0	1354	1191	0	0	705	0	0	0	281	4	40	1341	165	0	0	0	0	0	5887	0	0	0	345	67	1147	0	0	0	0	0	0	2752	413	67	0	0	0	5904	3082	0	0	0	31	0	0	406	59	0	0	0	169	3421	0	0	217	172
"msp_0093"	4411	4006	2683	51	0	11966	5891	4606	313	6749	0	428	442	35	133	1502	5327	760	0	2010	728	1343	1511	0	29	1661	1371	0	496	5097	0	1051	56	132	0	995	2538	2536	0	0	9	11	4	1028	771	1298	161	544	0	24	2594	7814	516	517	4	1834	0	496	4371	631	0	7037	0	0	11198	1246	115	575	0	1309	34	935	5	384	4	758	10	6329	813	109	0	0	1211	2021	5861	5030	1570	3756	11	1987	4	825	3529	169	8027	0	221	0	0	4954	2961	225
"msp_0095"	6	41867	3	4	5	9	16944	9	2614	8	57	17365	2800	17431	0	1551	148	0	14	134123	17783	52	842	10	8	11	3	6	30	7	72	0	262	708	0	15	0	138	0	36985	1772	109	70	157	0	6	57	28273	113573	0	42	34	0	0	11	61008	0	16814	574	25865	17	0	0	39915	0	9	146	19068	0	120	43253	50031	93	22	12	11928	237	20498	3684	136	0	33521	9505	0	5	8479	0	94	5	739	16	210200	469	406	0	34018	84453	0	0	22206	25	0
"msp_0098"	4	123	0	0	2085	5	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	145	0	0	0	27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	1318	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"msp_0103"	171	0	128	0	321	113	288	0	0	563	20	0	11	13	0	0	102	2555	209	8	6	6	46	156	0	0	99	597	209	26	235	0	142	0	533	19	15	127	72	64	727	0	1870	0	0	21	0	0	26	10	26	41	0	108	51	79	92	0	0	0	360	0	29	94	57	553	67	0	52	18	9	0	235	0	101	13	22	6	0	35	0	18	750	15	0	0	107	11	208	0	233	0	72	0	82	13	0	0	67	18	14	0
"msp_0104"	0	0	0	0	22	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	97	0	0	0	0	0	0	0	0	0	327	0	0	0	0	0	0	0	22	10	837	0	0	0	0	0	0	0	652	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	7	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	40	0	0	0	0	0	0
"msp_0105"	0	0	0	3998	0	0	12522	1064	279	0	0	690	0	723	0	0	21	0	0	2499	3714	0	472	0	18	0	0	0	0	380	0	0	170	18204	0	0	1303	51	10227	0	459	8331	0	7995	20812	1098	1771	0	24	1784	542	22	0	0	4	3	17090	2224	5446	408	0	0	0	6	12514	0	62	8	8	21919	431	91	0	2870	1350	11	0	0	0	0	0	56	7409	82	0	0	14095	9	36268	122	5	0	0	0	0	321	0	0	21466	0	12	0
"msp_0106"	0	0	0	1535	0	0	282	3778	141	0	0	283	1529	60	617	0	11898	101	0	32	24	42	291	0	5	38	0	818	214	237	0	136	16	0	0	4	0	5473	0	324	198	22	0	10	0	45	0	98	0	0	0	0	702	391	0	686	0	522	204	3	0	24	0	172	2725	0	23	2743	0	0	82	12014	0	324	0	322	0	0	363	0	0	0	0	0	0	6186	1077	254	0	40	0	37	0	275	804	0	0	369	109	0	0	380
"msp_0107"	4052	79596	16189	18252	41510	21837	3465	3589	1609	12456	11615	832	13892	2394	18888	8817	7139	1140	20204	1734	19805	2501	3375	110709	643	988	29521	32017	3458	7220	29684	1928	19204	1812	0	14525	711	131	397	8005	117	107	12	4888	30011	6003	443	1550	11521	23781	11668	26900	6021	2069	17798	38614	10503	6236	1002	5033	1555	2433	14984	2703	1157	8404	185	962	1333	4411	1974	307	1209	310	14328	8421	20292	166	2371	380	0	59	964	4954	2151	3887	3947	16527	4763	7076	3430	7684	4246	5075	652	1446	4835	817	97	10142	5770	409
"msp_0108"	607	0	0	0	0	0	0	6	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	392	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15041	0	0	0	0	0	0	0	0	56	0	0	0	0	0	0	0	0	0	0	8	17	0	0	0	8	38	0	10	0	110	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	28	0	0	0	0	0	28	0	455	0	0	0	0	0
"msp_0109"	20	1139	13	49	25	0	69	0	0	4500	0	0	0	0	11	0	168	1177	0	0	0	0	0	953	0	6	12	0	27	52	521	0	642	13	0	0	16	134	0	295	0	15	3222	0	0	6	0	24	134	51	6	73	0	0	0	22	0	0	0	0	93	0	275	0	0	0	588	71	0	60	0	0	0	170	616	35	0	4	5	0	93	0	29	71	0	0	0	0	0	0	0	0	10	0	0	21	0	0	0	0	0	0
"msp_0110"	279	343	0	950	285	1025	1673	276	358	129	0	355	254	44	1221	1850	474	178	0	79	2526	157	49	734	587	213	606	1187	1255	857	920	1541	2127	0	3409	0	356	7342	28	1793	2734	527	0	1098	242	162	462	97	617	1690	178	718	1015	645	341	127	1358	118	553	931	6844	763	0	1675	2074	667	236	604	2519	1067	255	3222	2243	713	129	459	1329	2304	584	2056	12478	858	339	609	111	1332	0	161	46	325	0	427	229	43	0	828	153	286	141	1965	0	318
"msp_0111"	0	345	0	0	0	0	0	0	0	0	2516	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	736	0	0	0	0	0	0	0	53	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	607	5	0	0	0	0	1787	0	0	0	0	0	0	0	106	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"msp_0112"	0	299	471	21	43	0	0	0	0	465	0	0	17	0	0	0	258	0	4	0	0	0	5	68	0	0	586	5	34	0	0	0	436	0	457	0	0	11	0	113	0	0	0	0	781	0	0	0	43	55	40	18	282	0	0	115	0	0	0	0	39	11	0	24	0	0	0	0	0	4	12	0	3039	14	1254	7	0	0	0	0	0	0	0	64	0	0	0	0	370	22	0	0	61	0	0	0	0	0	0	32	0	0
"msp_0114"	0	0	0	0	0	0	0	0	0	0	0	0	0	370	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	2972	0	0	0	0	0	0	0	28	0	0	0	0	0	0	0	244	0	0	0	0	0	0	0	4	0	0	0	0	0	0	40	0	12	6	0	0	0	0	0	1119	0	0	0	0	0	0	0	4	44	0	0	6	0	2137	0	0	0	0	0	0	0	0
