Ref8537_QC1_20230414_1	Ref8537_QC3_20230414_1	Ref8537_QC4_20230414_1	Ref8537_S11_20230414	Ref8537_S35_20230414	Ref8537_S49_20230414	Ref8537_S52_20230414	Ref8537_S60_20230414	Ref8537_S65_20230414	Ref8537_S69_20230414	Ref8537_S75_20230414	Ref8537_S79_20230414	Ref8537_S82_20230414	Ref8537_S88_20230414	Ref8537_S94_20230414	Ref8537_S100_20230414	Clinspect_E_coli_A_QC1_Slot1-6_1_8640	Clinspect_E_coli_A_QC2_Slot1-15_1_8649	Clinspect_E_coli_A_S7_Slot1-24_1_8673	Clinspect_E_coli_A_S14_Slot1-11_1_8645	Clinspect_E_coli_A_S20_Slot1-20_1_8669	Clinspect_E_coli_A_S29_Slot1-19_1_8667	Clinspect_E_coli_A_S34_Slot1-18_1_8666	Clinspect_E_coli_A_S39_Slot1-26_1_8675	Clinspect_E_coli_A_S47_Slot1-14_1_8648	Clinspect_E_coli_B_QC3_Slot1-23_1_8672	Clinspect_E_coli_B_S58_Slot1-5_1_8639	Clinspect_E_coli_B_S78_Slot1-17_1_8665	Clinspect_E_coli_B_S85_Slot1-12_1_8646	BBM_673_P283_01_VEB_001_R4	BBM_673_P283_01_VEB_002_R3	BBM_673_P283_01_VEB_003_R3	BBM_673_P283_01_VEB_004_R3	BBM_673_P283_01_VEB_005_R3	BBM_673_P283_01_VEB_006_R2	BBM_673_P283_01_VEB_007_R2	BBM_673_P283_01_VEB_009_R2	BBM_673_P283_01_VEB_010_R2	BBM_673_P283_01_VEB_011_R2	BBM_673_P283_01_VEB_012_R2	BBM_673_P283_01_VEB_013_R2	BBM_673_P283_01_VEB_017_R2	BBM_673_P283_01_VEB_024_R3	20230516_EPL1_LiSc_SA_S610_RT_25_s2	20230516_EPL1_LiSc_SA_S610_RT_26_s9	20230516_EPL1_LiSc_SA_S610_RT_29_s24	20230516_EPL1_LiSc_SA_S610_RT_33_s44	20230516_EPL1_LiSc_SA_S610_RT_35_s51	20230516_EPL1_LiSc_SA_S610_RT_36_s56	20230516_EPL1_LiSc_SA_S610_RT_38_s68	20230516_EPL1_LiSc_SA_S610_RT_39_s72	20230516_EPL1_LiSc_SA_S610_RT_41_s81	20230516_EPL1_LiSc_SA_S610_RT_42_s89	20230516_EPL1_LiSc_SA_S610_RT_43_s92	20230516_EPL1_LiSc_SA_S610_RT_44_s96	20230516_EPL1_LiSc_SA_S610_RT_46_QC2_LabD	20230516_EPL1_LiSc_SA_S610_RT_47_QC3_LabD	20230516_EPL1_LiSc_SA_S610_RT_48_QC4_LabD	CVT09_QC2_LabE_024	CVT09_QC3_LabE_025	CVT09_s3_002	CVT09_s10_003	CVT09_s13_004	CVT09_s16_005	CVT09_s28_007	CVT09_s31_008	CVT09_s36_009	CVT09_s50_011	CVT09_s59_013	CVT09_s61_014	CVT09_s73_016	CVT09_s77_017	CVT09_s84_018
P0ADF8	24.7158736183227	24.1834391180261	24.3401513699399	24.5347319908423	24.698841988071	24.3934048604396	24.2029120680278	24.3901146260885	24.1076998210615	24.2154088729792	24.4347391829974	24.3127619436489	24.4995580981498	24.2749408568238	24.2256525725831	24.49458022579	17.8971482306942	18.6179982766515	18.7512596395859	18.4317587491662	18.4948087186364	18.4025915869283	18.5198205090057	18.7196896184525	18.5248515783815	18.3202761159888	18.2918227079819	18.3064978649519	17.9818905499311	24.5497837280664	24.4050308055595	24.3634923376977	24.1236995955874	24.4744394794971	24.4073149682776	24.2144308901385	24.3538621296287	24.5495604888719	24.3255269828342	24.224438644116	24.3020467483865	23.7929880324895	23.8161078826902	22.8897950683023	22.8615981031947	22.7585095179678	22.4946925238051	22.7347356644621	22.7548981013516	22.7556887442578	22.7975289423942	22.714494985595	22.8444138458129	22.6835206759909	22.572143226732	22.7899455050295	22.5867394772149	22.6450884350191	22.0179175595899	22.0454157305852	21.8482515712736	22.1398236106162	21.7298887215172	21.9131801445671	22.0033381020477	22.0578410464728	21.8201150625964	21.9545186697184	21.3853337098337	21.7885701893984	21.537427916209	21.5543255990657	21.5764815788534
P37908	21.5779340191992	22.1461472547297	22.1417703825291	21.8369887905465	21.7133101530289	21.9871009056898	22.0814652336906	21.9538937667312	22.1059014769294	22.1105412951958	21.9893376722062	22.1570625401949	21.8347302733045	21.8405850920877	22.1840690047888	21.9470161830402	15.2742143336994	14.8966256817209	15.062788212762	15.2239865957849	15.139367486594	14.8723911223421	14.8910099454599	14.8331371652525	15.1830150008828	14.8179329784346	15.1434071311497	14.7042495020019	15.1489412521619	20.3154304265921	20.0806067653406	20.2199389447349	20.0412233215895	20.5192215904165	20.0706188818977	20.168348932661	20.4746486591046	20.1864769961312	20.2027312612927	20.2601063555759	20.5918583207524	20.5104686490624	20.6843257226943	19.0506112706252	18.9896855331479	19.0437348895552	19.0343583678939	19.1881517484466	19.0767138408825	19.2327488092204	19.0647269788726	19.1567817914993	19.1509074920226	19.1105470298869	19.0981040678298	19.0501914252349	19.1855191212063	19.0396446755481	17.2328331097029	17.2641951656066	17.3047345490242	17.2463880450573	17.3135119415051	17.2841824786868	17.4178277974483	17.3767613131538	17.3107813938888	17.2848421699391	17.0510389621174	17.386847649668	17.3370469113588	17.2877935288632	17.1951799377895
P09155	21.6437857439611	21.4540914108256	21.7746680395562	21.6398705982409	21.9149361698176	21.362330200973	21.7530012378251	21.9149434669175	21.8429687069484	21.4548193715076	22.0049123947231	21.4632220107044	21.7237742503893	21.6846809993544	21.4827400216196	21.80035014172	13.582259613445	13.7949742339819	13.9759375068767	13.7546892014569	14.0701041688556	13.7535301627812	13.9304601538467	13.8691311196443	13.79639455902	13.5789976609215	13.6651582344408	13.0609154261732	13.8941261799125	20.3410844204715	20.1824937719357	20.3391497404266	19.9261975289672	20.5472767662083	20.305556362099	20.0078950632907	20.4338788010405	20.2599455033568	20.3102133582818	20.2682747048802	20.6174100685827	20.7447238157221	20.5974251841221	19.6705680832642	19.6728948928433	19.5423536600951	19.4649146248241	19.7813549105103	19.7704525854842	19.7914920141571	19.8284867247397	19.8067777311117	19.794538027737	19.7043697467984	19.7219152413223	19.6698469955451	19.6680366364617	19.7309377537868	18.3582305137479	18.3073386883867	18.4947071707279	18.1016371919238	18.4940586578346	18.431505765752	18.147170137316	17.8674114762211	18.3174788606079	17.7728429085636	18.613188743959	18.6112914152753	18.5030881181782	18.7322933167285	18.8605383982554
P33937	22.054824211302	21.9691089343691	21.8928918451057	22.2139876159792	21.8060035867727	22.3593946156726	21.8843195994348	21.6591754077861	21.7334721840028	21.9382364215851	21.4590493287326	22.0106769766585	21.6450972329862	21.8755686373178	21.8677636213044	21.6339335550271	15.330654329653	15.4305276900755	15.9065571216935	15.4976179786826	15.787292977652	15.5477410473972	15.5116167771168	16.0903833131668	15.7198433351867	15.4081174079918	15.1591026510089	15.3913543654619	15.4137502197458	20.9577524751801	21.1870270029403	20.8456278697622	20.4896892320528	21.8249501971181	20.9456452952774	20.7388163157693	21.7269448728239	20.5994697752185	20.8214703787945	20.759891433234	20.5985977707347	20.5658272609964	20.5648416674498	21.9666188057643	21.395985911022	21.5660782008505	21.5775191854311	21.1097414010824	21.015816561876	21.0756149389409	21.0827065077361	21.2281375701637	21.157713296825	21.2984586564582	21.3433906883186	21.5524927420004	21.4511155059658	21.2405118574494	19.0189064847482	18.8551087556064	19.2168168925075	18.9679354515951	18.9238149255265	19.3159831494361	18.9486951728838	18.9503850270756	19.2432646512396	19.1853594135359	18.3826746821126	18.4254331109167	18.4545362635532	18.3788959665075	18.5736028125786
P31129	19.420712756365	NA	NA	NA	19.0127390997352	19.6807149197701	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	13.5663513968384	14.0771161272135	14.3263101002916	13.6505693664174	13.7420146346501	13.6383001458356	13.7677603053568	14.2179122722421	13.8340561957669	13.2070585645881	12.302881637096	13.2343055128111	12.5813229986341	18.4488704702056	17.6134081978147	17.3327883390504	17.4937460173721	17.4719847383307	17.511744933846	17.6494877559508	15.0736018568068	17.6349669934478	17.9498722957012	17.8458514145128	13.2595608559679	17.3267542395367	17.0660155902735	20.1125693166156	20.2083272486598	20.0673398194529	19.9857502317181	19.5325366618109	19.7490199210149	19.2320390848853	19.4456372877839	19.2265956415361	19.3542579923512	19.2943582422409	19.4074150772141	20.1738478997576	19.5222711799101	19.5417904882582	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
P0A6F1	27.8485407564959	28.3992067223165	28.3021600838482	27.9118338416496	27.7803667505684	28.0830367520565	28.3770883735694	28.4126979506535	28.4105161135863	28.4443485304245	28.4855433775616	28.3869821021347	28.3081671804823	28.3592334006794	28.4392958293349	28.3838427617279	19.9809623531829	20.188977533672	20.1981092688282	20.1534332799727	20.2017865138671	19.9261816000422	20.2677833918346	20.3632022255319	20.2292882413677	20.6104787973153	20.7197698205312	20.6397911272088	20.5572692310062	25.8557753701021	25.9864647881455	26.0594783115974	25.5743567695638	26.0625961919949	25.8657123186781	25.6816846245476	25.9983143595784	25.9116647226175	25.8620457253052	25.85496023913	26.3032581049167	26.4817181477293	26.3510821797454	25.0395911318406	24.9980754348945	24.9531904271757	24.9734773649923	25.3729657289666	25.4450024650384	25.3692856920151	25.3838608849922	25.2294752854756	25.2629226701115	25.3577494439692	25.3096743775272	25.0562689113364	25.3938434282672	25.404647594609	24.3424659107193	24.3333696701024	24.3660633623473	24.3301994060363	24.4036208671074	24.3016142482018	24.2013647654789	24.2210194449521	24.3436319550434	24.1920083006547	24.7140505253011	24.8579808053536	24.7937322856576	24.6710602736914	24.6326462614995
P0AB71	28.2307903275988	28.9551372035276	28.9317009981423	28.37218446464	28.1820564913738	28.3291020272813	29.0337752630193	28.9469445917519	28.8992559556693	28.9488446822456	28.7669874097997	29.0257835222847	28.9182411684319	29.0395257681759	28.8327944972696	28.9766456212591	20.8794815433022	21.0614384376772	21.1104488998078	20.9251632319722	21.083063744716	21.0420053154228	21.0773959918027	20.8125909779203	20.881827936189	21.6077456934735	21.4769290998174	21.4893658424207	21.5803745126227	26.5407945960548	26.5768379079091	26.7703564989203	26.4201478451613	26.7106706669157	26.7195102963751	26.6669282718144	26.5997586240165	26.7119705401265	26.6655464966901	26.6642719232198	27.3432490269759	27.2859678338773	27.4014057170972	26.5860757161118	26.7729882471924	26.8268590711926	26.7653188818709	27.2370193201388	27.1973711188197	27.168022919425	27.2783127607091	27.2554970161573	27.2820216155155	27.3204985550055	27.3098027245434	26.7655465220682	27.4590690336498	27.4204530737484	24.4849782266787	24.5143654028272	24.3623021055288	24.4699949880467	24.5398514870754	24.423908893696	24.4811022115206	24.5435376353713	24.4305852663175	24.5060515961804	24.9637928652199	25.1281795474642	25.1293946539349	25.0986374152221	25.0849523823568
P0AD57	24.5833435799452	24.2879025660663	24.522014898152	24.425958577098	24.5450412874174	24.2171927241981	24.3275841654131	24.4822845768849	24.4266688813221	24.04968738297	24.6833750344578	24.4159645318268	24.7151142761853	24.5211822670715	24.2267773033647	24.4979210127568	18.1953625945306	17.8084614761996	17.8340759534349	18.0446235780821	17.9102211021324	17.8304161717929	17.749908698831	17.9804241158183	17.9537929047454	17.8531511426906	18.0288233673669	17.4750446557696	18.1648431083151	22.6319550177418	22.5301267245884	22.9324231130023	22.479215811583	22.8479630446845	22.5195287592133	22.6235694130332	22.9875901695277	22.3806412596566	22.6436426403113	22.6074432005089	22.9670218086931	22.8279915589224	22.8447413882284	21.8479573117835	21.90962871113	21.7741894476958	21.7054636491256	21.983100768246	21.9254638919244	22.0045798441938	21.9266550484583	21.9568738243355	22.0066835628353	21.941707465693	21.8969723939958	21.8268905815895	22.0268111337178	21.9676287403677	21.5272345358237	21.4851699113533	21.4193481613981	21.4554215440703	21.5315528008398	21.5216531520282	21.4542772012189	21.5006853286327	21.3890578003707	21.3777136147612	21.467830396476	21.438348209892	21.4285523731032	21.4358024964962	21.4251236826292
P77374	23.4371038613756	23.8373815502759	23.6770640788062	22.4895128466944	23.0983980758705	23.6691904404423	23.770348936747	23.5926340491311	23.4560209579099	23.7084095125917	23.1802430535269	23.7102502552883	23.547443875696	23.7645496981932	23.7203899829296	23.5745819790793	15.4501544661081	15.5207629182975	15.8067132349472	15.3927634997362	15.8401337195027	15.2604638428535	14.9713459601729	16.0216306711434	15.8726147667249	16.0796806077211	15.5507167289235	15.634731654392	16.2644151095866	21.4831288822393	21.6751438548548	21.4284910353322	20.765519207141	22.1103533121446	21.6106995647703	20.3804061039089	21.9073454753286	21.1101557442357	21.3927985008794	21.3875756279072	21.3007781787411	21.5451285101028	21.5839036163369	21.2738160836195	20.7068720081507	20.8095404919536	20.5292379877505	21.0178224348986	20.9183217058406	21.0753080888135	21.0990421135818	21.1416020156747	21.0914237639698	21.3394053103692	21.4676463434024	21.0600137555144	21.5309720651327	21.241483963157	19.3159986226286	19.1880358109312	19.390095465706	18.8893524468087	19.2576548609508	19.5332536772984	18.7775250246292	18.9772351963978	19.3898665713234	19.2249060907198	19.192432491724	19.1411941122812	19.4777780262227	19.3445191442332	19.4021272991827
P0ACU2	22.0768025517893	21.4058696172511	21.6619302837747	21.7380287430558	22.001631536426	20.9222112657034	21.3071363127119	22.0551354487954	21.4373375760116	21.1362476915884	21.9766305455975	21.0827974491784	22.1348167181992	21.8584523166455	20.7152766518902	22.053177508893	11.5594153324331	12.4202260515211	12.4754775933272	11.327052947208	11.6647139318162	12.2428585082355	12.2014010706011	12.5812523748773	12.1668221269546	13.0191615391929	12.4961747022798	12.7589685256757	12.1072301552695	18.6175858388004	18.5375596774482	18.610476994993	18.6195071527045	18.4673667367801	18.4048879252416	18.7304568692539	19.210228994072	18.5109765950556	18.7188606024602	18.665682890698	19.0846942197465	18.8381667491053	18.3860814030244	19.568618598933	19.5974651950275	19.7790428050082	19.6011305752036	19.6799387722693	19.7393240927808	19.5670945254751	19.4873474297463	19.5828402798404	19.6707599667552	19.5444985023741	19.6949206499885	19.4485478811108	19.6537267860192	19.429629448217	17.0708756456111	16.9886292179155	16.9574988551195	16.3083888068107	17.135899629143	16.7151308288679	17.6761843651615	16.6470086384416	17.1062562124665	16.87844612407	16.7747355926786	17.2517782570359	17.4319953709154	17.3988271788189	17.3707640207057
P77783	22.6485748231383	24.0923758409076	23.7039187771258	21.8642723076037	22.5083470560934	22.8068905924621	24.0138709221523	23.5581829214994	23.5438974751604	23.7496624165442	22.8707970280095	23.7644079617222	23.5452652269444	24.0575997994762	23.8321939018602	23.4636860064714	16.036907654508	16.2417504501895	16.7216065640403	15.9743742554465	16.4476434406485	15.9861553583319	15.8759892687773	16.8921870319611	16.5230028891771	17.8689551493287	16.9712179588508	17.7569862524632	17.9392520641211	21.5863936035805	21.7659683202846	21.3508108014523	20.6419617614947	22.1932678646613	21.6959571909567	20.3712023442249	22.0375214839413	21.1852251002182	21.2852701301398	21.3059403824925	22.4588416287927	22.604331066502	22.7388760877659	21.6677404629302	21.0459955664955	21.173817407766	21.0329362636762	22.128056013323	21.9929334970148	22.188386010408	22.3186167272184	22.3682607921257	22.4096550773073	22.6745384114849	22.7807191704955	21.3187435917379	22.7779455423115	22.4799040785167	19.6205169669402	19.5264113604381	19.7369402780979	19.0538384036168	19.5251900567136	19.8486764219387	19.2095937710105	19.3526361770246	19.6277351392741	19.5766116664562	20.3435045495534	20.434143588605	20.6267695729162	20.6153997437255	20.7657134353874
P18775	24.7798559893783	25.663978883335	25.4137908605243	23.814553912493	24.5506998218897	24.8891349852498	25.732119074777	25.3937288898319	25.2115300899748	25.6009412226024	24.5259857416557	25.4971748838427	25.2600173145993	25.7705858660091	25.6346969616724	25.1362257836592	16.4591434094675	16.4863039668183	16.7179708861372	16.5042029430002	16.9589264808949	16.4936209422143	16.2601826392159	17.0074215356391	16.9370749137272	17.1107993337313	16.7962170948411	16.9742017012908	17.65320196225	23.1434763267411	23.1896110395769	22.9017798605652	21.6482259047973	23.5888884482002	22.8659133337449	21.7820599819784	23.5506998218897	22.485140423061	22.6444570408118	22.6392700419999	23.1623695069049	23.3759706053872	23.5388278563388	22.5100315371681	21.7185286954048	21.6781135243138	21.5264992391366	22.265375825749	22.0643559610141	22.3075060160615	22.505073979504	22.5847914251684	22.6228525858637	22.8852007221977	23.0275031134629	21.9599396909639	22.9872293101312	22.6240604908324	20.8320354720121	20.7299841196135	21.0415575588548	20.4415582402009	20.7169433505544	20.9605054204541	20.2120260875418	20.401829493416	21.1242803703693	20.6512952459686	20.9910207617783	21.1132499906926	21.369041353791	21.3365861000591	21.4009492534432
P0A6I0	24.7681592813611	24.744672496725	24.6234879225925	24.9129783020389	24.9717508720194	24.8499023238297	24.7522989699293	25.0073963836895	24.7513695727372	24.6817355533031	24.865580180843	24.8484082304144	24.8869418248144	24.8704330171282	24.8056031738747	24.9406872788629	18.8317030992143	18.2170583830107	17.9949279252659	18.7620316006598	18.7229509132056	18.4325704447459	18.1515913770297	17.1793745875434	18.7719472028889	16.7890241287931	18.1422566653195	15.976074042955	18.0325892618533	24.1385008659291	23.8002158298601	23.8464678969798	23.9616397466862	23.8673865890554	23.8544704637986	23.7883650734398	23.536256703077	24.0585249111211	23.8525192227773	23.7241740827319	23.8287702643109	23.4466880594484	23.5049673343945	22.5283176993679	22.5522863411488	22.613177500547	22.5815426458464	22.5291807848597	22.548787109221	22.4639553549034	22.6065737445277	22.5083688194639	22.5250155686204	22.605778354542	22.5080689396783	22.6235828082816	22.4808311162594	22.5568367204554	20.9782691560658	21.0108408533228	20.8538577728254	21.1353961672663	20.9372775445824	20.9943465305586	21.0795655123226	21.0757585484939	20.9195078604604	21.0161023141204	20.8454441084126	20.8556684549649	20.7865296809314	20.8313938464552	20.8527687480358
P0AG78	24.1454912588439	25.4260993859058	25.0139858950674	24.0780608763014	24.2546503588279	24.4080345088586	25.3523305364057	25.3744987989506	24.9870592585517	25.437167374534	24.818269903947	25.1459692948092	25.0864838671895	25.3423166975101	25.0557850234955	25.0440768859355	16.9987006020293	16.733081542581	16.7159083813875	17.3865866662939	17.7231876291032	16.8863991537724	16.9764969989456	16.8104586687427	17.6874918752018	17.7919386780763	18.0952785379158	17.6743922913628	18.4033532780827	23.8682253515675	24.3312933876649	24.1825225656577	24.6280242825906	23.934397083769	24.2902531726706	24.0866215401351	23.8685739071357	24.3034828347607	24.1826816784955	24.2211153519015	24.5085139002113	24.8511708494431	24.7175950586804	21.7416825818866	21.9118864016349	21.8630322746835	22.1124706876605	22.2275001965987	22.1686304998223	22.0963258903184	22.4464154675691	22.2220991365389	22.3231960815392	22.4908376592334	22.5100387831961	21.838832293794	22.7698204947506	22.3986941193168	20.7727205067819	20.8333796411077	20.5637437047217	21.2502729698976	20.748815244517	20.962370755367	20.9171200030976	20.8562613777095	20.5590726876453	20.9839288136058	21.3220986915902	21.2559586853733	21.2180002830857	21.4783321777812	21.4906981337191
P0ADR8	24.2960289432844	24.6683790654368	24.6908096410815	24.4791664608367	24.1377663518373	24.2452642860385	24.6007257612727	24.62267834976	24.6486581999349	24.5750611541324	24.6714166720235	24.6385631850328	24.6441588474913	24.5483261752678	24.5934264583931	24.6508232116766	17.4387756117736	17.5625107577178	17.5417772567465	17.4841935285318	17.5595862135671	17.6173311443758	17.5902507795154	17.2558123500639	17.5845661982672	17.661506732039	17.940961608953	17.6066437720719	17.897177780977	22.4687229694815	22.4805575048481	22.7449229161501	22.8168129697647	23.1266405172618	22.7013339623938	22.8644669111181	22.886343703139	22.6654499939352	22.8411055244125	22.9270892681879	23.0877224509939	23.3185725978139	23.3186415494153	23.0637521952253	23.2759994184036	23.2845953858398	23.3620813365695	23.5423512982562	23.5597005649094	23.5682279881225	23.5119191045235	23.5931471695447	23.5238581545487	23.511653739149	23.5160500915308	23.3124226692721	23.5563479443901	23.6123204947185	20.8245656912758	20.8245268466028	20.9110086274106	20.8204345333915	20.8901959839756	20.7239908399965	20.8194681123891	20.8804459691515	20.8685437651157	20.7590461834535	21.0211548520368	21.097551234751	21.0511571526213	21.0704157965975	20.9584819156096
P07003	26.4590518309593	26.1221142954478	26.3233895509045	26.6976733858255	26.392858100423	26.1412987498755	26.2095867808115	26.393661798811	26.2650996424372	26.0010215591477	26.3431015895152	26.2346113455018	26.4506150442587	26.2982597165795	26.03026182374	26.3763880068205	18.1670799745505	17.9904197848105	17.8424915316385	18.196616533424	17.9492225742584	18.2959348075557	18.2119073012589	17.7563804051603	17.9625684525294	17.6184500297564	18.1588019637411	17.4179843340683	18.0877476973293	24.2399003177037	24.3595903285836	24.5102114694273	24.8005960185342	24.4421824280783	24.463922935995	24.7628986173462	24.4231651637346	24.57403910664	24.5219550126748	24.6165892251784	24.2400677888836	24.4901484677459	24.5068143311711	23.7040560253287	23.9528261898847	24.0460105591609	24.0941975581066	23.8060606390243	23.7690274686499	23.7788840423142	23.805007760057	23.8928492399992	23.8226280097275	23.7817278970297	23.7776004700298	24.0047975534632	23.6974957602211	23.7786735345311	21.9445519356989	21.9257427614058	21.9357499264171	21.9923665126948	22.0879813667984	21.9057160493897	21.9911626610456	21.993075208285	21.9302876089651	21.9546606553832	21.8466457898654	21.9066007183941	21.9212017150452	21.8411343251471	21.8696435410506
