"MSP"	"ERS848745"	"ERS848744"	"ERS848743"	"ERS848742"	"ERS848741"	"ERS848740"	"ERS848738"	"ERS848736"	"ERS848734"	"ERS848731"	"ERS848730"	"ERS848729"	"ERS848728"	"ERS848727"	"ERS848724"	"ERS848723"	"ERS848722"	"ERS848721"	"ERS848717"	"ERS848715"	"ERS848714"	"ERS848713"	"ERS848710"	"ERS848709"	"ERS848708"	"ERS848707"	"ERS848706"	"ERS848705"	"ERS848704"	"ERS848701"	"ERS848700"	"ERS848699"	"ERS848698"	"ERS848695"	"ERS848692"	"ERS848690"	"ERS848689"	"ERS848688"	"ERS848686"	"ERS848684"	"ERS848682"	"ERS848681"	"ERS848680"	"ERS848679"	"ERS848678"	"ERS848677"	"ERS848675"	"ERS848673"	"ERS848672"	"ERS848668"	"ERS848666"	"ERS848665"	"ERS848664"	"ERS848663"	"ERS848662"	"ERS848661"	"ERS848660"	"ERS848659"	"ERS848658"	"ERS848656"	"ERS848655"	"ERS848654"	"ERS848653"	"ERS848652"	"ERS848651"	"ERS848650"	"ERS848649"	"ERS848648"	"ERS848645"	"ERS848640"	"ERS848635"	"ERS848633"	"ERS848631"	"ERS848630"	"ERS848629"	"ERS848622"	"ERS848621"	"ERS848620"	"ERS848619"	"ERS848618"
"msp_0080"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	110	0	0	0	0	0	0	0	0	0	10200	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	762	0	0
"msp_0081"	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	22899	0	0	0	0	0	3	122	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	17	15	0	26	0	0	0	15893	0	17
"msp_0083"	0	0	0	210	0	0	0	0	130	0	0	0	0	0	0	0	0	0	0	9	0	0	0	52	0	0	0	0	4	0	0	0	0	31	0	0	0	1199	0	0	23	0	0	0	0	1623	0	0	0	0	0	0	0	237	0	0	0	1837	0	0	0	0	0	0	0	0	0	0	95	8247	0	0	6	0	0	0	0	0	10	0
"msp_0084"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23	22	11	0	0	0	0	0	1888	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10356	0	0	0	2769	0	0	0	5103	0	0	0	0	0	0	0	0	0	0	0	0	0
"msp_0085"	0	0	0	1857	0	0	0	5	0	83	0	0	0	10	0	0	0	594	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40	0	0	0	0	0	0	0	0	0	0	0	0	0	1091	19	0
"msp_0086"	11203	41	0	0	0	49	31	365	35	43	149	0	35	572	374	16	6	4742	215	3860	0	119	28	18	0	12	0	7	74	0	0	39	11	9	0	0	0	23	0	238	0	0	18	0	132	99	0	0	9	32	0	0	101	0	7	0	774	5120	0	11	189	428	0	501	46	0	482	20	145	11	64	1489	1488	28	5	800	365	33	105	45
"msp_0087"	0	0	0	909	0	234	132	0	962	1049	5290	10753	0	132	4835	183	400	0	0	32	0	4	4	14126	0	0	0	62	528	4659	2654	5523	3134	2993	867	53	12	8462	11666	0	10624	10	2141	13492	9375	6137	0	2294	5	27278	102	13	0	1364	18	3379	5812	14526	6452	970	3694	0	10473	6	0	51132	0	1073	0	542	0	676	1748	0	0	12028	0	1076	0	0
"msp_0089"	561	123	0	0	19	0	0	0	132	150	6337	163	267	7	0	7841	2976	7	0	0	0	0	12	0	0	2808	5	1287	0	0	0	0	1060	1248	0	242	103	0	0	0	23	1225	0	882	0	0	93	625	1440	568	6	136	6207	1466	21	32	488	0	21	347	1032	1105	48	0	0	0	7855	7	0	3	984	0	193	0	14	362	13	0	3201	124
"msp_0090"	15	20277	515	8	6157	29	31686	0	17001	6443	54	1443	31	38286	21	18800	41146	3331	0	69	12819	19	4827	14502	10	7440	190	38047	4715	13628	5653	22187	21686	9728	13656	2228	4521	13	59	0	5725	9448	14	2799	8029	11	2254	21537	3536	9547	19	2716	22830	14000	151	5	9683	30	268	10196	27854	4892	14802	11	22673	73	21	484	23	3737	4393	22	8135	21966	16656	9446	8994	398	17	7818
"msp_0091"	0	0	7	12	6	50	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	14	11	0	0	5	3459	0	0	12	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16460	0	133219	0	0	59	0	0	0	0	0	0	0	0	0	0	0	0
"msp_0092"	0	0	0	0	0	0	0	0	0	0	0	0	656	0	650	0	0	0	70	39	40	0	0	0	0	0	12	0	0	0	451	0	476	403	0	0	0	0	0	0	238	5	0	135	51	0	95	0	70	0	108	0	0	77	0	6	0	0	122	0	0	0	41	381	260	0	0	0	0	3983	48	0	11	0	3	0	0	20	143	0
"msp_0093"	0	0	0	227	102	0	78	0	304	390	0	1064	118	548	1428	3749	0	0	2937	4962	22	0	5	11261	5265	3948	586	9210	0	3960	1268	2967	12096	2161	208	2151	0	5554	414	8045	361	1089	4436	1280	4665	4	0	0	5320	0	4	219	0	532	107	0	463	0	0	2369	763	1933	514	0	15077	0	0	23	741	38	0	0	0	1066	0	1390	0	0	3035	1554
"msp_0095"	0	0	0	0	0	7	0	0	0	68	43246	842	393	61	0	347	0	0	0	0	0	60	134	0	34941	0	8	6	0	57	0	71	0	0	6	101016	0	19414	0	0	1129	32165	24	87941	0	21	0	55071	0	18	448	4132	2237	8	148	0	0	0	39	41740	0	0	0	0	24	0	0	29	43	0	67	47	0	86	0	0	0	44887	0	52
"msp_0098"	0	0	0	0	0	0	0	0	46	6	8	0	5	0	0	5	82	0	1012	37	843	0	3	13	0	0	4	25	0	19	0	0	24	26	4	4	0	50	0	0	0	11	5	16	0	0	0	4	0	0	0	19	59	69	0	0	7	78	0	34	18	91	0	4	3	0	27	0	17	37	0	0	0	16	7	5	0	0	0	29
"msp_0103"	166	25	57	739	0	32	41	13	0	129	21	0	11	19	818	0	0	49	186	326	605	222	106	0	0	14	8	19	20	7	0	26	0	3	6	225	10	0	0	154	0	0	9	6	81	141	36	6	10	12	9	0	15	26	0	8	13	72	0	14	10	31	0	322	6	60	316	31	32	54	17	819	90	37	0	8	192	96	34	13
"msp_0104"	3017	6	0	955	0	0	0	0	72	181	263	0	0	28	195	0	0	0	0	0	0	0	0	0	7	0	0	244	32	0	0	183	0	0	0	31	0	0	0	410	5	0	149	0	23	0	0	0	963	0	0	0	60	10	0	0	4	0	0	24	0	111	0	0	10	0	0	0	11	0	22	62	28	40	0	0	0	0	10	0
"msp_0105"	10	17186	385	14736	47	0	0	0	2695	19	51	395	23	49414	9763	2844	21	46071	0	0	0	38	0	0	0	0	0	4194	4148	11	20499	14665	3388	0	8	0	0	0	10	0	866	12795	17	0	0	0	0	15	0	0	0	2377	15	33778	216	7473	5	20	0	60338	17835	15786	92030	17	24975	0	43	39	17	9	1530	18	0	0	11598	2907	21	16	0	5400
"msp_0106"	0	0	0	0	7680	0	0	0	0	0	0	0	631	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10543	4645	0	514	0	0	5	0	0	11946	0	0	0	0	6	0	0	0	0	0	0	0	737	0	0	93	0	0	0	147	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	70	0	0	0	0	199
"msp_0107"	1667	4924	110	1980	21800	679	875	2446	28	231	1436	17964	575	354	1402	234	1126	1248	2423	231	610	8032	6472	1123	606	3426	4177	1092	308	2467	123	2062	355	13063	320	2106	1490	2071	755	2077	2260	467	981	1712	1099	5131	1907	62	7975	4918	15881	694	536	2945	18793	3324	266	1653	55	867	206	4907	438	4	2827	20879	2030	49026	699	167	1000	11592	282	1577	151	636	4131	3724	618	8957
"msp_0108"	0	0	0	0	0	0	267	0	0	0	0	0	0	0	0	489	0	0	0	0	0	0	0	0	76	0	0	0	0	0	60	0	0	25	104	6	7	0	32	137	0	0	118	0	15	9	0	0	13	0	26	883	11	12	41	0	57	6	0	9	0	0	0	7	0	113	0	0	0	8	0	0	20	0	172	0	0	0	0	0
"msp_0109"	6962	17	39	1256	0	43	0	0	10	478	11	0	42	756	1192	0	0	380	2542	165	0	0	0	0	20	6	0	0	10	0	0	107	0	9	0	191	0	27	0	134	0	0	5	0	36	0	27	0	0	46	20	0	38	29	0	13	11	495	0	121	0	171	0	1510	0	22	3491	8	60	45	34	4205	7851	17	6	8	270	191	215	109
"msp_0110"	13239	2331	735	31	436	3187	2357	833	2670	102	3344	292	1065	2033	2825	3054	16765	3462	332	762	1436	546	2127	58	153	351	572	2219	995	36	1441	4529	2111	232	335	655	42	929	54	0	745	749	358	650	1809	3474	348	61	1226	1044	2480	393	877	1147	711	124	7477	180	76	1679	10	3678	2416	25875	1833	93	4466	97	2385	2898	2864	5	4897	1492	3679	1367	8217	203	574	1198
"msp_0111"	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1223	0	0	0	0	0	0	0	0	0	0	0	0	6956	0	0	0	0	0	153	617	43	0	0	0	4	0	0	0	0
"msp_0112"	0	123	0	0	29	217	0	0	381	24	390	0	0	0	0	0	96	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32	0	0	0	0	0	10	0	0	0	12	26	0	0	0	0	0	164	0	0	0	0	5	0	259	0	0	0	7	0	16	5	0	0	0	0	0	112	0	0	0	0	0	0	8	0	0	0	11
"msp_0113"	0	0	0	19	0	0	0	0	0	0	0	0	0	0	11	0	0	0	77	0	0	623	19	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	95	0	0	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	292	0	0	0	0	0	0	19	0	0	939	0	0	0	0	1760	0	0	0
"msp_0114"	0	984	8	9	8	40	4	13373	15752	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17594	808	0	0	4	0	0	5272	0	0	0	0	0	0	0	0	0	0	0	0	6542	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	58	0	0
"msp_0117"	0	0	0	0	0	0	0	0	0	0	0	78	605	0	0	0	0	0	0	0	0	0	0	0	0	0	124	521	0	0	699	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	143	0	0	86	0	0
"msp_0118"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"msp_0120"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	197	0	0	0	0
"msp_0121"	0	3918	0	0	297	0	771	0	0	5952	17990	138	20	39077	0	0	15	0	0	4134	14698	0	337	3840	0	196	0	706	5656	11644	378	10256	69	1342	449	16	731	92	0	0	170	515	1084	2867	0	52	29	1599	1642	1166	11	28	275	32795	0	181	0	0	1141	11	5819	0	3986	0	0	0	0	88	303	26	1781	0	0	496	444	0	0	3965	0	1249
"msp_0123"	0	0	37040	16	6	25	0	8	95611	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	6398	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	5911	0	0	0	0	0	0	0	0	0	0	11	140	0	0	0	0	0	0	0	0	0	0	0	0
"msp_0124"	15	19460	3848	4	2331	9592	2424	15254	0	2260	2156	2134	1710	4560	508	8	11482	15652	24969	16	1736	0	1307	1131	11018	1263	670	19346	1128	1046	1323	4184	2802	3	6369	8823	39887	10284	4986	1572	83	9281	4954	4343	10092	0	8321	2991	26264	23353	20	2094	4957	8	14692	41544	5254	9	1175	16942	14119	24	6739	8	0	8392	7753	662	14830	20	30	32	8800	3802	3212	493	0	20807	13390	4236
"msp_0125"	3314	2508	395	721	6581	720	8582	1584	0	64	107	268	1061	3638	590	6037	28	550	5	9746	200	0	2908	525	2952	1445	1014	3961	1585	1387	285	1332	1408	3632	2092	5590	2771	1100	1190	1632	1420	593	659	2915	4575	147	767	1067	2699	12852	21	14024	1981	2805	1340	67	62	0	81	660	6590	0	144	0	1415	4373	0	9453	19	0	1028	14	396	3100	231	16	1156	3741	5850	3073
"msp_0126"	7934	10183	4	9605	53	6441	120	7278	6966	27606	8288	1594	570	16264	14575	2614	4019	22252	3471	2854	16120	8592	1938	1139	1589	1842	8469	2583	2035	1379	95	1762	150	43	167	1368	1027	2089	0	4312	304	264	1570	330	3126	2470	968	630	570	1118	5595	2879	226	1120	105	3416	8754	20350	47	3804	544	5661	1409	392	466	423	5092	5313	9810	8805	2925	292	24537	974	28	17	556	1421	1218	846
"msp_0127"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1562	0	0	29748	0	0	0	0	0	0	0	0	0	0	0	0	13	0	774	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	7	0	7	5	0	0	0	0	0	0	0	0	0	0	0	654	0	0	0	0
"msp_0128"	932	827	692	25	60	0	1360	959	7220	58	5570	60	12	941	463	2191	712	0	420	190	3800	0	8	1497	104	171	136	452	37	603	0	53	1033	695	187	0	32	1736	864	0	116	46	358	220	63	0	0	98	42	111	0	83	884	477	0	52	141	0	299	405	2798	0	1941	0	578	0	865	11	54	294	101	0	185	918	2264	721	234	73	646	694
"msp_0129"	0	1034	2029	944	13	3254	0	0	5051	2206	0	570	0	0	0	0	138	0	0	5152	0	0	0	0	0	0	0	0	0	394	0	943	0	9	10	0	905	0	0	0	102	909	0	0	2116	0	401	0	0	0	0	4592	0	4578	40	1329	3892	0	0	1061	1390	3586	720	0	203	0	10	24	0	1496	757	0	0	246	36	329	0	0	0	546
"msp_0131"	45984	467	10	9	40	56	69	25970	168	151	137	33	8043	4090	21461	5595	25565	10458	114	0	7498	1280	274	240	13068	3866	398	9151	7	0	866	8771	1383	187	7342	303	245	270	19	0	0	97	9969	93	1155	193	0	6151	1490	455	24535	880	21971	1368	433	1151	48738	2391	0	7138	0	7323	2337	100	34393	3658	1314	157	19	7279	0	789	8737	4199	71	7230	11907	71	3515	7
"msp_0132"	0	0	0	352	0	0	20	0	0	0	35	0	9	0	0	0	11	36	135	51	147	537	0	0	90	0	0	292	0	0	0	0	6	4	29	349	0	0	0	73	0	0	5	0	5	0	0	0	180	0	0	0	0	0	0	0	0	0	50	0	0	22	0	106	0	32	0	0	55	21	114	57	11	1072	0	0	1463	0	170	0
"msp_0133"	0	1395	0	4520	0	0	0	0	0	0	0	0	26	0	0	13966	0	0	0	73	0	0	0	7105	250	0	892	5424	0	0	5	5887	0	1886	7379	0	0	13204	0	0	0	0	6138	0	0	0	0	3496	0	0	0	67	0	0	11	0	0	0	69	0	0	0	1746	0	0	0	0	18	33	0	10	32	0	19	61	0	0	11	0	12856
"msp_0137"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1476	0	11976	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"msp_0138"	0	0	0	0	0	1541	4934	14	28	25790	43	0	13	0	1342	1470	4030	5666	6039	127	0	0	3358	886	0	98	0	642	0	0	15	2364	219	3964	15	3528	868	7056	35898	447	467	55	0	649	1696	0	0	0	3299	787	0	1419	146	2412	18350	743	3048	3828	94	975	0	0	0	151	821	11	0	2785	51	3729	276	19237	572	2329	338	3010	6986	9657	1164	23
"msp_0139"	0	0	398	0	0	0	0	0	0	0	3	1167	6964	0	10246	0	0	0	0	0	67	0	98	0	0	0	933	0	0	3840	18690	2802	0	0	5	7	0	39	7	0	0	0	78	0	811	12959	0	0	681	0	0	164	0	0	0	0	218	0	0	0	0	0	332	0	4	4	0	0	907	0	0	105	0	0	229	0	490	0	0	0
"msp_0141"	6923	3638	250	274	7836	2454	680	292	550	674	289	418	8	183	1434	24	77	227	375	3268	2359	0	3518	541	731	75	1156	101	85	985	55	429	376	390	25	587	2871	2974	184	192	303	1526	90	2292	555	2619	1092	2253	3453	1610	15	2338	220	186	6438	269	136	167	105	836	574	0	379	0	134	2137	2837	3828	83	29	109	3580	535	359	66	1036	5955	5851	78	969
"msp_0142"	0	0	305	5	6114	4819	0	212	125	98	89	571	0	240	0	0	0	0	0	0	176	0	1388	185	136	661	1260	133	59	0	323	0	356	232	200	1332	0	0	388	0	129	404	343	437	254	1505	820	429	758	740	6	1263	33	49	957	1934	288	0	29	62	49	243	205	0	0	0	0	472	38	0	0	0	802	0	95	0	6352	228	0	14
"msp_0144"	0	44	0	0	1789	10	6	0	840	2128	11	0	1978	2865	11436	2821	40	86240	9	0	0	12	7	0	0	8	3569	0	0	30747	4245	2857	1317	0	0	92	60	556	0	0	0	2576	6500	0	2213	5	0	35	0	0	0	218	783	46	302	8	0	7	8601	2227	18997	31525	148	4	5	0	73	15	5236	0	0	5	0	5	1430	18049	4	1515	0	1289
"msp_0145"	0	0	12	0	0	0	114	0	416	0	230	0	0	849	0	4379	12539	0	0	0	0	0	0	27	55	35	0	1266	0	411	17	2658	0	26	415	54	25	117	187	376	0	0	35	49	0	0	0	41	0	0	0	6	0	0	57	0	145	0	20	9	0	0	10	0	0	0	100	0	0	29	0	0	139	0	10	0	0	0	14	13
"msp_0146c"	343	45	0	116	14	39	409	30	0	660	0	0	0	29	0	0	27	0	0	319	11	29	163	0	5	0	0	0	6	0	0	0	0	132	0	41	24	0	28	27	24	21	7	9	59	20	4	16	20	7	14	9	20	15	85	11	18	6	19	11	16	11	13	41	0	196	37	39	31	8	0	59	201	0	37	17	39	55	66	250
"msp_0147"	3377	9	0	0	0	0	0	0	0	25690	41	0	0	0	0	0	0	0	0	0	734	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16775	0	0	0	0	0	55	0	420	0	0	0	0	4770	0	0	0	0	86	0	0	0	0	109	0	0	0	4	0	0	0	0
"msp_0148c"	20	0	0	0	0	0	127	64	10	0	0	0	336	0	0	36	992	0	139	248	18	50	1120	0	42	0	24	0	190	0	0	11	0	3417	22	0	208	117	25	817	21	0	120	0	0	0	6	1576	0	0	644	0	517	0	30	0	0	11	66	0	0	0	0	8	2214	3705	0	1134	0	0	0	0	0	18	0	0	0	0	32	0
"msp_0150c"	0	0	11	112	0	0	0	0	12	14	0	0	0	60	27	0	0	19	24	7	0	0	0	0	13	0	0	0	0	0	0	0	0	7	0	0	0	0	0	10	0	0	32	0	14	0	0	0	67	5	0	0	0	13	0	0	0	0	0	0	0	18	0	22	0	0	0	0	14	0	0	22	0	11	0	22	70	14	13	0
"msp_0151"	0	219	252	0	0	0	368	0	36	230	27	0	0	1033	0	19	585	0	0	0	15	0	5	0	0	527	950	70	0	0	0	180	233	0	111	0	0	27	0	0	42	49	211	0	44	0	0	0	0	0	28	0	0	0	0	0	0	0	0	184	7	0	23	0	69	0	0	7	24	94	0	0	0	73	451	274	94	14	0	0
"msp_0152"	12	15383	7	4069	9738	38279	5965	6923	1446	0	0	3872	0	1418	0	436	2345	545	18	0	1454	22120	44624	1766	235	1023	0	508	100	1732	237	5202	1377	740	128	9352	2968	481	2578	678	1611	6507	0	12585	4433	1733	10562	516	1339	4157	68	10492	860	1808	2473	280	2396	3168	171	2480	1878	419	9628	4	2647	1979	1642	45239	781	0	4106	0	8995	0	433	569	0	473	8	409
"msp_0153"	1989	9	5	331	0	0	9	276	19	695	20	0	67	47	216	0	100	1120	576	4878	0	80	62	0	0	4	10	0	16	0	0	0	0	6	0	0	0	0	21	29	47	0	0	0	71	964	31	10	52	6	198	0	137	226	150	0	42	191	0	0	9	43	0	1544	10	269	178	337	3459	46	233	7740	14	32	0	26	392	132	232	5
"msp_0154"	7	8963	747	806	15703	6695	2369	2553	56	234	861	928	751	2147	4611	229	514	169	1874	280	148	3149	10992	2846	830	691	1799	1171	554	2717	1369	14425	2764	669	1844	6902	5224	2180	3537	3595	1334	1981	2811	2370	3450	7286	6553	1237	3133	10870	5213	6232	1013	238	19043	1092	383	2631	165	2811	1389	2205	1751	480	10212	13726	1665	2396	204	363	411	9	3614	1320	728	1049	4874	4297	520	2458
"msp_0158"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15376	0	0	0	0	0	0	0	41	785	0	0	1329	0	0	0	0	4	0	1309	795	2361	0	0	0	2769	143	0	0	254	80	0	0	0	0	0	0	0	10	51	0	0	0	0	5	0	0	0	320	0	82	0	31	0	0	0	0	0	0	0	9	0	0	0	0
"msp_0159"	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	14	0	0	20	10	0	22	0	0	0	0	0	0	0	11	58	13	3	0	0	0	0	0	0	0	47	0	28	0	0	0	0	17	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0
"msp_0160"	0	0	0	0	0	20937	7	0	0	74702	122	0	12	14	0	0	3041	0	0	0	8701	11	0	0	24	0	20	0	0	0	3191	0	0	47	0	0	9280	0	0	0	0	5881	0	2101	0	0	0	0	0	318	17	4972	486	0	18	12744	0	0	483	0	0	0	7237	0	0	0	0	0	0	0	0	0	0	5643	448	0	103	0	0	15
"msp_0161"	0	0	106	0	5814	0	0	0	0	0	0	11432	7	0	773	0	0	781	1134	11	0	0	995	0	0	0	0	13	0	0	0	2	0	8977	122	0	1540	192	1901	107	0	12	45	0	0	0	11994	0	6	898	0	138	0	0	59	0	0	0	301	0	678	0	302	0	0	7	0	0	76	8	5973	0	46	7543	0	0	0	14	9572	17
"msp_0162"	325	1137	88	3568	58	152	0	0	268	114	194	81	109	0	1541	38	206	0	187	358	666	0	625	16	102	50	84	37	131	29	14	526	295	13	226	53	140	88	0	84	122	136	0	170	165	807	2996	401	48	0	0	771	564	147	40	297	1404	3512	10	711	138	6	509	1749	126	174	0	1795	633	65	594	131	1126	119	118	260	51378	1895	0	1566
"msp_0163"	0	1760	15	0	418	72	177	190	0	0	0	0	129	61	0	46	372	8	0	0	122	0	1711	794	88	0	118	415	167	66	60	799	398	416	268	889	465	918	432	0	252	105	0	701	500	0	0	57	1817	1205	4	720	96	101	741	0	133	1474	0	33	0	0	234	602	0	1038	0	5443	110	201	707	0	894	159	0	0	0	0	0	801
"msp_0164"	14	13724	1282	0	3428	1910	255	0	0	31	0	944	2068	1411	433	54	1920	643	0	0	50	7	4600	5501	160	6839	1590	770	160	890	23	18	1262	338	5436	2352	3087	4693	257	2990	18	158	887	2105	1331	0	4	1564	859	3638	9	252	0	26	2408	718	335	4418	46	1339	2017	5	9096	1089	4530	6075	402	3677	150	79	76	10	14	7693	284	3	4	106	2120	2958
"msp_0168"	0	0	0	0	0	0	0	0	0	0	0	3780	921	0	0	0	0	0	5	5	0	0	0	0	0	2913	9621	0	0	131	152	0	0	0	0	0	0	0	0	0	0	0	0	168	0	0	0	0	0	0	0	575	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	104	0	0	323	0	0
"msp_0170"	0	0	0	0	0	0	0	0	0	228	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1187	0	0	0	0
"msp_0171"	0	0	0	1835	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32	0	0	0	0	0	0	0	0	192	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1438	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	0	0	91	0
"msp_0172"	10014	707	11546	3024	202	270	562	396	531	3636	716	0	68	396	1391	281	221	23558	131	13059	11110	2772	1445	143	597	191	2947	1037	546	322	167	1991	270	828	76	3049	238	1376	110	2348	297	754	343	194	1540	2515	71	84	6559	734	322	1600	432	4880	129	1628	1899	8741	108	3365	653	12253	298	921	64	271	2787	23	5889	222	2259	4519	19732	1779	526	811	4093	1525	3523	505
"msp_0173"	0	1860	0	0	101	0	259	0	0	0	0	0	3981	0	29	1499	0	0	0	0	0	0	0	0	0	0	132	0	0	6082	2867	18348	0	0	0	5	0	0	0	0	29	0	11	0	0	0	0	13	0	0	0	0	11	0	0	0	0	0	6046	43144	0	0	0	0	0	0	0	36	104	0	23	99	0	48	1021	130317	0	28	0	37696
"msp_0175"	0	0	0	0	0	0	7	1961	0	0	0	4107	68	0	7	475	5	0	0	0	0	0	0	0	195	0	0	0	36	0	0	129	736	399	1560	32	16	170	1358	0	0	163	0	0	0	0	0	0	0	0	0	49	0	93	602	0	0	0	0	81	6	0	0	2	0	9773	0	0	0	0	0	7	0	0	9	37	0	0	0	0
"msp_0176"	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"msp_0178"	0	0	0	5033	0	0	0	0	0	0	0	1101	210	0	0	0	0	0	0	0	0	0	7	2150	0	4761	0	1700	0	7	0	0	0	0	3190	6065	1511	0	1967	0	6147	0	0	0	0	0	0	0	0	0	0	868	0	557	5	0	0	0	0	0	0	0	664	0	0	0	0	23	371	0	0	0	0	0	219	0	0	14	0	0
"msp_0179"	0	0	0	0	0	0	0	0	0	0	4	0	12537	0	0	0	0	0	0	0	0	0	0	0	0	0	0	836	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0
"msp_0180"	5327	12	0	143	0	0	0	0	0	9	16	0	0	0	13	0	0	61	0	12	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	69	0	0	0	15	0	0	0	0	131	9	13	13	0	119	20	0	0	0	7	0	0	0
"msp_0182"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"msp_0184"	0	0	0	0	0	0	0	0	0	0	0	0	0	321	0	0	0	0	0	429	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	1857	0	0	0	0	0	0	48	0	0	0	0	0	0	0	0	0	0	0	0
