"rowname"	"DIA_BGI_D5_1"	"DIA_BGI_D6_1"	"DIA_BGI_F7_1"	"DIA_BGI_M8_1"	"DIA_BGI_D5_2"	"DIA_BGI_D6_2"	"DIA_BGI_F7_2"	"DIA_BGI_M8_2"	"DIA_BGI_D5_3"	"DIA_BGI_D6_3"	"DIA_BGI_F7_3"	"DIA_BGI_M8_3"
"Probable methyltransferase TARBP1"	17.4393942257691	17.3644636048327	17.9673771169934	16.9385850239922	17.8225954694283	17.3662505627065	17.5761430112368	17.4715752288897	17.5199962612697	16.8046847167122	17.4267124676222	17.3626751295791
"Probable methyltransferase-like protein 15"	17.569990134547	16.031379451412	16.2978915729495	16.4904032201746	16.7428301887041	15.548103131157	NA	17.1591885019282	17.8644493026376	16.4002317719297	16.5105895352794	16.7303351398677
"Probable proline--tRNA ligase, mitochondrial"	17.9707789291674	17.1298646510076	17.6723099701417	17.2861360729411	17.6125070051547	17.4416801335662	17.8593119040959	17.5791806534204	17.612693321579	16.7594523597822	17.330476873042	17.2771107925453
"Probable ribonuclease ZC3H12D"	18.7921920354255	NA	18.3267214757298	16.8292885719478	19.5498551824439	18.2195531158706	16.441114517261	19.6212063737753	17.6827458084021	20.4995718091669	NA	18.0913149027709
"Probable RNA polymerase II nuclear localization protein SLC7A6OS"	17.9390740588666	NA	17.7922720645437	17.0268782673532	17.4714535118429	17.4500130206229	18.1014804842617	17.1068186661001	NA	17.4464165603137	17.6533055840491	NA
"Probable RNA-binding protein 19"	18.6109041043085	18.3140939053134	18.5368786219884	18.0396335960585	18.290027873327	17.9132629216753	18.9120757656413	18.5507843000723	18.4845741959033	17.8323808858671	18.2347994868842	18.1562732539377
"Probable RNA-binding protein EIF1AD"	18.1877390127192	18.328460582586	17.7809909797323	18.0711120421019	17.955584328497	18.1563797592101	18.4477371986853	18.1585853859005	17.7311725565759	18.1778869250347	17.9096312391718	18.3465924884971
"Probable rRNA-processing protein EBP2"	19.4246778289716	18.7817788065915	19.030343852861	18.9418292226845	18.9800812814977	18.8518473975072	19.3211519063074	19.0239393636206	19.0843551324071	18.4464983168823	19.1084763209856	19.2145881424064
"Probable threonine--tRNA ligase 2, cytoplasmic"	17.1308980708637	17.0730877804491	NA	17.2050331299179	16.9939504599072	17.1228143888301	17.0421554560217	16.9380693346325	16.4851613711225	16.2990213662955	16.8451591138893	17.0278204517704
"Probable tRNA N6-adenosine threonylcarbamoyltransferase"	18.7577636783401	18.3101963114456	18.3124176360338	18.3366609501403	18.3407912267656	18.3589835234961	18.5384405300332	18.3891950033735	18.4328701610434	18.3350050728093	18.0974091913597	18.3495694564322
"Probable tRNA pseudouridine synthase 1"	18.7559057346649	17.3904165537855	18.2568217469593	18.2193495542686	17.3977914891173	17.8219180932993	18.8983689578819	18.2642288611575	18.2039379534167	18.0062261553085	18.2253454780988	18.0888905186774
"Probable tRNA(His) guanylyltransferase"	18.0345990366879	17.7219003364358	17.7403115037239	17.0139938801898	17.5016477673357	16.904185055924	18.2761466643794	17.5003757573009	17.4162641007772	17.685376965733	17.5304029950605	17.2272784402984
"Probable U3 small nucleolar RNA-associated protein 11"	17.8244011584649	15.4355832310133	13.5388985871209	16.5858240397057	15.9196640546066	NA	17.2521930959178	14.5617010765178	15.8394850406494	19.5689276375438	18.8321334087054	18.0857562735206
"Probable ubiquitin carboxyl-terminal hydrolase FAF-X"	16.6119378696406	16.2866562924589	14.7082460301736	17.1409421838088	17.6713229355122	17.1551870829349	17.5175036511803	17.3068228290254	17.4270498990601	17.396219997874	16.7842312822281	17.2541642766271
"Probable Xaa-Pro aminopeptidase 3"	17.8101776340793	17.1990176948982	19.0826696224258	18.9790126823752	18.5086149569413	18.3451620413876	17.9430876935362	18.421576046531	18.0305799617715	18.8273385739356	18.0683977198727	18.3820689189408
"Procollagen galactosyltransferase 1"	18.6844800703691	20.1931920663169	18.9767502085908	22.4609767610629	17.8605521733295	19.9456121647066	17.8927031422578	19.1513525042417	18.4142015257403	18.1694488530494	20.3871890118601	19.4222790274245
"Profilin-1"	24.3455888698423	23.9649922655759	23.9604509290343	23.7839136221291	23.7984908287864	23.9151524937621	24.4476110437292	24.0422682075495	23.969157495977	23.9260161877464	23.7821723152703	24.2155218130856
"Programmed cell death 1 ligand 1"	19.2058675458445	18.9052161781408	19.2592720687138	18.8465128216033	18.6633569582036	18.9200922657421	19.7125425840694	19.1330541533077	18.69641372061	18.9684226037346	19.3304176166997	19.0554618759083
"Programmed cell death 6-interacting protein"	20.4543842534451	19.9836319472202	20.0612091135279	20.2051676855017	20.0706606787659	20.0719324283651	20.4475997929316	20.3495087027249	19.9745214555977	20.0289536443493	20.049533603427	20.3192801334692
"Programmed cell death protein 10"	19.6189990182657	19.005704125125	18.7715805724726	19.2272511607761	18.4957460483704	19.0274894932933	19.0553454786107	18.9983743175762	18.9551716378758	18.8059748759235	19.3657304168777	19.0558790414712
"Programmed cell death protein 2-like"	18.0042322908935	17.3857657003374	17.3694764935418	NA	17.6160473661102	17.378475095313	17.6299305595452	17.3547938854098	17.8774741914579	17.2579965686303	17.1019554233721	17.3381980544967
"Programmed cell death protein 4"	21.3545730542739	20.9094125554068	20.9926887633326	20.7620527549528	20.8811489639224	20.9572306845498	21.5029686171507	20.797553431506	20.9868956235977	20.8852249587983	21.0614173646731	20.6928577528778
"Programmed cell death protein 5"	20.460684982037	19.9026809802048	20.0750924398312	19.8820684643769	19.8749490126872	19.9603687304239	20.4940911901552	19.9604089867557	19.9759149767723	19.9225768492246	20.0859632392646	19.8793238844699
"Programmed cell death protein 6"	20.5418811903334	19.8629941941998	19.9130046215831	19.787484360322	19.9183899034549	19.8745041661352	20.2079043788004	20.0447728990427	20.0737494371684	19.9087755123388	19.8946879287576	20.0094268091875
"Prohibitin"	21.9572757672378	21.474998246935	21.5958762590569	21.3085016211106	21.4564726784562	21.5500746414406	22.0039546730477	21.429784014249	21.5989126549485	21.4886951934267	21.6473106390214	21.3466125728242
"Prohibitin-2"	21.7786995960585	21.2440357269815	21.4117201377033	21.1161334019138	21.32082840115	21.3808473191482	21.9162522945149	21.250662702897	21.3972072827149	21.2799383373167	21.4856793019252	21.1821613387915
"Prolactin regulatory element-binding protein"	17.9176258842425	17.8444599821082	18.072345551427	17.9035286885349	17.5211325805734	17.9499363523073	18.9101722197555	17.6641081239201	17.5676391940556	17.8419144981304	18.675944291327	17.5910692313928
"Proliferating cell nuclear antigen"	20.2039095567488	20.0008636025266	19.8481111442411	20.1574851058047	19.8826502555768	20.069690557163	20.3442975037439	20.3310877343866	19.8364166878438	20.0444113017079	19.9464237814433	20.2969683087642
"Proliferation-associated protein 2G4"	21.7348347372525	21.3531889801796	21.3686238478722	21.4492680199333	21.2596974190818	21.3582835595282	21.8243550260374	21.6419506353611	21.3962000905558	21.3074399593226	21.5286442013007	21.5403524172062
"Proline synthase co-transcribed bacterial homolog protein"	20.1715036124607	19.6035748616218	19.5382448820811	19.6470538295425	19.6104335077606	19.619742266159	20.0893058388762	19.8434922179919	19.5762301907874	19.5813637081268	19.4263616971961	19.7435106451707
"Proline-, glutamic acid- and leucine-rich protein 1"	19.22292623869	18.8251248558047	18.8395669185287	18.9195737090609	19.0139575714945	18.8944776443331	19.4002807167577	18.9149407249707	18.7367800617199	18.799033383008	18.8798106954477	18.827228730023
"Proline-rich protein PRCC"	17.3597391174679	16.5121583349602	16.7612034439791	16.905363630431	17.0440357484545	17.1195163899221	17.688643731699	17.0986611464661	17.1255231574185	16.7692941619719	16.977885886179	17.6445844747897
"Prolyl 3-hydroxylase 1"	16.1371160996558	16.3409990984861	16.9135310293646	16.7559140345354	15.6277710719382	16.202258670862	17.1421617671934	16.7509781842867	17.8100009118635	15.5586657373001	15.9673840813221	15.9606217073113
"Prolyl 3-hydroxylase OGFOD1"	17.6908027120905	17.4334622190684	17.2092297195921	17.4544659243927	17.0545471237263	17.0040189348284	17.3462027444565	16.954107189875	17.5788853529507	17.0515701325365	17.4107010542165	17.344811043361
"Prolyl 4-hydroxylase subunit alpha-1"	17.8392723159755	18.7970171258373	19.0169145168574	18.5380578369583	17.9656434532057	18.8138103581544	19.6813510257776	18.5368425228001	18.7588862788767	18.8351332793883	19.0593379096526	18.5876767118764
"Prolyl endopeptidase"	19.634374469315	19.2158165893927	19.2495663626949	19.3847144666114	19.2272393403044	19.2470490273528	19.6452833060156	19.5405152714817	19.1658000317649	19.262107635466	19.3626363260871	19.4733680454086
"Propionyl-CoA carboxylase alpha chain, mitochondrial"	17.9740916953552	17.5847299163184	17.8749259904414	16.6936173151459	17.7362123213494	17.5629596793833	18.2341998448517	17.8653062672881	17.4522241858584	18.0217818293415	18.1281387547485	17.6500045996224
"Propionyl-CoA carboxylase beta chain, mitochondrial"	18.0025440227856	17.9872647309809	18.1484753846241	17.2653263176012	17.845218946666	17.7402284124707	18.0781206609536	17.1282273012962	17.7276988407355	17.8484187084512	17.9312850725979	17.491266770411
"Prostaglandin E synthase 3"	21.9191284897617	21.3726380390898	21.4145073786466	21.5467139836381	21.5431253866847	21.542103441277	21.6183225309668	21.6764445608982	21.5338439854502	21.430153910882	21.3742872823645	21.6005878049872
"Prostaglandin reductase 2"	18.1693062884888	15.1661469960146	16.076349448584	17.3051615151523	15.4779043601991	15.6683611625368	17.6615994127424	NA	16.9538944062076	NA	17.0148915831114	15.241267703085
"Proteasomal ATPase-associated factor 1"	18.622045028532	18.4112855595911	18.9096013180444	18.6207257915245	18.3794405025965	18.6371869659739	20.0108275348104	18.8585640466662	18.151299483911	19.2102853796165	18.216276214771	18.4967678533101
"Proteasomal ubiquitin receptor ADRM1"	20.2349341744531	19.8004558697367	19.7342485237758	19.9721002373039	19.6828609773372	19.884606187535	20.1153624305748	20.0394223976434	19.7513632969418	19.6949207987449	19.7145515998347	19.8252226731954
"Proteasome activator complex subunit 1"	22.1620034997507	21.7249972010243	21.7844489220159	22.0188358063002	21.6619519145141	21.8216782204816	22.2073721718478	22.1021645131365	21.7255008892027	21.7392536139262	21.8822623489584	22.0676487027225
"Proteasome activator complex subunit 2"	21.6084960635929	21.2213771739008	21.3862735697393	21.528411047628	21.1591395397973	21.3690073383543	21.7577990365201	21.6707425907497	21.2336087659581	21.3136159792843	21.4322228627158	21.6457228617137
"Proteasome activator complex subunit 3"	19.6689063642186	19.2902696102899	19.2532803870172	19.3193082346856	19.0760723983373	19.1650141197236	19.4809099729946	19.4355326001624	19.1809602420348	19.2674206338382	19.4004117068954	19.4697362686724
"Proteasome activator complex subunit 4"	18.1703766803497	17.6949252014356	17.3591952158345	17.8358181792628	17.5604229975275	17.3617618290461	18.0245897807799	18.0891543586315	17.6752125239203	17.7035764800614	17.5352482976831	18.273764349863
"Proteasome assembly chaperone 1"	19.3871167210037	18.8194626351015	18.9511604770088	19.4558570092811	18.9177125549505	18.7863092047083	19.1954776512562	19.2910898358026	19.2462496526356	18.5627182946942	18.8534770037289	18.6349658059274
"Proteasome assembly chaperone 2"	18.2594466266818	17.3336139767067	17.5644117734824	17.4677253656394	17.6576517826291	17.8388111339906	17.8533378736102	17.5382880939766	17.8170790203248	17.0792462525115	17.7958394441	17.6544010067164
"Proteasome assembly chaperone 3"	18.2595062989633	17.2223079430236	17.3670548845162	17.3804273262829	17.1448465387705	17.2672963702462	18.0545705563488	17.5939487233426	17.3438273160088	17.6646282280205	17.5785309910354	17.6678476379208
"Proteasome assembly chaperone 4"	16.8880223001764	16.8238104928251	16.5993841309935	17.078051675075	16.4567356698003	16.7617703684	17.1767211495333	16.8088577788735	16.7303279402503	16.5100361468611	NA	16.9059846448386
"Proteasome inhibitor PI31 subunit"	19.8688186532073	19.173827413513	19.3662617629917	19.4405621413401	19.4192117903242	19.2521486520029	19.7317557616578	19.6406052929597	19.5150375096104	19.2382230119808	19.0574410881585	19.5313456156373
"Proteasome maturation protein"	18.3676528675781	17.7966418842147	17.3105853336032	18.0176008351648	18.3680242937206	17.9252530476492	18.2356206325744	17.9903733219419	17.9822077086952	17.8293416244497	17.4581954100629	17.7874351084851
"Proteasome subunit alpha type-1"	21.2351902298946	20.7759315207392	20.7878426729344	20.9546858925684	20.7424922612241	20.9062464203048	21.2142704953506	21.1824877860726	20.8589323872213	20.8410537692499	20.8987549941071	20.9273738452846
"Proteasome subunit alpha type-5"	17.8773554501844	18.2533311733873	18.0287756718541	17.9753205781802	18.2597277981015	16.6493862934901	18.7391134196102	17.1341147733067	15.6986076102083	18.3084781623234	18.4580808646288	17.7865323234373
"Proteasome subunit beta type-2"	20.4023159364633	19.7449543504589	19.002774946945	19.8202596381743	19.1969088927842	19.9572961919159	20.3922265837492	20.0973517736308	19.7625045070363	18.8509617464002	19.7617737027087	20.0166058276892
"Proteasome subunit beta type-3"	20.9513100445131	20.7043752155076	20.5402894118942	20.7811484409124	20.5674024211396	20.7648437668551	20.9005691376277	20.9512400576563	20.7227646322193	20.6545610025576	20.7439607764197	20.8014235110426
"Proteasome subunit beta type-4"	21.007407983387	20.7838962427218	20.617771491876	20.5851684158724	20.5969967056584	20.839011278474	21.1513830317124	20.5620321650201	20.7679328617586	20.7520057677226	20.7146883935551	20.5632423169101
"Proteasome subunit beta type-5"	18.2707730761867	17.7328608264212	17.9275693461116	17.2904202394802	17.6602801097497	17.7565404728714	17.9504914919208	18.2832357110078	17.7386817452234	17.5241849202603	17.9247428342867	16.7275172498968
"Proteasome subunit beta type-9"	18.8820219625702	17.9787902121771	17.2894006249707	18.2011930019671	18.0885172114699	18.2955709328603	18.2894096520161	18.5390858082818	18.1364859172689	18.3318386011751	18.3985373792175	18.6948975654014
"Proteasome-associated protein ECM29 homolog"	19.1835536825698	18.9154441690719	18.9160750537248	18.9787117139672	18.8473016654471	18.7961885980449	19.242192734617	19.0789142340269	18.867315589687	18.7663388187252	19.0087094781745	18.811367383841
"Protein 4.1"	18.9580947149238	18.1439708303569	18.4660781128498	18.3802649012154	18.5160059193201	18.8841357431613	18.9677037509862	18.5487811542437	18.4367925728667	18.6142700705451	18.7276146551873	18.5914572919011
"Protein AAR2 homolog"	16.133794190096	15.6521587863136	15.2710055298902	16.114072157236	16.1479813393369	16.2152319666	15.8923507686242	16.3701776032174	16.341597962588	15.3788585915612	16.276549684438	16.3960620773015
"Protein AATF"	18.4666806852009	17.5995000097714	17.6211267176747	17.9219333177188	17.9635456564773	17.7834830612709	18.4618416354828	17.9337782197826	18.0735068184812	17.5907164269662	17.7096699733725	17.7629473093743
"Protein archease"	18.0746887065935	18.0706213152751	17.9143385770895	18.438585506418	17.235454945611	18.2979245614046	18.7153301178052	18.7529572583589	18.2219353424442	18.2783882803387	18.2996074113479	18.7981858098589
"Protein arginine N-methyltransferase 1"	20.3502122309441	19.9907142143418	20.0109193749306	20.1131183994487	19.9421262640028	20.0361781299537	20.3083808212081	20.1695932052045	19.974078408447	19.9662192847517	19.9026855932663	20.3356201916254
"Protein arginine N-methyltransferase 3"	19.4120012688781	18.5618638197709	19.7210097911599	19.054325268076	19.1150836231833	18.8264188938755	19.5445803480627	19.200055259426	19.0318838247601	18.7083106370634	19.2627832176279	19.2692736273266
"Protein asunder homolog"	18.8015964309351	17.9132562616032	18.1110966370205	18.3967573263889	18.4561546197442	18.304871592227	18.9468277458498	18.744025213922	18.2397350695885	18.1316695898809	18.5040062593487	18.5664269199487
"Protein bicaudal D homolog 2"	NA	16.6740510687393	17.5754538081314	16.8986884636653	14.9161840046353	18.9714184245985	17.473962789611	NA	18.6714695441601	16.9319315504112	16.5143478563895	16.1104134820922
"Protein BRICK1"	19.3262221420392	18.8469399223699	18.9303836332599	18.705439867071	18.6821279935287	18.975278170227	19.0412851298985	18.876487018745	18.6852762937849	19.0933717986501	18.6117380458894	18.7707407709173
"Protein BUD31 homolog"	19.4812636700711	19.5394222668629	18.9750525593325	19.5914911689763	19.3288643642508	19.1834220597704	18.999558330914	19.2892400685069	19.7891452807473	19.5427886130023	19.2365078817569	19.9812843930132
"Protein C-ets-1"	NA	15.8114074339312	16.8322701987077	15.3118245641201	17.0737609303039	15.9590178527919	NA	15.3629241194154	17.1278402953728	15.8013691772688	16.3167825618276	17.1337248020009
"Protein C10"	18.4110097829826	17.673151803599	17.5768922289074	18.1331791337646	18.0019660453287	17.787947952153	18.111314230023	18.2334343819171	18.0688691880036	17.3728315969428	17.8772735586378	18.3034766943701
"Protein canopy homolog 2"	19.8389321312582	19.714108260823	19.4703805707053	19.2886523425646	19.4889557995582	19.6349309171024	20.045529661764	19.4234199122525	19.4798212476111	19.45766045901	19.6094791248545	19.4090747940246
"Protein canopy homolog 3"	19.4676232384371	19.1660474014439	19.1852437638946	19.2171570526257	19.0497532561261	19.276699716787	19.6233069343436	19.3813931217366	19.2265616993622	19.4655437245567	19.191498516003	19.2611199795732
"Protein CASC3"	17.1673404961646	16.8040957281427	16.2263022189214	16.6534704110671	16.7294060668187	16.6811541667909	17.0963564501769	17.127072176991	NA	16.6922497035126	NA	NA
"Protein CASC4"	16.9426841079148	16.8783125786752	17.3437839948979	17.0350207147274	16.9059845452866	16.2962786973023	17.5901759280004	17.3683826994555	16.8879949128402	17.2813778697789	16.8774530047922	17.8120300537025
"Protein CDV3 homolog"	20.7330165610288	20.1416770137817	20.124644293866	20.3069958062127	20.182417187656	20.2563557300164	20.1913445185827	20.4732503775676	20.2938526790497	20.1603012165175	20.1629391458301	20.4388979633993
"Protein CMSS1"	18.6833003990462	18.2381441307405	18.8122046393752	17.5976220843152	18.8588957255903	18.1414852187307	18.8437822482223	16.9906903542745	17.8732280891999	18.3806404462396	18.3625941845836	18.1453672984749
"Protein CutA"	20.5166251586277	20.4039855597959	20.6059448550604	20.6780822357587	20.366810721156	20.344425273975	20.4475927076532	20.3585517970332	20.1813408478543	20.2827879183945	20.2595134745137	20.467023512725
"Protein Daple"	17.8081847526205	17.3133654886916	19.0724080097279	16.3307892835227	16.7717374731893	17.1230128677322	NA	16.8185043410097	16.6070470154996	17.6043823846903	18.5316744095138	15.3274631100368
"Protein DDI1 homolog 2"	19.3135555164778	18.8792025874854	18.943904979761	18.9096365027303	18.8699920576836	19.0619978506655	19.2570865329278	19.1007869323803	19.0687962537223	19.0247713021699	19.0875386253396	18.9556155824055
"Protein deglycase DJ-1"	21.8541550187203	21.4578454595574	21.5272242895593	21.5065097665182	21.3876025614501	21.5098092086684	22.0167641443852	21.625877580279	21.3016224917991	21.2972172966671	21.5844405373822	21.6246192144207
"Protein DEK"	20.7636063379169	19.9563795191121	19.8087455514222	20.1478693426472	20.4022539129154	20.230144629597	20.2577427813471	20.3042500869012	20.2606561649264	19.9932774553893	19.8883485051951	20.3108555051407
"Protein diaphanous homolog 1"	20.0995842998461	19.5525722106205	19.6098456007904	19.6689451596618	19.6407266903007	19.6712465883842	20.0313641496885	19.7670431296972	19.7023685328392	19.5496481102797	19.5821239626544	19.6819964295918
"Protein diaphanous homolog 2"	19.4340735589213	19.2659400942189	19.6980724508839	19.5869889062201	18.0286308028467	19.1815589404759	18.3406694660959	18.4446350520219	18.0221071934751	17.8609841842143	17.2244821974626	18.4009281249572
"Protein disulfide-isomerase"	21.1953639020978	21.4400790626717	21.5976662393403	20.9471398592353	20.7040632236558	21.5236057470577	21.9510810551827	21.0337594535698	20.7861216197099	21.4522172258053	21.643999490382	20.9605495787688
"Protein disulfide-isomerase A4"	21.1348213014163	21.5894940782319	21.4287293583951	20.9297151609501	20.6468278747173	21.583345429718	21.9754115948565	20.9701106230681	20.710452572013	21.5680609513683	21.4688574015507	21.0894952125908
"Protein disulfide-isomerase A5"	18.8077319196616	18.9599450331395	18.8888341087295	18.0411877166065	18.4352200082638	18.9217503102483	19.3313896186225	18.1747594651707	18.1972888575059	18.5053515549114	18.8595276435368	18.9422508512153
"Protein disulfide-isomerase A6"	21.6012635031146	21.9109068169397	21.9956648234197	21.364750711938	21.1778511875129	21.9923829239893	22.4212269822881	21.5021764226846	21.2340192830807	21.9138047211868	22.0269406231417	21.4679960150698
"Protein disulfide-isomerase TMX3"	18.569569230109	17.1759883923954	18.3518966294175	16.8476383588146	17.3399468874146	17.5527409955382	18.1383256548967	17.2784463065474	18.1562956958354	17.9988095984657	18.42368704105	17.8814979883624
"Protein dopey-2"	18.3780863463677	18.0367960936753	17.9218825004469	17.8088185760564	18.0604996607321	17.884930397375	16.0629739851156	18.115988142715	18.0654048209751	17.9416444427236	17.9071514686599	18.211440097855
"Protein DPCD"	16.7852781943442	NA	16.3104522910448	16.3646848354595	13.9426438047455	16.0060155682144	17.410402320352	NA	15.1441185224311	14.9621545724863	NA	15.3293314493495
"Protein dpy-30 homolog"	18.3518117965603	18.3266203837116	18.5428006758989	18.5959051307477	18.4009848938146	18.6075118881997	19.0706869659577	18.6832720296977	17.876731570023	17.4259992113199	18.4198527752755	18.8926368450768
"Protein Dr1"	19.1446861042014	19.195989918546	18.553489562093	18.9239881788615	18.6768807557811	19.3944882378236	18.0377734773867	18.6820590409374	18.809660404092	19.1501875253073	18.5109801814308	18.7429500397994
"Protein ELYS"	18.9568881908856	18.2499549666448	18.2573349582292	17.9566221971275	18.3747332559673	18.1146211291541	18.6743283502259	18.2091258418516	18.4612303166034	18.1638974347932	18.2527560016719	18.118625683025
"Protein EMSY"	18.0663174119017	17.6487067828549	NA	17.6283759918676	17.6220619304586	17.7586057829552	18.1421830325145	17.6868782216599	17.6486202177578	17.3841132446642	17.6619278063028	17.4994528443068
"Protein ERGIC-53"	20.280375510771	20.1057451808759	20.3077609339168	19.6447976083452	19.7337964164505	20.1286839969199	20.8371965894	19.8239701100709	19.8688790690824	20.3156268628726	20.3443133138262	19.5120872330973
"Protein EVI2B"	17.873716878646	17.7010277519557	17.6827828254851	17.766403321897	17.4851435270758	17.645388265304	18.1122934657261	17.8244888878613	17.3883995334908	17.7077252121901	17.6317075845554	17.7654541008932
"Protein FAM107B"	19.5488114071256	18.9343987687091	18.7994530938187	19.1301994246672	19.1571055360911	19.2413780837497	19.7905634174126	19.042998762065	18.9677159724862	19.3219940426904	19.1656343548895	19.0957237804828
"Protein FAM114A2"	19.4068865098598	18.854226619968	18.7510655378983	19.0724784257951	18.8203779768193	18.8792243238889	19.4911503808903	18.8238663780645	18.8039236760534	19.0652861649727	18.9969999960295	18.9799792245801
"Protein FAM118B"	17.2340411845143	15.6736465152556	16.3718638861097	16.3265734044778	16.6888259538929	15.728182908773	16.1512229644294	15.9284791596151	17.0328262488824	16.5741401789846	15.9210275860901	15.3376526421218
"Protein FAM134C"	19.0397116103066	18.717059808316	18.7000747500814	18.5195746838172	18.1457245038712	18.7092063422965	19.2463598708288	18.5605386213561	18.3537446733247	18.7899577885638	18.7010675905196	18.5809169972618
"Protein FAM136A"	18.9006746726211	17.5843239665765	18.2032879716435	18.5411953777463	18.1606567582168	18.5276056913629	18.5216049069277	18.6790864650605	18.713281054874	18.9126709483086	18.6316966181308	18.4665528769534
"Protein FAM160B1"	18.2837088484857	18.0421246659031	17.9783359423688	17.6712996006512	17.333783443672	17.890633327896	17.9995461883605	18.0135951359858	17.9374525866673	18.0806671287439	18.1147289184716	18.1773634499964
"Protein FAM160B2"	17.2740015295613	16.5877867314122	16.6041571596241	16.8180694769069	16.4641645491562	17.0034734642354	17.3566147990832	17.0116907749467	16.6916706964238	16.8810953334635	17.0554431254045	17.0221923367782
"Protein FAM162A"	19.8709198869166	19.3426373364061	20.1858965667241	19.1425335372645	19.207685903677	19.5611312029937	20.6082146005985	19.3148249029858	19.1166200456275	19.5363908978878	20.1133792185035	19.1955954109449
"Protein FAM185A"	15.487421226356	15.0891764067716	14.9342833526294	14.7238614085123	15.2693689911825	NA	16.4892525412043	15.2054194754613	14.885744955604	15.3662756465753	NA	14.9971750573606
"Protein FAM192A"	18.1924684748771	18.0114379255382	17.8111679446083	18.0828073498829	17.5882906101484	18.0302597519755	18.1164745810093	18.1383360729703	17.7383740041837	17.6154740254678	18.0773071520127	17.7208472844133
"Protein FAM208A"	17.6408440611568	16.9159306430546	16.8810282907994	16.6663113408078	16.8358195492025	17.6821510696155	17.749543483328	16.9437996344763	16.9591781751082	16.9581681925658	16.6941705600599	17.4697068123621
"Protein FAM208B"	18.5041023521157	18.3317620947537	18.4956954477821	18.543606090814	18.3037648322596	18.4957882164635	18.6250898972346	18.6291572582475	18.3705341602861	18.3736939527523	18.3234978116655	NA
"Protein FAM210A"	18.8118054860069	15.1691587847572	17.8715293290969	14.145051217251	14.2969709959146	18.288756424858	16.9505605516104	NA	18.9598677277531	18.7265803799925	18.5094878256463	16.386075924378
"Protein FAM3C"	18.6224332216101	19.0471048229454	19.1548621186061	18.9900161022145	18.3049963435215	19.118091377748	19.3875938183143	18.751896983577	17.9621014084159	19.0468615275074	19.1646568707453	19.1022464852633
"Protein FAM49B"	19.7503892346177	19.4161421849807	19.2450429682936	19.8263892352586	19.2279548148749	19.5108656765039	19.709040490666	19.8320226080461	19.2481647940773	19.5101162397682	19.2924000620054	19.8886629108937
"Protein FAM50A"	18.0072778058071	18.1371789603059	18.2430213294964	18.1630601357618	17.9522487735979	18.1437782062124	18.0571382439908	18.1751090311997	17.9530059072565	18.0830869173355	18.0932116369313	18.2475999279144
"Protein FAM65B"	19.9762470291879	17.0640382312445	19.5539055460085	19.1962537651719	17.6619501870458	19.4901953229781	19.4676857624286	18.4811111381029	16.6272298835439	19.6231405407839	21.0111318241379	20.566917579258
"Protein FAM91A1"	17.9500686872629	17.664205962451	17.9631261938078	17.1547685017474	17.7255625934872	17.9688477088507	18.4590351987801	17.9693510849607	17.6979868706267	17.7822624401966	17.8628588555879	17.7224446193261
"Protein FAM98A"	18.5339203097933	18.1938077512465	18.4918230521082	18.342327118371	18.0505870441684	18.4442264751451	19.0520748558237	18.6274330767735	18.050645570145	18.246120897216	18.4811344951665	18.4964467265686
"Protein FAM98B"	20.17945360666	19.7342630343684	19.9366468477928	19.7683097574748	19.6530250372668	19.7835604583235	20.2742354987	19.8278369374685	19.9518814498414	19.5061847148213	19.8949664077981	19.8002977542494
"Protein FAN"	17.1474052602576	16.3852388893045	NA	17.109963595964	16.5752293461356	16.091312860643	16.9233055592734	17.1900802371374	16.1916340172999	16.4581225877043	16.7932668376523	17.0976912169746
"Protein farnesyltransferase/geranylgeranyltransferase type-1 subunit alpha"	18.8738776954942	18.3614691254003	18.2329189293765	18.5489792759451	18.5111672724259	18.4266096672201	18.8995766685104	18.2883172385484	18.4783097333868	18.3591971200917	18.5370947462642	18.4096739411322
"Protein flightless-1 homolog"	19.5815768871468	19.2310498128567	19.1757446529204	19.3622781838323	19.2324327378708	19.2151462447496	19.6066439791858	19.4453954078397	19.2725608448795	19.2306496819455	19.0684549810038	19.461651854035
"Protein FRG1"	18.707917000898	17.8879644910302	17.9569594670927	18.0463811512484	18.2307242388605	18.1395020840735	18.6144666917756	18.3509939217808	18.1829230812365	18.1096900079686	18.0837939092282	18.4539943718159
"Protein furry homolog-like"	18.3372158306447	17.9837134543799	17.9968961506661	18.1856874255658	18.4026898345805	18.0538830287702	18.5305160216105	18.0508572304392	16.9780900900028	18.0859792479432	17.7854149275986	18.2095864005179
"Protein HGH1 homolog"	18.7367811059852	17.906987853622	17.7920729442458	17.9973504183821	18.3091633313539	17.7700509559733	17.6339709539569	18.3448469025938	18.5521208827833	18.0296391162917	17.631850572216	18.2877639046204
"Protein Hikeshi"	18.511140374072	18.254031853227	18.3983720542367	18.1489085423844	18.1108988892681	18.2867356366458	18.9030750504002	18.4654158493778	18.0265535987718	18.4423728165729	18.018038643378	18.4231007995469
"Protein Hook homolog 3"	18.0625647687899	18.3400014186797	17.4318333497993	17.8129720688209	17.356666828708	17.5088572294726	18.7122346984531	18.7055440424623	17.9815943069503	18.3390227073442	18.3270512151032	18.3244262848096
