rowname	DDA_FDU_D5_1	DDA_FDU_D6_1	DDA_FDU_F7_1	DDA_FDU_M8_1	DDA_FDU_D5_2	DDA_FDU_D6_2	DDA_FDU_F7_2	DDA_FDU_M8_2	DDA_FDU_D5_3	DDA_FDU_D6_3	DDA_FDU_F7_3	DDA_FDU_M8_3	DIA_FDU_D5_1	DIA_FDU_D6_1	DIA_FDU_F7_1	DIA_FDU_M8_1	DIA_FDU_D5_2	DIA_FDU_D6_2	DIA_FDU_F7_2	DIA_FDU_M8_2	DIA_FDU_D5_3	DIA_FDU_D6_3	DIA_FDU_F7_3	DIA_FDU_M8_3
NADPH--cytochrome P450 reductase	18.9264772014518	18.343647514039	18.8009225959166	18.7331368453907	18.7988438137767	18.358430626261	18.710174229049098	18.8353801509701	18.6521240458038	18.633447554587	18.756014689426998	18.713033678865898	18.65284670624118	18.710203668847882	18.714529236792384	18.864016559492182	18.643678911952684	18.682940707578982	18.614184962069384	18.875041520255884	18.436049347162783	18.46219176991758	18.678428146045583	18.927521409182283
Lymphocyte function-associated antigen 3	18.79800456087018	18.42025985852628	18.63449188864898		19.05709621932278	18.73963347106438	18.58941362193878	18.72822387778698		18.55799966378898		18.67558897933598	18.46580613709461	18.77342958885491	19.24726755543031	17.52404632376861	18.96486681106051	18.69006009287341	18.94607214128281	18.32341508715211	18.82667641402291	18.895323772148508	18.737938558439108	18.87817938771511
Serine/threonine-protein phosphatase 6 regulatory subunit 3	18.709939815986605	18.694744903518302	19.055177696309602	18.879134013951802	18.762213331797405	18.7576339437811	18.589908370333404	18.594496534731803	18.4824053623017	18.578337247601304	18.827156871928604	18.695463498212202	18.604235060784234	18.826650394863535	18.555335972112335	18.732505956703335	18.554107421839436	18.722922385190834	18.814220173093634	18.919211521636136	18.391180037653836	18.690456087459534	18.991936934385034	18.823849644732835
26S proteasome non-ATPase regulatory subunit 10	19.78788916852123	19.76299302163923	19.838104159493028	19.980104564309027	19.625071164755326	19.753908632694426	19.822409251406526	19.54834604241663	19.757747245514828	19.586143366944427	19.55917165135663	19.617421437154626	19.636324659565364	20.235467607027264	19.62850200152546	19.727964246766863	19.320774935615063	19.735906423992564	19.561501545186363	19.74117170806686	19.904398816156462	20.14686320087216	19.597250868800064	19.403183692631664
Mitochondrial intermembrane space import and assembly protein 40	18.74118005262944	18.055233612758936	18.144122693296637	17.791102130739137	18.15755369086254	17.970180806247438	18.195462588316637	17.580236895556837	18.21693584192034	17.953126069064236	18.566768385672837		18.273669989832808	18.053537946861105	18.496122401415906	18.037024953226506	18.059063266125808	17.929317028804306	18.395245876218706	17.758617563289008	18.354685675196407	17.88894448829601	18.294951463039908	17.785932170587106
Acetoacetyl-CoA synthetase		18.646617933810987		18.066381426996386			18.452371674290685	18.320887364842086		18.765860400261086	18.676689306602984	18.350863217482786	17.894209211607333	18.049561385681734	18.671597287161433	18.859981974154636	18.342247789923235	17.835134771648235	18.577151106433135	18.636772932475132	17.863669727329935	18.22645297036223	18.764103815823134	18.561927225981435
Nucleolar complex protein 2 homolog	19.269341139049697	18.973742687793	19.0145925103384	18.991389560844798	19.0617239414342	18.911793893561796	18.996153266905498	18.961398072304696	19.134445259109697	18.860890953105997	19.058277356842098	19.0228917341483	19.210997606989128	18.89153278413863	18.97432841737023	18.92017746843153	18.99348034904073	19.00546980434423	18.985237724683127	18.952134654420227	19.19651372973473	19.014371437148927	19.080549886478728	19.03184651265833
La-related protein 4	17.739958576580758	17.15945852121556	17.60214535210216	17.47923657134966		17.60367801666246	17.415531784541457	17.65250275781196	18.05990070546266	17.817450002926357	17.843869101820857	17.20319301688556	17.557942521686815	18.160908365894315	17.717399308162815	17.558728899050017	17.694313198106116	17.426192941478714	17.654282861946815	17.466679107991016	17.892264383281717	17.478241434029616	17.450186734486216	17.254639693563515
U5 small nuclear ribonucleoprotein 200 kDa helicase	20.344901237292206	20.328334244346504	20.190971012258604	20.369982870926105	20.326169493966404	20.298286447380306	20.226970874072705	20.319974595770507	20.430443925153604	20.248062082647404	20.277228973155804	20.294910460191407	20.315547869014303	20.298780000275304	20.145962565572706	20.402112214822804	20.353489657482804	20.279946464147205	20.236487138348703	20.433259510121406	20.333568713681604	20.296436327365004	20.208220722076906	20.352425034251905
Vacuolar protein sorting-associated protein 26A	19.557208205958766	19.385787966727264	19.359640490270465	19.525922907680965	19.577751672458465	19.407668003690066	19.494199752124466	19.481828029026964	19.771503297656565	19.267751682588067	19.847378068826966	19.764529795267965	19.499310397172767	19.557905939847764	19.543172028828266	19.700982843169065	19.547405789673967	19.423737094325567	19.621532515601867	19.659004767799164	19.429375303143065	19.538428241277664	19.320469799346764	19.599845152091067
Glutaryl-CoA dehydrogenase, mitochondrial	18.781895466779787	18.62165986038009	18.78877443824439	18.69158843191459	18.869830786592587	18.698732012915986	19.16454455226229	18.633098478588288	18.865512218420786	18.53934090718979	18.95094564170919	19.10365509271729	19.02696889853774	18.89586403545334	19.07315529862584	18.58642055627384	18.61712055705684	18.94838185930264	18.80866649554514	18.47433372875404	19.02572125565774	18.71231686457634	18.95394268736034	18.58668565057164
YTH domain-containing family protein 2	18.576367354309316	18.285497422913817	18.884239313740217	18.588204084767717	19.547705258978315	18.638849226096116	18.221916945557815		19.137457931567717	18.100295700815217	18.639093578367817	18.430324005517218	18.518571922766476	18.274587734928478	18.68849759863818	18.507007128940078	18.435767564077178	18.332153383869876	18.72795856044558	18.612118419744476	18.732432195504277	18.717708295184178	18.694380792378176	19.443531465811677
Scavenger receptor class B member 1	18.683422104344363				18.668040530610263	18.493191068506665	19.375415675926362			18.508523247589665	18.593290427648665		19.073288578134306	18.977313198313006	19.085794649601805	18.484002697725007	18.323962620629707	18.060298909047106	19.067437453156707	19.102476805215105	19.473175861237806	18.323912550976207	18.763535788877405	19.123805471074906
Nuclear pore complex protein Nup88	18.899081003113494	18.724143192842995	18.524495574764295	18.580772589108793	18.910105595375196	18.761924678742194	18.544668449727293	18.488730591807194	18.767652272590794	18.752309666677395	18.601726477552294	18.315092242420896	18.82961839903406	18.67153687760456	18.509762403449262	18.64282273717776	18.712849527777863	18.69051081307776	18.61178031418266	18.77132313211586	18.739083443172262	18.449920815053062	18.668096066753762	18.57339780532386
Ketosamine-3-kinase		17.544052861259672	17.919715050952973	17.365155447875075	17.632034087586174	17.617515627435573	17.876609782558173		17.369827485830474	17.894131527048575	17.809602999112673	17.573328341850875	18.12109425928733	16.369340753513328	17.715379605194727	18.065887013954526	17.248412430698128	17.71154653660263	17.788336082588128	17.995216688486227	18.26117197546623	17.07459229135473	17.87863960774923	17.68682787964793
40S ribosomal protein S24	20.505693606894326	20.519756703614224	20.644806346365325	20.302372510532727	20.570147661536225	20.479743364012126	20.638072699396925	20.598792711764027	20.730001623402327	20.606188250723925	20.707224666827926	20.471909125624826	20.48000224839436	20.825724974272358	20.64016426960956	20.55321314197746	20.65705124608526	20.46665717550876	20.717946750415358	20.39443686993646	20.48424834353826	20.567670223200658	20.56605183464556	20.42154219311076
Probable 28S rRNA (cytosine(4447)-C(5))-methyltransferase	19.715116987318815	19.460062485297613	19.334924961093314	19.526768143744814	19.738673451229815	19.555395426169113	19.509042194850913	19.505716695085514	19.656815533564213	19.499788313244913	19.503608402957713	19.370849878297413	19.67601172584958	19.26012950198998	19.49984746363618	19.32077488354858	19.72064077309648	19.55510182003628	19.54514079911018	19.62708452456238	19.80360178685688	19.35722989965768	19.48262905030358	19.52857024420718
Tripartite motif-containing protein 5				18.4649885104228	18.241099113605		18.8633078722908						18.437377067043027	18.931811691874927	18.585518420115328	18.836789563959528	19.12540476287283	18.436975387371728	17.800625498968127	18.128023074026128	18.902075636649727	18.898098755961726	18.603659758135127	18.46541063570813
Aconitate hydratase, mitochondrial	20.38608910837538	20.511683602001582	20.602954234387582	20.35610486619408	20.39258916281108	20.53512289666878	20.71830776496328	20.392388335396483	20.49002819713008	20.52171986195768	20.768395441024882	20.45863569571398	20.340633070215347	20.549479406653347	20.722525698210248	20.425673502015847	20.40209347999835	20.581202780489647	20.78669325924905	20.287984026266148	20.39590668348155	20.620658239075347	20.726077935558447	20.295091085411347
26S proteasome non-ATPase regulatory subunit 9	19.906806143509197	19.980990890342497	19.795148691257797	19.770565425069297	19.786578257261297	19.758259533305797	19.6968573543688	19.8603715022889	19.6696602517561	19.593963710675197	19.597054659199	19.631703681774898	19.628603294157966	19.720891500227264	19.676170910628063	19.911454412653065	19.789819965350365	19.635535296545765	19.780177463760165	19.892422157450962	19.593423199000764	19.879704368217464	19.717961691259063	19.821795841557464
Thymidylate kinase	20.08588508225645	19.89403047441985	19.87281498895165	19.74685330118415	20.08887515015045	19.94264025597385	19.95017906428695	19.97224083445495	20.09164641678315	19.91297809124735	19.93625700017015	19.75114979588595	19.999498847255484	20.018407402253285	19.856851040250785	19.799748205502585	19.996781836705484	20.055121258940982	19.951280715432183	19.854523803186883	20.023967510391984	20.034506040706784	19.888257048415483	19.766606746722083
Protein transport protein Sec61 subunit alpha isoform 1	19.128931926440277	19.73182427918178	19.70689778606148	18.91530638930168	19.538209781625678	19.627575518393677	19.59775972284308	18.68911205584188		19.292172705055478	19.959296403253077	19.09089902489178	19.69058014807583	19.535611312991232	19.712783006102132	18.788673331848532	19.389771510597033	19.50764464528543	19.784853019176833	18.864845208171833	19.102701769969833	19.66926222016233	19.66812426130513	18.953403966674333
Nicastrin		17.919856932001853			18.324727321945552		18.032959796732552		18.032025942891952	18.817575410825054		18.03496882098885	18.429450372743972	18.179446469656074	18.221588038120473	18.156678667353173	18.283759196987273	18.271116280412073	18.161357371960374	17.957866583887473	18.189723334668574	18.031020207701573	17.936823464198973	18.048032965511872
S-adenosylmethionine synthase isoform type-2	19.569867631633713	19.176141288281112		19.045520091389612			19.146556973782413	19.21970521381631		19.101717635116113	19.398164066282213		19.74728922515708	19.21461714362578	19.135202627374678	19.00840872660838	19.40086366847558	19.03644184868648	19.49808457648878	18.995390201855678	19.409977788257677	19.71286608363208	18.87505114518038	19.111999885365478
Splicing factor 3B subunit 2	20.12119190818417	20.12728278474797	20.10072196741017	20.20367750212997	20.19545956354627	20.03666941269147	20.02768791658577	20.22022072009237	20.150772400345872	19.99315035665257	20.15581954099057	20.40842125159537	20.07436291596117	20.18723130706377	20.081909908833868	20.21522602673997	20.19672510182767	20.10546215063427	20.09610629272917	20.22032633714047	20.09053110559937	20.16162845177017	20.11324577227627	20.19831995439647
40S ribosomal protein S27	20.648981172727105	20.5332929863447	20.500914235139703	20.538274792344303	20.575552179788502	20.589345316062804	20.565429766743502	20.537357390108703	20.448001100354404	20.663845732117505	20.556925718278205	20.445207719814302	20.737268360038836	20.479414328215736	20.517094484976738	20.532076335230535	20.775311782317935	20.448121540218636	20.607814941237436	20.491462677815537	20.585947933020737	20.431971109573837	20.444395030479136	20.552249586698537
Twinfilin-2	20.07062263687797	20.089073668063072	20.027022129548374	20.01551965114067	20.164384423441973	20.24684951585647	20.146865323100172	20.206794794916373	20.116748471555074	20.10139240474277	20.147053215926572	20.21425973961407	20.005809353668422	20.204111234559324	20.101592603641624	20.210431450823524	19.982362278742723	20.139738419813323	20.141540399281823	20.24298453590402	20.070131208612423	20.161651568059522	20.05340694211442	20.23282597956222
Probable ribonuclease ZC3H12D													16.2706023859813	16.4490040037274	15.8549716335664	18.7703742256163	17.5901255558107	17.375138245739	16.8104048847255	17.769108921846	13.9612332946207	17.1007780351389	17.1019403919841	18.234291704432
Cytosolic purine 5-nucleotidase	18.16538415753422	19.206646845475618	18.918459013134218	19.268177439718418	18.990224260451917	19.16851793509562	18.86598091052012	18.858622304516917	18.891784212856017	18.824337222760217	18.53873520381902	19.14660332330562	18.599327109482918	18.961559276353817	19.203427214311915	19.081642621675318	18.763190536451418	18.856271375215716	18.772586306374517	18.938644256764817	18.937122645622015	18.876728955622717	18.890694307458418	18.962278223854316
Phosphofurin acidic cluster sorting protein 1				17.90920178166853		18.440709565978928		18.094883992764927	18.670619197596828	18.530806247171327	18.341837714060127	18.309749112081427	18.451350308684052	18.65948127174225	17.65562612047995	18.53638503924295	18.43084196229045	18.41550239139095	17.962317962133653	18.415069891047953	18.40326633504225	18.35280612311575	17.88935336513855	18.509890821206252
Alanyl-tRNA editing protein Aarsd1	18.294204235386538	18.326866191463537	18.443977303663836	18.564921706788738	18.394239763946537	18.252103030139235	18.392035983084437	18.429517748445438	18.538021543021735	18.379367274016737	18.589910849457237	18.445032680021235	18.46804392915192	18.56732832673852	18.42416420884422	18.17853214667602	18.36724054247242	18.35116691967742	18.59877890636672	18.27869576407582	18.46850069298682	18.35076015922762	18.64670388785092	18.35028282536722
