"rowname"	"BBM_673_P283_01_VEB_001_R4"	"BBM_673_P283_01_VEB_002_R3"	"BBM_673_P283_01_VEB_003_R3"	"BBM_673_P283_01_VEB_004_R3"	"BBM_673_P283_01_VEB_005_R3"	"BBM_673_P283_01_VEB_006_R2"	"BBM_673_P283_01_VEB_007_R2"	"BBM_673_P283_01_VEB_009_R2"	"BBM_673_P283_01_VEB_010_R2"	"BBM_673_P283_01_VEB_011_R2"	"BBM_673_P283_01_VEB_012_R2"	"BBM_673_P283_01_VEB_013_R2"	"BBM_673_P283_01_VEB_017_R2"	"BBM_673_P283_01_VEB_024_R3"
"P69801"	311516	413085	217172	315252	279344	396684	487636	NA	351725	493693	665287	NA	1306480	1081120
"P0A978"	3908220	3663820	3047720	5999520	2028870	4709960	7885210	2341860	5690490	5053470	4545960	7142210	9958320	11797800
"P37590"	11944300	9408170	9719020	6961380	10812400	9515990	9385560	7231220	10418800	10702900	9162500	5610540	4890460	4918280
"P0AB49"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"P0AB74"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"P0C8J8;P0C8K0"	34807400	41221900	40279900	31688200	54187800	48840100	35555300	26374700	27003800	47345400	50019600	3955520	8039750	9841700
"P31825"	614406	873328	885844	852501	1047830	682610	1055770	1103830	693310	898154	937203	765136	587672	834274
"P0AFD4"	2184070	2927960	1633000	2151190	1322520	1847300	2861500	1350450	2416660	1687120	1856230	651559	1108250	1144150
"P0A7Q6"	5419290	15742900	4821170	21062800	NA	15990200	34583700	NA	16896500	20388700	13465600	NA	18991300	26203900
"P64594"	529221	505724	444913	345315	601004	478380	436252	462067	540216	555032	535927	337106	336501	504886
"P16095;P30744"	1455480	1349810	1291000	852663	1703810	1202770	1022600	1310430	1227360	1191640	1066650	420276	635852	568229
"P0AAF3"	350903	280945	230396	196952	163830	318166	228530	233916	164624	287383	303781	NA	NA	NA
"P24173;Q47689"	NA	NA	NA	1508840	NA	1758510	1637750	899015	NA	1684640	402030	924238	890120	804728
"P77269"	879597	938259	790902	709321	987486	991127	568678	795175	642486	826922	508706	NA	NA	NA
"P67697"	1494090	1369180	1020750	1260120	1574120	1191000	1009740	863627	1291740	1288150	1181130	NA	667175	993797
"P0A8K5"	22320100	19058000	15008800	17157600	15361100	17780500	16747600	12069300	19197300	16707400	16176200	12830800	7496720	9087540
"P42624"	704135	629947	746400	601186	753294	734703	551083	676651	628834	653717	632507	199887	321109	359177
"P03030"	473978	538358	888788	529143	NA	509781	637759	335758	441072	527581	550368	NA	637586	481187
"P0AFF4"	292439	243964	284403	407693	349907	272585	375491	242205	282133	167724	187498	NA	79542.6	109939
"P39359"	1254200	1312080	1307880	1112050	1609060	1150290	959343	1499330	1214620	1192370	1156040	NA	362610	370539
"P09373;P42632;P68066"	5030620	6453260	6266460	11791900	NA	11487800	22168400	NA	7961380	18453000	13448600	NA	23840200	22211500
"P0A898"	5936330	5176120	4364420	5034960	4017070	5343450	5200210	3187680	5488250	4810810	4706510	2472690	3048610	3842990
"P76234"	2055670	2031340	2441450	2067020	2612320	2043210	1879670	1996620	1841990	1981430	1864940	1093460	1757390	1594990
"P0A937"	1258290	1619380	876642	2209330	1437000	1255160	1655940	479156	1428180	1565800	1695260	168840	1802590	787994
"P00888;P0AB91"	39599300	43433900	53393700	37701200	50431600	45912200	37749500	42769900	42746700	46999900	47703000	59922300	62353500	64303200
"P11072"	240379	318018	359210	NA	554499	208096	NA	346649	NA	NA	307521	154386	NA	264116
"P36561"	374256	467592	461591	518686	435071	417034	393979	1666800	486462	398470	446007	771576	373341	475236
"P18775;P77374;P77783"	1856050	2010560	1459990	825493	2184340	1497280	719753	2076510	1372990	1385460	1410690	1508840	2157700	1796470
"P04128"	375147000	356920000	221384000	777808000	452944000	638520000	503422000	314532000	671181000	6.31e+08	785634000	310831000	462538000	340778000
"P76001"	3566180	2449710	2024110	3639990	2693110	2922080	2826610	2295810	3708200	3107550	3008900	2130440	1922780	2130790
"P0AGI1"	NA	292279	NA	424219	NA	NA	459243	NA	336374	NA	304669	NA	NA	NA
"P0DPP7"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"P09373;P68066"	371471000	274012000	296915000	331874000	506288000	283689000	302936000	265219000	278075000	356002000	222940000	478314000	235535000	307036000
"P0AFN2"	4799890	5650230	4862620	4248770	3989610	4271950	3787700	1618580	4718040	3600850	4132390	4692120	3811420	3101980
"P12999"	409485	456323	509578	414737	315136	318134	236181	569626	456173	NA	141492	618205	579227	284437
"P77489"	1957070	1469740	1524850	1874600	1420710	1440520	1709440	1876360	2028350	2447500	1882560	946183	1489270	1818590
"P0AEP9"	108675	222109	231242	194235	221220	198576	197126	248398	210769	188844	194876	NA	137450	293626
"P76540"	380377	277987	492410	345268	352835	311137	360448	162295	350148	483711	396794	394940	201479	296766
"P76213"	303453	228867	278965	321218	281483	255243	306507	328654	230179	240788	284067	288319	405112	364286
"P17446"	249160	235956	288246	253532	222809	332638	215141	252334	312978	215605	201010	268272	229044	173814
"P0AEP7"	83263.1	105158	67434	147033	56546	131339	142719	72728.2	138289	106041	146739	15218.7	80215.9	NA
"P46849"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"P32717"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"P75869"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"P0AAJ3;P0AAJ5"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"P0AE37"	391133	549152	557365	559690	570478	460854	473982	636446	610253	459982	501522	250507	219928	340277
"P64448"	1155110	980718	1229900	1012950	1018610	1043930	1008820	1412390	1106020	1348530	1279120	1039280	1105300	1167590
"P60584"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"P33595"	194085	181535	243135	218244	216494	153143	206655	244765	157797	234774	179870	176618	118513	194011
"P15032"	85860.6	170561	115092	156593	109005	93531.4	142544	123087	116329	139062	118280	NA	NA	88226.7
"P06864"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"P75862"	123859	125135	199746	NA	297312	79527.1	108537	284377	130613	135984	84994.5	217808	104206	140926
"P46187"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"P38684"	1143690	999056	1083040	1032520	1310460	1117580	1036790	1045250	1097260	1290420	1117340	651973	857848	875672
"P37676"	580174	564130	545955	578709	693022	491316	476027	474228	700445	570115	538611	NA	NA	NA
"P09153"	906935	677564	592236	570012	287146	774336	618522	259668	606397	683134	592184	235762	171161	395898
"P05050"	98609.5	77665.7	105639	92047.7	129578	106951	137633	117152	170489	109564	114980	112211	93362.7	92322.3
"P0AB06"	1639910	1757000	1497860	2177340	1958600	1371590	1293370	1264690	1378190	705602	653948	1284820	1248800	598350
"P39208"	NA	NA	661197	NA	NA	752055	723493	NA	830807	NA	NA	NA	NA	NA
"P75817"	530685	362689	413738	396231	507542	481802	323201	769115	427546	599161	382070	678140	478559	670741
"P30844"	3725950	3623130	3454220	3341450	2444400	2468270	3234600	3186050	3134450	3326360	2968160	943827	3232300	2890340
"P0AAJ1;P18776"	1066570	1240200	892361	354924	1189560	951323	286030	984600	537420	681225	827722	1884340	897676	1018080
"P15028"	225561	187559	246439	333688	154074	258579	293587	152825	197515	236603	227961	316481	304772	322299
"P77732"	84210.7	NA	78545.9	94414.3	122409	60027.6	NA	67857.2	NA	65279.3	99392.5	NA	NA	NA
"P37672"	201917	195763	227720	135380	290455	139667	95206.8	307882	179406	160767	172343	NA	NA	95429.2
"P77256"	2171360	1846800	2423070	1709690	2451950	2094940	1726060	1897590	2321230	2109520	2278040	1359410	2036850	1778800
"Q47537"	481191	451837	517914	535798	391355	488980	622291	304822	581071	517125	534603	224874	250895	348071
"P0ADN0"	414399	316579	358576	455913	495910	515587	390475	528186	564415	395992	453522	509492	620808	633528
"P27294"	42680.8	19257.8	33226.1	47710.8	45173.1	NA	45423.6	NA	NA	NA	52337.7	155641	169755	192408
"P25666"	313564	277586	334883	435833	348297	383552	416466	309092	359611	343987	389009	416910	491781	462701
"P0AGL2"	336993000	302484000	238279000	348538000	314703000	345575000	347958000	235248000	254145000	276191000	304302000	137815000	144455000	195485000
"P0AAY1"	1013870	934204	817693	568944	1481160	854142	343825	813986	701592	1249070	1076760	107329	NA	104511
"P38134"	351146	343211	390620	299420	286190	301461	299424	298295	354674	318316	384048	310263	378431	343665
"P43341"	1033830	1066720	1304380	1140940	1237490	1156420	1158780	1198530	1119610	1262250	1331300	1324950	1397240	1128230
"P0A996"	212907	245395	288693	221085	322243	220490	160678	373223	164904	343892	392451	91861	NA	390412
"P76216"	256886	223029	268303	209883	247799	202826	175057	301980	154880	218534	209949	NA	NA	NA
"P07330"	189095	267761	287693	793691	305173	565338	390678	132876	389460	278698	352165	259948	NA	NA
"P07026"	264234	302042	337116	377099	293168	403395	412810	355909	379786	349254	526213	423829	647536	597562
"P0ACH1"	178216	128722	166776	93279.8	134107	121296	129539	NA	171627	197461	135130	252012	204152	220458
"P37664"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"P07000"	1061710	1081120	1135040	1155120	1115620	1089970	941046	1168090	1167450	1124940	1185300	955173	1136040	1056110
"P56256"	199242	244146	230534	66195.6	259212	179986	130649	216858	160628	227934	245205	194353	45693.8	106934
"P75948"	NA	NA	NA	NA	76123.9	NA	NA	71880.9	270786	247431	279220	137940	NA	71488.6
"P42597"	390441	377926	492723	412149	466236	447401	360262	441956	432597	359561	461978	463599	395862	321686
"P76373"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"P52101"	439243	482181	547298	472927	594725	414618	337101	753739	448152	416666	471159	522968	444179	423877
"P09348"	328216	556207	470731	1812730	NA	950208	847953	NA	952836	500835	751645	NA	NA	NA
"P64474"	384734	436293	328714	550232	433877	521055	541972	136856	569558	554371	422135	167411	339962	295263
"P37338"	419296	522297	528885	607949	363860	460705	613955	366950	548799	473802	505376	231961	320474	293865
"P76461"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"P77339"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"P0AGM5"	NA	NA	202866	471905	203001	NA	648231	183791	573280	497959	207389	628821	612312	587826
"P76161"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"P39346"	382782	392754	364749	192445	336436	383616	NA	321676	284124	NA	267986	NA	NA	280375
"P77730"	3244300	2919650	3850920	3838090	3195350	3324660	3653010	2294710	3695540	3581210	3456050	2598480	2661700	2599740
"P33934"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	119427	NA	NA
"P75906"	296383	220088	278809	148895	237297	284850	197778	193723	247340	256861	239671	268763	242560	205423
"P77357"	321393	282839	249783	241145	339150	308342	176411	262499	337365	240311	248334	NA	223442	197505
"P75905"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"P76555"	216838	176671	198275	177005	378967	212063	103547	294030	217843	212701	177154	1097780	202637	195421
"P24216"	NA	329097	324249	744515	324298	388804	343017	NA	365493	NA	NA	498648	NA	NA
"P0A8P1"	45173.3	NA	NA	NA	NA	64052	NA	NA	NA	NA	NA	283575	245409	241597
"P39409"	215720	225631	237456	192675	313570	215340	133985	352667	127389	141834	113477	402890	238816	311926
"P07658"	37534.8	99340.7	NA	NA	134927	75632.2	NA	141076	NA	NA	98820.4	51710.7	89872.1	68411.7
"P24175"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"P27862"	1078250	1101050	1049560	907166	1330620	1156840	1175080	947009	823294	1139480	1145270	963514	840457	910386
"P24240"	NA	3287250	NA	NA	NA	NA	NA	2975880	NA	NA	NA	51671.4	NA	NA
"P31443"	95706.4	74089.3	66620.8	32183.1	148770	58523.3	NA	154398	46836	82795.5	95008.2	41465	NA	NA
"P77375"	722163	461938	390995	194854	548483	447739	NA	523703	308363	552499	391195	88741.6	NA	195654
"P0AAL3"	231649	183739	NA	124611	431384	201249	115212	348220	125456	159550	132775	NA	NA	NA
"P0DN74"	185106	150771	77374.1	NA	429813	207367	NA	257378	NA	NA	NA	241699	94788.7	122069
"P03835"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"P77622"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"P25728"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"P77324"	1046690	1217640	2248740	1548170	5402350	1362070	1421520	1378330	1654240	1152800	888797	1673540	1314550	1365240
"P0DSF4"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	34727.2	NA	NA
"P75839"	987020	927606	636884	1140000	913046	1112460	1393200	716102	1328380	1072000	1149810	175552	943069	950349
"Q46801"	355551	366471	306456	245038	811071	407164	225812	292553	304369	369150	328672	NA	64383.7	233608
"P0AAL6"	NA	368919	99989.7	120817	172099	184035	134873	NA	115238	224784	246171	NA	NA	49044.5
"P77493"	350505	NA	496765	381995	357383	337923	445358	450694	386397	384037	442334	329971	188815	415518
"Q46812"	535237	206989	208391	NA	297993	152704	NA	228056	79413.6	176986	266031	NA	NA	NA
"P39304"	765137	541111	700472	559253	923116	648543	599145	655358	672252	485798	622256	370786	541574	466319
"P37678"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"P45541"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"P45565"	501446	366981	329242	177371	376920	NA	271986	255236	295053	305709	358779	183863	NA	170747
"P77044"	566418	598083	756057	495285	529908	541828	396781	434932	572984	506946	613191	334256	439687	NA
"P76547"	54387.6	NA	43186.4	NA	52613.7	15593.8	NA	39701.4	NA	NA	NA	36432	NA	NA
"P77215"	398080	297945	424082	571277	574883	529438	532562	293979	437557	477041	466072	NA	945444	939190
"P0ACS2"	676413	729421	711322	584709	706234	701167	581087	484492	672932	643551	591896	414840	654804	660493
"P75992"	661241	466951	485216	378465	537990	324856	328939	323550	271804	323507	257726	162597	157181	194111
"P64616"	911278	868805	560118	1548390	509672	738164	1326830	452004	1116560	969228	830505	NA	444691	318582
"P77360"	1049950	994898	1189650	1068140	962976	1192730	1018440	729344	1247050	1174950	1341000	695743	544759	656005
"P25718"	28480.5	116809	134463	84531.3	115273	37802.1	91065.7	375962	98628.9	93915.4	82216	159052	182048	62969.9
"P06996;P77747"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"P0ADD5"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"P75853"	300551	344511	302771	348810	NA	338213	417556	181184	343638	371097	413527	136214	106894	142025
"P77368"	960234	677530	734438	562497	782978	646788	579153	644647	729624	689505	638607	498064	424669	541658
"P39367"	1016730	944264	1149420	948779	1182690	1011290	1310760	1337910	975378	992770	1000060	501287	1449950	1047440
"P77473"	387271	437428	483603	584405	390114	431156	518086	501559	392142	469995	510724	330627	496374	521687
"P77334"	80069.2	135567	115045	194492	NA	NA	114603	62216.8	NA	NA	73947.2	155869	176476	184255
"P32138"	186707	178340	247767	108355	315704	114160	176574	299235	174076	133621	119473	94981.7	117391	125687
"P76085"	373475	452139	663293	288036	494722	438931	359021	742336	628587	607640	622695	NA	NA	NA
"P64627"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"P15043"	311867	358111	370858	323036	366963	320303	306894	300051	275922	371938	350198	461010	526547	458185
"P52127"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"P41039"	679200	514521	423575	742014	613379	573919	629555	300636	685741	628058	521134	525900	287591	328265
"P76129"	NA	NA	NA	NA	56338.7	NA	NA	NA	NA	NA	NA	NA	NA	58706.3
"P0A6V5"	603042	657848	375927	578962	397167	493420	561693	415402	459746	374739	517046	631626	372010	372069
"P0AA41"	906727	996923	908088	906118	1012670	985246	781291	1095250	1108810	1096000	1065020	1273430	1182760	1163430
"P33358"	NA	580474	588885	792853	665398	690163	997166	507820	633491	637537	689525	NA	806788	NA
"P39297"	2705750	2306970	2554720	NA	2755230	1600090	2429290	2157910	1380400	2058550	2153850	1140100	2676290	2026590
"P31552"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"P33931"	572202	589024	564731	416396	867363	609807	348699	678816	522760	497093	511689	544818	469811	491362
"P37679"	82444.9	108833	119873	129813	81146.6	97119.5	83589.8	75468.1	84230.7	73451	87456.9	NA	86707.2	81063.7
"P76584"	4356480	3008490	4221450	NA	7601270	3876440	3942690	5018660	3612910	3842460	4043840	NA	3500430	NA
"P0AD70"	1108350	916508	1191710	1118220	1215660	1099600	1225340	1246880	1202740	1038650	1125480	1535210	1594070	1492180
"P75785"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"P0AAM3"	1744640	762071	1188360	NA	2748820	709534	831347	1972620	1453460	1172640	1014010	1692120	1029140	1463160
"P36677"	315312	175855	184980	173210	169713	186074	218397	101526	180206	204213	177376	111990	98089.7	109387
"P77580"	173777	210896	250886	173928	207675	200414	185724	291699	217550	257700	219979	148914	234343	231434
"P17411"	243462	189164	295889	222403	278222	172943	297491	268603	231094	NA	278954	218149	246100	320414
"P33596"	989734	712942	664665	719916	798353	840365	1021580	450539	986880	887898	973562	483364	597693	415037
"P39399"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"P30147"	116206	91981.3	115274	183290	NA	225926	165931	189139	183771	154731	218727	76811.3	96791.9	131607
"P0A828"	329403	313180	294701	238112	253717	266376	296869	270318	261572	292477	305968	336603	315458	372555
"P77788"	484998	538816	433663	738791	417761	369211	482379	299927	438918	561230	404638	593081	393896	528840
"P0AAL9"	NA	75843.4	79851.8	NA	66808	64483.9	NA	127706	NA	58294.8	25751.1	NA	124046	165363
"P0ACN2"	440488	504580	363926	472343	426062	428780	483886	270059	437532	418199	398927	296464	388378	336824
"P39376"	372618	414450	425695	254103	374590	293682	133379	277729	221239	315237	268169	240891	246515	351688
"P76114"	437110	427332	476582	535682	NA	504196	500452	574870	513897	416558	404657	414136	293821	255451
"P67430"	339169	281213	255733	269997	261464	268354	211899	292196	210877	265110	305593	295294	201075	324791
"P75793"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"P16432"	NA	NA	NA	NA	94748.5	25589.2	NA	39118.1	NA	NA	NA	198476	66565.6	148525
"P63264"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"P77567"	55528.1	87472.7	92642.2	120457	73377.9	75263.1	129662	56616.7	72876	74934.1	72787.4	108481	161782	134219
"P39379"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"A5A621"	1214260	1073600	516758	1173710	606198	633273	923978	622580	527308	1046270	827177	779479	667875	805699
"P69791"	214503	179945	209689	169758	254783	180345	128485	126198	146997	212454	128077	193214	138946	215658
"P33029"	242810	160177	202501	377728	104721	194882	347458	124911	239184	183805	180166	NA	128792	184199
"P76938"	1622380	1072790	1111820	978574	1546150	1188380	1321830	1281020	1407090	1349920	1072780	1939870	1192040	1413250
"P46854"	29419700	25773500	30384500	29285300	28562300	24092100	26260300	29324000	25910800	27241000	23119900	32138400	15380500	30819400
"P37001"	NA	82942.7	NA	111655	NA	107036	144856	141406	NA	121801	115942	143611	136621	130200
"P0AE58"	1761000	1633710	2053130	859237	5064770	1407410	926729	2071980	914208	1541010	1578360	1784780	897673	1053540
"P0AEV4"	783279	436379	550448	NA	376248	NA	NA	NA	NA	NA	NA	NA	NA	359670
"P77736"	2459180	2158230	2562070	2111710	3004010	2501810	2257770	1940920	2344990	2443310	2413510	2624700	2029530	2106270
"P23524"	346626	284476	352615	199680	376176	197494	230749	267084	255315	231199	236065	259556	317500	364695
"P05824"	327340	259102	293713	395397	75803.1	500729	NA	67828.5	NA	NA	NA	60960.3	NA	NA
"P76559"	879974	797148	627215	859691	568788	836909	1092350	453919	941925	762627	737439	265041	315378	264452
"Q47319"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"P77726"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"P77671"	89397.7	NA	149910	NA	129766	145883	NA	200797	185682	142597	213181	42527.6	NA	NA
"P68398"	1216130	1250130	1647120	1296230	1384340	1380870	1455250	1281780	1509830	1407300	1264340	2582980	1374740	1478810
"P39389"	679188	689305	723938	563734	636519	597490	563150	702682	618222	619112	715617	449090	520639	598085
"P37013"	339596	298175	411136	354941	459456	370790	365169	338996	393644	378627	428259	290354	484530	429116
"P76298"	NA	89807.9	NA	228715	NA	153161	159677	NA	134115	131146	135193	NA	NA	NA
"P52627"	173236	311803	251337	1093070	NA	454199	873767	145365	579634	239971	409002	NA	NA	NA
"P76206"	NA	NA	NA	NA	351583	NA	NA	392772	NA	NA	NA	593492	686537	458939
"P66899"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"P37651"	131340	151714	152033	176825	134606	141916	160859	364506	150631	141291	244200	274672	239069	246924
"P0AB20"	2985760	2057310	2005370	2027030	2182450	2430880	1842730	1265480	2568680	2426240	2160160	2003940	1329520	1526490
"P0ADI0"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"P0AC88"	236269	353992	249072	268134	271170	306705	248637	138641	269382	212340	386472	86339.3	NA	213391
"P32718"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"Q46807"	198470	160487	154373	119716	192890	146181	50513.3	144330	194830	107242	145195	122757	54246.6	108504
"P52138"	6529640	8072090	7863280	5803550	8084470	6507240	5060200	7690740	6355610	6220060	5899660	3227720	2264330	2423590
"P39279"	280453	253975	321423	254242	377389	311229	187169	267092	249994	372397	335995	261144	425113	341394
"P28722"	322855	364935	346895	338076	361939	346038	255507	281428	455305	485036	281690	550272	363516	472175
"P80645"	240267	211477	392218	364657	239786	351809	390052	317307	209900	356226	341616	NA	166059	186480
"P27241"	797076	612472	748888	777184	603153	668741	575642	690982	706535	732337	680792	889889	1059860	1034710
"P76514"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"P0C0T5"	803470	768149	801170	848702	682048	870814	1065520	721624	771788	688332	638664	2341490	1571680	1827810
"P19931"	832589	586315	209867	474632	982201	826083	555831	534937	486726	621467	480065	307342	357333	549519
"A5A607;Q2EES0"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"P77425"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"P19317"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"P76215"	397291	455146	465340	464860	347007	396198	554718	423217	388606	461505	367654	NA	322518	206441
"P10423"	169027	124080	145511	96807.9	131490	115135	153119	149468	100306	NA	130241	159901	155417	175643
"P0ACW4"	6988820	5861500	4292730	3889480	6676190	5620310	3311480	3244920	4537390	4922380	4182460	4536450	2666740	2948800
"P39370"	NA	313447	153660	324331	115965	304344	343940	136496	271857	377213	358010	52105.7	236456	266360
"P36672"	1333780	1264320	1129490	1460030	919787	1177760	1376670	846053	1252380	1070510	1291670	2484930	3298560	3246480
"P28629"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"Q46938"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"P0A7H3"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"P77280"	1102410	684550	940703	661951	824978	932487	571248	601562	767641	808397	839213	561610	529758	1026570
"P76148"	NA	NA	249350	376758	NA	NA	411007	309533	380021	317003	NA	322824	NA	341370
"P0A9V8"	111134	58239.1	131117	66383.6	147057	106167	75462.7	146871	81952.8	89871.2	103083	58949	NA	55465.2
"P77396"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"P0A7Q1"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"P31068"	241363	313700	296221	736087	NA	614199	511394	158842	618744	377842	462640	NA	66198.7	NA
"P76063"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"P0ACD2"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"P0AAK4"	69317.5	52005.6	34188.9	103076	299685	100073	58572.4	170210	144508	64447.5	NA	435152	206854	424262
"P0ADW6"	607843	570506	359385	270123	867293	523462	435366	813863	341213	429243	479690	1459720	630024	831128
"P76419"	658031	591384	679381	588852	608775	529725	428606	610934	648758	917233	708795	487990	485443	415731
"Q46799"	3110940	3104120	3608510	3221510	4271810	2876740	2927980	3487100	2798230	3533160	2639630	NA	1997010	3184700
"P0AFV4"	805036	624291	781942	1669690	904145	703962	1053630	1049050	826232	237456	235328	443738	384324	161888
"P69348"	1954280	1801400	1171310	1181490	755110	1481590	1587630	957133	1790680	1589030	1005330	990586	1299390	1108890
"P0AD19"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"P76038"	106703	193004	254640	126180	241268	173186	171425	219802	230429	170346	225692	224161	245002	251804
"P45551"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"P76071"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"P37682"	122558	NA	208154	NA	191066	157042	NA	319294	167803	260458	201977	237172	NA	139032
"P0A986"	265281	210442	148992	648136	NA	308657	712027	156485	583696	371220	369137	323737	185356	305796
"P38135"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"P0AB35"	1529950	NA	NA	1283170	NA	1957130	1325790	444135	1302800	1012590	1530330	NA	1507160	NA
"P56580"	470980	349440	327527	318218	322148	436518	437684	156902	381419	424891	416680	NA	241719	440353
"P27127"	484544	497295	478351	431775	407397	476292	532762	499752	475987	440919	535737	478421	548759	540832
"Q47158"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	38743.8	NA	NA
"P37657"	194556	246734	320593	260742	188649	262244	351487	256600	292741	247891	256888	272970	706494	668762
"P45532"	1132660	1016550	1117620	1107000	1301840	1039750	724349	1142430	785093	788623	864802	789870	899023	912456
"P25736"	239667	183317	145188	NA	269090	186037	146925	142656	213850	NA	158393	300493	316469	316339
"P46068"	NA	NA	90554	NA	162545	122609	90206.4	118244	54748.3	101362	134068	90539.9	NA	114018
"P21866;P39901"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"P06722"	479534	412538	536552	612291	421239	558529	516104	508058	588946	551614	587089	625315	572737	566623
"P39380"	146403	NA	149356	148142	110599	137879	148967	140098	NA	192690	NA	99197.8	NA	89003.3
"P76100"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"P76201"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"Q46858"	193583	257276	194995	317112	252710	280674	311365	187122	253787	278442	265994	NA	NA	136815
"P37047"	408833	374476	475941	425833	439428	401602	450712	366139	375810	374651	410650	NA	NA	NA
"P0ACZ2"	236203	159320	252791	207637	381671	217780	230153	334379	254295	282714	288985	199367	261141	362041
