rowname	Ref8537_QC1_20230414_1	Ref8537_QC1_20230414_2	Ref8537_QC2_20230414_1	Ref8537_QC2_20230414_2	Ref8537_QC3_20230414_1	Ref8537_QC3_20230414_2	Ref8537_QC4_20230414_1	Ref8537_QC4_20230414_2	Ref8537_S4_20230414	Ref8537_S8_20230414	Ref8537_S11_20230414	Ref8537_S18_20230414	Ref8537_S21_20230414	Ref8537_S26_20230414	Ref8537_S35_20230414	Ref8537_S37_20230414	Ref8537_S45_20230414	Ref8537_S49_20230414	Ref8537_S52_20230414	Ref8537_S60_20230414	Ref8537_S65_20230414	Ref8537_S69_20230414	Ref8537_S75_20230414	Ref8537_S79_20230414	Ref8537_S82_20230414	Ref8537_S88_20230414	Ref8537_S94_20230414	Ref8537_S100_20230414
P63417	23.3002236259015	23.295343461742323	23.237636842010822	23.228220984555165	23.400660194140848	23.37594943861922	23.11434011184918	23.03436734874742	23.524405674725763	23.15438666034518	23.065914414149205	23.41087687781008	23.81173688602274	23.302995008983558	23.141793186392707	23.930584708818238	23.240024921175316	23.263050476809024	23.320367553461526	23.140308905613708	23.184849954726353	23.286070362421633	22.868275544445723	23.078389768230746	22.917729238137145	23.128157994317228	23.168404359710372	23.119367020159558
P63883	20.683123275945793	20.74845026716033	20.678455220941192	20.59364646984978	20.552162287701584	20.652228950328617	20.404802867660337	20.184216549268616	20.618890295260393	20.70546127042702	20.49434753571883	20.705104376933928	20.808903211294375	20.66273238673635	20.71660432121149	19.983812862808996	20.637490311554373	20.77759277122412	20.270809921587112	20.38564551841499	20.32839557782327	20.419101977931064	20.135813475932938	20.209104342604473	20.264630287702943	20.572659044672175	20.382874697218163	20.269162743372743
P64423	20.689039906561483	20.718495187053037	20.89454134980197	20.635612035753468	20.408202691968597	20.402093870172244	20.562542111623564	20.47769021023008	20.748290617051623	20.96401743880658	21.023778085844135	20.35479246000353	20.026982547358095	20.37437505165108	20.927750123192602	19.059915629312442	20.636331496349	20.600702162111816	20.421166917159915	20.749317188411602	20.690790784987847	20.38096842501784	20.862944589514214	20.586140932562245	20.778420528573122	20.76913890693846	20.469341427681655	20.65986874857682
P64426	19.48153016078572	19.50112870169021	19.524101614050696	19.58116555979728	19.134821634031045	19.37761621459046	19.217516008142013	19.00185022460787	19.75968333637044	19.10581343413274	19.519283311092842	19.872180468270425	20.033849139446094	19.745010330177596	19.50134118498687	19.62495900973992	19.799243651433617	19.92020208479645	19.41070289833186	19.3396495990199	19.13680979890013	19.53963726980284	19.139643237306004	19.375970458023932	19.037945027012427	19.07343710459948	19.720929585039062	18.789922254488246
P64429	19.968315507218293	19.919018770629847	20.065278931662654	20.130895658766036	19.967214588207092	19.995352252707008	20.121096065460705	20.089381678168856	19.74625956336589	19.776461840495777	20.522434456226165	20.274412846901043	20.21489964266989	20.121899753871638	20.031242580717418	19.305704345660942	20.060355098956826	20.157404072681494	19.78474080052827	20.10212885443645	19.918075545994725	20.287899739027324	20.026753068950924	20.055374810074163	20.088707983418118	19.74913461320768	20.03433610186236	20.06899676358043
P64451	22.413414754221645	22.489495071884704	22.220238373129945	22.283841054530807	22.19335258123471	22.229821635510852	21.993553259504317	22.01184536639381	22.6689304864114	22.36193472092832	22.997295502864795	22.777062522862927	23.15482886788756	22.636087964455413	22.732772471825488	23.559470284430013	22.640239571836922	22.741681308160892	22.44054793608456	22.645604022990213	22.408924286358907	22.74437444595249	22.320857855543665	22.481018984656977	22.308794220859674	22.17414645343064	22.635357504872044	22.332724169192467
P64463	25.819988814754762	25.848852960601445	25.11635059327898	25.12228375912437	27.22672273965345	27.321125000383624	26.74321974398284	26.751196290179024	25.882160096357858	25.094197923055365	24.07318829168445	26.127475507818787	26.574221500163837	25.065470212314345	25.67669320207745	26.336727969091893	24.91013114737331	25.28664801052743	27.671078808679837	27.61427221843647	27.234650383494046	27.459083166687925	26.304479306967	27.23038208885982	27.18866449002321	27.465871487718914	26.92046844881741	27.226042511889045
P64467	20.689114030419674	20.79978797873859	20.54175164197372	20.16101177118797	21.018466580171914	21.13899317033278	20.598553001324255	20.65862603037785	20.90321444242232	20.55864241894926	20.71984992592597	20.79871531571638	21.24358572856933	20.761913455147713	20.706187790575505	21.462023074260024	20.655914072288134	20.513994036630635	21.12873308451361	21.04367794473866	21.089488377484965	21.20540627346472	20.749824988466028	21.036127702042936	20.876454447553765	20.964963845328366	20.980426595611966	21.002075091049953
P64476	22.647536477808444	22.525862782760584	22.41962480037307	22.469068999361916	22.233410270419544	22.33664461000217	22.155061183489565	22.159953442914407	22.684669838710793	22.931845252775837	22.72393163828904	22.611863707851718	22.331395128697118	22.647544358652862	22.693330560121442	23.00098323403227	22.974771217443624	22.734513864130353	22.290323332792116	22.373532883701166	22.371721195318504	22.271269965259233	22.28423331418638	22.037725664907033	22.2167434969121	22.407120052676987	22.349026411841066	22.409873163895185
P64479	20.847522173212607	21.373585792482878	20.62761143122377	20.964486956890887	20.358928589474473	19.7998271170115	20.29006667887094	20.033874309629585	21.227777702466746	21.233975658106633	20.73616340807674	21.013997287821898	20.594349256925938	20.587819241771033	21.620301136259272	22.420419295455957	21.266450458882275	21.449197946457662	20.05869308889048	19.83285034320704	19.531591670593155	19.71362564327823	20.207241347466656	19.84575320579736	20.65503639212952	20.199598509499072	19.396791999663428	20.402668861477263
P64483	24.360055633277355	24.341172207533898	24.086254809823714	24.086860479055808	23.76387592928597	23.771338432591907	23.71356376649164	23.653926913148656	24.3517097618625	24.47653454019556	23.89377969983567	23.94050489495836	23.98856747169563	24.099019652762923	24.31359909946302	24.63336891610966	24.255602514505718	23.984540461164453	23.746416657838882	23.896061927849978	23.739515906051	23.401967934319682	23.798108883653235	23.703061176428104	23.958473770652144	24.032772670846708	23.679349028649884	23.87190813098979
P64490	21.722782645533606	21.757029833989414	21.525872604524487	21.424039680492456	22.018548099939707	21.88403672265057	21.552365234048807	21.516679818622933	21.81319133319422	21.85049241935357	21.827977268263645	21.898838315462513	22.025752899271723	21.943547622938162	21.67512076067343	22.4028868289342	21.96520553483702	21.78838545337087	21.952032672656323	22.18086851736544	21.820305836423564	22.15243512573423	21.744686470827723	21.666229200010463	21.734423051530833	21.607425823312255	21.764483551937126	21.852184904995433
P64493	20.031067284830627	19.81650684704962	19.881047381751014	19.632747276401798	20.038024968674428	20.468600768343965	19.853942479286754	19.76720349298616	19.174000601063156	19.824115204706608	19.305033647102256	19.31951581941514	20.543691781829597	19.296872459039722	19.827634063370127	20.418968300391565	20.015616421231567	20.210086723157115	20.377863321008448	20.005804325705796	20.46410975745358	20.13450130122348	19.88126644322322	20.309268178367827	19.61062132469714	19.860792115715547	20.384878817299494	20.041372061541427
P64499	18.52922591187828	17.21257629738391		16.994609563488954	20.113128937957594	19.89966572104822	19.77131487305786	19.707080558991485	18.131556776032557	16.16763925049859	18.422902241068964	17.300199132117122	17.283889579800277	17.425116655863285	17.571741655348617	18.857591373598233			19.975888360624758	20.15976009203533	19.64458508576534	20.31496377335213	19.903963692037003	20.051852363298686	19.86296073902444	19.969590082851546	19.99679839298363	19.96021759675732
P64503	24.256896579446135	24.39967357227075	24.305468640710743	24.56824139256325	23.545367958285745	23.48594201366692	23.38293154202698	23.211100438508154	24.32552590566538	24.255823899844962	24.4875602371635	24.4788818879587	24.6828465538228	24.56152704456069	24.327318683945798	24.98916886123167	24.563739074926723	24.35889155503584	23.537911967452402	23.474931029422272	23.680049316365988	23.481860280203428	23.653021064568996	23.373122724513635	23.39439538874239	23.209502951408417	23.339233826758615	23.32471766926701
P64506	22.453157192321292	22.59456782933969	22.00561858675197	22.08289272555574	22.714358117122796	23.06349644353911	22.66007434789239	22.514894370690644	23.384490455616923	23.027368665923657	22.82016924563419	23.23201123694498	23.29692232456442	23.229350125866077	22.977586871706546	23.307941902197015	22.894760377509183	22.89889152523858	23.116048614523812	23.238033318835733	22.99374467455359	23.47342673826065	23.102231159558666	23.07987845152402	22.934627874719897	23.065763043288868	23.169198207316605	23.097941240997176
P64517	21.018891842704434	21.09473787862411	20.767635895004936	20.845256911825736	20.24615358887339	20.045301789312276	19.57725432132724	19.378101215192345	20.58238810581517	20.5975671494965	21.02992445845988	20.87217116725332	21.22721495638182	20.884069397359035	20.59577807150417	21.313199914165715	20.854280222181828	20.553639136031094	19.65316996672506	20.079490689488743	19.460575095571464	19.896478667345463	19.45501935961905	19.74397249693265	19.810223757606032	19.24418976526124	19.55733128018688	19.66716006008653
P64519	20.20410793852522	20.14632425370251	20.106075554534755	20.19148654226332	19.600251034760582	19.811671419514873	19.561480126844558	19.819027117800395	19.86319854297593	19.462804936129587	19.97090797720322	19.94576801257164	19.750264561553934	19.968748425505865	20.09808461889071	20.810083890686087	20.168050200839218	19.803402050112275	19.25484411670029	20.080547613085535	19.387141561267306	19.386764879630476	19.469161572839965	19.677436860555318	19.66513497713771	19.55823199803998	19.745062674024894	19.73103186187774
P64534	22.56458368359079	22.669411771933866	22.61833957290157	22.632402258781482	22.260505493372804	22.298298990471956	22.105773304245673	22.175796276529987	22.52319103865662	22.295808153887073	22.80477453402441	22.53831634686631	22.6677919635541	22.533424821041983	22.634920648707975	23.23868724696797	22.669433073084342	22.50013366153773	22.366071311177954	22.338248483768105	22.34012309925842	22.174235870845294	22.086822449562035	22.318325975716583	22.304813620742344	22.197535512165175	22.14870095923979	22.323641540013327
P64540	23.305421047822808	23.298320410651026	23.113636635635487	23.043771193937772	23.41557574840983	23.4494976234434	23.040037044526024	23.19112659165244	23.213045612104278	23.17727465175669	23.078010560972416	23.20942997105061	23.232283896427337	23.43003394365237	23.296058479239807	23.841561386943408	23.54954194931413	23.248554382943873	23.18287269753711	23.619754987547545	23.27833129200527	23.656006691564244	23.588170580638813	23.35800575291158	23.373824980995636	23.234881325686114	23.43485269962313	23.502248590630348
P64545	19.954455101299697	20.056032914991178	20.09359780342542	19.990464634372376	20.088404494053638	20.173018638936952	20.024531654712064	19.94022204562546	20.23018428979047	19.965983099125584	20.322781960802786	20.170473591867708	20.510643447595957	20.205367389528345	20.11450864553553	19.99825926279486	20.33509328366307	20.48675796002024	20.240658581424185	20.299811507535875	20.007786058679564	20.5867239133195	20.16641835472183	20.257374636944643	20.252369326248207	20.190814009943598	20.294966507287747	20.363328326608997
P64554	21.477029749025267	21.287346859745426	21.407713875997562	21.353446278847304	21.95730509276204	21.89109439670349	21.91170124834821	21.852781383992006	21.489875000235738	21.32587715806072	21.465008597355975	21.643235003972624	21.26962979751001	21.625401287298924	21.380857186771312	21.289494798395978	21.446255336133635	21.399558211360294	21.789588822691393	21.858396978328717	21.86645024499635	21.621342026700475	21.87010549465158	21.8194097637772	21.78593359087787	21.77929519983902	21.915263984699983	21.935301597108765
P64559	21.132990909651376	21.294213516464758	20.773643629598656	21.177175578486864	20.881283762877906	20.769451201108268	20.212998109774478	20.318233754760108	21.080026845721875	20.95862696288607	20.779864902754728	20.691609566566246	21.128007486597966	20.76685528219419	21.01158074316046	21.61388187560417	21.09764279697007	20.75420097866836	20.31603781933238	20.893311388974865	20.346859509279877	20.609363055604437	21.135702807889974	20.74600939315884	21.319141456029097	20.799438663012857	20.574198352187597	20.692551076354853
P64564	21.09673380610304	21.26911810501075	21.09670080771715	21.122126476793053	19.482138439911584	19.49572922774395	19.932706265225324	20.068880427507334	20.195128419365354	21.046618330060873	20.87814033404277	19.40140299500337	18.56526504602649		21.23772090021089	20.569591988643484	20.895644875611886	19.018128514565333	19.712654323893624	19.961964895804012	19.99540503829237	18.2413102259343	20.368367916223477	19.131084232958468	20.86277703979921	20.501137707627578	19.02135858499751	20.25760768240018
P64581	26.16774297061961	26.227320292749617	26.045257340636184	26.0445587964639	26.206325558529663	26.26266685692039	25.504527618138482	25.64388144891762	26.543079446639396	26.131006332474325	26.244339787604996	26.9843268237079	27.685037807461313	26.762626313883075	25.947227376485053	26.40496718082123	26.214729467423414	26.574241770460425	26.324229045367925	26.158984082108987	26.134748633854272	26.927585073379763	25.732700109167382	26.327083831982783	25.776536007181925	25.932786164981177	26.663732985197164	25.813378348124978
P64585	22.11051381351353	22.11783970983845	22.17981324643105	22.040150358446112	21.376913729712854	22.07074951792127	21.785136500802718	21.8795547449568	21.935391291658018	22.17511483227408	22.4976352760114	22.228837303217656	21.993751999151907	22.29575992261661	22.296309208948678	22.674720111223326	22.10091005568188	22.245941658065554	21.75517189118802	21.949456654614288	21.530439406154496	22.229342935899865	21.856745099250965	22.00234680313256	21.609825357344974	21.634722533961764	22.192488636373994	21.91442312515824
P64588	23.595884661279428	23.579692936932318	23.651994557426512	23.646694535185617	24.36014558501548	24.30005034492001	24.18894332604651	24.19832550178306	23.214104829977448	23.34425035394025	23.30199879056881	23.15982608754808	23.25154099249531	23.23637849758559	23.477735109610574	24.308282120164037	23.311991152864252	23.15401536599231	24.354478862707808	24.21787537638627	23.521129109916952	23.745052356159857	23.55761899614038	24.0461183426036	24.381536749832808	24.479090337238357	23.39150525257247	24.29763549412298
P64596	23.81611833436049	23.855641807546206	23.572701945708992	23.52639977546128	23.210448281599255	23.14993334948975	23.313691443392194	23.243980920484738	23.934796777056633	23.889184081953694	23.83404778475368	23.786346820799487	24.168053949764904	23.786136009299263	23.965094121206846	24.489418160771983	23.885338087143793	23.883703781280005	23.433522644906063	23.648826348509026	23.578202733858426	23.839885052937902	23.54120816839511	23.538209586667143	23.576615267823016	23.41666201718914	23.39702267165658	23.603105939174583
P64599	21.269232978593053	21.219855077258128	21.10210557631943	21.090759100944087	21.004688543064596	20.981100944398545	21.49115218211633	21.454432303460038	20.394428199780947	20.147999531146546	20.472495197732588	20.81932786001282	20.150136108669315	20.03546348676516	21.13060180979222	20.929309079716422	21.033860176903563	20.830370516638688	21.24723142185922	21.306237513901017	21.062808504804362	20.36717060560804	20.717468512500993	20.982470913393964	21.2875210711452	21.26640329354748	20.905322357569567	21.42233801658741
P64602	22.603245711785377	23.013920073784988	22.49586256238176	22.54492019995945	22.926526262007584	23.000891993461497	22.532499790405172	22.63443260916077	22.892152945829494	22.820450451992567	22.676061090705858	22.484468866203958	23.019324013547557	22.758582754066662	22.837122674826773	23.222944503127163	22.80700584813579	22.653719896481526	22.99014403086249	23.165723896639626	22.68948450745887	22.935245469630942	22.767209207828092	22.897992744134864	22.853685029969256	22.723253951331483	22.958254799116627	22.95072463451978
P64604	22.932305219049425	23.00690026633238	22.7584537093228	22.702454002123552	23.04724335765535	23.108517263407684	22.946864074059985	22.99217331634318	23.019288364795504	22.870293777175654	22.900589734899633	23.032507380287882	23.139144403474383	23.130524193414747	23.042459632128523	23.27912433840893	23.026649000791664	23.04251275382568	23.024757237549547	23.341269351033574	23.04262430302333	23.525413362324347	23.246854607409748	23.31835157201285	23.217243653395755	23.039226152621776	23.212898055493284	23.230841291673112
P64610	19.192928981975356	20.381324585983847	19.47910926280611	19.53536525932284	19.47544397733722	19.77897393881167	19.74014414468969	19.811096224664645	19.51309298596851	19.31198030144391	19.65407555305402	19.591285744054552	17.989957889208387	19.563865358173395	19.9822673425883	19.75519207347904	19.867658174567673	19.586442097728053	19.06090576760128	19.94241662097621	19.751522053963303	19.39230289181627	19.669598219464266	19.33684539631232	19.50892409470663	19.816991106281293	19.541744138151714	20.182559936451202
P64612	21.939608417397064	21.934297957337044	22.02754210213963	22.037110551703616	21.47533793434055	21.371618362810786	21.816201503180228	21.78641917954754	21.44838797494789	21.78024606344497	21.777622536366103	21.152565825332918	20.224828016192525	21.165363804312364	21.761060234589166	21.17712502648406	21.850722120217746	21.36925754106917	21.35733259794996	21.613165708381132	21.746808487105167	20.179384115723842	21.89663884399737	21.733298308715625	21.89648515053243	21.733126189810214	21.42325971846283	21.791409260269823
P64614	20.51359614209922	20.7079643723083	21.189339159986393	20.443633445199996	22.173925872944338	22.20095487809323	22.051369472132528	21.86890386317346	20.55086705658847	21.707431884663464	21.174382621198596	20.451745526425743	19.910836182920573	20.46428991294282	19.952424824327814	20.066208447167888	20.909046994682516	20.900688931833784	22.118503535231444	22.364314124124377	22.153882067764428	21.748965667603535	22.182767295359362	22.036372385448143	22.36127713395782	22.243992694094672	21.85830528141291	22.36119094045877
P64624	22.223295448883	22.4365247455951	22.46757462590641	22.37567468085025	22.425165108492532	22.413364554255544	22.696440690768306	22.60165928587194	21.950682800918234	21.942606621799325	22.38350758106047	22.361600866638707	21.872454350990196	22.16209796251432	21.894495758556257	21.401907751708677	22.351779714952656	22.235961481668944	22.53023764526223	22.417716218169875	22.38442160291714	22.01779208218051	22.160623517685014	22.508695727687545	22.405746457123374	22.357033419822272	22.192631660942727	22.363477636472272
P64636	19.394410231246948				20.043801300612397	19.5410816791987	20.017824705397544	19.66722045584788			18.814536779411977					19.529678814900247			19.076008858665983	19.914723073884375	19.527555762384257		19.79904028342146	20.463874945230256	19.815944792696143	19.852551064619032	19.858801808778214	19.456409141094166
P65292	22.52308840506572	22.610738937434387	22.64713461698715	22.68801384252428	21.519820788323546	21.542651388397747	21.67165833374042	21.578029668140896	22.2945152250332	21.953066164442596	23.350002792641916	23.090656856774388	22.773319137662604	22.625680130816363	22.686248734150134	23.533890377762106	22.91219900313697	22.690571984238307	21.672299096520938	22.040750802101606	21.671661798088135	22.122931274020484	21.985373297508083	21.857145612110905	21.888848769789305	21.446893248698967	22.15001782369738	21.67615842981073
P65294	23.17599948772262	23.394125857946413	22.627697747843527	22.79761589264725	21.78605814134854	21.90987255181585	21.522840403105644	21.577068400540096	23.690397728816958	23.506315455051443	23.30949454416758	23.34259111229135	23.86849066551495	23.420891517870835	23.759964173844384	24.49333900645781	23.751879102950713	23.535631574903917	22.09348036441478	22.575246309526076	22.001346476759323	22.430458149238063	22.100858357318273	22.05846186021367	22.262393458050177	22.221549012110366	22.137744651155884	22.51696933385084
P65367	22.78733106854015	22.86094910026489	22.756518041938794	22.58700454745968	22.92942687371253	22.88238174296957	22.763916105246892	22.661221182075423	22.877692207995015	22.84927780245229	22.77337351672045	22.82856969143507	22.996517725180976	22.938283326416173	22.863766582412744	23.14051922951282	22.860181576798887	22.887300639188588	22.880191647916043	22.99656061484599	22.788711641382363	22.937377143016725	22.787288568418283	22.912705514484532	22.84971879543816	22.835608230002848	22.93446329090357	22.830420204628783
P65556	21.84424467859286	21.962916513556156	21.71362679942915	21.839431668881772	22.012283144163334	21.96941458247381	21.86033130620096	21.78769285397481	21.653144942847263	21.511690375401304	21.87372234918085	21.773114760876112	21.491776241405773	21.76220952659913	21.977148810792244	22.560340467137557	21.959994058166224	21.932920596706996	21.85883252604354	22.126964036032128	21.883405515806167	21.984025930179747	22.070919091060773	21.956868354097523	21.974658874944105	21.900342450625228	21.95899513244341	22.092929609087783
P65807	20.059796206604528	20.209992626839355	19.734635631343185	20.45665735130113	18.882408076687728	18.63181332931219			19.983659848495957	20.191577216990794	19.92538961645804	20.370376134598946	19.329059425084406	20.406568133820944	20.024791146570504	19.28814954254018	20.29883060861425	20.080727565755595	18.67478347395837		19.14205968192398		19.299412394159194	18.848126878775446	19.058199699361833		18.948630482969925	17.566484792758324
P65870	21.46434132901422	21.444476542346592	21.12943949868942	21.27061120269382	21.534520510653817	21.522434105970895	21.62754027699646	21.570457148291116	20.7458399329692	20.980897424325267	21.549206538950955	20.862376826671543	20.26450507514869	20.92697982456505	21.35354434958642	22.264325857858797	21.09069765796827	20.789146463331264	21.360798869550685	21.71601126317646	21.1571662849107	21.22798894972669	21.744146190218036	21.27498279228702	21.51048582801741	21.168936526776886	21.20135810409567	21.47406991546812
P66817	21.392118239199085	21.49029303577941	21.694028228293913	21.836041863896952	21.25150093512291	21.29042379918993	21.221318265472625	21.228763073222257	20.473948535055094	20.54603697861037	21.223256859828716	21.088703545697275	20.982590908178448	20.91888575675665	21.189391479822554	21.53446499680743	21.15452349883642	20.99859289739912	21.02579780926909	21.150092305939566	21.219341460675576	21.116604870837577	21.209891512014	21.165518047429117	21.07503858727513	21.20771729313838	21.168976191528976	21.01390629824299
P66948	22.58223580093056	22.56687265204791	22.56656570538064	22.58718439827723	22.468349208492224	22.449774938214677	22.420952609142294	22.297856817513086	22.687465799003686	22.541643998517998	22.705420956508945	22.821923201478132	23.022701242362693	22.82062280898544	22.54026740929354	22.174974090538488	22.613034274610424	22.78869378026597	22.503201108288156	22.421429778810328	22.48736243693692	22.486082184835475	22.35695159445318	22.521669289234854	22.37325556169655	22.373483216347168	22.539777262979612	22.31377122986608
P67080	22.7378422496073	22.74982315103914	22.61162974655935	22.59695503976429	22.803047712555134	22.731414617274744	22.679220193627902	22.68598001417419	22.548007792044956	22.57010542831849	22.617405776001593	22.61758684785132	22.35524132332372	22.64561853589172	22.658861007058164	22.804426949500325	22.784709951867875	22.564887869894907	22.781606927552243	22.812705548364974	22.661014833922454	22.613794686462892	22.91232966677465	22.76956227398276	22.80974586625993	22.834809066426196	22.778276763941747	22.770639202493854
P67087	22.208795184951697	22.23867012031572	22.14341321618847	22.208674165344505	21.959567633581923	22.021715649967234	21.99893793982491	22.069853170642077	22.101437237812743	21.987598541382237	21.94558169338865	21.918699838944868	21.888731559079748	22.009738264164262	22.091854193131212	22.03263306091396	22.069114190961834	22.01637561821096	21.914826127528695	22.034162120471294	21.982709360166385	21.86235120389475	22.042833523733737	21.997030082298394	22.06470503497473	21.997881615946692	21.940610928172585	22.07988442034307
P67095	23.193365351041084	23.17388087541053	23.100039933237507	23.03398681532836	23.09108314717072	23.19688718164394	22.93349117066976	23.00704627313754	23.1753484314277	22.885472556119925	23.053438597975486	23.361980578246186	23.494537083248225	23.2766673172967	23.12252348794857	23.832600417307038	23.224278151610697	23.34531031726708	23.3582206051612	23.200913492168254	23.09588423962926	23.312486987250583	22.97213145328444	23.204907898949998	22.98905072409219	23.252804398445527	23.139983680851334	23.078404941404767
P67553	19.08120592762414	19.14684266765933	18.960453494765716	18.96737758652131	19.070692673362775	19.296729458111315	19.031899452508405	18.967849167099526	19.071195382691066	19.17896837868207	19.55951348165339	19.61396834935548	19.77037418372135	19.396734857140196	19.205320050459537	20.28586258313542	19.445632198837938	19.628507372828135	19.558564440110423	19.399816019506595	19.442789719422578	19.820099047140193	19.541108303042733	19.63051687783365	19.274741724165047	19.225644311246217	19.59953657060967	19.477700117191176
P67603	22.830612103625143	22.963451139061355	22.64444484972267	22.848559094491574	22.86835805592712	23.060491353466478	22.846173180688382	22.864961718290843	22.857889656598573	22.654781754493158	22.70897797369408	22.90906880099732	22.887388745147188	22.887601631711366	22.68860894937916	23.033304908692724	22.959836430910276	22.997935816797813	23.053326371640075	23.0008710776615	22.881479265699078	23.12643024495227	22.844496303630788	23.045744138070702	22.932874541637478	23.004973379292856	23.063839200274934	22.994816720490626
P67624	19.18430643138525	19.0544699689703	19.335851551369732	19.300870064269006	19.2936483023069	19.209603707546886	18.99358268346428	18.89982503689417	18.909551741918765	18.729979606881102	19.106843903332834	19.13435738691381	19.15359531916079	19.089908498171948	18.887727559848486	19.40221174245925	19.162661623162332	18.864541259733066	19.243188537701425	19.139782804460737	19.214742132800026	18.765883474110556	18.902240588282925	19.213388590207416	19.134742929410926	19.100248967206312	19.087173605907807	18.80355860185119
P67660	21.405224565297853	21.417392817798493	21.352255569939956	21.340715116999856	21.000566424792726	20.952008144963354	21.279357344946238	21.330206312123416	21.295716708661125	21.66489635286843	21.454316858969328	21.050380133746803	20.536712265038744	21.15093180423294	21.6822810993346	20.875817970678924	21.620818568407945	21.0867700870576	21.286779826666738	21.449491773094447	21.340185340489036	21.093207283757277	21.5625453066906	20.97393256479883	21.476714797766782	21.405893735588993	21.032947721633622	21.537808299741343
P67662	19.854336145651274	19.61097161277229	19.83485887528893	19.796643353868674	20.10943746821509	20.05076444565066	19.7992647631576	19.852271256513756	19.570532838181425	19.36935174800291	19.67862712421578	19.17270587842338	19.281627843847048	19.35512651452554	19.21920632892241	18.011681662603635	19.45991315439498	19.023920302117787	19.877399794465717	19.697595526786014	19.825550946209084	19.090768238032393	19.700092870238304	19.620605616120034	19.908850688550967	19.942409646884805	19.73559982071107	19.451172695333298
P67699	18.67982226205973	18.615309554995747	18.33628740206751	18.259101498459803	18.68748723921218	18.473245993417013	18.481007369215884	18.612827838467084	18.7771486556294	18.481677330703214	18.668902360972346	18.948517038299784	18.801895450560313	18.86742267350537	19.02598843446282	19.838925406781225	18.94130863462359	18.84257085824201	18.517987519924333	18.92734503717205	18.320008113259348	19.050441541202073	18.68743982974287	18.10113736742811	18.36620079675858	18.607726308060215	18.437272147543304	18.955728969722628
P67762	19.35331091572112	19.075852581244977	19.11916092051698	18.695753433820293	18.923694907049175	18.73472184630319	18.849244169315543	18.785916480758353	19.06236592291114	19.24021170119333	18.79072944682599	18.18133760450821	18.804792874509104	19.036555512020946	19.057615347133694	17.725070771158318	18.892582822158264	18.97103130095047	18.993729781276137	18.968355352315903	18.6854685171418	18.162798760250762	18.940117454634787	18.559807297251336	19.059060215015247	18.835461930561728	18.5117518157532	18.888789254334156
P67826	21.749624141499737	21.75761771725771	21.62056413861709	21.632616233089834	21.74846009368826	21.677778319332447	21.58124411016219	21.653896474835626	21.705996249090333	21.555458241092715	21.605984592649065	21.714565752501606	21.88135818276298	21.78151314506964	21.628769381359618	21.917230164779404	21.696342949775612	21.851635671649845	21.80808904769833	21.656918924833377	21.69154580960199	21.733698975261852	21.62698286658277	21.75407764418015	21.700228078813673	21.680520647373392	21.644067804444724	21.59934241830245
P67910	25.11413083283948	25.107119210360636	25.06183205816032	25.065273572874187	25.198871449349415	25.2028214611405	25.156685153064767	25.15570894566005	25.19832977370277	25.10872605043401	25.130488418333023	25.12746340987787	24.97093013363484	25.17783927321487	25.039540679735925	25.27664794798589	25.21672912149478	25.217540812641424	25.182551613857907	25.191667969426405	25.219038854237283	25.173426501796513	25.185277930551383	25.28617385688845	25.15776020892196	25.20267678606479	25.231383616125427	25.15071798707765
P68066	27.276744917906477	27.278271791151305	26.980387889721285	26.93553016916245	27.23010744318028	27.252321095342207	26.923928757589042	26.91074427608287	27.390068199984256	28.14650671820737	26.198204036008015	26.828255484927336	27.16688005409959	27.764642044342654	26.5853560413154	27.230908813911263	27.00924146099832	26.70557771511633	27.162602442955215	27.228934108552988	27.334153949717564	27.291436088579665	27.185010044459908	27.10054186367749	26.954228505872546	27.001857139863954	27.096594970003036	27.021564416793712
P68187	21.641491308752634	21.438892878672597	21.89797648680353	21.838430568116983	22.47189965341532	22.377007748181548	22.350998038309953	22.32112024924141	21.294604934389227	21.372302952919583	22.433442069660998	21.633466609483392	20.563673679336112	21.622237036426924	21.6976713808952	20.65267856866638	21.70790827922317	21.558368645610194	22.394577884235474	21.778665606949765	21.992876525835968	21.843856859326216	21.445045160682717	22.474042895350543	22.279683123109656	22.449642150931034	22.33967387116646	22.214367490459644
P68191	25.96691061355342	26.016119966180344	25.944229902890726	26.00943100519474	26.083020259420234	26.01143209245589	25.345863969788372	25.429067500535183	25.702155322112272	25.70933559359587	25.975357230823185	26.171459720687754	26.71429394526402	26.282386563589853	25.44292543944276	26.153897558187083	25.89594749321274	25.70508962818056	26.164715436989002	25.799526261395503	25.938982743112888	25.858936725839076	25.452093148208384	25.948665118385943	25.743080343668165	25.49136648444484	26.074722464885667	25.628086398124104
P68206	25.676258503442313	25.780975299531377	25.676665228233823	25.611908361685288	23.020872484002922	23.0359094616571	22.864380495386875	23.14105027153299	25.857516832340167	25.08775342365678	25.97745362027171	25.8283682765452	26.169536422053277	25.50161614448482	25.38420149032988	26.693595652273167	25.42601844381487	25.355251132750134	22.913208710861106	24.10565739012211	22.95844015020399	23.950975660469446	23.53622828925419	23.52126927923129	23.49763792777857	22.66041327400898	23.5891598263036	22.844273055067525
P68398	19.69171698801832	19.33202621049491		18.93011060560299				18.705238268101304			19.203875520134098				19.2308274278181		18.976150875884905						18.900272993455694					18.534120213254383
