rowname	BBM_673_P283_01_VEB_001_R4	BBM_673_P283_01_VEB_002_R3	BBM_673_P283_01_VEB_003_R3	BBM_673_P283_01_VEB_004_R3	BBM_673_P283_01_VEB_005_R3	BBM_673_P283_01_VEB_006_R2	BBM_673_P283_01_VEB_007_R2	BBM_673_P283_01_VEB_009_R2	BBM_673_P283_01_VEB_010_R2	BBM_673_P283_01_VEB_011_R2	BBM_673_P283_01_VEB_012_R2	BBM_673_P283_01_VEB_013_R2	BBM_673_P283_01_VEB_019_R2	BBM_673_P283_01_VEB_023_R3
P0AG03	1609590	1523140	1540840	1932290	1710920	1559190	1871190	1604530	1688240	1508920	1714660	1369040	1521860	1278130
P0C0L7	3574390	3421680	3989650	5150640	3905770	3915880	4932850	3162810	4189030	4590300	4596070	11942200	15011000	16280400
P0AF03	13194500	13227100	14099900	12101800	13826400	12622400	12639000	12349500	13051400	13000100	12708200	8243370	8422000	8068570
P77293	1695680	2162270	3002940	2279590	2780460	2631460	2699290	2703480	2647790	2627550	3333020	5519320	4941380	4881210
P06709	9162490	9787710	9448080	9766680	10538700	8945760	8549880	8675280	9099430	9478420	10298500	8518090	8189420	8265640
P27830;P37759	7321030	8516320	9021050	6399720	9551880	7865080	8559280	8834080	8292620	9399980	9279550	10677100	11506600	12039600
P75948	NA	NA	80360.6	NA	39807.9	NA	NA	48858.4	77702.4	9572.04	NA	156706	70560.6	79232.5
P23871	1426830	1590100	1727390	1762070	1691420	1654760	1670370	1725650	1921930	1749330	1957390	2264390	2461070	2273200
P0A8Y1	537643	596289	776827	385032	475291	593432	770267	660653	662107	543880	497026	1196610	1369010	1092660
P25718	22863.4	107491	130810	69155.7	107981	17777.1	81247.2	353614	56259.3	84224	72955.1	150654	144883	45467.4
P45531	1935380	1622500	1618520	1553930	1606870	1752480	1505640	1517950	1681130	1696170	1581620	1531200	1611190	1243850
P30128	8091520	6332120	6713380	5074020	6838290	6540260	6163900	6071980	6661730	6368140	5793470	7343170	5314830	5085760
P0AEU0	149346000	119454000	115059000	103206000	112166000	125912000	110562000	77129100	131655000	126448000	117450000	75837800	79922800	80425000
P0AA37	1396540	1458850	1738320	1513710	1636880	1537640	1328580	1558870	1503040	1617350	1574160	1422520	1529110	1472190
P75792	1000350	1142950	1237710	1689670	1223760	1152470	1566030	1435420	1239860	1415970	1247380	1563720	1829000	1805220
P75823	5668400	6080940	6877230	5727810	7122350	6357480	5250170	6467420	5918860	6574180	6814290	5799090	7436210	7590820
P37353	193425	178743	193303	130570	204646	216012	221015	NA	229637	226479	232767	140424	280834	217941
P69828	259709000	247633000	247519000	218702000	327850000	260273000	193823000	241724000	234658000	227006000	225816000	75565400	66569600	79721600
P0A8P3	143984000	114683000	106142000	122036000	112272000	121614000	114876000	86626100	133514000	113905000	101254000	102773000	87454400	86153200
P0A784	13033400	11936200	12692500	10830400	14204100	12615100	12023700	12549300	13020900	12414500	12077800	18708900	12959500	13520300
P0ADP0	3826300	3732840	4385510	3330400	4033920	3760450	3248190	4382440	3797680	3717010	3725580	4669270	4004040	3815490
P64517	8324480	5487730	5547020	6116530	5406240	5710730	6264250	3137410	5658340	7064990	5290110	1400970	1299640	2365050
P0ADY7	145032000	167962000	175613000	139899000	215566000	179047000	152404000	222140000	186908000	179355000	178649000	338791000	238273000	308048000
P0AE63	11604900	9010290	8029610	11885300	9776370	11178500	13959400	5600970	11839000	10966200	9503430	8051300	6863310	6245770
P0ACU5	3171370	3689660	3544320	3253960	3600220	3325290	3519420	3234450	3435210	3519640	3571620	3059880	3621470	3099520
P77129	421085	432075	455702	474506	306769	448750	283790	185806	690421	445557	507467	331586	449683	146522
P0AEQ6	1303270	1274290	808637	1422300	738830	717418	1891850	689713	1413850	1136000	1129360	409578	698481	686682
P77182	979680	863346	887873	920040	1315620	1082640	988593	1202270	1022290	1100490	1098050	869297	1247230	1274210
Q93K97	3665390	4131710	4576480	3688150	5004180	4240030	3970540	3866940	4215230	4339430	4130760	3966240	4288400	4147850
P37128	3019040	2358540	2335060	2709190	2476580	2882050	3906640	2207060	2491080	3372500	3249980	1970750	2777550	2445400
P64614	1626900	1351300	1437160	1216540	1580040	1859860	1486870	720323	1687940	1578570	1342940	6094090	6010490	6267710
P0ACU7	24088800	20273500	20936300	20439000	19606700	19804600	22281000	18944900	22585800	19271900	18442300	17446100	15630000	13390300
P36677	129725	171669	185768	165579	167675	182298	204306	94544.3	178082	183619	165559	101867	99981.7	122320
Q2M7X4	4560420	3430210	3017960	4728730	3211180	3683890	5274890	2160870	4935250	3783540	3394070	2682430	1782190	1838280
P0AA04	69313100	47312400	40900300	61814500	34987900	57195700	62326500	22335800	49711200	47597200	45615000	35511200	64761600	51412900
P0A9Z1	37350400	30776700	28576900	30302200	30868300	33674600	27484900	23337600	31784600	28804200	25910600	33956700	26242200	22740100
P0AGA6	4646980	4002980	4174420	3466930	4254730	3795550	3150320	4255580	3882180	3839210	3550380	3288460	2821220	2556490
P64557	323463	520852	432220	148698	577678	NA	346168	436510	317304	604711	593154	NA	NA	NA
P39161	1546860	1306900	1159970	1662910	1166000	1316130	1412130	712082	1460800	1361060	1318060	789461	1047300	926263
Q46807	307775	237924	210088	191382	255750	224641	148951	162472	230768	172930	267693	148539	173346	160797
P76330	1538150	1289260	1448630	1506100	1555690	1412880	1388300	1579710	1392960	1271420	1462010	876071	1259700	1122770
P76329	2898270	2740840	3018980	3501740	3282600	2885750	4016730	2889350	3452170	2979300	2998220	1583420	2199220	1917000
P75822	1220990	1723480	1536540	1536630	1772850	1546090	1384370	1555600	1452840	1599150	1575840	1123910	1422370	1007870
P54901	674520	658156	840011	964788	638293	688125	1057900	617980	817936	852155	927254	220263	291470	206392
P75746	2196690	2343350	2572320	2347300	2931300	2453210	2210870	2753010	2298350	2290170	2526440	2337790	2383630	2068210
P39310	9202050	7993740	8018030	7334850	8385920	7989370	7325070	8360270	8356930	8701150	8463540	5886880	5604770	4759410
P0ADN2	123467000	87204700	86822500	96090200	86231300	103922000	97238200	63681900	104938000	98356500	85326500	100028000	95615500	89233700
P64545	1134700	1250360	1176710	1311580	1014240	1221340	1578590	1320820	1233960	1313840	1317830	958643	1527730	1311790
P0AC59	145395000	119379000	125056000	145609000	120823000	131561000	158495000	104898000	142171000	132287000	132834000	106240000	89182000	86279200
P37013	280310	285014	320464	261002	342853	312730	246776	305334	300029	322209	352574	268721	391900	377870
P75719;P77551	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	22919.5	NA	NA
P0AEX5	3301640	3769160	4221450	3958100	4153700	3829280	3836760	3767340	3828600	3805800	4330140	2603110	3241540	2835230
P45799	7103280	7406430	6879770	6480170	7219320	6473760	7618080	6872460	7258580	7411770	7174810	5708840	6023920	6361910
P38105	5429130	7292560	5415500	9963090	4169690	7022810	13310800	4881430	8750200	6820280	6561890	3768600	4080360	3050050
P08622	25653400	25065700	23498800	22980700	21037100	24779000	22903000	21396600	25562800	24507800	23774200	24357300	19983100	20761000
P76549	952062	1228840	1025290	1009750	991841	1054650	939445	974293	1092340	1131900	1161950	313448	693735	674490
P33596	919314	594154	627440	471933	679578	789610	887264	382807	1004450	872957	932578	415982	511428	598362
P0AFM4	5528290	4757930	4245860	6111530	4370380	4745840	5917830	3591800	5986060	4679050	4137310	3665630	2531120	2478510
P39264	113719	60966.2	41379.5	368034	202523	189093	89866.7	286032	232176	235200	336658	67112.7	209347	90575
P0ACF8	524879000	418230000	338327000	387847000	343787000	392027000	394044000	236015000	437759000	391722000	369486000	239455000	171437000	166804000
P0A809	4648060	4088850	4014670	4103500	4383500	3895940	3483010	4412060	4057200	4063820	3883240	3565890	2828900	2404300
P76231	942086	677046	581382	679860	601455	635174	798476	550150	696176	532545	410925	401116	412218	397142
P27305	568308	493774	697188	679709	716342	624366	696982	567821	663989	697354	725851	248580	753516	637370
P29217	24189200	20622600	17713700	18957400	19972100	20212300	18250700	15252100	20675600	19111900	17720900	16475100	13622200	13692400
P39332	1422510	1351130	1406600	2012980	1029020	1482180	1824660	1027340	1552830	1357270	1412370	408645	827598	681664
P22186	8082220	7186480	6724200	5976710	6666910	6656940	6103530	6324410	7263500	6840200	6053650	4191950	4108200	3252830
P0A9X1	8085520	8053560	11101900	5997930	14565800	9888580	5156380	10947900	7438250	10591100	8984420	19244300	17498800	17808200
P14375	483924	601186	639779	479976	625208	657800	386191	556253	436735	565863	537282	949309	516526	577761
P75713	5169550	5520010	5908600	5716490	6250960	5584870	5269400	5206550	5130390	5445510	5749800	2775610	3695690	4304720
P69222	36757200	29937100	23647600	30098900	30877900	31061600	26016800	22163000	30385200	29920400	26018900	37394300	28937700	34114700
P64636	688717	871414	1593310	1139690	938853	1244070	1639650	1002490	1148790	1082990	1445910	2006520	2325430	2377840
P64426	590000	591799	694192	607204	778788	775226	612933	825536	716641	800802	774041	736626	747186	644709
P23845	22317500	24763300	28305800	28809700	22127600	25082200	27566300	22415600	23677700	25978600	26862100	31757800	38901900	37845800
P32162	5386480	3638260	3403470	4915520	3959820	3785900	4109130	2427560	3855940	3472040	3481090	2136890	2228910	2031030
P0A6W5	53532900	43938700	38801000	44803100	40275600	46233100	44629800	28007600	46231400	43489400	38163900	30507200	24801100	24726500
P64530	399792	802237	478113	616361	608481	786976	658623	1035540	802910	725842	629400	1367210	653022	806767
P69423	1011060	1206700	1183970	1053490	1098680	890418	936652	1054460	1230620	1032090	1180060	1847840	1220910	1543240
P77302	723596	677002	1020220	1019060	927037	786503	1037250	728276	706641	838087	878972	1583580	1603990	1314550
Q46868	20045000	42394600	29988500	43471900	36643400	32202300	36728200	73493400	39065400	31679700	32853700	35495300	16807800	24677500
P36561	218373	348608	132291	211024	60277.1	173411	251080	84120.5	277407	198741	143023	321960	139697	142268
P76216	156461	113660	158222	114648	140989	103041	81960.2	181123	80600.5	132862	108454	35327.8	30873.2	16772.4
P0A7T3	327365000	273081000	261529000	267807000	268507000	276919000	261676000	185808000	288815000	245146000	221384000	371261000	246223000	268650000
P0AEM6	6598590	6327020	5366680	9954960	3003100	9714560	7477420	2623900	9548750	6767670	7109120	1036970	771673	311516
P0A9J6	7936090	7248000	7360560	5997370	7559010	8197220	6518040	6859370	7384840	7065800	6967990	2730590	2401550	2418960
P0C093	2985070	5019490	4357810	3308840	4250730	3701260	3725220	8041300	3857480	3787250	3700070	3661230	3284110	2485460
P76113	24425800	20572500	22654600	23667800	23038800	21906400	29530200	20709200	23276700	21506000	20905800	20196800	20722300	18024900
P0AF43	976195	1059270	1116260	1086510	891208	1022090	1192720	1066990	981770	1054600	1131750	798728	1028760	823396
P0A8H6	44009000	25523500	20961400	50082100	19757200	26117900	43161300	17257800	34921800	29704600	27190500	26160000	16214500	16071800
P0AF36	256606000	205540000	183048000	168417000	203444000	205231000	175202000	135531000	210323000	195024000	188706000	209708000	146164000	152250000
P76419	295556	258821	292586	315850	305146	261764	174607	303576	302189	263134	295748	240400	212386	215510
P76577	245936	383271	318685	266160	367525	262150	233735	430822	311420	316924	313445	374243	337413	240006
P77544	4033460	5003350	5664180	5653920	4854410	4577980	6485720	4874460	5254990	5343960	5234560	6382920	7612610	7135130
P80668	15980800	14256800	17206500	18066500	13230400	13054600	19449900	12986400	16890000	15079800	17208100	6311380	6978980	7373220
P0AE28	3735600	3341540	3536120	4484310	3018930	3510220	5574360	2631700	4044830	3661370	3772120	2140300	2220960	1602720
P0A6E1	6168360	5549120	6285790	5231070	6088470	6447340	6199840	5067820	6181510	6190470	6523290	6635750	5841390	5606780
P52076	1081540	847204	875670	742871	897942	837422	802281	623985	812816	785433	813143	832767	693955	626384
P0C0S1	19329400	23518500	20723600	28098100	20549800	20631600	26474800	17551000	23348600	23183800	22069900	19865000	23485100	20289900
P45524	414448	334670	378763	359369	501650	415009	364700	482776	377051	420662	454983	749491	710605	711317
P76251	560056	555434	531046	511919	849517	614916	550240	582746	481144	655151	635974	466151	637871	502474
P0A8D0	10516400	8832480	9639560	9172980	9544090	10067800	10130300	9091320	9769620	9256890	8693310	7054120	5568970	6133940
P0A8W8	52474800	43555000	44773100	44809500	45053600	48395400	51271300	33635900	51935300	50651100	47090900	54171400	65024500	64654300
P0AAQ6	1415810	1209390	1123700	2230830	918330	1448180	2376620	651155	2089880	1388370	1224490	247743	459539	272653
P76142	27877200	26145100	25786100	25232200	22751900	31200300	34780300	19756700	36413000	28219700	28665200	7971270	6820890	4503820
P75966	3849040	3202110	3754390	3142110	4359670	3354430	3179750	4169510	3207120	3720050	3154940	4322240	4033500	3767240
P06968	54799000	50234400	43309700	48244000	39824000	47979300	44896600	29791200	49731400	46390800	45152000	33050100	30280500	27186000
P0ABZ6	37819000	33555500	31057400	31183300	29393100	32421200	30791500	27678500	33478800	31142500	28924200	25058700	22092600	21377900
P0AAQ2	6786870	6201650	5309200	7396290	2259600	6340030	9339350	2742410	7956800	5699460	5783330	2743250	2554240	1852630
P32051	211338	434072	285750	472331	375340	421389	376156	52448.5	478319	377847	NA	141727	198950	176987
P52644	5922190	7681560	6212000	6011970	7809170	6864720	4974660	8170120	6351430	7418820	6570820	4164030	4351770	4489360
P39359	980465	1084160	1015330	1054060	1201670	1124590	821320	1159620	1028230	977130	1077120	101290	397246	263259
P27303	4203990	4380990	4365350	3783280	4527480	4227980	3523810	4451310	3857960	4025660	4140320	4888390	5259320	5372750
P0A8N0	5759620	4578180	4267500	4102640	4168630	4257600	4485980	3361480	4365640	4280750	4037210	4366190	2565010	2271200
P0CE48	121745	97911.4	NA	185020	176190	66334.5	125925	98805.2	NA	186870	NA	NA	78477.2	111536
P0A9N4	6699690	5897630	7484430	5757780	7976520	5916270	6583690	6641490	5884740	6062520	6426910	6105410	6927170	8208160
P0AD37	3178750	2666840	2378520	2097190	2757100	2542290	2057360	2432850	2692550	2628940	2442260	893038	660002	875031
P60651	6659010	6373440	7736690	7463360	7504480	6951630	7221160	6920260	7410240	6966920	7688230	8052340	8957960	8264040
P0ACZ4	12320700	10641200	11611800	10472500	16238100	12838300	9007300	8494270	10976000	12994000	13239400	14913100	14733800	14133300
P0ACN2	442494	464479	349930	439789	395544	410887	453838	230916	456782	373454	381478	266661	390328	307387
P46859	754768	733146	698703	753692	630794	838647	715589	493701	893135	803589	769940	297163	425478	528808
P08401	193794	282058	278652	237477	291373	263058	155545	271315	212000	251453	174777	280463	267726	218136
P37019	642142	680064	563579	668185	569540	592657	587940	504791	615518	628525	636083	321606	493615	551933
P69490	1152880	1695630	1633450	1165790	2210920	1450740	1326610	2009840	1489980	1370570	1684910	1419510	1999150	1622830
P39376	182704	140268	228446	NA	289500	127575	57838.4	170017	67082.6	133209	93109.7	77031.9	173061	92085.4
P67624	NA	173054	NA	85147.2	NA	NA	403243	NA	44225.3	302572	255316	NA	NA	30925.3
P76008	2817610	2875160	2927540	2660690	3262920	2714440	2398430	2961260	2472940	2906350	2786790	3011320	3124260	2755270
P76208	1386700	1414610	1254580	1741630	1493290	1307100	1464060	1512050	1973000	1917030	2195510	1280390	1593130	1921350
P39353	1459320	1683020	1954390	1768580	1482980	1548970	1909050	1636300	1792970	1722260	1961750	1316890	1412770	1029780
P0A9D4	9447490	10634500	11036500	9040930	11357400	9756050	9214940	11978800	9867900	11330700	11214900	9916160	9015260	9342580
P0A9L3	84520800	73487600	75012700	66616100	65368200	77129700	77817500	56615900	81919000	73162200	68411300	77340600	64899900	56021100
P69741	579575	647866	563451	311086	1348730	475808	355015	858068	528840	690587	706495	736760	534499	802577
P16691	508936	441096	633825	580486	519708	610932	712711	397109	631915	458258	535266	339417	586978	441611
P77569	1891610	1873580	2338170	1795700	1879420	1614420	1569920	1761050	1688000	2039490	2184800	435923	607518	519069
P0A7Y4	3072110	2266470	2334070	1747300	2341590	2613580	2787700	2017420	2784940	2602350	2338540	3132060	3059080	2461590
P0AB61	24961600	21959500	17498200	26799800	17914400	21485200	22200700	10693800	25607400	22944800	18280300	13337900	10631600	13730100
P69822	391275	184981	217452	NA	298112	309478	NA	201620	NA	181064	146869	NA	90952.4	306088
P17444	315003	395272	355508	329163	343241	288589	238754	352342	326471	272811	330422	264404	409170	361264
P56256	161527	195541	207476	40201.1	212794	195718	92529.1	223778	142942	233929	253769	213856	116577	114576
P75828	1107790	1138570	1256290	1126910	1324620	1110620	1146570	1442630	1150570	1230110	1405750	1175480	1301910	1146070
P0AC19	11128000	11232300	12033200	10558600	10908600	11410100	11662400	9769840	10993800	11743100	12938200	9321350	15053600	11111100
P76114	160792	329853	271707	403889	613576	287086	304396	337437	450416	323170	267895	302632	422929	NA
P77718	2732620	2809030	3018800	2615890	3169490	2779060	2855020	2764630	2477360	2954350	3031580	3793220	4491160	4282110
P21645	9719860	11196100	12470200	10627400	13473900	11754400	11073400	13990500	12945400	11842500	12402300	9613250	12733800	12051600
P67430	446011	336623	398008	372914	313835	390589	237455	550620	258530	383540	386717	364014	514404	449714
P64581	112264000	124000000	140453000	133264000	140874000	151436000	124851000	128946000	150217000	141181000	138574000	84262800	83852000	82985300
P0A6I9	2187580	1974040	1792690	1863990	2044480	2010650	1903470	1523630	2146760	2072640	1792920	1523810	1288300	1297720
P0A8B2	3705670	3193280	3239840	2372360	3555780	3145390	2545290	2629440	3020930	3061520	2886990	3340150	2699520	2841100
P42588	934680	898575	1113330	1280980	850386	952456	1401230	774761	939044	1187420	961978	608336	673568	536272
P16095	3833780	4055940	3448970	2767930	5709890	3505950	2798070	5028620	2978770	3615190	3440630	2048920	2695260	2512150
P16432	NA	NA	NA	NA	81317.7	NA	NA	44794.3	NA	NA	NA	167417	98603.4	249400
P0AGJ2	3621080	3802010	3632320	3351140	3694020	3577720	3615810	4150040	3440220	3822250	3673900	4714760	4800210	4577210
P0A7N1	16263000	13162200	15140900	12791000	39228200	19828500	12293000	12387500	13684100	22986200	15372700	91176700	77789600	83207500
P36672	367577	463573	347669	366214	383344	360093	395850	241215	392548	362551	449391	1511650	1956180	2326610
P37765	9314030	9127930	11379900	7934930	11182900	9918710	8773070	9501690	8615820	10386100	10219900	12436700	13847500	14365700
P0C0L9	10307400	5843220	6178940	3197150	7962520	6693540	5690270	6127590	6230980	6195630	5245160	8682070	6039140	5864200
P23839	8307510	8810870	9668120	9428710	9002100	9235630	9907630	8086120	8586690	9505170	9599620	8681480	10494900	8804030
P23857	77676300	58948800	47317400	45801800	60607800	52442800	40206100	31223400	51766700	50739800	46369800	8537270	6800510	9496920
P09833	992337	1244260	1236030	1374260	1294070	1236760	1104010	1222460	1265250	1223390	1182020	710903	619540	569673
P0ACE7	61313500	51779400	47772900	60423000	54740700	60442600	60398700	34674300	60849400	55280400	52680300	50672900	47049200	44327900
P0A8M6	37604600	53161400	39365200	54113300	47808600	47430500	48068600	45967500	48890700	43441100	40117100	61317600	48568900	49793300
P77567	30372.8	72567.8	74616.4	95785.6	57170.4	45094.8	86512.4	45681.8	87696.4	65702.9	84943.6	65510.1	130768	62236.2
P09126	1118490	1150230	1122390	1322870	1167180	959760	1260560	1021680	1063870	1145860	1169370	613311	663937	620332
P0AEL3	13506100	10281500	10432700	34884500	23567300	24333500	22417900	12191900	18137400	19373400	15205000	26313900	20446100	17819000
P77272	554503	388013	446332	573249	378690	411656	412260	370420	371310	426126	398046	119249	124642	176072
P0ACR4	1078210	1216260	1164590	1300450	1484290	1295090	1473960	1171880	1239380	1305000	1334520	1607100	1771250	1484270
P14175	24698500	27783400	36915700	42907200	25972400	35634100	44536200	28435500	35303200	31482400	36695800	48287700	58007100	53530800
P19323	263786	205916	310422	209836	340335	265984	217229	245767	237758	290850	277433	228809	348856	376715
P77245	80751.8	134586	110435	93727.6	113377	97957.9	38318.2	93901.2	93475	90312.6	123623	126967	176595	94717.8
P22634	3012580	3019310	3359070	2724780	4024410	2951330	2699950	3332320	2740270	3013890	3236970	3064570	2977520	2893450
P76217	606324	644065	629539	730536	634263	594103	756520	826001	620827	613560	716146	224047	258089	333046
P0A7Z0	119286000	98326400	89513400	91793700	94779800	102244000	100859000	70125800	104297000	99907700	91600900	60145600	61497500	62597900
P0A7N9	380527000	309749000	248301000	399755000	283597000	372754000	389073000	177306000	353050000	355697000	319637000	320130000	304949000	407935000
P0AC13	5707610	6572140	7268560	6070510	7807480	6499400	5833210	7348950	6346540	6787940	7083610	8052480	8370070	8091490
P37647	6484780	7217960	6967610	6451270	7762780	7472450	6366190	6504270	7134850	7170980	6677090	5625190	5903680	5909150
P0AE58	1892820	1510590	2065300	869511	5536730	1290370	960515	1964180	934270	1397960	1591400	1746790	775076	1366480
P23894	11822500	12667400	14091800	11032300	13719000	13830900	11791000	13582300	12676800	13331100	13482400	17597200	14545300	15056700
P0AC92;P77695	24851600	22137900	17344100	21705700	15833200	23860500	20273900	12840600	25106300	22420300	23185500	10706500	15535100	9956420
P0ACG8	2205630	1525990	1750120	1604550	1902300	1819200	1803760	1339530	2408630	1671030	1723040	1540800	1605360	1300410
P0A912	49545400	58895800	53317500	45550200	58229500	49802500	42087400	48041000	50188900	49754000	46118700	37784600	47561300	40764000
Q46801	294166	304929	247248	180055	848045	355253	213941	244997	248894	339489	316276	NA	NA	147705
P19926	33362000	30681200	35407700	26109400	50043300	32538200	26721500	34129200	27404600	30840700	29582500	7814160	8866240	8809760
P0A7M6	168059000	127494000	118960000	123011000	134539000	133489000	116499000	87026100	137261000	137168000	123062000	198560000	143418000	143417000
P77743	19019.9	NA	NA	50205	NA	NA	47209.5	NA	22803.2	NA	NA	NA	NA	NA
P64519	3155300	2492640	2499330	3985770	2954640	3463240	2981820	1511810	3789460	3240020	2511570	1352620	1800980	1381790
P0AAF6	7258810	7512380	8385650	7495380	9966900	7824690	7026510	8240980	7155980	7751040	8069920	8480690	7680060	7819540
P0A8S1	12451200	12303200	13020100	9858090	13574600	12156500	9760300	13946500	11425600	12083900	12019700	10775600	12157000	11358400
P45753	317447	343313	377356	267836	519572	303591	189167	354750	276735	354441	377662	111636	116600	145020
P37188	323353000	318475000	313042000	284921000	427485000	333419000	255973000	289278000	307645000	305463000	320865000	63173000	62337200	79835500
P64559	5418080	3891370	5107260	2528720	5673840	5075060	3367040	3941510	4692570	4007940	3358680	4710990	2903190	3085380
P0A9H1	8277570	8629480	9390310	9671830	8809350	8817960	9400230	8177900	9487340	9314780	9499730	12796100	11657300	9966680
P33595	1318740	1174190	1475080	1436520	1604930	1401960	1112770	965628	1101680	1539440	1646050	1784420	1827440	1613490
P0A776	728907	587594	955222	1041670	849593	NA	963680	809363	614043	1099580	994109	584700	866757	578249
P37348	519222	545717	619719	547408	657916	539699	514196	625721	493938	524246	618159	593398	634877	503823
P32141	596122	551449	700009	570392	724272	629558	519475	684750	563072	631526	675041	481969	393187	444502
P0ACM9	610824	548692	581504	464734	563913	536624	566025	382545	485662	545383	548505	324186	249291	366094
P05706	301453	420716	429156	471989	187884	517105	455268	465536	390292	472760	524182	1378690	829461	921334
P09835	296695	398385	362343	343036	265906	355889	337019	283660	388720	366422	258141	183071	355379	267863
P27896	197038	232237	206183	230134	293912	242633	181643	229525	170268	217256	173054	87921	165742	135499
P45522	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	80839.7
P69791	201597	287163	356244	307363	332314	271182	179528	115359	278229	185603	240518	243720	231884	217565
P76339	657618	581194	832120	896862	725198	752509	1039580	766380	709410	929248	745096	656885	848895	728946
P28631	1299400	1264100	1332680	999877	1283410	1143350	1164010	1154050	1114370	1238770	1290490	1076070	1281410	1115900
P77739	6624310	6892110	7178000	5102220	10847100	6156270	5107880	7054510	4977120	6321010	6184460	2141800	2583280	2522900
P76073;P76154	1060330	789399	643422	999850	1060120	885375	1052150	555932	959529	823877	819327	1219810	786357	1003380
P75818	47727600	48422700	55238100	52640700	61006600	50426800	52037600	58286500	55028100	50159700	51602800	47398400	44519800	46374300
P24251	23940200	24240900	29988200	22498200	22997500	24133700	24568700	22627500	24878400	27093300	25710600	20061800	25281700	23348900
P76569	49988500	38051200	35795000	43222700	33489100	38451900	41603700	21334800	42677400	41732400	36902800	34139700	24795300	27762200
P46125	1161160	1218730	1049130	1074510	1007760	966631	1176790	1005730	1106180	1048150	1013720	539006	920570	971029
P08337	1056980	1195200	1349320	1514630	711573	948018	1079660	752423	1207630	1090800	958274	581758	1152180	726280
P0AED5	1403170	1473980	1803390	1635450	1472940	1594610	1627800	1328170	1583680	1618930	1559650	2497500	2968980	2433990
P0AB87	350425	309771	506748	282578	717604	256984	363206	446113	315389	320320	376828	109534	NA	NA
P0A998	90653500	68073600	62378300	26880700	80314800	58555100	35893300	68625400	52151300	52917900	51290900	46074500	57617600	87502400
P76520	7520840	6715190	7555040	10965900	6080480	9110880	12339200	3736610	10518000	8248750	8921980	4883360	3183450	1920430
P33029	134886	100861	178242	342520	73114.2	175979	266259	97070.4	206905	120785	148448	NA	137704	83980
P30748	18324800	13424700	13524500	14784400	13608500	15566000	15827000	10453800	15609800	14294400	12722800	13573700	11455600	10248800
P75937	487609	642844	450436	2042870	585816	1499820	1026320	411919	1270170	589866	770841	NA	127050	218633
P64479	2784200	2515710	1815820	4170430	1809500	2227160	2859450	1275710	2679160	2028280	1894390	NA	819369	624955
P0AFY6	NA	NA	NA	NA	NA	NA	NA	NA	550885	564633	488067	235610	NA	NA
P19318	589822	629934	642238	494126	621244	561562	674431	695380	618989	517069	674331	375573	451069	455992
P0A8U6	51706200	34614400	35501400	32093800	48128200	41834400	34283800	32447700	37991400	36437700	32803900	29245100	24003900	23153900
P06136	1018110	1285440	1249640	1276360	1407700	1400690	1384760	1309450	1320170	1391560	1364270	2157240	1982160	2377320
P46854	37966700	38185900	40361300	32914900	44123100	38586100	38497900	35127900	45164300	39360500	33799000	42459000	37210500	36118200
P0A8B5	40384800	37104400	32166800	40909700	32262400	38237000	37547900	24402400	42559200	36780600	34844400	28419500	22895600	27135900
P0A6Y1	86262300	73132600	71811000	79421400	81229200	82746100	71268500	60223300	88392800	74439400	69739800	58925600	43900400	45043600
P65292	8188220	10350500	10266400	18792100	8582730	12079500	19819100	8450090	16943900	12895300	14867600	5926340	6391950	5322050
P0AFU8	18751200	18853400	19286000	15227500	21339400	18181300	14629900	19803100	18660500	17561500	16473600	23145700	20726900	23542800
P37052	1760280	1380690	1720150	790188	1711400	1425850	1323620	1745880	1399490	1556480	1519790	1785330	1979620	2065970
P42599	16892100	16293100	16647200	19480500	20103300	17433500	20873200	13784700	13671000	16775700	19963600	5245340	9026880	7490870
P0AE45	738701	839084	848237	681165	711726	749746	670719	567382	792857	844877	687718	534335	679740	486187
P52061	19542600	18501300	16336500	15687200	17071900	18105300	17725200	13059000	19250600	17539600	15962000	16111100	14422800	14403700
P0AE14	2164160	2355630	1936760	2212800	2140390	1852120	1774090	2086050	1970920	1491630	1837760	1180390	1200840	1098190
P25741	1161010	1101490	1186850	1153760	1223160	1019410	1071440	1097600	949045	1196420	1310110	1135650	1181200	1141330
P43533	1375180	1542920	1343160	3272200	427964	3013210	2263090	719579	2971490	1721470	1989780	421596	412135	172612
P76398	115791	206116	208114	168974	181016	165220	179361	45200.7	181660	154239	215932	169483	210628	181687
P0AAB8	37130600	27833600	23800300	21935800	36150500	30638200	20548100	18837000	22463700	23617700	25736000	15025200	13926200	14656400
P0AB52	31345800	23007000	25353200	18496900	30648100	26970100	17648600	19920100	21921300	22475000	19776500	12874800	12307300	12452500
P27250	3687350	3640050	4201350	4795720	3629510	3569850	4929020	3806020	4143610	3854160	3736480	2243420	3361810	2894920
P0AEC0	1367290	1379620	1271690	1625870	1142930	1296470	1722520	1145010	1484050	1520850	1716350	879593	1204120	1153750
P75853	257636	297996	262892	267559	206553	282806	331448	150996	325524	309340	297159	84150	NA	109858
Q2EEQ2	1779270	1321970	1933300	1943970	5534300	2829160	1550400	141546	1536760	3231140	2434180	NA	9411710	17296400
