"MSP"	"SRS9032198"	"SRS9032196"	"SRS9032195"	"SRS9032194"	"SRS9032193"	"SRS9032190"	"SRS9032188"	"SRS9032187"	"SRS9032183"	"SRS9032182"	"SRS9032181"	"SRS9032180"	"SRS9032179"	"SRS9032177"	"SRS9032176"	"SRS9032175"	"SRS9032172"	"SRS9032170"	"SRS9032169"	"SRS9032165"	"SRS9032162"	"SRS9032161"	"SRS9032159"	"SRS9032158"	"SRS9032157"	"SRS9032156"	"SRS9032155"	"SRS9032154"	"SRS9032153"	"SRS9032152"	"SRS9032151"	"SRS9032149"	"SRS9032148"	"SRS9032147"	"SRS9032146"	"SRS9032145"	"SRS9032144"	"SRS9032141"	"SRS9032140"	"SRS9032139"	"SRS9032135"	"SRS9032134"	"SRS9032133"	"SRS9032132"	"SRS9032131"	"SRS9032130"	"SRS9032129"	"SRS9032128"	"SRS9032127"	"SRS9032126"	"SRS9032125"	"SRS9032124"	"SRS9032123"	"SRS9032121"	"SRS9032120"	"SRS9032119"	"SRS9032116"	"SRS9032114"	"SRS9032113"	"SRS9032112"	"SRS9032111"	"SRS9032105"	"SRS9032104"	"SRS9032103"	"SRS9032102"	"SRS9032101"	"SRS9032098"	"SRS9032097"	"SRS9032096"	"SRS9032095"	"SRS9032094"	"SRS9032093"	"SRS9032092"	"SRS9032091"	"SRS9032090"	"SRS9032089"	"SRS9032088"	"SRS9032086"	"SRS9032085"	"SRS9032084"	"SRS9032083"	"SRS9032082"	"SRS9032079"	"SRS9032078"	"SRS9032077"	"SRS9032075"	"SRS9032074"	"SRS9032072"	"SRS9032070"	"SRS9032069"	"SRS9032068"	"SRS9032067"	"SRS9032065"	"SRS9032058"	"SRS9032056"	"SRS9032055"	"SRS9032053"	"SRS9032052"	"SRS9032051"	"SRS9032050"	"SRS9032049"	"SRS9032047"	"SRS9032046"	"SRS9032044"	"SRS9032043"	"SRS9032042"	"SRS9032041"	"SRS9032038"	"SRS9032036"
"msp_0264"	0	0	0	0	0	830	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"msp_0265"	0	0	6632	0	0	0	0	340	0	0	0	0	0	0	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	960	0	0	0	0	386	0	0	0	0	0	0	0	0	0	25	575	13747	0	0	0	0	0	0	0	0	0	0	0	12340	0	0	0	355	0	5501	0	0	0	826	0	0	0	0	0	0	0	0	0	15723	0	0	0	0	0	0	74	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"msp_0269"	887	219	0	563	0	1577	0	445	4980	498	278	1286	0	0	521	0	0	0	0	0	0	0	0	328	0	1996	0	3945	6243	0	0	0	0	0	0	0	0	0	4553	0	0	0	0	0	0	2657	0	0	0	0	5	7	63	7	7	383	0	0	0	9855	0	7299	0	345	0	0	0	1611	0	822	691	0	0	149	1151	0	0	0	0	62516	9298	8552	3436	0	7043	3099	1455	0	0	404	0	0	0	0	0	0	0	0	0	732	0	0	0	0	25	14577	1674	0	60
"msp_0270"	0	0	544	0	0	3	1086	0	0	0	0	0	16	3588	243	716	7	0	0	0	0	0	0	0	0	58	0	0	0	0	0	0	0	0	0	0	0	0	1050	0	0	0	0	0	0	0	0	49	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25	0	0	1473	0	304	0	911	0	0	0	0	780	6076	0	0	0	0	49	0	0	0	0	0	49	0	145	0	0	0	0	311	23	0	0	0	0	0	0	0	0	412	26	0	0	0	0
"msp_0271"	0	4015	0	288759	140774	26	69633	0	4608	0	229	117644	68	6506	14412	98568	5	20696	0	0	0	0	2223	8170	0	0	56344	210	15	1058	0	0	12	8709	574	98	0	0	938	53437	0	3276	0	961	7879	2015	1564	85	0	0	0	0	55	5398	0	92	0	0	0	6506	300	0	0	0	0	3686	10	0	0	10549	7341	223	112	2127	37385	31247	1190	0	46953	216	17	23050	285	0	0	53774	0	0	0	0	0	3155	2264	3336	64027	52515	132137	43	815	72256	11615	72331	200	88446	7474	511	0	85	12512
"msp_0274"	141	0	0	0	0	0	0	112	0	0	0	18	0	0	0	0	0	61	0	4	0	1599	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50	0	39	0	8	0	0	0	0	76	25	0	0	0	10	0	0	48	323	0	0	0	0	104	17	0	0	0	0	0	0	0	0	9	0	0	203	0	9	0	0	0	340	34	11	0	0	0	0	0	0	0	0	0	0
"msp_0275"	14633	0	0	0	0	1337	0	0	117	1444	0	0	0	0	0	0	0	0	0	0	0	0	20278	0	0	0	0	0	9	0	684	0	0	0	1151	1013	0	0	0	0	0	594	0	1662	7304	10882	28633	18	93	142317	106	140	637	169	253	5504	0	0	0	0	371	0	0	0	0	0	0	0	0	0	0	5661	0	0	0	0	0	0	0	0	16269	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1128	0	104	0
"msp_0277"	0	1610	0	15683	0	897	0	4160	0	0	2139	86481	4	0	97	0	0	2593	0	0	0	8092	0	0	0	0	0	3071	97	24656	0	0	0	0	3654	101	2998	0	4628	0	0	3059	0	0	0	0	31	9	6747	12	106	253	994	84	98	12772	0	0	179	0	0	0	13202	3230	6213	0	0	0	0	14204	24970	0	0	3034	0	29195	10927	0	0	10089	0	6590	2024	8425	0	0	5822	0	0	0	0	0	935	0	0	0	0	8763	0	0	6	0	8	32	4663	44635	0	0	0
"msp_0278"	8	0	8	0	0	0	0	0	0	0	0	13	6	0	0	0	0	0	0	5	0	0	0	10	0	0	36	0	0	0	0	0	0	5	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	268	393	0	0	0	0	0	0	128	0	87	0	0	5	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	84	106	0	0	0	0	0	0	0	0	0	0
"msp_0279"	0	0	0	0	0	64	5	94	0	0	0	32	0	0	0	0	8	0	0	0	0	0	0	22	0	23	0	0	0	0	0	0	15	1445	0	0	0	0	0	0	0	0	0	0	25	0	50	0	52	14	0	0	0	0	0	30	0	79	0	0	6	0	0	84	0	0	0	0	0	350	0	0	0	0	0	228	0	0	0	0	289	0	8	0	0	0	0	15	224	0	79	100	76	0	326	0	79	0	299	0	0	0	0	7	371	51	0	0	0
"msp_0280"	0	0	602	0	43	0	0	0	0	254	10	0	70	0	0	0	1868	0	0	0	0	0	0	0	201	0	0	0	0	0	0	0	0	0	0	34	0	0	0	0	0	0	0	0	0	0	19055	0	0	0	0	13	40	14	24	707	0	0	0	0	556	0	0	0	0	0	0	0	0	0	0	0	0	1358	0	0	0	0	0	0	0	0	0	0	0	4264	0	0	0	0	0	0	0	0	7457	0	0	0	15649	0	5	0	0	68	1644	180	389	0	0
"msp_0281"	0	0	0	0	2006	0	0	0	0	0	354	0	0	0	0	0	668	0	0	0	0	0	250	0	0	0	0	0	0	0	0	0	0	0	297880	0	0	0	0	0	0	0	0	0	0	0	13	360	0	0	15	47	222	14	18	1294	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30408	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"msp_0282"	0	0	164	4943	0	0	0	0	0	0	48	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2383	0	0	0	0	0	0	0	0	0	0	2252	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	789	0	0	0
"msp_0285"	5329	3946	8493	0	2224	31768	0	1748	0	12989	1128	0	21236	4439	1306	0	0	0	0	2370	0	0	952	1477	0	1985	0	322	8	0	0	29921	1122	0	0	0	0	872	0	0	4331	540	4674	291	999	969	53	960	0	304	0	0	0	0	0	0	0	1658	0	4826	0	13449	26405	1236	15365	0	8	7863	6976	0	0	0	60410	21	82858	0	0	103623	105345	1880	2290	0	705	0	12690	0	21297	0	18573	0	0	0	0	1198	0	0	0	0	2927	0	21	8	546	0	0	0	0	8	4875
"msp_0287"	1173	0	0	998	48	0	416	0	0	35	0	119	0	1387	106	0	0	0	0	0	0	0	126	0	170	0	2665	0	0	0	0	0	144	0	0	0	0	0	101	0	0	0	0	163	783	476	744	0	0	208	0	0	0	0	0	29	240	468	0	0	0	1098	0	0	0	9285	0	0	0	0	0	7	0	0	0	454	0	0	4	0	55	0	3196	13	1082	195	3388	1354	357	4017	907	1100	1025	968	0	334	1208	2094	0	1031	3185	0	8	1615	3071	290	2319	11	1859
"msp_0288"	0	128	0	92	0	0	0	0	0	0	0	0	7	0	0	0	91	0	0	0	0	0	48	0	0	0	0	0	0	0	59	0	67	0	0	0	0	0	0	7	0	0	0	0	0	0	7	451	0	0	0	0	112	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	620	0	0	0	77	70	0	0	0	0	0	0	0	0	478	0	0	30	58	0	0	0	0	0	4	0	0
"msp_0289"	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	309	0	36	351	2306	0	681	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	43	0	0	0	0	0	0	0	0	0	0	22	575	0	0	3564	0
"msp_0290"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	0	0	0	0	0	0	0	0	71	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4107	0	0	0	0	0	0	0	0	0	1118	0	9715	0	0	0	0	0	0	0	0	0	0	0	0	0	10921	0	0	0	142	162	0	0	0	0	0	725	0	0	0	0	0	0	0	9	0	312	1772	7425	0	0
"msp_0291"	0	85	64	358	166	2071	3834	203	4436	785	200	2188	250	385	0	295	6	0	0	721	0	0	1153	0	0	1319	0	178	0	0	0	0	0	0	0	443	0	0	78	0	0	1126	0	294	1544	1931	158	397	50	0	189	22	95	11	0	1266	0	286	0	379	0	2379	8	150	0	629	0	723	0	787	109	0	2230	198	4561	1560	0	0	30	0	2238	720	407	1001	2413	600	400	0	1091	197	0	327	91	0	0	0	0	0	236	26	52	12	1665	44	1038	2281	1588	17	0
"msp_0296"	0	0	217	18711	1783	466	0	1047	8	56	172	1300	103	1863	3332	57	21	0	2791	12	6325	28	19	0	0	106	2480	15	0	265	0	3	0	5	16	12297	0	0	0	1478	0	24	0	0	0	58	0	0	0	0	0	0	0	0	420	23	0	0	0	0	34	13	1508	907	624	109	0	160	4564	2810	5519	48	85	332	1963	0	751	154	67	5535	542	846	41	0	15	0	464	325	2606	0	265	0	55	49	44	0	5915	0	5	0	40	0	95	1338	0	225	0	0	347
"msp_0297"	20	0	152	0	0	16	92	51	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	36	0	0	0	0	0	0	0	0	0	14	64	0	0	0	0	0	0	0	0	0	0	0	0	269	0	0	0	34	0	49	0	0	0	0	0	0	0	0	0	0	0	27	0	0	0	0	35	0	0	13	41	0	0	0	81	16	0	0	19	0	0	0	52	0	0	0	0	0	0	6	130	0	438	0	0
"msp_0298"	0	0	0	0	0	21	0	0	0	0	56	0	0	0	0	0	0	0	0	0	0	0	80	0	0	0	0	0	0	0	0	0	0	0	0	1230	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	391	0	0	0	0	0	0	0	0	0	0	2711	0	0	0	0	0	0	0	1357	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0
"msp_0299"	0	51	70	52	60	0	185	50	847	33	5	502	61	0	7	4352	0	0	0	0	164	0	135	461	102	38	46	140	0	28	352	196	1575	1311	95	181	633	529	175	577	0	45	945	0	0	1036	1082	246	66	0	475	0	0	0	73	37	0	505	176	113	12	0	27	48	771	382	10048	278	1952	74	0	12328	0	545	5790	1057	255	0	1934	1362	947	705	309	148	0	17	505	240	1438	0	0	272	62	245	653	81	1314	28	281	2129	104	9	2067	95	474	43	2590	0	20
"msp_0300"	0	0	0	0	0	0	0	0	0	0	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12167	0	0	0	0	0	0	0	0	0	0	0	9	19	110	20	24	623	0	0	0	0	1749	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"msp_0301"	0	1023	5694	70	174	220	4751	1160	887	246	89	1287	528	3734	31666	0	463	25234	23603	24747	26	42043	21676	6710	7663	37765	830	30869	2533	1293	9002	2580	906	13	85	23592	0	5587	16215	12058	0	19323	0	0	0	20221	3845	35330	4153	0	40	114	682	54	8429	8628	37	27661	46225	7208	67848	141	1678	950	4249	9621	0	5401	2085	3608	65668	0	0	3446	13347	55604	2226	64675	0	13212	4524	3584	5418	5096	70	2649	614	0	93	757	6211	21185	981	237	1580	0	0	15	1980	45	5751	395	51386	1453	13342	3192	96	0	2423
"msp_0302"	0	733	2174	0	0	0	0	0	0	584	0	0	26	0	0	0	0	0	0	0	77	0	48	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1275	0	0	0	0	0	0	0	40	0	0	0	0	0	0	0	0	0	0	0	0	0	757	398	0	93668	0	0	0	0	0	0	0	0	14	0	0	0	0	0	38	1108	0	661	0	604	311	3085	1352	561	0	0	0	0	0	0	0	0	0	0	0	66	27	4177	22541	0	417	0	0	780
"msp_0303"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	45	0	0	0	0	0	0	0	16	0	74	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	77	0	0	0	0	0	0	0	0	0	0	31	0	0	0	6	0	0	0	45	0	0	0	0	0	0	0	16	0	4	0	0	0	0	114	0	0	91	0	0
"msp_0305"	405	0	0	0	0	200	0	0	0	0	0	0	0	343	0	79	0	0	0	0	0	0	0	872	0	165	0	0	0	435	0	0	0	6	74	0	71	0	0	63	0	235	8	0	0	807	0	0	0	0	0	0	0	0	0	0	0	1108	0	0	0	0	0	0	5561	0	0	1044	192	0	0	0	0	0	0	0	0	12	20	0	970	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	55	0	0	0	0	0	0	0	0	57	0	0	30
"msp_0306"	0	0	0	0	0	1651	0	1235	0	0	194	0	2205	22392	0	0	874	0	0	0	0	0	0	0	963	0	0	0	0	0	0	0	0	0	0	11152	0	0	0	0	0	6083	0	766	3619	27	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1033	0	0	0	0	0	11107	0	0	0	0	4038	8037	0	0	0	0	39279	0	0	0	0	0	0	0	544	0	0	126	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	42	0
"msp_0307"	0	102	66	0	246	55	164	0	0	417	117	0	0	0	355	0	0	0	354	0	310	0	148	0	0	1288	104	0	0	40	3243	2684	2529	4	0	529	3618	16	1292	0	6	0	0	125	0	76	1375	71	121	0	0	0	0	0	0	0	0	220	0	0	99	0	959	0	6	11	2599	0	4	0	0	0	0	790	0	0	0	0	4	1083	518	0	0	0	0	1275	49	0	46	45	0	160	397	0	0	0	0	0	0	0	355	0	0	0	141	125	0	0	0
"msp_0308"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	38	0	6	79	0	0	0	0	0	40	32	0	0	0	85	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	134	0	0	0	0	0
"msp_0312"	0	14	0	21	129	29	0	50	69	12	277	8	468	846	1985	6405	198	0	0	0	0	0	479	8	57	1008	80	201	0	0	0	0	0	57	288	1256	0	0	0	608	0	0	0	0	0	306	108	3548	26	0	12	28	214	10	16	1714	0	6343	0	2300	0	287	645	43	0	339	0	164	0	1032	76	0	0	0	342	2850	0	0	0	914	1929	0	0	58	311	0	94	561	1210	657	0	0	115	0	0	0	0	0	0	0	0	0	0	0	0	275	0	0	237
"msp_0314"	0	0	0	0	5	6	0	0	0	0	0	0	753	0	11	0	746	0	0	0	0	0	0	0	0	37	0	0	0	0	0	0	37	0	0	0	0	0	0	0	0	208	0	0	0	116	0	17	0	0	0	0	0	0	0	0	0	34	0	0	0	0	58	0	0	0	0	0	0	39	0	0	0	0	0	158	0	0	0	0	228	0	0	0	0	0	0	6854	269	0	0	0	0	0	0	0	0	0	23	0	21	0	906	1466	0	0	0	0	0
"msp_0315"	0	0	0	0	0	0	317	0	0	0	0	0	0	0	24	141	133	0	0	0	0	0	0	0	0	11	271	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25	0	17	0	0	0	0	0	0	372	41	0	30	0	0	301	86	0	0	0	369	0	0	0	0	0	0	0	0	74	44	0	0	0	0	0	0	0	0	87	0	272	0	0	0	75	0	3	232	4470	0	318	0	0	0	9	0	635	0	22	0	140	0	0
"msp_0316"	0	0	0	0	0	0	0	538	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	46	228	0	1212	0	0	0	0	0	0	0	0	0	0	44	191	0	0	0	0	532	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1140	0	1354	0	0	0	0	0	0	0	0	0	0	0	109	28	0	0	0
"msp_0317"	6	0	253	0	0	0	0	0	0	0	0	0	0	71	65	0	58	0	0	0	0	0	0	7	8	0	0	0	0	0	0	0	12	7	0	0	0	0	0	0	0	0	0	0	0	58	0	9	0	0	0	0	0	0	0	0	0	39	0	0	0	0	0	0	0	0	0	28	0	67	0	0	0	0	0	5	0	0	0	0	35	0	27	0	0	0	0	133	210	25	0	0	710	11	0	0	138	0	0	0	11	0	359	0	0	0	0	0	0
"msp_0318"	219	530	0	0	0	0	197	0	0	14	0	0	7	37	5	406	2650	0	685	29	0	9	0	18	0	0	2451	887	0	0	0	0	20	15	80	323	0	0	0	13	95	99	0	215	1292	95	0	171	363	0	0	0	0	0	924	9	0	198	0	0	74	2773	69	0	0	147	0	0	39	12	180	0	0	0	0	79	750	0	9	0	0	0	3024	58	3086	383	358	18	1014	232	141	189	3467	1139	2405	316	43	0	2187	0	691	10	386	343	405	0	6322	13	1389
"msp_0319"	0	0	0	0	0	65	0	10045	0	0	272	0	25	0	0	0	0	0	0	0	0	0	2061	5	0	751	3513	0	0	0	0	0	0	7	0	11419	0	0	0	767	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7595	0	0	0	0	0	7011	202	0	0	0	0	7455	0	0	0	0	3608	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2471	0	0	0
"msp_0322"	0	0	4261	0	0	0	0	5203	0	0	0	15120	0	0	1888	0	0	0	0	0	0	0	0	0	0	322	0	0	0	0	0	0	0	40	0	0	0	0	0	0	0	0	0	2156	18264	137	14	0	0	13	82	200	664	72	204	13096	0	0	0	0	0	0	0	4957	0	0	0	0	0	8810	0	0	0	0	0	0	0	0	0	0	203	0	0	15	0	0	0	0	496	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	210	0
"msp_0324"	0	359	107	0	0	0	1001	1554	0	13	0	0	0	0	0	0	551	0	0	626	2469	0	230	259	55	0	341	2381	0	0	0	0	0	587	0	391	0	0	119	0	0	0	0	2114	383	70	50	1695	0	0	0	6	42	0	1122	348	0	316	311	0	0	30	312	1141	0	419	0	0	0	0	0	0	0	0	0	0	321	0	12	0	0	1667	329	101	33	0	1078	0	135	554	0	0	699	383	0	635	2331	1072	1794	0	1757	7	2028	31	3101	883	2565	4	0
"msp_0325"	0	0	0	0	0	0	0	0	0	327	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	511	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	577	5444	42	101	984	12	0	0	0	35	919	0	90	0	1613	0	0	398	0	650	0	1623	666	38	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1329	0	0	0	0	0	407	13	0	0	0	2726	6	0	0	674	0	0	0	11	1200	24	15	1284	0	210	61	0
"msp_0326"	0	0	0	0	46	0	0	0	0	0	0	0	9	4	0	301	3	0	0	0	0	42	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	71	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	502	0	0	0	0	0	0	0	0	161	0	0	0	0	0	0	15	0	0	0	0	0
"msp_0331"	913	378	142	133	24	0	2302	120	0	10	0	31	28	1750	789	3495	944	1984	3507	832	1439	166	145	658	242	43	746	2864	0	89	118	71	14	87	45	0	43	0	27	76	0	1402	16	9307	1494	670	488	1000	576	113	333	7	98	10054	2900	246	1389	1467	479	300	64	286	438	119	136	5378	0	242	1263	101	81	40	203	0	264	653	1917	0	20	171	172	309	2925	31	266	298	160	1319	155	598	2522	2889	4652	369	19410	493	1925	35	1593	1784	2340	1543	5501	852	1873	13	178	26	190
"msp_0334"	0	0	0	0	0	0	0	0	46	0	0	0	0	0	0	39	67	19	0	6	0	0	0	18	0	0	65	5	0	0	0	0	0	0	0	0	0	21	6	0	5	0	0	8	0	7	0	0	0	0	0	0	0	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	118	0	34	21	2249	0	0	0	7	0	2	0	0	0	0	51	0	0	0	0	0	0	0	0	0	0	0	46	0	0	0	172	4	0	9	0	0	0	0	0	0
"msp_0335"	186	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	140	21	780	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	880	0	0	0	0	0	0	0	3163	0	0	0	0	2000	0	13260	0	0	0	0	0	0	0	0	0	0	100
"msp_0337"	11	56	61	301	9	605	38	42	198	100	0	512	1480	38	0	0	0	0	14	0	0	14	0	0	158	556	0	0	0	31	0	110	900	181	26	0	152	95	0	33	356	72	33	0	0	60	18	14	0	56	61	119	0	0	24	11	15	0	0	0	21	16	39	50	399	89	0	13	0	13	0	0	0	10	0	7	0	0	100	0	0	0	0	213	8	24	21	13	0	21	106	0	27	0	12	0	20	0	20	19	0	0	7	0	0	310	19	0	39
"msp_0340"	95	16	41	141	95	28	26	22	56	58	0	84	56	91	37	34	20	352	5342	1704	0	291	92	13	109	160	9	257	0	0	0	0	39	298	61	35	6	0	38	156	0	201	33	8	34	177	0	105	0	0	13	0	0	0	13	30	0	356	54	73	1817	409	161	18	0	67	124	81	129	100	41	0	0	0	772	89	150	0	143	139	105	297	65	0	445	30	170	380	142	157	0	128	56	38	16	245	4010	145	35	29	3804	106	370	543	202	34	149	0	56
"msp_0341"	328	53	132	0	663	927	0	0	0	0	0	0	0	0	0	2667	0	0	0	0	207	0	239	0	36	28	0	0	0	289	118	0	13	19	0	67	17	16	22	4	13988	241	0	0	0	0	21	0	9	0	0	11	0	14	0	0	0	187	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	5	0	0	0	0	0	0	0	0	0	6	0	0	7
"msp_0342"	189	0	0	0	0	0	0	0	0	0	0	0	0	3395	0	0	0	6425	9306	32	5893	0	0	145	0	0	0	355	0	61	207	0	0	48	0	0	47	0	0	0	8	0	0	3089	465	6	0	0	85	298	1082	21	0	0	0	0	5066	0	1590	0	0	47	10	0	0	697	0	136	0	0	0	0	34	0	0	0	0	18	0	0	0	16	17	0	30	0	0	182	0	14	1149	2142	737	114	0	560	433	148	318	0	130	0	123	0	14	0	0	132	0
"msp_0343"	0	0	0	0	0	905	0	0	0	0	98	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	937	0	0	0	0	0	0	0	0	0	0	11	0	0	112	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	317	0	1217	0	0	0	0	0	0	0	1201	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"msp_0345"	0	33386	90	3993	192	3172	64380	13802	126	875	0	22732	2325	97	181	63201	0	0	664	52910	15242	0	786	0	0	1599	0	36205	10033	1700	0	0	0	0	3402	2955	0	18	36918	0	0	1996	0	0	0	9	8	10	438	12	3375	46	291	22	2675	3742	245	0	10001	8203	2323	1277	2700	11232	7603	590	2858	34138	0	13540	0	0	72051	2237	17500	0	3552	0	0	0	276	5086	281	0	1049	0	13862	0	5850	4447	0	0	2895	198	0	0	0	0	0	0	15	0	12	9841	53	5785	2153	0	1455
"msp_0346"	2918	3083	2385	8751	2268	0	3025	2267	58	272	173	2013	82	2541	886	35713	15	20169	3754	7933	10679	6930	4742	4308	7761	2515	339	7980	743	4438	3860	10	16	12028	245	5841	3497	6662	695	88	2516	2770	10712	7606	4824	4578	12711	2283	7971	6682	13545	12945	323	26	906	1258	5070	3966	5400	1729	4091	3943	143	2216	2035	1944	0	2892	29565	1569	4983	48315	0	14954	1931	2678	2976	296	3008	2241	2009	2653	1398	1202	3396	3152	5235	902	313	466	1990	3619	3282	105	622	137	0	8281	5387	6988	839	2920	2802	8703	2740	1476	21	59	2568
"msp_0347"	0	0	0	0	24	0	0	0	9	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	26	0	71	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	7	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	98	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	5	0	0	0	0	0	0	0	0
"msp_0348"	0	0	0	0	0	2248	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	48	11	0	463	0	0	0	0	0	0	0	0	0	0	0	0	0	628	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	529	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
