rowname	Clinspect_E_coli_A_QC1_Slot1-6_1_8640	Clinspect_E_coli_A_QC2_Slot1-15_1_8649	Clinspect_E_coli_A_S7_Slot1-24_1_8673	Clinspect_E_coli_A_S14_Slot1-11_1_8645	Clinspect_E_coli_A_S20_Slot1-20_1_8669	Clinspect_E_coli_A_S29_Slot1-19_1_8667	Clinspect_E_coli_A_S34_Slot1-18_1_8666	Clinspect_E_coli_A_S39_Slot1-26_1_8675	Clinspect_E_coli_A_S47_Slot1-14_1_8648	Clinspect_E_coli_B_QC3_Slot1-23_1_8672	Clinspect_E_coli_B_S58_Slot1-5_1_8639	Clinspect_E_coli_B_S78_Slot1-17_1_8665	Clinspect_E_coli_B_S85_Slot1-12_1_8646
P0ABR1	20919.6	23796.2	24135.7	30428.5	19821.9	23931.1	29750.9	16422.6	26462.7	22340.3	31522.7	16462.6	30093
P0A8B2	39263.4	49755.6	56212.2	41216.8	49040.4	44196.2	52997	57009.8	44953.5	52316.8	51325.2	50982.3	44647
P76406	51428.6	81074.2	76330.3	78507.1	51371.6	56679.8	77395	56204.1	50299.1	45417.8	43840.7	45302.6	30977.8
P77245	7610.06	6724.79	12142	9515.74	8503.33	8972.24	9302.42	10049.8	11051.8	8967.47	11352.8	6608.09	12760.4
P0ABL3	7492.17	13877.8	17471.3	13298.2	11345.8	7539.36	12319.3	16243	14232.1	10072.5	10373.3	9912.19	11991.8
P77609	231.4	1408.08	2251.06	1693.16	1081.58	980.688	1146.62	1451.53	435.912	1041.21	NA	610.561	NA
P64467	105875	78750.7	83486.2	125083	79784.4	104121	83438.3	55949.5	118361	89026.8	96301.7	39187	103415
P0ADI0;P77170	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
P24178	33638.4	39230.7	39814.1	32380.6	37941.9	36474.6	31919.6	39560.7	41308.1	49634.8	41678.2	48810.2	40918.5
P22524	144861	265117	244118	238926	245313	199306	239332	152517	234625	204793	183812	179519	165323
P0AFW8	136351	120662	95672.9	144158	134943	142759	108275	89357.7	141192	51527.6	87425.2	51449.2	96725.4
P0AB40	7172.04	9698.25	9937.96	9180.73	9263.83	7805.3	7703.1	11422.6	10885.8	61549.2	37995.8	56461.2	42425.8
P0AEB5	NA	1926.05	2524.39	2146.12	3638.67	1984.92	3699.93	898.076	1528.4	NA	NA	NA	1075.98
P33919	11258.7	10633.1	15292.8	11016.6	12332.9	9159.72	12370.9	14881.4	10339.4	16963.4	14862.2	16102.6	15478.1
P0AF70	1260980	1980490	1632320	1742320	1790810	1268110	1702180	1745230	1820120	1211960	1326770	912768	1201640
P0ACS7	34544	65820	54565	49938.7	52257.2	45509	47200.9	52648.2	51327.6	40775.2	37227.1	37591.1	31054.2
P0AE42	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
P37353	5378.85	3005.79	2488.93	4941.23	5159.79	4545.36	3094.06	3865.79	4161.97	2783.57	6023.74	NA	5227.86
P46144	17061.3	21382.2	19258.7	18951.9	18671.3	17004.1	21707.7	18088.4	19357.1	27036.5	28665	22203.9	23944.5
P0A8I5	367502	523070	563574	410055	469061	454535	501057	577269	421988	557985	563342	663387	481295
P52097	44401.9	41868.9	44990.3	41775.4	47190.6	44709.6	37529.3	50734.4	50917.9	38121.8	48282.5	46810.6	47506.9
P76394	6062.92	6019.33	6637.16	7673.61	7072.09	6955.4	5513.17	5473.88	8698.28	2029.14	2224.27	NA	3112.88
P23873	10085.8	12305.3	6295.7	14156.8	10063.9	8144.89	11899.9	10785.7	15710.5	NA	11364.8	2858.66	15118
P0A7N9	1450270	2809400	2183040	2527220	2072820	2018330	3372400	1529380	2229300	995172	2200580	1510640	2915040
P0AA31	552163	628052	424548	736689	600676	642829	596549	275895	689929	122838	292764	120492	331427
P0AFP9	1234.81	4468.83	4960.49	2752.98	3607.65	1254.59	2922.78	2017.79	1955.16	694.086	2541.08	NA	2251.28
P33014	151759	214983	181275	267441	178804	166140	228805	109943	208404	82182.9	213495	105787	203429
P67553	11719.7	20149.4	18106	19056.6	19559.3	18641.4	22984.7	18037.2	17511	17000.3	21841.9	18389.3	18407
P0C077	17838.8	18384.7	14630.6	13391.1	16664.7	20533.8	18767.9	17334.2	14008.2	9651.89	9762.94	11557.7	11847.9
P21866	17113.5	25437	20799	21391.3	18899.8	19046.6	21545.1	15275.7	22770.7	13917.7	18414.8	9098.62	16218.7
P0AC92	80097.2	103337	40268.1	83956.1	53178.8	56082.5	71188.4	44269.8	92676.1	34779.8	88582	29081.5	123343
P69910	37178.3	42533.6	49677.5	39032.9	29797.2	44691.3	47474.5	40260.5	33305.9	49235.6	30940.3	51156.9	35910.4
P0AA82	5874.63	11667.4	11190.4	10480.9	11474.8	6627.5	12152.4	5517.78	8056.65	10009.6	12255.9	6716.69	15007.1
P0ADT8	186738	218302	196520	233930	188722	209947	233709	177342	187613	156831	208589	181920	212164
P0AAV6	225055	338723	347122	353081	282277	341616	407311	281932	246154	59306.8	121396	102526	63737.5
P32151	6329.64	3453.57	8559.9	9468.91	NA	2065.52	4534.71	NA	8072.2	4004.16	7196.55	3174.68	5328.91
P76222	26732.9	13457.3	32678.2	16170.5	22730.9	18665.8	18194.7	23640	18754.4	26710.8	20144.7	45311.7	38165.7
P75915	160970	143102	146729	145142	151671	140223	120694	88946.7	172867	102563	162531	66091.5	160294
P02931;P02932;P21420	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
P52074	9612.26	10966.2	12767.3	11484.5	14473.3	11215.2	9931.97	10779.3	9018.68	2388.83	3259.76	3024.81	2113.61
P0ADL3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
P39337	101982	111819	79248	96069.3	97686.6	95987.6	102633	49002.5	111162	65404.2	110133	53518.4	95057.3
P0ABS8	59017.2	45140.5	29510.5	58803.7	37838.3	39113	35103.6	38699.3	58637.4	27799.5	57087.7	22607.7	50719.8
P45807	3408.64	8215.65	15158.2	7075.01	10884.1	14517.1	11356.4	10818.9	4272.16	11655.2	7216.65	7749	7518.24
P0AB28	267140	305935	316103	317555	297796	257428	299698	259499	342257	236129	267631	226634	273709
P64499	3749.79	4044.08	5078.75	3345.48	3082.65	4422.14	2791.58	5029.43	4212	15356.3	13017	11291.8	15115.3
P0AEM0	302508	397965	412030	366183	342385	339502	333329	400890	364599	384175	330893	358204	279503
P76535	51953	61388.3	63504	54897	58798.2	56920	70877.8	55512.9	49969.9	35041.6	32763.8	34346.4	40238.8
P0A8H6	239112	362310	319122	278097	241011	318107	343185	293528	341995	285361	315807	264763	238830
P80644	7211.04	7764.14	5280.3	8675.04	9279.82	6750.24	7229.27	5916.24	8718.09	3515.66	4856.8	4762.78	3773.2
P0ABN5	4276.7	24475.5	26056.8	13623.1	21900.1	6975.83	17077	8134.21	11492.4	2737.68	7620.03	3272.66	10308.3
P0ADX5	12080.3	10238.8	10976.7	14167	11257.1	8350.65	9510.43	8460.84	16755.8	6236.42	12202.5	3773.09	10285.6
P0AB10	34989.7	47358.2	59451	38284.7	52173.5	39628.5	55813.4	55684.2	46940.9	50094.3	43012.4	41805.8	37764.7
P0ACV4	44295.9	116296	116905	108203	121286	57615	105568	65333.1	108961	55869.6	92914.3	33830.3	100987
