"MSP"	"SRS9032198"	"SRS9032196"	"SRS9032195"	"SRS9032194"	"SRS9032193"	"SRS9032191"	"SRS9032190"	"SRS9032188"	"SRS9032186"	"SRS9032183"	"SRS9032182"	"SRS9032181"	"SRS9032180"	"SRS9032179"	"SRS9032177"	"SRS9032176"	"SRS9032175"	"SRS9032172"	"SRS9032170"	"SRS9032169"	"SRS9032165"	"SRS9032162"	"SRS9032161"	"SRS9032159"	"SRS9032158"	"SRS9032157"	"SRS9032156"	"SRS9032155"	"SRS9032154"	"SRS9032153"	"SRS9032152"	"SRS9032151"	"SRS9032149"	"SRS9032148"	"SRS9032147"	"SRS9032146"	"SRS9032145"	"SRS9032144"	"SRS9032141"	"SRS9032140"	"SRS9032139"	"SRS9032138"	"SRS9032135"	"SRS9032134"	"SRS9032133"	"SRS9032131"	"SRS9032130"	"SRS9032128"	"SRS9032127"	"SRS9032126"	"SRS9032121"	"SRS9032120"	"SRS9032119"	"SRS9032116"	"SRS9032114"	"SRS9032113"	"SRS9032112"	"SRS9032111"	"SRS9032104"	"SRS9032102"	"SRS9032101"	"SRS9032098"	"SRS9032097"	"SRS9032096"	"SRS9032095"	"SRS9032094"	"SRS9032093"	"SRS9032092"	"SRS9032091"	"SRS9032090"	"SRS9032089"	"SRS9032088"	"SRS9032086"	"SRS9032085"	"SRS9032084"	"SRS9032083"	"SRS9032082"	"SRS9032081"	"SRS9032079"	"SRS9032078"	"SRS9032075"	"SRS9032074"	"SRS9032072"	"SRS9032070"	"SRS9032069"	"SRS9032068"	"SRS9032067"	"SRS9032066"	"SRS9032065"	"SRS9032058"	"SRS9032056"	"SRS9032055"	"SRS9032053"	"SRS9032052"	"SRS9032051"	"SRS9032050"	"SRS9032047"	"SRS9032046"	"SRS9032044"	"SRS9032042"	"SRS9032041"	"SRS9032039"	"SRS9032038"	"SRS9032036"
"msp_0063"	0	0	0	13	0	0	0	0	38	0	0	0	0	0	0	77	0	0	0	0	0	0	0	0	13	0	0	0	0	0	95	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	589	0	0	0	0	0	0	4006	0	0	1334	0	0	27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3095	0	331	0	0	0	0	0	0	679	0	0	0	0	0	50	602	0	117	43	0	7871	0	0	0
"msp_0064"	0	0	0	0	0	0	68845	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	1742	0	0	0	0	0	0	1584	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	14	112	252	14837	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"msp_0065"	0	0	0	0	36	0	107	6	0	0	0	0	0	0	0	24	0	0	0	0	0	0	0	0	0	0	373	0	0	0	0	0	910	0	0	0	0	0	0	22	0	0	0	0	0	0	0	0	0	0	395	125	0	0	0	0	0	816	83	0	0	630	0	0	0	0	0	0	100	0	0	0	0	0	0	0	27	0	0	0	0	0	0	317	0	0	135	0	59	0	0	0	0	0	0	0	0	0	56	0	0	0	0	0
"msp_0066"	119	0	0	0	0	812	0	0	3712	0	0	0	0	0	473	0	0	0	317	0	0	0	551	0	0	0	0	0	314	755	103	45	0	0	0	0	0	49	704	0	0	0	81	55	0	0	0	23	487	17766	4	0	0	0	0	81	0	0	0	0	0	0	0	20	0	0	7192	884	0	0	0	0	16	0	0	0	0	0	1493	0	0	0	658	14	7	574	0	6100	1078	0	16178	22	0	143	92	10762	0	0	0	0	0	1701	120051	19
"msp_0068"	286	11	496	20648	27364	214	1961	538	0	10756	7406	1378	33388	33	1755	62410	63426	48	7558	27891	26440	94	100015	20455	26320	0	50272	3173	43949	3712	1927	3983	57298	1866	62	3290	144333	4003	4928	803	8860	0	690	62544	0	9468	30061	12266	195	52	5410	11086	18247	0	0	6799	19020	4069	4404	0	0	99	4109	1559	26780	55053	21739	8188	1300	122795	24306	111881	29986	30718	52704	11607	17438	44808	0	688	38596	49872	5162	6004	12026	0	25	2460	529	275	0	1433	0	11310	4479	3027	8	1158	3740	42908	0	43	110	8119
"msp_0069"	16824	15253	8131	3358	368	33620	7859	4370	33917	13	165	0	761	179	16472	7155	0	55696	97680	10833	58871	42443	5375	754	44857	8083	2777	10394	5533	18967	52403	1286	2598	895	24293	215	4404	6801	636	192	2581	34742	70163	3273	89	8781	6373	21040	71973	126607	134516	35	1440	183840	27092	29139	92262	2324	894	20339	19055	471	40596	5100	7813	14628	1116	2788	62	1771	11653	10290	280	759	3863	10050	5332	12044	12716	22973	1150	3989	423	369	1490	108915	26344	48708	20289	15581	24640	30084	11543	59861	68372	49899	42571	7065	11669	1550	28353	120459	12345	13016
"msp_0070"	0	0	0	0	0	0	0	16471	0	0	0	0	0	0	14	0	0	0	98	0	0	0	0	0	909	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	10	1059	7	4384	0	2167	0	8013	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1113	0	0	0	0	652	0	0	0	0	0	0	911	0	0	0	0	0	0	0	0	0	0	0	0	0
"msp_0071"	168	4871	1582	15546	2218	0	39	16519	1014	254	1331	164	12	790	1330	3919	1471	465	851	1676	912	56208	18689	1362	350	0	133	432	3147	0	1002	0	959	275	1046	0	1996	0	267	0	580	201	0	7122	1105	978	117	2763	0	0	1647	2167	1150	11	4033	5307	241	17	2481	196	380	97	1593	3158	2436	6108	202	935	395	1527	431	519	1493	1865	3030	1971	469	643	801	1169	871	2134	1378	1905	13774	0	1151	86	102	8	4802	0	5611	208	508	3998	11	600	2255	779	0	0	7	21135
"msp_0072"	7291	4158	7496	5913	4717	9176	0	1781	9162	593	1991	273	8391	253	2124	4119	16276	731	7891	40419	21443	1860	18057	6324	29266	442	619	3340	22535	1011	57350	8848	458	675	20083	34	5497	879	167	7246	161	14548	694	1832	10583	6200	12492	16156	14122	41	72	3888	2025	0	10513	636	39602	7381	2688	11692	1990	7671	10464	10345	11364	21361	1387	22	2384	428	2098	6506	975	6314	2220	9765	23878	5140	375	623	7860	0	130	619	10796	8913	10179	1015	3525	263	1315	329	4362	1709	39	7206	0	333	257	2875	0	1386	60	6851
"msp_0073"	0	55	0	0	0	18	543	0	0	0	0	0	0	0	116	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	123	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	11	0	0	0	0	0	0	0	0	0	0	48	0	0	49	0	0	0	0	0	19	0	0	0	0	0
"msp_0074"	86	12533	2923	622	20	0	0	0	0	7	126	0	0	29	0	35	667	0	0	0	0	1081	1446	14	0	0	48	7	0	0	23	0	40	0	0	0	0	0	69	0	150	3047	0	7	0	0	1519	0	0	0	695	0	15	0	0	0	0	0	0	450	50	0	1636	0	380	0	0	0	9	0	0	0	512	0	625	299	20	0	0	191	0	0	0	57	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"msp_0075"	19608	257	1388	307	58	470	80	1513	12115	0	184	19	6648	19	142	175	476	0	836	14806	2759	30470	17361	1432	0	164	1020	71	30523	5	7061	1034	1039	205	110	14	2702	50	83	581	54	7671	0	26976	9	1125	17824	13398	176	9	4274	532	2296	10116	3644	657	17815	72	954	9329	2546	20	13722	3883	615	4255	1286	3593	212	1735	594	6375	1228	4581	8482	9340	5367	10131	1276	171	1232	1304	714	5040	26097	68	0	259	832	103	98	54546	265	0	417	51	0	217	1174	2697	0	4000	16	252
"msp_0076"	213	285	103	1105	289	2435	2610	160	2251	10108	370	60	216	2714	175	136	328	17	527	158	649	351	541	202	48	143	2087	125	29	399	143	15694	9753	12301	2778	16345	181	20096	45915	46	1012	1883	21051	553	11581	2949	389	170	220	305	3386	55	104	323	104	573	84	347	1443	3515	127	8744	320	1234	53	385	2320	1448	511	319	684	75	621	3850	80	150	194	578	65	387	156	346	88	259	135	1509	131	549	135	30	2145	61	992	421	351	500	0	170	95	1752	1055	861	55	478
"msp_0077"	679	0	0	74	0	0	0	0	0	14	40	0	0	0	0	0	0	0	0	0	0	116	0	11	3175	0	0	44	0	0	0	0	0	0	8	9549	0	0	0	0	410	0	0	0	0	0	0	33	0	0	0	0	0	0	4658	95	0	0	0	209	51	0	2898	389	0	0	0	0	0	0	0	0	3207	0	0	53	0	0	0	3512	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	106	0	0	0	0	0	0
"msp_0079"	446	816	77	6128	159	426	0	4155	3011	13	5	0	102	18	2057	249	8826	12	4503	2849	3150	2048	934	143	3118	160	1443	562	3068	830	992	284	0	13	24662	86	1501	4749	9277	991	70	0	6628	668	3288	0	792	1255	6981	22595	6	306	409	4	0	1132	1170	920	15	2362	57	0	946	2746	399	1085	0	10039	2405	301	920	219	11	408	867	311	113	447	1613	164	3179	4609	455	187	1317	9019	15370	23402	0	8	2912	15	0	2687	894	3144	1153	861	4279	423	5	1084	6	336
"msp_0081"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	35458	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4156	0	0	0	7	8	42	299	286	12827	0	0	0	0	2514	0	0	0	0	0	0	0	0	0	0	0	623	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"msp_0083"	385	0	6	49	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	270	0	1347	0	0	0	0	0	0	0	0	159	18	0	0	0	0	0	0	0	0	0	0	0	0	291	0	0	8104	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	6	0	0	0	0	0	0	11	0	0	12	1122	0	0	0	0	0	0	0	356	1736	0	123	0	0	0
"msp_0084"	0	0	0	0	516	0	2374	0	0	0	0	52	1628	65	0	0	0	0	0	0	0	0	0	0	0	1515	21711	0	0	0	0	0	40483	8100	0	0	0	0	0	238	0	0	0	618	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	1505	67	0	0	0	0	0	0	0	0	0	0	26279	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"msp_0085"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	282	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	16	0	0	0	5	0	11	0	0	0	0	1485	0	10	0	0	0	0	104	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	52	0	0	29	0	33	0	0	16	0	0	0	0	0	0	324	0
"msp_0086"	122	18	0	62	0	27	0	0	562	0	0	0	14	0	118	28	259	172	5642	212	58	533	252	18	114	43	0	56	137	7	42	0	0	0	13	0	22	21	62	22	0	322	112	18	0	34	0	5	84	48	3515	659	0	850	109	561	10	50	17	61	163	15	71	604	0	4	326	269	0	0	12	519	8	18	27	0	12	97	137	85	93	120	76	40	0	2575	46	891	16	694	2504	113	230	192	236	179	1389	50	349	0	0	336	14438	24
"msp_0087"	4523	5962	0	5763	0	0	130	0	0	145	902	32	2873	2068	551	2297	2650	0	1960	12385	0	0	1526	317	0	0	0	0	6041	0	628	6722	0	0	0	0	0	12557	0	0	0	0	16110	2271	1777	0	6624	8521	1237	54	50	64	2957	0	0	1958	0	26	0	0	0	238	17155	0	10767	33775	2221	0	0	749	14547	5061	1233	16601	0	375	32	0	0	6488	2103	0	230	409	1621	0	29	0	2593	80	162	0	882	0	1145	11	132	10748	883	14	4	0	0	0
"msp_0089"	992	4402	58	0	57	0	39	1007	0	0	27	0	426	0	825	3604	7	0	0	115	697	0	0	0	919	0	16	9914	232	0	0	0	0	71	0	0	0	7	7	0	90	334	0	119	0	221	0	4253	544	630	0	0	55	0	1189	775	4457	0	0	0	0	0	5	934	0	69	42	0	0	10	45	0	0	4	127	15	1492	268	425	0	0	0	0	809	30415	2508	263	0	157	128	5208	0	20286	0	0	11887	270	3891	1109	74	18045	13639	0	287
"msp_0090"	5625	4369	847	7444	860	0	758	9967	38	0	387	0	83	944	19445	29814	7	18717	46636	0	22356	33467	8833	4704	12710	2546	5038	10391	38183	3053	2711	0	0	1139	1204	0	383	0	17	758	695	1556	359	118	243	15309	6204	19520	11	2909	23	21463	603	26403	22590	16744	18834	3105	248	932	45092	8	13862	0	5332	4391	103	1780	9	39	12156	0	0	67	3831	11899	0	41487	16537	5288	0	27255	48	34167	7494	33474	23548	0	616	33771	54742	73799	38990	62414	54394	43586	27776	40439	7941	2739	61605	35940	398	14684
"msp_0092"	0	0	0	334	0	0	0	988	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	11	0	0	0	0	0	0	176	0	0	0	29	0	0	117	0	0	0	0	0	0	0	0	414	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	381	0	0	0	29	0	0	0
"msp_0093"	15112	160	992	334	0	45	14	1681	0	0	0	0	0	85	1235	155	0	19	1941	0	1807	2006	27466	414	362	0	988	481	0	0	0	0	0	0	13	112	363	0	7	0	747	0	0	274	16	0	3003	2216	0	0	0	0	38	0	3542	0	1589	0	0	3424	0	6	8066	2422	283	0	0	1729	0	0	1887	0	3750	66	880	315	0	0	0	863	0	1142	169	1090	5808	10	0	0	0	15	961	0	1060	0	54	0	0	481	1712	216	0	0	0	0
"msp_0095"	0	237	51308	0	0	0	24806	72	0	30155	5216	847	0	18850	0	0	0	1023	19074	0	0	0	0	9872	0	0	0	0	0	0	108032	0	0	11677	0	0	0	0	0	2293	0	0	0	18946	0	25	0	4265	98	0	0	0	0	0	0	3355	0	2680	0	0	0	0	0	0	0	0	0	0	0	18462	5364	10500	53085	308	67	0	0	4251	19	0	0	0	0	0	50076	0	13	0	58	2354	20	0	0	0	23108	4347	0	0	0	0	0	0	0	29100
"msp_0098"	0	0	7	0	0	445	0	34	0	0	0	0	0	0	10	0	438	0	0	0	3	0	7	0	87	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	73	0	0	24	0	12	0	0	0	25	0	17	5	555	0	21	0	0	0	0	52	0	0	0	0	0	0	0	48	0	4	0	0	0	0	0	0	0	0	0	0	11	5	12	0	0	20	199	214	0	166	0	5	0	0	20	0	0	7	320	0	99
"msp_0103"	30	0	0	0	0	24	0	0	84	11	0	0	7	0	85	0	14	111	44	9	11	13	17	0	0	36	12	8	12	26	14	194	90	278	77	361	10	13	65	0	8	13	8	0	24	0	0	0	0	0	173	11	0	750	0	29	8	0	11	29	37	684	0	29	15	76	287	3034	0	0	79	16	310	25	0	0	0	0	0	0	0	0	29	30	0	284	68	16	0	40	67	58	51	133	4	239	53	71	41	0	14	180	519	9
"msp_0104"	21	0	0	0	0	0	0	7	0	0	0	0	0	0	155	0	4	0	0	34	0	0	51	0	20	0	0	910	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	16	0	16	0	0	0	0	0	0	0	0	9	0	5	0	0	0	0	0	8	0	15	0	0	0	0	0	0	0	0	0	0	0	58	0	0	0	0	9	15	0	0	918	0	0	0	139	3099	0	77	0	54	0	0	153	111	0	11	184	0	0
"msp_0105"	0	0	0	0	3727	100	487	0	0	15	54	834	0	0	0	2711	0	33610	0	0	0	0	0	242	431	0	0	12666	0	0	0	0	0	4823	0	161	777	0	0	3001	0	0	0	216	0	0	11357	107	159	0	0	0	0	0	0	0	0	72206	2557	0	29380	0	0	0	0	32	0	0	207	18013	4062	6083	0	0	0	2910	3567	0	1735	0	126	0	0	0	41462	0	0	0	16034	0	13644	0	232	0	0	0	0	43	354	6167	27871	0	0	0
"msp_0106"	0	0	0	0	0	0	2644	0	0	0	0	0	0	15	0	0	12	0	0	0	0	0	0	2038	0	0	40	2364	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	312	0	0	0	0	0	0	0	0	0	0	0	1667	0	0	0	0	0	0	0	0	0	0	171	0	0	0	0	0	0	0	23	0	0	0	0	0	0	0	0	2439	0	0	0	0	0	0	107	0	0	0	0
"msp_0107"	145	8	17	148	77	4274	134	164	1796	470	38	0	140	1168	18	11	15	0	319	133	117	21	7	0	425	17	248	115	22	398	576	4024	26	12	3065	2076	9	3394	1905	6	316	13293	1288	7	14986	18	60	162	9	48	1805	205	6	121	138	5893	779	0	321	2554	12	17439	15	436	29	57	2758	37	18	5	100	23	86	518	10	17	0	27	0	352	0	28	8	19	365	773	442	25	5	7	23	5	720	504	113	800	0	88	125	0	859	77	163	50
"msp_0108"	2773	124	29568	9	5812	7252	167	5	38	0	0	0	0	0	0	4	0	0	0	0	15	71	0	12702	0	19132	137	6	0	0	429	1454	0	714	1021	0	334	155	66	7225	13	0	1025	40891	0	10	40	3	17	0	0	0	0	0	387	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	200	0	8	0	0	0	0	2201	68	9	100	0	0	0	12	0	0	0	0	0	0	48	0	0	0	61	2008	0	0	0	246
"msp_0109"	0	0	0	36	0	6	14	0	136	0	0	0	33	10	34	0	0	9	4	8	7	8	0	0	32	237	0	0	7	0	0	0	0	146	507	0	0	0	7	0	51	170	0	49	26	0	0	0	0	0	1402	0	0	119	27	651	0	0	27	41	188	645	0	28	0	25	0	786	0	0	0	0	0	43	0	7	0	0	203	23	0	0	106	21	0	184	0	358	146	128	143	18	40	42	30	65	84	20	26	0	10	236	26	0
"msp_0110"	1102	1642	341	145	287	3084	1012	2002	275	88	31	0	12	161	5021	1639	10020	6313	0	2682	3340	2027	493	262	1706	621	971	0	3876	0	381	97	1008	592	413	37	472	0	181	746	269	3432	0	0	0	4337	2005	775	3480	3300	7680	2558	37	1597	0	11018	1182	10935	0	235	1428	0	1326	581	765	910	1551	68	62	339	2765	436	0	504	365	559	8	103	93	403	1270	251	1756	233	0	12465	2331	2526	5586	4155	4421	2904	781	9598	3435	12322	2343	1984	6040	53	10679	8764	2385	2190
"msp_0111"	0	0	0	0	0	1460	0	0	161	0	0	159	0	0	0	0	0	0	0	0	0	0	0	0	620	341	0	0	0	0	0	1430	0	95	0	0	0	0	0	0	0	54	17605	0	4	39	0	0	0	601	1626	0	0	0	0	22	0	0	0	0	0	6343	0	0	0	0	2323	0	0	0	0	0	1232	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	5	501	0	0	0	0	0	0	1326	0
"msp_0112"	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	20	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29	0	0	0	0	0	0	13	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	30	0	0	0	0	19	0	0	79	0	31	0	0	0	0	0	0	0	0
"msp_0114"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10664	0	0	0	898	0	411	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	137	0	0	0	0	0	0	0	0	0	0	0	4917	0	0	0	0	0	0	0	314	0	0	0	0	0	0	0	0	0	0	43	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"msp_0117"	0	0	0	0	0	0	691	0	0	0	0	0	0	0	9	2959	0	0	0	0	0	0	0	0	0	0	112	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	71	0	0	0	0	0	0	59	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	207	558	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"msp_0118"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	92	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"msp_0121"	0	34	709	0	1366	0	825	954	0	29	490	16	4744	0	42113	3325	0	98363	0	0	0	0	0	1519	418	0	614	0	9912	0	1566	0	6502	1224	0	0	1145	0	0	0	0	27	0	0	0	0	0	7534	0	0	28	48	2497	0	9228	8560	0	0	3574	0	0	0	0	0	7873	0	0	0	167	8150	3100	17846	0	862	0	734	0	0	1336	0	0	414	14418	633	2073	0	1859	0	0	130206	0	45042	30715	0	0	0	35	4923	13541	554	16974	3579	0	0
"msp_0123"	0	0	0	0	0	0	0	0	0	0	0	56	3896	31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4803	48	0	0	0	0	0	0	224	0	0	0	46896	0	0	0	0	0	59	0	47846	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"msp_0124"	0	3603	3902	1065	35062	31189	1027	19736	0	69274	14441	4621	3550	127161	7600	12581	0	22	0	5417	13189	72535	20906	3804	907	2213	8284	6768	7298	8	2909	32274	9707	5158	161667	2650	7053	0	1442	2576	185272	0	0	11727	0	0	26598	7995	6225	7	15	1794	892	0	3531	2061	11698	3258	216349	42355	976	24	42910	49246	1822	6755	0	17232	791	10292	20449	16923	0	41542	23111	28040	25909	1544	10995	0	506	40423	0	12495	6248	0	9575	0	3003	412	20	815	0	6996	0	1296	255	38876	36102	28138	6839	126	0	835
"msp_0125"	1197	5269	4983	1648	5221	6	0	4533	3206	302	115	78	235	551	0	995	0	86	0	710	1705	2498	5410	1353	268	2187	2283	341	1518	552	2681	0	151	19	760	105	682	254	7978	1099	1390	0	7	495	3762	521	2265	8517	193	0	0	146	98	47	4196	566	637	1044	301	5439	129	0	2483	10718	556	1173	2329	85	142	280	876	855	0	1548	8132	78	1035	1563	2425	3084	315	1434	206	1847	1339	0	451	90	84	219	1041	906	8232	22	872	152	7	1061	1116	779	191	93	8	762
"msp_0126"	781	776	838	16591	6	3981	0	6693	53199	5521	97	0	1149	0	2723	213	3034	6784	738	26	10741	2015	967	199	2403	274	36	141	402	93	92	550	2065	51	5897	0	29	456	844	0	146	716	1199	2430	764	803	269	332	180	303	10984	681	7	41	359	370	942	10	747	533	5378	37326	413	8188	2241	2453	3980	2952	0	1249	591	336	2055	774	0	908	1103	1355	1334	115	0	7	423	948	3242	4342	1387	8315	2378	6775	33323	8323	6629	1488	534	12711	129	772	941	241	4907	3473	7	38
"msp_0127"	0	8765	647	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	686	0	0	0	0	0	0	0	0	286	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2162	0	6385	0	0	0	0	0	0	0	0	0	170	7472	0	0	0	0	0	0	0	210	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"msp_0128"	0	0	32	0	52	0	284	122	0	0	27	0	90	44	51	14	0	752	0	0	53	0	55	36	367	169	28	0	368	0	0	0	0	13	20	0	85	0	0	0	5	0	74	0	0	249	216	407	493	215	0	7	544	0	341	225	591	31	105	100	1385	0	0	0	171	0	0	0	0	0	400	21	0	0	20	96	356	1654	175	516	0	56	0	124	787	109	119	0	94	749	156	1214	367	1597	2905	16	0	5	148	11	1332	389	0	0
"msp_0129"	0	391	1768	5786	0	37	0	7224	0	0	28	0	1240	0	754	747	0	1369	0	2674	0	750	2565	44	835	242	9	0	4766	4856	0	0	0	0	0	0	654	158	0	0	0	2599	0	882	56	2034	703	649	401	570	0	0	235	1235	1627	0	58	0	733	0	779	0	1715	0	374	0	0	2789	0	2556	346	659	0	10	586	1869	131	129	1439	0	163	4006	359	1567	1286	0	1198	1643	0	922	3514	1241	2200	4103	2647	5604	14	4	226	66	0	7554	27	341
"msp_0131"	0	23200	113	0	27	0	0	6158	34890	0	0	0	0	17	10360	35	0	7072	0	0	16175	0	13598	0	15330	245	27385	16362	0	11792	163	1337	69404	0	185	177	2413	0	288	7120	493	23681	47122	879	7	0	5056	382	23667	15897	8	2489	0	7059	14547	23464	2278	613	13	18868	14778	14	12487	22064	4812	0	0	46	0	0	1777	0	0	43	1412	85	62	1500	3175	1922	0	749	0	6148	11449	30150	14525	0	17117	23395	17850	10733	4381	1332	15097	19756	5640	10319	321	0	20261	13113	13653	14071
"msp_0132"	27	0	0	0	0	0	0	0	0	0	0	0	23	0	8	0	0	0	77	22	0	0	0	0	0	0	28	0	80	0	0	15	0	0	23	34	0	0	0	0	5	8	0	0	0	0	4	0	0	0	38	0	0	0	77	50	0	1804	0	0	784	0	0	0	29	21	0	45	0	948	108	812	152	14	0	0	0	0	0	46	0	0	0	0	4	20	0	178	0	0	0	0	430	0	0	0	111	0	13	0	10	0	13	0
"msp_0133"	0	11	3148	4185	9650	0	21	0	0	0	0	37	10152	1513	34	7829	0	0	0	0	0	285	0	0	0	0	0	0	0	0	649	0	0	0	0	0	0	0	0	0	8411	0	0	7953	0	0	254	0	0	0	0	0	347	0	8856	0	0	0	1793	0	0	16	22443	0	62	1216	0	3132	0	0	17592	1100	0	4542	17838	1206	0	0	5893	0	0	0	0	18	12	0	0	0	0	0	13	0	0	0	29	0	0	80	111400	0	0	0	0	1855
"msp_0137"	0	0	0	0	104	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5679	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"msp_0138"	1024	0	103	0	0	0	0	91	851	0	0	0	0	17	0	0	5135	183	21117	0	237	9956	531	0	0	0	1652	494	0	0	0	13294	1815	0	22983	12308	2067	10676	1633	0	0	0	0	0	96470	328	741	3106	0	385	14	1343	0	0	0	7614	0	960	893	13546	7890	0	0	1109	21	3940	1312	0	212	122	0	4390	4977	0	359	8656	0	0	652	30	0	0	0	106	0	0	4599	0	0	0	83	0	15864	0	2873	630	30	4576	38104	8	0	16	45	439
"msp_0139"	36	0	21	0	72	0	8	0	0	0	0	0	0	0	5411	0	0	0	0	0	0	22	0	0	0	0	21	46	0	112	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	166	0	18	0	126	0	0	1241	339	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	54	188	0	0	0	0	14	0	0	0	0	0	407	721	0	5235	0	14	0	0	3416	0	0	40	0	75
"msp_0141"	11	139	56	123	30	1175	274	149	0	1555	963	17	93	432	23	0	12	0	43	538	228	619	148	95	13	1465	1207	31	44	3509	72	2221	705	15141	1428	1113	9	5622	6364	42	186	4751	4794	205	5440	80	131	110	37	27	0	31	74	304	118	177	55	3	449	629	152	2273	30	364	24	107	0	6	86	257	203	64	180	1471	114	201	150	246	17	59	137	770	132	60	30	12	0	11	10	7	0	6	0	69	195	57	8	465	273	649	13	13	0	140
