"MSP"	"ERS2637868"	"ERS2637867"	"ERS2637866"	"ERS2637865"	"ERS2637864"	"ERS2637863"	"ERS2637862"	"ERS2637861"	"ERS2637860"	"ERS2637859"	"ERS2637858"	"ERS2637856"	"ERS2637855"	"ERS2637854"	"ERS2637853"	"ERS2637852"	"ERS2637851"	"ERS2637850"	"ERS2637849"	"ERS2637848"	"ERS2637847"	"ERS2637846"	"ERS2637845"	"ERS2637844"	"ERS2637843"	"ERS2637842"	"ERS2637841"	"ERS2637840"	"ERS2637839"	"ERS2637838"	"ERS2637837"	"ERS2637836"	"ERS2637835"	"ERS2637834"	"ERS2637833"	"ERS2637832"	"ERS2637831"	"ERS2637830"	"ERS2637829"	"ERS2637828"	"ERS2637827"	"ERS2637826"	"ERS2637825"	"ERS2637824"	"ERS2637822"	"ERS2637821"	"ERS2637820"	"ERS2637819"	"ERS2637818"	"ERS2637817"	"ERS2637816"	"ERS2637815"	"ERS2637814"	"ERS2637813"	"ERS2637811"	"ERS2637810"	"ERS2637809"	"ERS2637807"	"ERS2637806"	"ERS2637805"	"ERS2637804"	"ERS2637803"	"ERS2637802"	"ERS2637801"	"ERS2637800"	"ERS2637798"	"ERS2637797"	"ERS2637795"	"ERS2637794"	"ERS2637793"	"ERS2637792"	"ERS2637791"	"ERS2637789"	"ERS2637788"	"ERS2637787"
"msp_0003"	2599	0	95	666	3180	2688	3119	0	0	0	1042	0	966	5291	4496	6290	0	0	31	0	0	0	0	0	1151	334	13948	0	1063	0	1733	0	70	1304	3192	1855	0	9723	2899	1027	921	14	211	0	0	1945	69	5810	672	935	0	3799	0	2479	7005	5564	3212	27144	0	0	0	0	0	3193	310	1515	25697	635	2713	0	36	808	44	360	0
"msp_0005"	78	15	71	156	85	4829	277	81	25082	400	106	18	923	74260	22	142	240	0	170	0	10	0	10	0	0	220	615	10284	53	107	628	112	0	16	2242	43	1946	278	186	0	527	147	0	8	3112	34	51	4017	30	11589	0	272	0	36	83	476	2988	275	28	358	9	607	0	40	663	74811	0	204	4893	291	92	2159	85476	35	57
"msp_0007"	2633	5914	4726	2196	2023	953	1452	1310	11988	3850	1413	2223	6323	1043	0	2239	131	44199	10183	543	0	588	2440	295	2289	2741	4473	8716	47	5946	10788	12440	4074	4297	9830	319	11825	4207	3382	0	548	177	1144	223	3601	2631	68	21	1375	1643	0	3045	0	4932	582	32	2137	0	2574	1262	816	2723	17383	4806	124	0	0	1935	13577	109	8359	268	147	266	1079
"msp_0008"	0	17835	0	0	0	0	0	0	0	0	355	5676	0	0	0	0	0	0	0	2740	14	0	0	6259	1199	1192	270	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	302	12952	0	3650	0	106	0	0	15	0	158	0	24	914	972	0	0	347	0	0	0	0	0	0
"msp_0009"	0	68	0	14	0	155	29	0	368	30	0	0	26	0	0	0	62	2083	13	250	0	125	198	71	19	0	0	4619	38	14	207	30	0	0	107	143	201	22	312	0	0	107	0	0	268	0	0	0	0	0	0	13	60	0	52	10	0	0	0	30	0	0	36	103	14	37	0	0	7	251	188	0	29	0	36
"msp_0010"	0	3879	650	1002	1162	2268	1670	0	9529	0	0	67	508	1370	0	0	1316	0	3457	67	0	1605	0	0	0	0	0	0	196	352	0	4851	244	22	6962	2866	7048	10	0	0	167	3314	361	1308	0	1542	117	26393	192	0	0	36	1186	536	705	3562	0	0	41	0	0	0	13890	0	379	0	2395	65	57397	0	95	0	0	1064	0
"msp_0011"	792	0	529	151	1235	4600	1003	6	31508	1350	173	557	913	803	7422	3656	903	0	1709	507	273	3651	0	1109	7213	371	2719	0	351	1779	8579	1975	2265	110	448	3391	1461	456	1546	153	203	845	5899	330	2204	1558	43	3817	22	233	0	717	5978	1592	911	483	4915	789	1528	664	2066	1459	0	602	3678	0	737	9752	14612	0	0	29	1281	11	396
"msp_0012"	3167	2778	4741	5910	2689	6162	842	1140	30	1397	553	5357	2447	1807	1353	1259	1480	0	1491	11418	4062	13547	20123	2039	6647	3702	3111	3738	2484	2085	9548	0	1535	1313	0	4636	3373	8521	6138	465	2171	14	5749	3320	2506	1240	600	35	490	1819	22	1848	8339	9	1853	4588	1079	1557	6096	2732	57	2581	0	28	7736	2017	2357	1663	6023	0	11	3076	478	777	0
"msp_0013"	6276	8664	1356	23371	32723	868	6234	12532	150	1416	7435	19074	3342	1668	0	741	0	23	6694	370	476	9987	2876	0	0	942	19758	10596	22515	38	2759	26466	0	1102	3994	45727	0	8255	7389	3407	878	8153	0	33	7492	8947	365	0	927	5166	511	931	636	27005	473	8620	2186	0	0	193	1976	0	2918	405	5213	4700	2980	8	427	0	66	1772	882	609	1258
"msp_0014"	0	116	0	28	0	646	26	0	0	154	0	0	0	0	180	25	0	0	0	23	26	87	1577	0	24	14	13	69711	56	4	34	13	13	0	1461	81	13	15	27	0	0	17	0	0	10	0	0	0	0	0	0	20	23	8	24	10	0	183	0	35	0	11	0	139	25	28	0	94	670	262	0	28	0	0	0
"msp_0015"	29647	47897	4853	6473	40918	1285	3016	23105	4165	17798	1427	55370	258	17546	36823	1962	8702	5775	20757	3450	3184	0	0	35903	0	3815	27250	406	1482	33207	11464	24002	37074	207	12739	13801	16524	1204	12845	3617	19986	29342	5659	14912	15390	13545	1511	86	12668	1640	231	13291	17490	25500	259	24010	54274	1780	10623	6683	21269	8741	30876	1246	198	9382	13955	154	8973	0	35993	5476	10212	7867	0
"msp_0016"	0	0	135	0	0	0	0	57696	67	0	191	0	206	0	0	23	0	37	0	0	0	0	0	0	0	0	0	0	0	0	0	25	0	21066	0	0	0	0	206	0	0	0	0	15650	0	0	0	0	0	7006	0	50210	0	0	0	31	10	0	69	1649	22	30192	0	0	0	9618	0	0	0	0	0	0	30112	0	134037
"msp_0017"	3099	20395	13	227	12423	0	147	801	0	0	4207	12956	16920	10961	9521	948	882	7105	45984	6214	36	762	602	0	0	1761	5756	0	232	20014	2521	9966	41	19141	191	13	702	5170	99	26	4085	442	13391	36	1560	32988	0	0	4737	1109	49	6777	3337	7331	0	3242	72	570	3099	57	62	14	5792	133	598	5470	0	0	97	0	7963	0	13272	1413	14603
"msp_0018"	0	153	0	0	0	10	38	11	0	14	0	0	0	0	0	0	0	0	0	101	0	747	834	232	127	0	0	34	23	0	0	17	0	0	0	15	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	17	0	0	0	0	29	0	0	0	58	58	0	0	0	7	0	198	0	0	0	0
"msp_0020"	0	0	0	0	0	0	8	0	51422	0	0	40	0	0	24	0	0	815	0	43	0	488	22	41	0	0	0	0	0	0	0	0	0	0	0	0	178	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	86	205	0	0	0	0	0
"msp_0021"	154	0	173	888	0	1641	231	5331	0	0	0	94	25	245	2925	935	178	0	155	522	131	1104	0	1688	0	315	912	526	2794	0	0	584	63	0	153	1277	4565	0	769	170	282	2287	1449	75	0	0	861	7245	347	102	0	72	1142	1717	241	723	2789	551	560	0	61	342	0	0	193	0	1205	10781	10523	30617	0	0	2184	430	1307
"msp_0022"	0	23	9	0	0	0	0	29	0	0	74	0	1965	0	216	488	1528	0	3077	9590	25	0	0	1718	736	2083	0	0	4578	6	0	0	0	0	3804	0	0	0	390	356	0	0	0	0	0	0	1057	0	0	0	0	0	0	0	306	5558	0	0	0	0	0	0	0	0	0	0	1402	0	890	0	7260	0	0	0	0
"msp_0023"	1813	7	6	2309	1623	3906	0	1343	39	0	9	1424	1204	712	4474	1985	1082	0	9	3594	231	2549	8553	1669	951	3212	2769	0	4130	2318	1932	4017	16	1822	6579	5906	0	3216	1802	239	1002	4114	4016	2484	1482	15	651	6510	2245	1359	0	305	0	1368	1025	1415	3001	0	4906	0	343	327	0	2857	0	1417	2496	4751	19680	0	7040	2017	401	18	16
"msp_0024"	0	61	0	15	0	13	96	0	0	0	0	10	0	0	0	0	0	0	8	83	0	41	110	55	0	0	0	740	51	0	0	0	27	0	12	195	52	0	106	0	0	24	0	0	17	0	0	0	0	0	0	0	41	16	168	0	0	0	0	0	0	0	107	27	0	7	0	16	1304	168	16	0	0	0	0
"msp_0025"	2770	523	10	1799	0	137	27944	2137	232847	0	39	0	1160	148	0	12280	22	0	14	12236	2372	0	17	11696	5925	0	0	0	52932	255	3505	4593	3759	5815	19	1845	0	2308	0	0	116	0	22	5	111	0	8287	0	0	4897	0	33	0	244	57910	9779	21	6274	265	23	15	0	0	13312	2971	1907	14918	6821	0	0	0	17302	0	8279	0
"msp_0027"	5604	4371	5976	0	3983	0	1758	4191	31257	7345	452	1178	3320	1164	5450	17	3197	74611	12	4652	196	0	6027	3264	3577	945	4209	0	2731	5	22146	0	8306	665	0	3326	0	5459	2493	438	3358	5601	13105	2502	10654	4158	1538	13	503	1138	9	3168	0	3436	39	0	10859	777	11737	4140	751	2205	0	1560	3075	2247	1902	343	0	0	14	4959	1600	69	6133
"msp_0028"	0	6	0	0	0	0	0	0	0	10	46	0	14	0	0	0	26	0	20	0	0	0	0	832	0	0	337	7401	0	0	0	0	0	0	0	0	116	6	0	156	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2085	0	0	0	0	0	0	40	0	0	260	0	0	0	0	0	0	134	0	0	0
"msp_0029"	5749	17535	19	32	6754	1253	2581	1738	28	52	934	5071	2125	21105	43152	18352	108	21	28098	21042	70	0	3254	0	2355	7444	7890	5995	1537	1714	1910	7383	12003	50266	2671	9947	0	21	1808	3852	370	1666	152	433	17	0	2357	9625	50957	12353	1871	2586	6459	3061	39775	2936	3369	2999	5275	1941	1644	3297	4604	11397	6029	5116	10992	72	76	0	17645	14746	3389	469	3738
"msp_0031"	0	0	40301	13	0	0	0	3489	15	0	2820	7129	16	8560	1773	41	1762	0	0	0	174	125140	0	0	0	0	0	0	10	0	61	0	32601	251	0	0	0	0	0	5004	0	5984	43352	2091	0	14972	9515	71	18	1515	20	833	0	0	281	12	54	0	708	119	0	0	0	18647	4642	0	5041	0	4455	0	0	0	1576	13	14476
"msp_0032"	0	1628	1166	1585	1225	13979	8099	2872	80319	252	189	0	3123	2670	5263	1333	126	8845	1681	4126	137	0	61896	28045	1154	98	4102	10464	7209	636	2565	3390	353	1910	2903	1251	12387	4319	0	1465	4647	16	2703	176	5447	213	253	0	76	36	0	56	0	600	13609	13411	65	1314	1636	34	14	136	0	17330	1848	618	500	50	896	1613	8344	1135	542	13729	9495
"msp_0033"	0	0	0	0	0	3302	0	0	0	0	0	0	0	0	1883	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3464	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	297	0	0	0	0	0	0	0	44	0	0	0
"msp_0034"	639	17	7	7	0	0	0	0	92	0	15097	0	475	31381	0	39373	134	0	46	4452	16762	0	0	0	0	11	41950	0	0	0	179	2873	22991	19559	34	32875	0	679	23	125129	43549	1644	46	5	0	234	21414	46	1455	2100	1291	6514	0	445	12716	65493	8804	1029	3326	0	829	1494	24	20424	4	767	21914	5143	0	0	115	29401	54409	70805	0
"msp_0035"	5316	0	23960	3725	0	6108	4535	9648	89	50	999	0	39	6548	32797	1055	579	0	0	201	5069	0	76524	11517	12468	810	3296	24010	3041	80	1702	16866	119	58	0	6382	8391	108	10428	1755	3494	14968	0	9918	8303	2846	742	0	199	4100	0	1075	38084	21181	0	4130	2213	6217	7029	52	89	0	0	0	152	1118	0	0	2181	0	14036	8310	30	1718	183
"msp_0036"	11	0	29	13	0	0	3164	28	64483	64	629	0	13349	0	14778	1296	243	0	0	3016	0	0	0	0	0	0	0	30907	13	0	0	0	9587	109	0	0	0	0	0	79	0	67	0	0	67250	0	706	26	4828	0	33	4321	15792	0	0	0	0	763	1042	4319	0	0	0	0	0	0	102	0	4747	111603	0	0	918	0	1841
"msp_0037"	56	0	8	0	0	0	0	2139	0	0	13	0	0	0	5684	0	28	0	0	28	0	0	0	6376	5425	259	0	0	0	0	6593	0	21	1763	0	0	0	11	0	426	174	5	0	91	0	0	34	0	0	0	0	12	6733	0	0	7903	0	0	0	929	0	90	0	0	0	0	0	1522	0	0	0	0	977	0	0
"msp_0038"	0	0	0	0	0	0	0	0	0	0	769	0	91	0	0	0	0	0	7	188	621	0	0	198	108	7350	54	0	0	0	0	99	17	0	0	0	0	3443	0	0	80	0	0	0	0	0	1459	0	0	36	0	348	0	0	0	0	0	1268	9	0	0	0	0	0	0	29	155	574	0	0	0	167	0	0	0
"msp_0039"	0	0	0	0	0	0	0	0	0	0	0	0	540	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	686	126	0	50	0	0	0	3603	0	2097	302	10653	0	0	0	151	0	0	0	1753	453	0	0	1713	10598	10521	103	2299	39865	0	11187	7	0	0	0	14268	0	0	0	0	0	0	115	369	13
"msp_0040"	0	0	23	0	0	0	0	5545	0	3385	57	0	10949	0	0	39	6246	0	27	142	308	0	0	14482	15618	0	6877	0	5861	10	36641	0	7030	6067	0	0	0	12087	10280	2068	0	27	0	0	0	0	1857	14	13	5774	9	71	0	0	0	7304	35504	1026	5733	31	378	859	0	0	0	2123	0	894	0	0	35	6474	4989	31	25981
"msp_0041"	0	143	0	0	0	0	0	0	0	0	99812	0	810	0	0	73	0	507	54	0	0	0	0	0	90391	48605	0	0	0	0	0	407	0	90250	0	0	0	719	339	0	17782	274606	0	0	0	0	0	0	0	237270	9415	0	0	0	0	1070	159	134502	49663	39164	126302	43971	213	0	0	0	0	801	0	0	0	0	29	202	0
"msp_0042"	38195	0	39	0	0	4499	0	21130	10	0	88	0	14950	0	69395	81230	0	0	22	0	21	0	253	0	0	0	1175	0	12732	19	82	16261	247	12712	14	2147	0	8274	42	9738	1379	144	0	0	22	0	0	17	1067	1142	1256	46461	0	77	0	0	15	0	153	0	873	6115	0	0	835	0	0	0	0	0	0	16896	10578	0	0
"msp_0043"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8789	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1860	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"msp_0044"	0	46	0	29	0	831	0	17	203	28	0	0	0	0	31	0	0	0	0	56	31	0	48	0	14	0	20	0	47	0	56	26	0	0	19	16	152	50	0	0	0	34	0	0	7	0	0	0	0	0	0	0	0	0	115	0	0	0	0	0	0	0	0	49	4	0	0	94	114	0	0	0	43	0	0
"msp_0045"	0	9	3432	89811	4045	7955	2225	8	122	22189	0	36588	21	8859	0	30783	55	0	49115	0	2737	0	11841	5920	0	1853	13960	46955	858	27903	286	6345	10465	0	62697	32926	11111	9069	17030	0	11653	52	24249	4564	28052	57945	5659	19	4073	4377	35497	5380	7254	44563	16526	9376	18019	12203	18	1537	3314	2024	0	12229	14828	31660	186	0	902	0	19680	13936	0	5908	6515
"msp_0046"	2136	49678	9674	49985	18886	24823	25595	29989	16175	12610	2294	20448	6426	1933	34224	9588	2571	186803	13154	21142	1037	6450	0	42862	44754	4457	27559	11373	4630	6474	37620	71871	26045	6207	49085	27290	78859	24459	18327	4478	11760	8871	25332	7656	50841	7441	4464	64	10383	1919	41	7443	46266	33651	1592	17374	14794	2199	3601	2795	608	5874	0	15377	18679	36311	4801	1395	29872	77880	79720	19619	5052	3716	30256
"msp_0047"	14267	23903	0	0	0	0	579	17	0	0	11745	0	7724	4641	0	1997	518	0	23	1334	1770	381	0	1485	0	0	0	0	463	0	127	11	0	16670	310	5	0	3995	0	13316	5394	398	11	0	3045	0	1306	231	9212	0	441	7319	20013	27	1095	0	14474	29	122	0	142	226	30	0	1014	1862	16942	10	0	0	0	3221	15272	19153	0
"msp_0048"	0	5618	1147	0	511	66	564	1671	85	390	926	0	468	1368	207	743	471	0	5972	568	166	517	51	9435	31	120	479	290	1315	2350	164	3013	0	7475	0	2261	4968	428	4137	106	738	1148	338	1019	926	2385	80	0	2393	1154	0	4135	457	777	299	1174	238	757	2393	56	408	214	0	0	231	0	909	0	0	0	584	1935	4995	3519	8592
"msp_0049"	0	0	0	0	0	24	29	0	0	0	0	9	0	0	51	0	0	0	0	0	0	20	18	0	0	0	0	105	18	0	13	0	0	0	0	0	0	8	45	0	0	0	0	0	19	0	0	0	0	0	0	0	27	0	0	0	6	0	0	7	0	0	0	10	0	0	0	6	0	0	0	0	0	0	0
"msp_0050"	3676	0	84	931	644	174	461	325	14	4501	383	10246	5211	149	244	3031	652	45	1878	132	0	6839	689	476	1367	318	251	319	506	3309	636	888	3847	100	2385	879	3226	2581	579	230	280	757	273	2437	0	2329	2695	0	1539	821	6794	392	334	2905	1650	278	290	554	2869	144	2767	2416	7399	857	264	1892	3177	849	259	465	1118	4186	253	54	901
"msp_0052"	0	181	40	10	0	0	0	0	48	0	0	0	0	0	0	0	21	470	31	0	0	811	0	0	0	0	0	0	7	0	58	0	0	0	0	21	7	0	77	0	0	0	0	0	131	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"msp_0053"	71	10887	518	9228	0	19445	2080	1585	0	24955	1631	95	66	2852	21701	73	201	0	84	76	14624	0	1792	66592	6637	70024	1931	2015	2933	177	401	686	39647	49	3887	626	37643	2328	124	108	1462	7085	83	0	34366	758	134	77	4893	195	785	24049	5285	753	0	205	345	6902	2111	137660	198	1527	0	0	6942	262	26053	3021	0	838	735	10749	532	551	0
"msp_0054"	0	0	17	54	0	674	0	0	0	0	0	190	45	130	0	37	0	0	52	1944	571	0	0	0	0	0	51	2452	45	0	0	0	35	0	0	969	0	34	0	23	0	0	0	0	0	0	16	28	70	24	0	138	0	30	0	0	12	0	39	0	0	181	0	0	0	0	129	0	11423	0	0	0	55	0	0
"msp_0055"	35	18631	0	175	86	397	0	341	0	0	10754	182	28901	9069	0	204	144	0	0	2739	929	0	4699	0	0	38	219	25	194	465	1694	1134	251	0	2854	733	141	1842	44	0	6338	919	50	485	153	551	24	0	2894	4017	708	479	0	517	23	155	562	64	9519	85	650	2105	48	1441	3450	164	39	0	5278	0	155	0	681	100	199
"msp_0056"	0	23	0	6	0	84	88	0	2013	0	0	0	11	0	49	0	0	122	53	34	0	454	90	0	0	13	0	2180	21	0	63	0	0	0	110	11	125	30	59	0	0	23	0	0	24	0	0	0	0	0	0	0	16	0	0	10	0	29	0	0	0	0	93	82	6	32	0	2452	169	0	34	0	0	0	0
"msp_0057"	105	0	121	204	418	0	0	424	46	0	0	98	1481	5567	0	518	81	0	550	234	33	0	81	602	0	112	0	0	6998	82	16390	1440	0	206	163	8146	0	5286	25	0	12	103	124	3882	0	438	11448	0	28	100	0	893	0	169	316	2705	75	1074	6618	13147	3218	5038	0	53	91	5840	0	4	18	0	991	0	0	603	2175
"msp_0058"	10	2706	18	287	0	1399	24	11	2950	152	0	0	20	0	133	76	205	1638	645	0	0	433	480	889	0	0	0	59374	76	29	114	21	20	0	1571	22	425	24	211	18	0	41	559	0	85	78	2241	535399	0	0	16	94	665	12	0	9	9	10	106	12	0	0	1427	6	25	304	0	0	16961	769	206	0	0	3862	12
"msp_0059"	0	0	0	9827	1961	2264	1067	10	34	4712	88	12	4880	1245	3059	15	756	0	0	55	259	4942	0	0	2030	848	5707	8732	12472	1866	1381	4804	5045	2207	8442	10388	0	1474	8871	2082	2085	5283	2820	994	10475	1595	3633	0	493	730	8	2212	0	1797	497	2064	3048	2808	1682	22	255	4427	0	17858	19275	3775	3143	2969	2115	0	20	3570	474	1412	1339
"msp_0060"	87	0	0	0	0	47	251	0	0	0	2506	0	23	73	0	496	0	0	0	378	5405	0	0	0	0	412	22	0	100	0	0	0	0	3882	0	0	0	105	42	46	0	0	0	11	0	0	482	0	84	1519	1513	2254	0	48	926	15	44	12093	155	0	89	6046	0	23	136	0	657	106	0	0	0	33	0	366	0
"msp_0061"	41	0	0	0	0	33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	202	0	0	0	0	0	0	184	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	36	0
"msp_0062"	2628	1661	770	2948	671	2662	609	1736	6056	2068	1327	602	822	1783	1106	627	510	0	265	1429	339	1239	1048	2508	1086	478	2558	1542	14	233	3402	905	2318	2027	3798	4717	3523	1543	1869	103	1536	1610	710	45	1628	973	677	7	1234	544	17	1486	1817	643	1093	1895	2342	1143	142	481	206	1802	0	3244	2706	0	1382	1568	3205	0	0	1602	2035	370	3034
"msp_0063"	0	0	0	0	902	0	0	0	7	0	0	0	745	0	5196	0	0	0	0	0	0	0	0	0	760	15	0	0	0	0	0	0	21	0	0	2113	0	1011	0	0	0	9	0	0	0	0	987	0	0	0	0	0	0	0	0	0	0	419	0	0	0	0	0	0	0	7509	0	0	0	0	0	1305	0	0	56
"msp_0064"	0	0	0	0	0	0	0	0	0	0	22756	0	0	0	0	0	0	0	12	0	51588	0	0	0	0	0	0	0	0	0	98	0	0	0	15	0	0	3511	0	0	0	39	0	12	0	0	0	0	9055	0	5656	12553	0	0	0	0	0	0	0	0	0	0	78	0	0	0	0	8845	0	0	0	18119	0	0	0
"msp_0065"	154	0	0	1649	1979	173	35	28	0	0	835	2413	0	0	0	3485	730	0	4280	0	0	0	0	0	0	1894	60	0	0	3778	23	4763	0	0	523	23	618	12504	12	0	229	1371	257	708	0	1934	30	0	869	1273	751	0	0	5890	180	169	166	336	401	706	124	1958	4905	684	0	0	0	38	186	75	1833	3724	0	33	594
"msp_0066"	0	562	395	25	59	0	93	0	0	0	0	0	0	0	0	0	154	21326	0	0	0	378	0	854	106	0	0	0	0	0	726	0	0	0	0	0	2174	0	835	0	0	145	0	289	0	0	0	0	0	0	0	0	0	0	0	0	0	0	48	0	0	0	170	0	0	0	0	0	0	0	0	0	0	0	254
"msp_0068"	66641	94	131100	15405	163836	12574	12461	40647	2834	2359	41	7256	56661	8388	0	52413	4741	32	72352	35515	4622	13	4613	43811	28951	3583	10588	5098	872	144595	23241	10606	1650	5234	36248	13577	26233	25353	65497	2245	14210	2195	169859	20115	2295	128277	31612	0	18531	28338	10899	80268	43849	29909	2726	31289	8412	1437	13475	1555	8818	2376	12084	2954	11187	69717	3470	31	2996	16	79102	34279	18094	13892	86575
"msp_0069"	15465	38445	70849	10679	57177	5989	7825	24816	40601	4828	3576	6747	31669	19219	30742	28611	4426	26	27910	39470	4968	13954	72709	11094	38062	2332	29178	34777	3052	36269	44961	16620	39357	12397	49375	24240	84063	15866	18336	2390	5292	16362	77892	15852	8236	28667	3963	7238	13598	12232	87	21165	36351	32738	9725	15802	7342	5800	9334	5619	719	4956	166741	10868	15357	6704	40991	7010	18341	56400	68722	27537	17401	2279	17625
"msp_0070"	0	0	0	0	0	0	0	0	0	6749	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	983	0	0	0	0	65	0	0	51	0	0	0	0	0	433	0	9413	0	0	0	0	0	0	0	0	0	0	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3579	0	0	0	0
"msp_0071"	2527	0	158	172	872	1892	84	56	0	122	2596	0	788	271	162	534	0	0	63	1501	4902	31	176	302	1048	1623	178	0	2594	68	110	954	0	1354	559	106	0	18	142	120	1424	2759	197	48	1361	589	2349	0	804	1112	18	1208	476	642	847	3281	288	1485	595	15	320	2634	557	13865	274	163	496	285	360	0	966	854	812	2569	1178
"msp_0072"	2156	3889	5524	61	1486	567	361	17518	57	0	1649	5590	13282	12419	2883	984	4898	5740	1978	9359	50	15	539	2708	6641	97	1030	700	453	10505	32505	1272	20473	2508	1214	2573	7333	3369	7867	24	1330	674	10039	9086	0	10586	4755	3040	2170	3200	110	2118	8829	2105	51	5283	1009	199	5532	75	2717	357	14992	78	1024	4885	963	0	1366	0	3344	4675	14225	3576	11940
"msp_0073"	0	0	0	233	0	1204	1637	0	0	0	194	0	57	0	0	0	0	0	0	108	161	279	0	852	402	364	106	0	0	0	0	192	68	0	0	279	90	184	755	0	146	0	0	0	0	0	264	0	0	96	0	66	0	138	0	0	294	62	137	0	0	0	0	0	105	101	188	55	0	0	0	221	316	361	0
"msp_0074"	0	0	0	0	0	0	0	152	0	0	370	0	1447	3168	0	0	0	0	0	0	0	56	189	0	0	0	1700	0	0	5	199	10	0	0	0	1216	0	0	0	716	0	0	11	0	0	476	829	15137	565	91	0	2613	5940	42	0	0	23	151	0	0	67	0	0	67	82	0	1050	0	106	0	0	660	0	22	0
"msp_0075"	34937	15765	128	571	1211	3833	13	3027	13	198	6035	0	7801	9413	5822	5883	34	217	314	10829	862	34	1141	10225	10993	1362	442	753	4012	240	3293	3329	56	2978	3441	3222	291	5194	786	10420	5030	5997	550	461	9178	1174	4386	580	1448	6269	520	1411	31042	10639	1488	7295	3299	3044	548	2373	3166	1283	1864	162	187	1812	5926	45	1063	49	9184	9527	14518	3395	3152
"msp_0076"	1860	951	4998	3761	2682	250	1010	528	361	889	1026	9499	3109	1652	1144	1483	1253	367	5828	6279	121	22238	6192	3753	4940	1249	1166	3376	1817	2848	2630	4524	929	439	1979	686	2415	4490	3092	308	423	1110	1190	3121	3288	1659	6132	4442	1336	1379	9742	713	906	3619	797	822	2303	1566	6359	873	612	1016	20586	3587	1377	4640	1649	1652	2761	18439	4033	4226	699	134	858
"msp_0077"	0	19	9	0	0	0	0	12	10	0	0	0	171	9992	0	0	0	0	0	8590	0	0	0	0	0	0	1362	0	0	0	2707	0	0	0	0	2778	0	0	0	5115	0	71	0	0	0	0	2558	0	15159	0	0	1842	14987	0	0	0	18100	180	0	0	0	0	0	0	403	12	5450	9	0	0	7	1641	0	837	0
"msp_0079"	1248	9532	9789	829	4038	348	266	970	32	277	919	3021	1593	343	1651	757	17845	0	1850	12701	56	530	288	3629	2077	362	325	41	995	634	898	1486	2103	4702	257	525	0	5466	26	311	350	2405	6084	4934	0	808	1092	31	752	1727	17	1301	550	1684	1131	935	1377	281	3436	93	272	5137	15182	1077	184	3798	1033	0	809	6138	4553	390	230	206	5298
"msp_0080"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4162	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40	0	0	0	0	0	0	0	0	0	0	0	2008	0	0	0	0	0	0	0	0	0	0	5573	0	0	0	0	0	0	0	0	0	0	0	0	0
"msp_0081"	0	0	0	0	0	0	0	0	86	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	4482	0	0	0	0	0	34	0	0	0	0	0	5857	15	0	0	32	0	21228	0	0	0	0	6257	0	103	0	0	23469	0	0	53	0	20192	1127	0	2657	0	0	0	0	0	0	0	0	0	0	0	87	0
"msp_0083"	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2287	0	0	0	0	0	0	0	0	0	0	122	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2365	0	17	3153	0	0	0	0	0	0	0	0	0	0	0	0	1571	0	0	0	0	0	0
"msp_0084"	0	145	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2287	0	0	0	0	0	0	0	0	0	0	0	0	81	0	0	0	0	0	0	0	0	0	0	0	810	0	0	0	0	0	0	0	0	0	143848	7880	0	0	0	0	0	0	0	0	0	0	0	0	0
"msp_0085"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	45	0	0	0	0	35	0	0	0	0	0	0	0	0	0	0
