"MSP"	"ERS848745"	"ERS848744"	"ERS848743"	"ERS848742"	"ERS848741"	"ERS848740"	"ERS848738"	"ERS848737"	"ERS848736"	"ERS848734"	"ERS848733"	"ERS848731"	"ERS848730"	"ERS848729"	"ERS848728"	"ERS848727"	"ERS848726"	"ERS848724"	"ERS848723"	"ERS848722"	"ERS848721"	"ERS848719"	"ERS848718"	"ERS848717"	"ERS848716"	"ERS848715"	"ERS848714"	"ERS848713"	"ERS848710"	"ERS848709"	"ERS848708"	"ERS848707"	"ERS848706"	"ERS848705"	"ERS848704"	"ERS848701"	"ERS848700"	"ERS848699"	"ERS848698"	"ERS848695"	"ERS848692"	"ERS848690"	"ERS848689"	"ERS848688"	"ERS848686"	"ERS848685"	"ERS848684"	"ERS848683"	"ERS848682"	"ERS848681"	"ERS848680"	"ERS848679"	"ERS848678"	"ERS848677"	"ERS848675"	"ERS848673"	"ERS848672"	"ERS848668"	"ERS848666"	"ERS848665"	"ERS848664"	"ERS848663"	"ERS848661"	"ERS848660"	"ERS848659"	"ERS848658"	"ERS848656"	"ERS848655"	"ERS848654"	"ERS848653"	"ERS848652"	"ERS848651"	"ERS848650"	"ERS848649"	"ERS848647"	"ERS848646"	"ERS848645"	"ERS848642"	"ERS848641"	"ERS848640"	"ERS848638"	"ERS848636"	"ERS848635"	"ERS848633"	"ERS848631"	"ERS848630"	"ERS848629"	"ERS848627"	"ERS848626"	"ERS848624"	"ERS848623"	"ERS848622"	"ERS848621"	"ERS848620"	"ERS848619"	"ERS848618"
"msp_0319"	0	697	846	0	7325	0	0	0	0	0	0	0	0	71	2281	0	0	0	788	0	0	0	0	0	0	0	497	0	0	0	0	9	8124	0	0	4931	4044	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12649	0	0	0	0	775	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	4	1519	0	0	0	0	0	0	0	0	2745
"msp_0322"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6598	0	0	0	0	0	0	0	0	0	0	780	0	0	0	0	0	23	0	0	0	17721	0	0	0	0	0	15	3037	0	0	0	0	0	0	0	0	197	0	0	668	602	0	7	0	0	0	0	0	0	0	946	0	0	0	0	0	0	0	0	0	0	17569	0	0	0	0	0	40	33	0	49	0	10	0	6	0	0	3982	27748	0	56
"msp_0324"	0	778	0	708	296	16	1436	0	0	725	0	320	310	0	2063	341	0	3288	739	0	0	0	672	7985	24	1136	3163	840	64	637	0	736	170	1117	212	1010	425	1167	1096	0	162	1552	43	0	0	40	0	28	165	2065	1070	212	676	1376	0	129	10584	1562	0	883	1233	0	0	139	0	0	1892	1244	624	711	0	1090	0	481	0	0	1443	0	0	229	0	0	0	0	692	3773	222	2403	199	2084	4	268	244	641	0	116
"msp_0325"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	834	0	9	1213	0	0	0	0	5539	12	6	0	0	0	0	1792	0	0	851	0	0	13	131	0	6560	0	0	0	0	0	0	0	0	24	821	1231	0	6982	0	0	1266	0	0	0	2244	0	460	253	2261	10810	0	0	572	0	0	0	0	0	0	0	0	656	0	634	0	0	0	0	0	0	3794	0	481	0	0	0	0	0	2750	0	166
"msp_0331"	152	634	1709	346	20	184	70	0	912	2510	2754	2079	1521	78	322	495	2373	5819	680	1163	6320	207	593	287	33	1830	1317	1195	21	435	376	362	253	322	591	586	30	2541	720	167	23	104	260	1482	251	100	1146	251	150	399	605	137	749	1116	35	162	908	765	0	332	696	48	435	1402	1395	157	26	92	2834	557	46	54	8	4308	4736	0	13782	3907	118	1214	24	18	526	161	194	2003	275	45	981	66	10	370	127	174	433	147
"msp_0334"	0	0	0	0	0	0	0	4	16	259	4	0	0	0	0	215	0	0	0	0	310	0	0	0	0	0	0	79	0	0	0	0	0	4	0	0	0	0	0	0	0	51	0	0	0	0	7	0	0	0	0	0	31	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	258	0	0	253	0	184	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	1045	13	36	11	0	0
"msp_0335"	73	0	0	0	0	0	0	0	0	5	0	352	0	107	0	0	0	0	0	0	163	0	0	0	0	0	0	0	0	0	0	0	0	0	592	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2174	0
"msp_0337"	0	677	9	987	2339	42	23	0	716	331	0	28	1600	0	565	780	1506	935	18	26	0	1916	395	0	1643	1495	746	3083	0	16	17	166	0	39	221	1002	12	233	381	115	30	244	424	54	213	889	858	0	24	48	828	405	159	0	88	43	3033	24	0	998	98	392	3148	866	866	398	15	49	3440	133	0	661	5046	4801	149	0	177	0	122	72	35	116	327	16537	0	384	189	216	188	8	13	366	5939	5050	0	263
"msp_0340"	91	171	500	963	210	462	77	0	55	109	23	431	100	0	159	2087	234	436	23	0	45	0	0	963	265	72	104	0	91	23	176	7	1667	41	1262	134	25	1068	199	87	160	424	1060	160	53	202	11	295	177	109	38	63	954	1561	10	99	503	222	0	2823	0	995	2094	1895	351	54	526	721	225	4374	0	53	14	697	160	0	4675	5602	78	186	0	22	14	754	9750	16545	28	233	45	368	76	411	1027	1010	590	3759
"msp_0341"	0	0	0	0	0	10	0	6525	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	173	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	15	0	10	0	0	0	0	0	0	0	0	0	0	23	0	34	0	0	0	0	0	0	0	0	0	0	0	37	0	0	0	0	0	0	0	0	0	0	22
"msp_0342"	2437	9	0	10	0	280	72	8	0	77	618	0	2718	0	0	0	0	1095	0	1077	0	252	0	0	0	680	0	3003	0	0	0	0	0	0	1187	109	0	0	0	0	0	0	0	0	0	852	691	0	0	0	0	16	3900	0	0	0	71	0	875	16	27	0	0	1210	0	0	0	0	3455	182	0	453	637	0	2616	0	0	0	0	536	9	43	240	80	1851	0	0	446	742	32	0	0	0	0	0	0
"msp_0345"	8	9968	400	21649	11638	14	685	12	2830	0	0	55	1083	6307	1929	65	0	3436	2208	0	0	14	0	0	0	0	538	12	26650	0	461	5	296	0	276	21	94	0	0	2874	8325	5	0	5747	11	0	0	0	1683	1602	0	9	1990	9542	1742	549	3126	13849	0	2314	0	18827	0	1327	0	0	0	1480	0	848	0	8	11709	7	0	0	21	596	29	0	0	0	0	24	0	9	111	0	0	0	0	0	0	29	0	8856
"msp_0346"	6	6924	3797	8	1098	4917	2479	15271	2942	739	0	122	0	4849	2556	258	144	1873	3771	1460	536	2075	631	1531	5	334	266	2939	15898	1481	1802	1859	2151	563	3142	871	904	3307	580	1806	2166	721	5077	3233	2216	9427	1318	2819	2673	317	1534	2990	1835	813	2533	1885	313	2366	11995	1068	1659	540	4733	14350	4433	1431	225	291	400	4672	4455	6039	5912	12676	1758	3444	1281	11	657	6	5801	9954	1915	3112	12263	458	274	2255	1552	11	4478	645	798	155	645	149
"msp_0347"	0	0	0	0	0	55	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	14	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	4	0	0	0	9	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"msp_0348"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	565	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	970	0	0	0	0	0	0	0	0	435	0	0	0	0	0	0	327	0	0	0	257	0	0	0	0	198	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"msp_0350"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	242	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"msp_0352"	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	137	0	25	17	33	66539	0	0	0	0	0	0	0	0	0	0	1066	4669	0	0	0	0	0	0	0	0	0	0	1518	63	0	0	0	0	0	0	0	0	0	0	0	0	0	0	210	0	0	0	0	0	32	676	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2268	0	0	0	0
"msp_0353"	0	8	0	0	9	0	8	0	0	0	0	0	0	0	0	0	0	103	112	0	8	0	57	0	0	15	0	0	0	101	0	37	0	116	0	0	0	0	36	0	7	0	0	31	0	0	0	0	41	8	43	18	15	0	0	0	0	0	0	20	11	20	0	0	0	0	125	0	5	0	0	0	0	0	0	0	34	0	0	0	0	0	0	0	0	0	0	0	0	0	0	198	0	28	0	0
"msp_0356"	243	422	4264	7394	744	67	2263	85	24131	21	102	140	2028	230	114	344	31900	15125	854	16	1698	562	3277	11404	28	4163	126	16092	555	776	6361	963	929	1432	402	533	175	275	261	392	1127	11300	446	2007	318	17	2367	0	97	347	3641	73	14141	3364	48	384	0	0	0	98	70	16199	438	326	8942	25	929	330	14547	6049	0	1534	3	35	0	5	38461	0	94	72	0	0	1115	17	13	1025	98	499	731	24	3723	844	13410	1805	11431	2262
"msp_0357"	0	0	0	0	0	0	0	0	0	0	9	747	11811	0	10	8	0	2951	404	0	11	0	0	0	0	0	0	0	0	0	8	0	0	0	1182	1073	1708	0	0	0	0	0	425	0	0	0	0	0	0	0	775	106	0	0	0	0	0	1384	0	1956	1415	4	16147	0	0	1094	8	0	6222	0	0	691	0	16	0	0	12	0	1768	0	0	7	2366	10	0	14	5965	22	652	24	30	0	11585	2830	0	3688
"msp_0359"	0	0	46	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	767	0	0	9	0	0	0	0	0	0	0	0	0	0	0	83	0	0	0	0	0	0	0	95	0	0	0	0	0	0	408	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"msp_0360"	440	72	301	136	8	28	8	0	0	368	132	78	127	0	46	106	368	188	0	42	393	94	231	198	77	597	240	64	32	10	0	182	601	29	417	72	6	182	25	29	19	32	0	37	29	0	558	0	56	9	72	0	54	207	0	18	8	34	0	19	60	127	148	325	165	19	37	190	207	63	409	75	0	597	169	0	427	516	0	101	0	207	59	297	33	28	7	104	100	0	0	26	739	16	33	71
"msp_0361"	0	81	1668	0	174	0	0	0	0	0	0	0	0	30	17	0	0	0	12115	0	0	0	0	0	0	0	3149	0	0	0	0	0	773	0	0	116	399	0	0	0	0	0	0	490	1652	0	0	0	0	1149	37	0	0	0	0	0	0	0	0	2492	0	0	0	0	0	4003	26	0	0	61	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	877	0	0	0	0	225	0	0	0	24
"msp_0362"	0	0	0	19	0	1691	0	0	0	27	0	0	0	0	20	0	0	0	2135	0	0	0	0	19	0	0	0	0	0	0	59	0	0	280	0	0	0	0	213	0	12	274	11	0	19	5	87	0	491	0	0	0	493	37	0	269	0	156	0	20	0	180	0	0	0	11	24	0	27	0	99	0	56	0	22	44	0	0	0	143	0	0	0	0	38	0	0	0	0	0	0	0	0	30	72	0
"msp_0364"	0	108	94	0	12	0	5	0	34	99	124	897	51	0	110	7	199	2164	140	15	3664	0	454	0	0	69	68	279	0	32	216	39	69	161	227	31	9	256	232	10	0	8	8	210	12	0	317	93	15	10	140	0	14	0	8	10	71	16	0	31	2288	0	60	110	0	0	0	56	2692	99	0	75	0	46	0	9	9242	54	0	10	0	0	0	55	47	32	4	77	33	8	161	3018	0	10	176	36
"msp_0369"	0	0	63	0	0	0	0	0	0	0	0	0	0	581	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	10591	0	0	0	0	0	0	0	0	0	0	3686	0	0	0	0	2750	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16178	4	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	1129	32825	0	10	0	0	0	0	0	0	0	9	0	13
"msp_0372"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29	0	0	0	0	60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	457	57	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	409	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"msp_0373"	0	1433	197	0	86	26	1390	0	219	0	0	0	0	76	122	59	0	0	12	0	0	0	365	0	0	0	6	0	41	60	0	0	1303	0	0	83	636	14	139	84	140	0	0	0	52	0	26	0	16	229	67	45	0	16	35	44	0	28	0	1113	0	100	80	0	58	127	36	15	0	72	0	200	0	0	0	0	0	0	0	8	0	0	8	0	136	256	103	0	0	0	0	21	0	78	219	30
"msp_0374"	5	5712	1716	19472	4576	23391	9794	50	15295	2334	0	4392	8	7451	11	812	0	1855	18	703	0	0	0	0	0	0	48	0	5680	2314	23088	17	9768	2878	2119	4800	1523	20	2059	2588	1201	17501	3520	1864	10766	40003	7	0	3412	4414	5259	679	7979	0	1591	2846	44562	10115	7	3902	4920	67	59	1668	0	2323	3990	5063	6	642	0	27	20287	0	0	8	1779	9	7270	1078	3372	6	18	0	44893	2128	2000	5867	11	38	41	4900	9708	7716	16033	30
"msp_0375"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	931	0	0	0	0	0	3413	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	162	0	0	0	0	0	0	0	1700	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	82	0	0	7	0
"msp_0378"	0	0	18	9821	628	31	0	35	10789	81	0	1484	0	610	84	606	0	470	443	0	12	0	182	0	844	0	68	0	7	341	779	1119	1287	1075	103	7823	0	271	0	1826	427	2802	57	347	0	0	0	0	36	7228	225	0	1321	4	0	4648	0	0	0	6237	0	4160	1791	358	378	0	945	325	1015	0	74	0	0	0	335	5	804	0	0	0	0	0	0	0	0	416	807	0	0	0	572	462	7	0	0	630
"msp_0379"	0	21	0	5703	0	0	0	0	0	1179	102	0	0	0	0	0	168	0	16	0	90	0	8	5635	81	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	245	0	0	0	0	0	0	0	0	5	0	73	0	0	12	0	0	0	0	0	0	67	0	2972	2159	0	0	0	0	0	0	0	0	0	0	0	71	0	0	0	782	6	0
"msp_0381"	0	6	453	72	0	0	34	0	37	12	0	20	13	0	0	37	0	0	13	0	67	1231	8	6	0	0	1849	0	3	47	571	31	311	967	0	319	11	1491	26	0	0	0	5	17	0	0	0	0	133	0	0	0	0	0	0	0	0	0	0	6	0	0	23	0	0	91	3	47	20	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	92	0	212	0	0	798	0	205	4	44
"msp_0383"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	1291	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	50638	55	0	41	79	0	30	0	0	0
"msp_0385"	0	0	0	0	0	0	0	0	0	8	4532	107	0	0	0	0	3434	805	0	0	8308	0	0	5	0	0	0	0	0	0	4464	0	0	0	0	200	0	0	0	0	0	1539	0	22	0	0	29	749	0	16	0	0	104	0	0	0	0	0	0	0	0	0	179	0	5305	35	0	0	18	0	0	0	0	12316	0	0	0	40	0	73	0	0	0	6	0	0	0	0	20	150	0	0	0	6	97	0
"msp_0386"	0	206	0	0	0	0	0	0	0	0	0	0	0	0	58	0	0	3271	0	0	1946	0	0	0	0	0	0	0	0	98	0	0	0	0	0	0	0	0	0	0	0	0	0	2659	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	46	0	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"msp_0388"	593	3512	1535	331	443	281	3897	87	23653	3426	9298	13	1141	14815	2466	328	0	302	2219	43	1417	23076	9635	4394	20957	106	67	13333	11664	3697	608	4282	1886	7318	1436	1329	332	4902	6163	9316	7754	4201	3005	2264	1202	17745	15225	130301	12108	145	3141	2466	7102	1564	2194	4057	575	13866	984	1657	2809	3419	1143	19	3825	2777	1209	4491	408	5629	121	13739	14848	804	551	563	3280	1334	137	24049	2185	732	2532	4835	167	0	454	3546	915	14	3023	229	6	418	9675	48
"msp_0389"	0	4110	13316	12706	2335	7233	41316	10	3435	4068	7594	21	7345	13063	11305	2528	63	3107	4325	38	0	27112	5864	3985	23	12749	91	39928	21600	2924	7942	5201	2346	4118	1012	2295	3664	4902	1124	18377	13766	3726	45976	11853	6459	3214	2851	143295	2753	1165	3818	16154	0	12339	1285	16810	2037	12248	85	8907	10956	2815	14529	20	18	7554	988	1834	20	2159	1038	1610	13930	5332	3097	0	0	2716	350	0	531	0	342	5	0	0	4256	518	0	8	801	945	829	424	3626	921
"msp_0391"	0	0	0	0	0	12	0	0	0	75	0	0	0	0	0	0	0	0	0	53	0	0	0	0	0	0	0	0	0	0	0	0	0	176	0	0	0	0	0	0	0	0	173	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	4	0	0	0	177	0	0	0	0	3076	0	0	0	0	14	0	0	0	0	44	0	0	0	0	0	0	0	23	0	0	0	0	0	0	90	0	0
"msp_0392"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1174	0	0	0	0	0	0	0	0	102	0	0	0	0	0	0	0	0	0	0	0	0	0	0	48	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	112	0	0	0	0	909	0	0	0	288
"msp_0396"	0	1383	140	792	895	574	258	0	0	124	182	705	125	0	172	1101	0	127	448	16	0	0	0	693	0	0	1965	241	0	94	579	0	0	22	0	117	250	512	24	223	176	1919	272	515	394	1029	0	0	18	23	435	186	620	0	0	84	2077	1900	0	507	74	107	1116	716	0	0	153	657	507	66	0	0	0	0	0	0	1795	379	217	448	0	28	16	13	0	368	383	7	0	1819	837	64	860	0	0	1005
"msp_0397"	0	5	0	0	118	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	348	20	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	8	136	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	89	0	0	0	0	0	0	0	0	12
"msp_0398"	0	0	0	0	267	6	7	0	0	43	17	15974	59	0	1094	25297	14	0	0	0	0	0	833	0	0	0	0	0	4	0	11	0	128	0	0	10977	1308	13397	1035	0	0	4308	0	0	0	0	0	23	0	0	63	0	388	3	0	22	0	0	0	0	20	79465	7	10	0	263	78792	0	0	0	0	0	0	0	0	46	0	0	0	0	0	0	0	0	0	0	3315	4	0	0	10	35140	0	330	0	467
"msp_0401"	0	0	0	0	0	0	0	0	0	82	0	0	0	0	0	0	0	0	0	0	118	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"msp_0403"	6950	15	0	0	0	0	6	0	8	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	410	0	0	0	0	0	0	0	73	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	559	47	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	4251	0	0	0	0	0	0
"msp_0404"	0	0	0	0	134	0	0	0	0	0	0	0	0	35	20	1018	0	0	0	0	0	0	0	0	0	0	350	0	0	0	0	0	1419	1780	0	2588	5669	0	1212	0	146	0	0	0	1025	0	0	0	0	819	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2495	2145	22	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	500	0	0	0	0	46	0	0	0	1081
"msp_0407"	0	0	0	0	0	0	0	0	0	0	0	0	0	77	0	0	0	0	0	0	0	0	0	0	0	0	127	0	0	0	56	0	0	0	0	0	0	7	0	0	0	0	9	0	0	0	0	0	29	49	0	17	0	0	24	0	0	0	0	1759	152	566	0	0	0	61	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0
"msp_0409"	0	0	0	0	0	0	0	0	0	8240	0	883	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	66	0	322	0	0	0	0	0	26	8	0	20	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	300	0	0	0	0	0	289	0	0	0	1271	0	0	0	0	371	0	0	0	0	12	10	0	0	0	0	0	0	0
"msp_0418"	4	4810	69	0	28297	6	0	0	16	0	0	20	569	0	3523	0	0	0	9901	0	0	0	0	0	0	0	4668	0	0	711	0	2607	0	2180	1029	89	614	11	477	0	611	0	7067	0	56	0	0	0	1602	2258	0	3261	0	0	474	322	2063	17467	14	2235	0	14869	7765	0	0	633	7526	39	0	629	0	13937	0	0	0	0	2692	0	151	0	114	0	2619	16	340	55	3484	9371	0	29	12	135	8	619	0	5282
"msp_0419"	0	0	0	0	0	13	0	0	8	145	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1158	77	0	0	0	0	0	0	1227	0	0	287	27	0	4049	0	0	0	0	0	0	3676	0	0	0	6479	0	0	0	0	0	0	0	3810	0	0	0	535	0	0	5	15	0	0	0	22602	0	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"msp_0422"	0	13	66	532	30	1930	79	961	0	21	772	0	19	876	124	35	315	17	211	0	192	38	78	927	143	18	267	131	77	218	891	0	245	559	0	11	72	158	227	62	616	2427	1293	35	151	759	70	4946	1131	576	0	1116	1286	99	0	4480	205	784	657	456	50	989	278	105	397	68	468	229	108	427	344	114	1232	15	60	3336	359	305	25	261	389	99	0	2431	1569	38	22	17	664	37	0	86	0	750	279	0
"msp_0423"	0	0	0	0	0	0	0	0	0	20	0	0	0	0	33	0	0	0	111	0	0	0	0	0	0	0	0	0	0	0	5	0	0	32	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	613	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	66	0	0	0	0
"msp_0424"	0	271	193	1684	310	0	0	0	0	0	0	4	0	0	101	6	0	0	42	0	0	0	61	0	0	0	1327	0	0	0	0	11	77	0	0	107	88	0	0	0	53	0	0	98	76	0	0	0	16	0	66	0	0	0	0	0	0	0	0	201	0	966	673	15	0	17	7	0	7	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	6	0	0	0	0	56	0	381	0	22
"msp_0425"	0	0	932	10471	0	0	0	0	10	0	0	3915	0	0	0	0	11	25	210	39	0	0	847	90	0	0	0	0	0	0	0	0	0	413	0	0	0	0	0	0	0	0	668	384	504	645	0	0	0	1220	0	0	0	741	147	310	0	0	0	0	0	0	3333	0	3360	453	0	0	0	0	0	0	0	0	222	0	942	0	0	243	0	16	0	0	0	0	0	8	380	5648	1006	471	0	0	0	0
"msp_0429"	0	0	9	0	0	0	15	5	1539	0	0	0	0	0	0	14	0	0	0	0	15	0	0	0	0	0	0	0	0	13	0	13	0	0	0	0	369	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20
"msp_0430"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	7	0	0	0	0	0	0	0	153	0	0	0	0	0	18	0	0	0	0	0	78	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"msp_0431"	0	2255	0	0	0	0	0	0	0	0	0	0	0	574	818	26	0	126	3802	9	0	5027	20	0	0	0	0	0	0	0	0	0	0	0	0	0	84	0	927	0	0	0	0	0	520	0	0	20	987	57	0	0	0	176	0	0	0	0	0	0	0	0	0	0	1197	0	0	0	0	0	0	0	44	0	0	0	0	0	0	0	0	22	0	0	125	0	0	0	553	0	278	0	0	0	0	0
"msp_0432"	0	0	0	14	11	0	0	0	0	0	0	0	0	0	0	35	0	0	0	0	0	0	249	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	84	0	0	0	0	62	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	62	0	0	0	0
"msp_0433"	0	0	0	0	172	0	0	0	0	0	0	0	0	6227	0	0	0	0	465	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	143	0	0	0	0	0	420	0	0	0	0	0	780	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0
"msp_0435"	0	0	0	0	0	0	0	0	0	52	0	0	0	0	0	33	335	0	0	0	579	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	42	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4620	0	0	0	0	14	171	0	1059	0	0	0	0	0	0	0	0	35	6	0	0	0	0	262	0	5	0	0
"msp_0436"	400	9019	592	37785	1556	3668	2192	6	365	747	1138	3700	3356	581	810	1920	33	63	88	499	634	718	43	263	0	3821	891	3458	4785	744	393	98	453	443	80	812	485	1879	438	341	707	6138	665	461	388	1039	9008	3589	427	590	524	434	1384	4426	435	694	871	1380	0	7026	276	476	1365	368	309	488	2479	435	3158	750	0	285	876	979	50	16561	177	1502	560	181	226	1658	55	23245	237	1133	244	1611	8	1501	828	1621	13751	3763	396	2070
"msp_0437c"	15	0	0	37	6	7	5	8	0	0	0	0	0	0	0	37	49	0	0	0	6	0	0	46	75	18	6	16	0	0	0	0	0	0	0	0	0	6	0	4	0	9	9	0	0	0	0	0	0	18	0	0	0	0	3	0	4	9	0	0	6	0	10	0	12	0	0	5	0	0	0	0	6	16	0	40	0	0	0	0	0	14	0	19	6	0	6	0	0	13	0	0	9	12	0	15
