rowname	DDA_APT_D5_1	DDA_APT_D6_1	DDA_APT_F7_1	DDA_APT_M8_1	DDA_APT_D5_2	DDA_APT_D6_2	DDA_APT_F7_2	DDA_APT_M8_2	DDA_APT_D5_3	DDA_APT_D6_3	DDA_APT_F7_3	DDA_APT_M8_3	DIA_APT_D5_1	DIA_APT_D6_1	DIA_APT_F7_1	DIA_APT_M8_1	DIA_APT_D5_2	DIA_APT_D6_2	DIA_APT_F7_2	DIA_APT_M8_2	DIA_APT_D5_3	DIA_APT_D6_3	DIA_APT_F7_3	DIA_APT_M8_3	DDA_FDU_D5_1	DDA_FDU_D6_1	DDA_FDU_F7_1	DDA_FDU_M8_1	DDA_FDU_D5_2	DDA_FDU_D6_2	DDA_FDU_F7_2	DDA_FDU_M8_2	DDA_FDU_D5_3	DDA_FDU_D6_3	DDA_FDU_F7_3	DDA_FDU_M8_3	DIA_FDU_D5_1	DIA_FDU_D6_1	DIA_FDU_F7_1	DIA_FDU_M8_1	DIA_FDU_D5_2	DIA_FDU_D6_2	DIA_FDU_F7_2	DIA_FDU_M8_2	DIA_FDU_D5_3	DIA_FDU_D6_3	DIA_FDU_F7_3	DIA_FDU_M8_3	DDA_NVG_D5_1	DDA_NVG_D6_1	DDA_NVG_F7_1	DDA_NVG_M8_1	DDA_NVG_D5_2	DDA_NVG_D6_2	DDA_NVG_F7_2	DDA_NVG_M8_2	DDA_NVG_D5_3	DDA_NVG_D6_3	DDA_NVG_F7_3	DDA_NVG_M8_3	DIA_BGI_D5_1	DIA_BGI_D6_1	DIA_BGI_F7_1	DIA_BGI_M8_1	DIA_BGI_D5_2	DIA_BGI_D6_2	DIA_BGI_F7_2	DIA_BGI_M8_2	DIA_BGI_D5_3	DIA_BGI_D6_3	DIA_BGI_F7_3	DIA_BGI_M8_3
Vesicle transport protein SEC20		18.83214822449105	19.15266807727895	18.55586837489665	17.30123879311045	17.75421911587555		18.71023233516295	18.80624855475605	17.31132122288365	17.765944608721348	18.79175540620845	17.95470453589606	18.99905255265856	17.99590312002746	19.52807222403996	19.36992860601846	18.67108062836496	18.11240141809076	19.15084840473746	18.63866296350856	17.15138291185056	15.92453188688916	17.70980315443176		19.508243750779503	19.274236951433203	17.1386369852902	17.4845053574047		17.501659865656002	19.3197260839419		17.455251656563203	18.2707334042604		18.640240316545228	18.43012819502363	17.89138578551183	17.66895852046653	18.18895514729213	18.51267431062933	18.39138698330713	18.340487280915628		18.021008350079928	18.69360285163873	18.22288704403263													17.44558292729796	18.61297880286436	17.11402091926496	18.77907447428436	18.819030952710055	18.47014174860066	18.69466177468516	19.358218084708454	17.60213567724156	17.90989362325426	17.49784336204146	18.90279005956046
Calcyclin-binding protein	20.364464839663317	20.479066727836912	20.415682444794918	20.34549363365761	20.291630324165716	20.50807157241741	20.527418242360717	20.309114609951116	20.295323258378914	20.57781642731501	20.447689378696317	20.402247090117715	20.312610309124995	20.6352233321252	20.426816747722995	20.36613535786629	20.345605052133195	20.470577422131598	20.38985202761189	20.412877641664394	20.3051799796978	20.461067364341897	20.462139893380296	20.375933421555096	20.32564804976657	20.643399002470574	20.43531445199937	20.39480075481417	20.244945240915477	20.57813622918357	20.344558873965774	20.498392737020872	20.347987373603573	20.39481933499617	20.44639707091117	20.309619429708373	20.107937437894567	20.481818227839568	20.450563783532267	20.47757914110877	20.365225059681368	20.493797780293768	20.48832317776277	20.39559371672787	20.304177418568468	20.54680425449277	20.525560932481067	20.326637618972367	20.235364904812734	20.488996453312836	20.612497416815533	20.376990710388835	20.40125401796893	20.492005662395638	20.342002599456933	20.374232036924933	20.128684265031733	20.559811180721237	20.51507602639393	20.437103275132333	20.21498426854521	20.595864517035512	20.400787623570118	20.476423904226813	20.087809238272317	20.42167311669571	20.543839135504413	20.47297412315981	20.369619977389718	20.41015930270721	20.541748539755613	20.42813480249321
NADH dehydrogenase [ubiquinone] 1 subunit C2	20.186287509688555	19.809520083943955	20.361272039315256	19.724120387591555	20.15973605027196	19.985701946466257	20.06592934146085	19.426496245226755	20.32988531016905	19.626010519803256	19.785255384739155	19.492387605343158													20.023761864075183	19.848248373032284	20.079397380706183	19.55985731387918	19.912787227026683	19.901942626405983	19.86361410174718	19.73935687738098	19.935728249897483	20.05299463636858	20.23318121844248	19.801732555057583	20.2693760118657	20.054646272728	20.5057612451321	19.7115704427381	20.214378518574	19.5830868162251	20.4043229966956	19.7157452445424	18.082405741243	20.2877741318649	20.5372074168441	19.5863275855667													20.63237636110418	19.96738095740688	20.42646679055188	19.67315176192248	19.10434808210878	19.94068209972268	20.12146149576978	19.55486614053108	20.66757237826758	18.90490954277568	19.876159905193777	20.08322690866468
DNA dC->dU-editing enzyme APOBEC-3G	18.647915656999967	18.542915143285068	18.760622727286066	18.916964683032266	18.832613598788065	18.654543523182166	18.729365078244868	18.702432962202167	18.743020626892367	18.853162815636065	18.58047855870057	18.972363306228665	19.02175079113503	18.68521708684123	18.92544193619303	18.392147875004632	18.64050122383963	18.682077089021632	18.78617507379193	18.90186241632643	18.83541988557633	18.83146031100713	18.51303989912823	18.72130509261303	18.90629157086364	18.374896262972538	18.566235757009338	18.67010509139734	18.86750928562544	18.849057434762138	18.732158993706737	18.855309871678735	18.914671524159537	18.832024256076338	18.58915586215894	18.77898277006764	19.156945690554156	18.749476040639557	18.789258916123156	18.633650453918357	18.507836238591157	18.668076502184853	18.84031594834495	18.76969641143185	18.79934964161025	18.75813689409055	18.516976718365157	18.74667922462435	18.650542546421008	18.64034093697621	18.975865058983405	18.902153495545107	18.769611679408808	18.594716240372108	18.684195930929707	18.64615991151671	18.680594105743108	18.86478461436521	18.766371452238307	18.761062707978606	18.672152641707	18.8189495608519	18.688268574614906	18.8516133175827	18.8268414955553	18.4811431701997	18.6828843722713	18.696762258055003	18.728927996067	18.6828334241055	18.920652182526	18.885369686942003
E3 ubiquitin-protein ligase TRIM56	18.551735264433606	19.132512018523204	19.050438226997706	18.48085675475841	18.823837787010305	18.883908240511605	17.752232216684906		18.475586089247805	18.887655563394407	18.369462936337108	18.692194216100106	18.890638164986512	17.98143434692491	18.173004883053316	18.85923920124901	18.59346340069531	19.023982614656116	19.80778401736061	18.73806447288161	18.73715777387251	17.63237657206461	18.902591589592312	18.28977530444301	18.732080633982108	18.659536205102107	18.71699037637531	18.63660304599321	18.69808462982061	18.92221608245541	18.297333461571508	18.39691455224111	18.549822734654107	18.90661932808661	18.424191946623008	18.689119344874808	18.74095377057722	18.362161245156425	18.75747273297172	18.29310596537632	18.69505352987742	18.86063251190182	18.767541538296022	18.66670075241452	18.67163382052992	18.80609436300272	18.39168767165362	18.61647444002212	18.872129607931864	18.656927507921164	18.578829529398167	18.764298495884564	18.564571376835367	18.876075987051667	18.960308329257565	18.520872136513365	18.664879785558664	18.624392815455263	18.622343924339766	17.923882845632367	18.543488809646387	18.69337501530469	18.954131259532183	18.44900458334659	18.63643552112189	18.59930537808969	18.91400293147519	18.789245719828088	18.755937573342788	18.45827003924669	18.64808587013289	18.188229640712787
DNA repair protein RAD50	19.45792434838379	19.38889636171429	19.34699060435479	19.47396982428509	19.47317671054539	19.36190477751649	19.27100125454329	19.39889467649049	19.55785645495089	19.52609300204149	19.54333527611719	19.42102332041849	19.401108176390306	19.522123620043903	19.336902708363706	19.624358029826503	19.450752749084906	19.444217909448103	19.280370605002005	19.438898897874704	19.565669340096605	19.496283999806305	19.282398270092603	19.377982305332004	19.56468841187995	19.393843001770648	19.26323499311955	19.44339696280395	19.677406432985148	19.55943946372685	19.33443341461145	19.255274872203447	19.610333215051348	19.442711496425147	19.23370780517125	19.44259654161295	19.43592803070353	19.583570596991823	19.381671443475025	19.478104517973325	19.525655964283125	19.321858086426325	19.301690884041623	19.417782064716324	19.420529649711025	19.528359763277425	19.332257692401424	19.493657917360725	19.452880519590696	19.439730019650696	19.248402863460296	19.3701964740368	19.510506234932198	19.348496061534696	19.327164563092296	19.53120732443969	19.578646173461195	19.3492922105286	19.5521721060816	19.512372060552995	19.49996418918193	19.494836927563533	19.327608856105236	19.542264292580036	19.609321461763034	19.456243910266235	19.38273633735413	19.420706055588035	19.447297772050437	19.459024466521733	19.249073888187635	19.33198845419973
Lysophospholipid acyltransferase 7													16.250075667544305	16.621903805943504	15.876846227546004	15.498776245318904	16.194830661243206	16.525599355045706	16.675031374030404	18.128423037779005	18.044441292259904	16.780159381912604	16.739335894618904	16.567075869776605			16.701598177127735			17.051419029536536							16.208434491079	16.5276550776271	17.3001915314921	14.7480126107237	16.4925074636939	17.2701983482505	17.2577496194136	16.4241738227891	16.6151600733241	17.3133255541546	17.4874987573042														16.96094973997196	17.577849716371958	16.860893855827555	16.423163687602457	16.456072252200656	16.509846418448557	16.749818828058558	15.981004188993856	16.389546769256256	16.807299916529356	16.895951197403257	16.290102242354358
Protein transport protein Sec31A	19.66645024394558	19.82597338514698	19.73313156483248	19.80572681346928	19.830657106840683	19.94059437733718	19.827331140673586	19.71835405749788	19.76956799965388	19.87150312009728	19.68349398108758	19.79568687940848	19.63779650050059	20.00132830528969	19.73109690119759	19.855868963309387	19.51209625534109	19.872788337341188	19.865789823489585	19.82209521888909	19.699763185127185	19.891248185489488	19.85483074632429	19.723768247691687	19.722359498556305	19.8949999206322	19.881591641028205	19.761342909706304	19.646906363224502	19.789548525868703	19.843937732892304	19.685365966079303	19.722905175489604	19.9146396605595	19.761159799391503	19.843713476562403	19.580222591464903	19.878743502293304	19.736234325303005	19.900534067989405	19.737171184225105	19.817358085891502	19.842914954835702	19.737750423639305	19.771417799251505	19.896669792975807	19.884555286762502	19.684898655358804	19.74201863681059	19.75757417975419	19.99262529930129	19.710096263161592	19.76155810821739	19.97522891208149	19.71161818104639	19.77588630993979	19.78642159118409	19.729633093897192	19.77933775504469	19.74647233955219	19.641590432416734	19.93644141447124	19.90249733568924	19.762536466223235	19.63152615646164	19.817424337454835	20.00466854896684	19.640421600281137	19.557448093965338	19.85633913078444	19.925503216705035	19.792073936571136
Mitogen-activated protein kinase 15	19.962065261710165	20.089451216372662	20.107306374773167	20.161780673736864	20.007920713981864	19.98873460780537	19.982088310412063	20.16364702674137	19.970420820369863		19.989467230566465	20.189935200307566													19.89440956491856	19.82184765608556	19.90014685276846	20.24436494894036	19.87196022692696	20.08604277911606	19.97644422952906	20.37089703376776	19.97474354072116	20.04745798129026	20.03300675380836	20.41615273709846	19.9613820524305	20.0943976164475	19.9493672517808	20.277657983424	20.0018214497364	20.0408105026088	19.9770831154459	20.2313964639035	19.9382302041811	20.0407948066709	19.9105210951865	20.2140117631553													20.009694205945983	20.098568961598986	19.900258747638283	20.314988885375385	20.104303044368283	19.96783830330049	19.889756717641685	20.126137386747786	19.986591470290985	19.995281118834185	19.945452678401484	20.298602784827384
Mitochondrial fission factor	19.261555626525546										16.677660177786642	19.385622377278743	18.555411906387423	17.96973317227152	18.568326437559826	18.37365651939742	18.77698221720012	18.43095283029342	18.04342005083082	18.50568175027832	18.75211844833652	18.41400213701302	18.58247255872142	17.875078195639023	18.36982986514878	18.24599931746298	18.68666812232778	18.131284707021383	18.55430391758298	18.13068642087738	18.47978555357718	18.52001288295218	19.008788452433283	18.13339807041098	18.36653055988788	18.22054835424608	18.8879470211584	18.517193106355197	18.824633982124496	18.150768863645595	18.010467802141697	18.1511067533758	18.728316806232694	17.6307049568005	18.375166699718896	18.5728055102677	18.91493440390889	18.083790318198997													18.58077808777856	18.19571094993666	18.29814363179136	18.44464823398276	18.53903831130946	18.36117312192916	18.05776854965376	18.69087548882216	18.50311807935196	18.37052532643086	18.47054951534346	18.33550692759866
Diphthine synthase					17.703627902614258					17.37679408851446			19.22644640129512	16.079532504303018	16.277692824211517	15.850182693119216	19.861657377633914		18.081942913509412	17.636240340788415	16.657766272907015	17.487341062293517	17.407671669034716	17.526333060386914			17.148669466290016					16.877463317256918				17.869976543761815	16.755957764050507	17.40541323381661	17.843246053293406	17.70828075762261	17.753095511484005	17.77010480998881	17.97246457597361	17.916050167937406	16.781762843145707	16.81011170040771		17.12998531850461													17.887125631389896	17.516342283073396	17.376391704418396	16.977501860721997	17.591288372968297	17.490419643525197	17.878983461074096	17.309452329048195	17.827980228863897	17.545701118518696	17.711707225955994	16.255664420418096
Ubiquinol-cytochrome-c reductase complex assembly factor 1		17.65453442410555						17.897682703500948			17.484360891504252		17.91847321174212	17.72409354887132	17.94390204644162	17.20854860120142	17.80842792619992	17.52349205185052	17.84330129357752	17.53433326057742	17.80783645866762	17.73319897623802	18.11820048400482	17.68153359808812	17.890053639771963		17.949621734335864		17.901264791077367	17.839045416607064	18.302791624324065	17.324626065813668	18.116721298456163	17.254323680349167	17.518405678677063	17.552610747548165	17.789008173197015	17.723985870469114	17.669198912175414	17.620138870017616	17.831394176272315	17.650412791985417	17.592725437198617	17.702685210367417	18.017899539699915	17.664980402686815	17.917420961686915	17.665491111703915													17.87462989088165	18.04021325314395	18.05915770921235	17.44674729441065	18.04135137687415	17.216526099366547	17.75922911049685	17.47021893109755	17.945369117672847	17.43563840039245	17.77080021830535	17.785460055606148
Acyl-protein thioesterase 2	19.485154758257742	19.553729732174244	19.692396038032445	19.622122366998045	19.632532756986944	19.68955813642625	19.133172347083747	19.783052510150945	19.72336376315905	20.036509056665647	19.448451606687343	19.978929789946847	19.681002586092006	19.403405463411207	19.707891903717503	19.870721684095408	19.422294292303405	19.453020340144608	19.676100333911705	19.574498640645302	20.088164783939103	19.85573881301961	19.55414349611521	19.49199052517421	19.680108952758147	19.757782519613748	19.31460242506805	19.467150382870347	19.25404607158275	19.936226670917748	19.586272155450047	19.98433142074195	19.599979210410847	19.61909288075545	19.41948476742925	20.15989540497095	19.42666134781301	19.623579935724106	19.789958329221705	19.83732063739981	19.470426758535105	19.818363825400105	19.759285408582905	19.733541689940303	19.397949338919307	19.459434416317304	19.433404050492307	20.029047124223307													19.64967965493399	19.70302395343159	19.65369859937499	19.744900160918995	19.79356898778989	19.530668590038395	19.78445961933469	19.82993799068479	19.056401425260795	19.80632521818109	19.63134644180869	19.59496222081139
Ras-related protein Rab-5C	18.983077616408536	19.19722596868313	19.114987426289435	18.83534099421804	19.06992876609453	19.13339598757033	19.06662280511064	18.976169432477235	18.92988313720653	19.03296956543204	19.147913353313932	19.07451523419184	19.0941908594638	19.18866654245389	18.664291678389795	18.444804585529194	18.995038376884292	19.2459739468834	19.2108318942734	19.0386537167842	19.1424080684858	19.19153199622109	19.271755742939497	19.073882878687897	18.750938188434677	18.996888349739077	18.982258820767672	19.052959225639672	18.766383594516277	19.13829728127677	19.11051642081537	19.258721707910475	18.980795250445272	19.182105668336472	19.288318730616474	19.053847048498078	18.975029616640807	19.103107456808907	19.089004895024107	19.02936354522101	18.93442484591881	19.092447536826302	19.38052449425301	18.97945464360651	18.85403271627261	19.261164729687508	18.866584487411707	18.99689131932501	18.809945838732663	19.18651668324797	19.059153676006765	18.895035676675565	18.932451518375068	19.003402138671067	19.095555552305665	19.002083309565865	18.985017189632263	19.356034151835267	19.10374720589237	19.133087346055767	19.04728226894182	19.152660256140425	19.10275442407502	18.77579802921692	18.86906071276452	19.10411638524742	19.26892039562782	19.12521997789652	18.968970994281023	18.87251064284272	19.24626954432782	19.028466655634222
STE20-like serine/threonine-protein kinase	18.404148268886427			18.295217716688327	18.416304988759325	18.138248489040222	18.55443357949453		18.282218401241128	18.05081469931393	18.391309490075827		18.490968026457345	18.172581882860342		18.538375827832247	18.15746492376074	18.276772810324744	18.304990177253444	18.391285890945447		17.72406959221704		18.633729582389748	18.19969136118924				17.748367727999735	18.401398003647635		18.580651680265436	18.574872585985037			18.419834014190435	18.131640816684804	18.261615998779902	18.585911863239403	18.243092149656004	18.278292274124304	18.426506464548805	18.319204758329604	18.0401839724284	18.584065086713203	18.121076089505102	18.826378019438803	17.979357974473803													18.75823203826079	18.26609658272909	18.20495492304719	18.40361352529779	18.44733822040779	18.20242758230489	18.15445992405699	18.28116356178919	18.38131094271269	18.27688258765829	18.07973905150599	18.34110652815149
Spectrin beta chain, non-erythrocytic 1	20.38569763995437	20.43078503587727	20.47026515531267	20.37679224267947	20.36263823940007	20.35203043944027	20.41762908812297	20.36228494266587	20.33595104120577	20.39720988104467	20.50450571437077	20.40524214608737	20.378735576148117	20.36922917319001	20.43848671131091	20.30302917065521	20.379264998495312	20.39784437812991	20.49368239973521	20.364449025491517	20.340287396815917	20.40857427959941	20.499511325624717	20.42793713096531	20.39516093082092	20.41691711561542	20.49225251818332	20.33141739124312	20.42389827985822	20.39549215269572	20.43269575604862	20.33847446206192	20.34847888027252	20.37833501124232	20.46115222981002	20.38675683830942	20.325339496741712	20.358491501467316	20.415073433809614	20.336217606367317	20.360933617531213	20.42156907160221	20.518931020217213	20.42181937337221	20.374525993280717	20.42424436495301	20.485294433120117	20.358591653698912	20.412740487491767	20.442767021974465	20.489919020138064	20.38504332979877	20.382336775953767	20.379708520289867	20.441386418904365	20.362267695417867	20.354884364799467	20.35746466290237	20.469179255276465	20.323334013214367	20.36770649282181	20.42919024755621	20.502398736236717	20.34413214961571	20.36762293663772	20.37184281402471	20.499527347313013	20.368250645529912	20.33807430322361	20.358652383581514	20.475367311629316	20.37826619799132
Alpha-aminoadipic semialdehyde dehydrogenase	18.20178779531654			18.41473702136534	18.53365176184164			18.029468361795843	18.06703340514724			18.06648818847904	18.778788617969813	16.32423053278071	17.15839867549841	18.658376010248716	17.823014957632413		19.69224394428091	19.044439919180213	18.57558272802391	15.650807802218612	18.039764635062312	18.800426906303013				17.913951735791613				18.349429204552614				18.51148729079761	18.83632491413339		17.111289578622088	18.032589950926088	17.856848400015387	20.542708449245687	17.80206223065519	17.981970434360086	17.97789630173589		16.641485912706987	17.77197265890719													17.97538611017354	18.081255274254943	17.25288018401854	18.318280873671043	18.32389410097694	17.82297315006884	17.89302239155734	18.01181811568984	17.202984118248843	19.52358017877734	18.162021646012143	17.968904483640642
Ran-specific GTPase-activating protein	21.38197117109018	21.20962554915018	21.21369274224958	21.26857280054338	21.31461377515748	21.14607839754838	21.22206889977668	21.31490994717838	21.23006516695638	21.16246546065868	21.21441829910898	21.15902910678168	21.293873076884665	21.36224620800416	21.207763925903464	21.251311466164065	21.309079001009565	21.167282175595265	21.204204887902563	21.191617495435363	21.224131703376464	21.255951258502563	21.271482535136464	21.09856758228536	21.1543907661336	21.224908630596	21.3062002945519	21.220935512852897	21.1513053683352	21.1662789911798	21.2531445702633	21.4430487583261	21.2125564753308	21.1923282276151	21.3039359615054	21.2084777595098	21.1482378025665	21.1782866528762	21.284123606814894	21.420235997774498	21.1920152486486	21.1240047236118	21.3888748222264	21.289441903836497	21.168785507983497	21.074805256147297	21.355227551556094	21.2134722421576	21.33198456168178	20.90221784193178	21.06835023101038	21.28315079636328	21.36637105917928	21.11565072533098	21.26925322230658	21.19523204669188	21.39315349843308	21.22066632376828	21.358572897868974	21.33290811163368	21.22888023737728	21.20321602479278	21.26960090795498	21.17632900992758	21.25774754662138	21.13961696746868	21.41718692630988	21.26234202466128	21.22124959535228	21.29798303410578	21.08259588196408	21.28076315966398
Cytochrome c oxidase copper chaperone	20.378212345990573	20.39088894948297	20.718648801631076	20.695735908428876	20.78219195431717	20.54116306937337	20.700217261949277	20.623710665457374	20.732548301144277	20.486383940963773	20.672386343652573	21.088620658860076	20.92899238163072	20.787974784030823	20.488290238290823	20.965332212700023	20.062641737763723	20.541724062155023	20.774769189913524	20.590896523296426	20.498366492910822	20.65300476001602	20.596632300759524	20.92208351778392	20.75101815536032	20.55243130834701	20.701060356927016	20.70869926919372	20.78260481326281	20.513844406554817	20.654249136573217	20.70868972441152	20.63643867964372	20.58188473704492	20.674638288968417	20.54514932496392	20.678505503028717	20.608397158186715	20.35844661714121	20.766328927339316	20.679645937835414	20.464484250682013	20.84398716693152	20.688002812229616	20.67269479578541	20.60815614665601	20.869988655742915	20.572070229692518	20.761786343602147	20.81038885023375	20.646468180733248	20.823919688767447	20.50957403703205	20.58490835039125	20.81004008208645	20.758488616162747	20.48475034007025	20.348084064794747	20.54803856373155	20.724261083645747	20.713497169236923	20.183038331749824	20.62852359835742	20.79305017737772	20.561836204974725	20.795137948938624	20.822939574709423	20.388762486835425	20.680874380604823	20.604525706161525	20.55262446275932	21.085898159545625
Chloride intracellular channel protein 2	20.275437735088147	19.85075998813575	20.121885416969747	20.04243079247845	20.396801311327547	19.794511189331047	20.126641418291747	19.97870444476875	20.342404105669747	20.084784038070847	20.135286971877942	19.93962960732975	20.359668209339077	19.90013522828217	20.127018332370174	19.95841688068837	20.369053934439872	19.876817411046574	20.18091518087387	19.88806506451437	20.411702519224374	19.799501066116573	20.274218381945676	19.94376481049837	20.33090836428256	19.86937365721156	20.18985072039096	19.99324743851546	20.21700993016586	19.875134381599263	20.170756786328862	19.975155798857763	20.489095483957662	19.830903836415963	20.12521402146276	20.02262660015076	20.29794626086533	19.82285505350823	20.14690196694023	20.091452888334832	20.32667151855693	19.87958262392203	20.23319754645573	19.97455949004143	20.26138360043433	19.73780985357333	20.26343495454383	20.05348126216323	20.552521754599294	19.772549443660694	20.373146155089096	19.91950667908329	20.424346743900696	19.932377581365195	20.170191584009597	19.847879037146598	20.30639385848709	19.871642732884396	20.023706457414693	19.895014991698798	20.29645024152689	19.943071426537596	20.040304453894795	19.939848632868998	20.469719193961893	19.939768779936	20.246392750845292	19.906228100383597	20.395873263362795	19.977916388791293	20.05796457034869	19.875739216881595
Endophilin-B1	19.30402725384413	19.469936042689024	19.507595069757425	19.499654779147622	19.250185717240026	19.445438524087425	19.379442115062528	19.26804577149153	19.486167906437025	19.308189093565925	19.460940687055626	19.582817486029725	19.59267696607753	19.60827276267453	19.453891682988832	19.36790268925653	19.44965738840453	19.399380903847632	19.43622996585473	19.47270355412103	19.16782568291913	19.27558671410213	19.35195654252623	19.38635559363513	19.329279771491287	19.351314501370087	19.465730276908182	19.35503326155229	19.459238361480782	19.377258455813084	19.393543197971287	19.43833794718189	19.466794206132384	19.632854414909183	19.455847652811684	19.237208398785885	19.38843954764357	19.561776507890272	19.358414673360272	19.429325478057677	19.17297994756797	19.458087600632076	19.551867068413973	19.343627584488672	19.27001802631837	19.504839489220878	19.387834779692074	19.535229743122173	19.372802243478183	19.327817402894684	19.31314379241389	19.606932248065984	19.147039994344585	19.429933006780484	19.327537819431384	19.42442600345429	19.344314160634383	19.478113200409584	19.450771032312083	19.73960954218849	19.278785727979205	19.518128224483405	19.576015081514505	19.49238745502121	19.378829316907904	19.502839981795	19.4333227639812	19.408983134020104	19.332580824546103	19.529507366699804	19.250214102938305	19.260846466521304
Proteasome subunit beta type-4	20.603148356477305	20.704577411272805	20.663819610444605	20.70757447298481	20.486641421394705	20.577028951713206	20.437534326714204	20.609369601388604	20.500103556829806	20.610194439858905	20.773516914859005	20.462374506889304	20.673368614758832	20.76389861084203	20.52569989612943	20.12358805779913	20.75308203280233	20.605170732424437	20.70312013863183	20.677794409611533	20.562668998638333	20.83275029625393	20.629489360229837	20.285252422705632	20.67642263302328	20.61130498291008	20.58063613548408	20.47659354919268	20.485502600896883	20.619272116927483	20.60759271745558	20.62243509045448	20.659474288254984	20.599795327571783	20.63590098268338	20.560953145972583	20.608122784180463	20.64769288574456	20.46230258572116	20.627980002523262	20.54506070016216	20.620053390355263	20.732601944519864	20.82707502393936	20.478490774480964	20.583162106694264	20.62216743208636	20.38117394041956	20.354623751728266	20.716950151517164	20.690472300839662	20.571169554414865	20.636656455590263	20.639386236148663	20.658920054897564	20.744283209289865	20.539461921394864	20.439242765465863	20.486168465667564	20.658548703872665	20.53299768810185	20.77031044802205	20.54823243942295	20.48586336380085	20.59876340411265	20.75606119380485	20.66333613972725	20.32999837779945	20.69543311441155	20.72756458097235	20.62127995551895	20.40604286513255
Migration and invasion enhancer 1			17.44160791112991								18.96174334116021	17.87171151684691	18.11920576376099	17.41050323472299	18.36508065663049	18.60231660823509	18.27409983856749	17.532995269917492	18.087261243486992	18.46290871105009	18.28658988874449	17.55855765734609	18.23397143889189	18.26757812263009					17.695763755615104	18.104833977641803			18.195380102638005			18.445275681044706	18.929065409182908	19.168973487401907	18.91086318096351	14.174720768883509	18.601785518829807	19.12786645364481	18.92746639470401	18.765317207015308	16.307654644553608	18.204100953311407	16.43432880605521	19.64892560943811													17.628699502250388	18.39064465963059	17.75300523861029	17.521053234931088	18.50826446639389	17.709976086464188	18.048566857726588	17.75505665255189	19.41473354264339	17.635508252380088	18.347476268760687	18.48808367164119
MAPK-interacting and spindle-stabilizing protein-like	20.22576858332793	20.15161863895313	20.26327458435044	20.33507125214824	20.220324360944435	20.108088636864537	20.04093774635264	20.279774801270737	20.151207434956536	20.232811508126336	20.00250726514353	20.44830158012364	20.078424835020467	20.187245372649063	20.064666652457465	20.356551569930065	20.095940397734765	20.212300994525567	20.076846245968262	20.373554676344067	20.218776315632464	20.230206321937967	20.183583035217666	20.381589975144266	20.160103370740316	20.15064498036681	20.28332418616231	20.35188359610901	20.18123655614831	20.24603852938251	20.16656795181261	20.357374787960712	20.24853893669871	20.06801424278921	20.041742755982312	20.20421649840931	20.16801165228089	20.198725170497188	20.09699310210779	20.418494193948188	20.21060445863099	20.18927757955039	20.117139560764688	20.369277010557088	20.156769312315788	20.15570364518169	20.00797237012229	20.370718336605087													20.2026740386457	20.2101233339036	20.1199447943917	20.3439321676174	20.1955436320671	20.1714852424763	20.0942705040015	20.3131753822306	20.1328034892707	20.181843864558	20.0894670876759	20.4044228557236
Epididymal secretory protein E1	18.469772539177978	18.906636891550576	18.632049563195174	19.402581972686978	18.39479110480708	18.34849592098968	18.67233454456768	18.86685192121248	18.46067665133558		18.467071937536176	19.061567107265574	18.69102601713429	18.75407051506109	18.65960063537269	18.994589302128592	18.68867201107239	18.657757071194293	18.52253253934049	19.05532712337819	18.615737727565893	18.315600726416893	18.378619468309196	18.89434841243479	17.74189293200435	18.49642887559695					20.381426250900752	18.78452885120825	17.84004868946475	18.39724938161715			18.63441180202793	18.72822289049924	18.516515137378637	19.26969867704113	17.672913465034533	18.662176384386733	18.615013161020038	19.111658985943333	18.56351091216644	18.623488427832434	18.64042325075853	19.189848455319837													18.50970640878585	18.269852262138144	18.351552952917142	19.495742124747544	18.495795951807743	18.128855171886645	18.782831413191342	19.458204834522345	18.175593423623344	18.796833616920942	18.363233074952845	19.399680313914946
Transmembrane emp24 domain-containing protein 10	20.17604575216982	20.24962501174312	20.65728913482482	19.67159276355142	20.12740519146982	20.28224775780672	20.48742418262052	19.811445682826815	20.12324181784312	20.30308648237232	20.40499798267852	20.04619663957622	20.047659605683965	20.104092931613767	19.840661894840064	19.812300713864666	20.153316549308567	20.470134696986367	20.444648730890663	19.963605367119765	20.053392272196565	20.604250248081364	20.821031090216664	20.025504298680765	20.03343706373706	20.42879040834096	20.52699450209936	19.98824369472166	19.999722437805055	20.41751513662476	20.42317554153726	19.74886807744596	19.91436378322626	20.47712805190576	20.45060670284176	19.93175299919736	20.219346881680977	20.30399636964617	20.533707470878475	19.737105948628376	20.060226906300677	20.23595242199537	20.63256937399268	20.073338798360176	20.10551739396937	20.212019644944075	20.475511348829475	19.751305840257377	20.06228092993205	20.199984392451853	20.73503609756965	19.82542374134765	20.10115798855185	20.39826984394285	20.464500109716152	19.710197673640053	20.13061448299265	20.16025420425945	20.39173971233805	20.161139222740957	20.238708437314724	20.412691268134527	20.568258300897423	19.98945026946473	20.042818833416423	20.439699533767925	20.488312012505222	19.286991959482425	20.260284923350326	20.393285833961624	20.465229372634624	19.754867654553227
