rowname	DDA_APT_D5_1	DDA_APT_D6_1	DDA_APT_F7_1	DDA_APT_M8_1	DDA_APT_D5_2	DDA_APT_D6_2	DDA_APT_F7_2	DDA_APT_M8_2	DDA_APT_D5_3	DDA_APT_D6_3	DDA_APT_F7_3	DDA_APT_M8_3	DIA_APT_D5_1	DIA_APT_D6_1	DIA_APT_F7_1	DIA_APT_M8_1	DIA_APT_D5_2	DIA_APT_D6_2	DIA_APT_F7_2	DIA_APT_M8_2	DIA_APT_D5_3	DIA_APT_D6_3	DIA_APT_F7_3	DIA_APT_M8_3	DDA_FDU_D5_1	DDA_FDU_D6_1	DDA_FDU_F7_1	DDA_FDU_M8_1	DDA_FDU_D5_2	DDA_FDU_D6_2	DDA_FDU_F7_2	DDA_FDU_M8_2	DDA_FDU_D5_3	DDA_FDU_D6_3	DDA_FDU_F7_3	DDA_FDU_M8_3	DIA_FDU_D5_1	DIA_FDU_D6_1	DIA_FDU_F7_1	DIA_FDU_M8_1	DIA_FDU_D5_2	DIA_FDU_D6_2	DIA_FDU_F7_2	DIA_FDU_M8_2	DIA_FDU_D5_3	DIA_FDU_D6_3	DIA_FDU_F7_3	DIA_FDU_M8_3	DDA_NVG_D5_1	DDA_NVG_D6_1	DDA_NVG_F7_1	DDA_NVG_M8_1	DDA_NVG_D5_2	DDA_NVG_D6_2	DDA_NVG_F7_2	DDA_NVG_M8_2	DDA_NVG_D5_3	DDA_NVG_D6_3	DDA_NVG_F7_3	DDA_NVG_M8_3	DIA_BGI_D5_1	DIA_BGI_D6_1	DIA_BGI_F7_1	DIA_BGI_M8_1	DIA_BGI_D5_2	DIA_BGI_D6_2	DIA_BGI_F7_2	DIA_BGI_M8_2	DIA_BGI_D5_3	DIA_BGI_D6_3	DIA_BGI_F7_3	DIA_BGI_M8_3
Regulator of nonsense transcripts 1	19.548651264904777	19.401683802409977	19.344036370364776	19.536442077698972	19.42965892724577	19.45282021239717	19.365709478580374	19.303720575407777	19.415021307399776	19.375604670338976	19.27425555216728	19.19408248873528	19.28569012953689	19.35328541607069	19.30423812762429	19.39440582841319	19.41953128239849	19.44217855963489	19.37058086526549	19.27357810851379	19.48940475940579	19.46882396296969	19.39803958725179	19.44193010056569	19.360835967402707	19.456252915620208	19.279999351477407	19.163049751256903	19.364578014647208	19.431246600336607	19.35375324519911	19.340107971143308	19.368485736151307	19.490563131012703	19.466920372261008	19.565893671142103	19.43875567242801	19.40914904851191	19.43954299673281	19.36195656757301	19.470619110500408	19.46882235616801	19.36005841842881	19.37184944829841	19.36585251485841	19.483110353131508	19.170785909969208	19.30118433105071	19.42338680887011	19.43113839922021	19.37748863167001	19.32313483943711	19.46196386239681	19.48828415022361	19.38501349867211	19.29692839214231	19.45952048670631	19.44682671071921	19.31237221331991	19.23562873427331	19.722519025200608	19.26057648711041	19.37877034345501	19.206052039267107	19.19762063456851	19.402144340557008	19.769789508077302	19.33061059975141	19.33874835621331	19.38412729513041	19.303175885512708	19.34755221280721
Complement decay-accelerating factor	18.739020813784187		18.514884102834287	18.79263797763649		18.40658414003039	19.014592228151887	18.54676100497969	18.38943300364769	18.152768563130387	19.343135493035188	18.760109400888787	18.879417312222508	18.24865086567401	19.391461783872103	19.168714331357908	19.028830349307206	15.96120990429291	18.33819900637671	19.59012877761591	18.908542606180408	18.675751575187608	18.62240848838511	19.139298250659007			19.01175712050595		18.389714590512952		18.96406689585635	18.803754173969157	18.42585285021915		18.93372708823105	18.094941523732253	18.67745902746889	18.469761758404797	19.383629430077196	19.61877921117309	18.58356193417299	18.950385759459	19.37414871918689	18.509306048888696	19.26228424942839	16.067056653876193	18.651453397041493	18.40478706195349													18.73981635376596	17.95130434560666	18.23778700452456	18.79440405929256	19.05917395816916	18.85045694594816	19.45976507498616	18.484379081730456	18.77857120825876	18.98552766701676	18.17661596220676	18.434811589625657
ATP-dependent Clp protease ATP-binding subunit clpX-like, mitochondrial	18.915343522242622	18.514466465771925	18.62479166060592	18.760147693613625	18.905804369883423	18.577518428968222	18.443333844466025	18.558348014416424	18.769347884071824	18.475163680420824	18.531853338035525	18.818070867430425	18.557753165328325	18.30697097767833	18.607256154048024	18.761202876866825	18.959303418607924	18.530429207991023	18.935240200372427	18.635791655441626	18.960152171001425	18.719515932097124	18.684586703082424	18.235987307411225	18.44497476122012	18.38971797723241	18.741140739972717		18.582083577886717		18.555812932793216	18.697143469454414	18.459542986958613	18.140513539993016	19.033471974174816	19.605415377870216	18.830719084026573	18.162299770916675	18.843628440356877	18.71322910929437	18.63197252110048	18.670862610615075	18.905044730214573	18.41336473113708	18.80091354680137	18.823171192431875	18.668156768217376	18.430827264814678													18.929455746336657	18.62977208916566	18.63662083983446	18.12698130094906	18.64925497731416	18.450087449156054	19.125544392065457	18.56041753679836	18.735403753993257	18.12230009839196	18.81373382501766	19.114617760904057
Moesin	22.017786732366183	21.689604533472085	21.722211367789885	22.241655201354884	22.047349439008183	21.740399789989183	21.873005303364483	22.09213104618009	21.979780975851984	21.719212870786283	21.742155121262183	22.017917536262885	21.860630444596737	21.71935102043204	21.77282078596973	22.02992170604233	21.90051369071613	21.83883564151053	21.84027486516144	22.09800485267024	21.977665871243136	21.84362473309604	21.84295354354304	22.15861276270753	21.966368460266818	21.861101964216616	21.807226729117115	22.019170585926812	21.793889814817614	21.81116513501912	21.76181434094352	22.138024333388618	21.92016486626021	21.83216263368972	21.75724211120072	22.21487894284192	21.907218170341	21.8029974598185	21.8101656103115	22.1506797112926	21.9540181166546	21.8779799100122	21.8085690033269	22.128868216355	21.9021404635143	21.844766262719503	21.6473173743191	22.0484896190232	21.839250071525434	21.79393689778613	21.868510701424533	22.050173483365533	21.891133775681133	21.86204212679993	21.79923772365133	22.163099829966438	22.01487079600353	21.78099754486813	21.77749573775053	22.042461228865832	22.251026008441134	21.722434420684333	21.663213045817432	21.971032384722037	21.72580098902033	21.802546874312632	22.111062013038836	22.14708370202053	21.873191710372232	21.719919493551437	21.787912321302432	22.10798695440513
Stromal membrane-associated protein 1				17.973736372916687	18.192849504523288	17.700233372260186	18.526549300358987	18.244365911678187	18.082284527783187	17.663447273289187	17.937374747982386	18.340815275352185	17.966725893944542		18.80551156000224	17.55844807057804	17.878678234096242			17.75247711633414	17.678734282337743	18.37485047658304	18.34749163178234				17.44434340295965	18.52854810776445		18.29388487295545		18.31251521949595			18.24374028878845	18.26524592857845	15.541034545838466	18.544896596047263	18.789069971072166	18.050528012914867	18.324292435769465	18.25428773393557	18.40820617419817	18.05284618965197	17.46678824775497	18.865279274179464	18.47987105602277	18.131452511782868													19.376419245603653	16.983984484082054		18.005958096786852	18.923529574332957	17.80332327896595	18.81862998274435	18.130168651819957	17.099012508639852		17.479160829136852	17.961090475173854
Inorganic pyrophosphatase	21.53643666937329	21.337566264914997	21.35273895473969	21.533674622734797	21.487492968973893	21.216503714466693	21.324446905018693	21.26559112905609	21.37425227798949	21.231667228589693	21.300656146483597	21.32995922183049	21.276031129390443	21.213158562482445	21.343057677747744	21.38426532450404	21.382061414608746	21.269628829035543	21.366966659342644	21.39198954534894	21.485450432458343	21.331180469626343	21.33264618325944	21.514549876367344	21.400967621868645	21.280851597288745	21.288016962355343	21.254703460054746	21.240126852470347	21.25550581303245	21.339157489303744	21.439894725827344	21.452724855874447	21.445598857585644	21.310442265270847	21.582995603239542	21.376740738858512	21.15393320328691	21.40318896581161	21.41162172168391	21.44222758401371	21.31370570459861	21.45088022953821	21.418529876811316	21.41399619668131	21.21808384746771	21.248497962050312	21.43958007336961	21.509892286828443	21.234706431119744	21.263410029566444	21.320583168585443	21.421671731338144	21.348734751549944	21.37454320402965	21.399558839531245	21.445297996322545	21.288815796550544	21.326367384125945	21.357404484623743	21.75951395400846	21.18102085925636	21.30327675518406	21.25884380123116	21.25301944498636	21.229717373115665	21.808128798452262	21.380309947192863	21.27219361430416	21.188807247743465	21.33119014434866	21.32496416434786
Mortality factor 4-like protein 1	18.109607453884998	18.254765977723597		17.632090054612494	18.198601385053	18.3334021778842	17.995632399774294	19.058052833453797	17.865760889894595	18.232550139681397	17.883830949411596	17.766837872060794	17.1263618204631	17.143207023047697	19.1498616173083	17.0674283303436	20.6133440385767	17.2942045768026	17.515309532664098	17.7405161800328	19.147673381601894	19.4387676793707	17.2167397054325	17.888117303775697													18.3635795305486	16.0558700571914	17.3249088184944	18.2714762152526	18.5099436666101	18.2322610455078	18.3873606142212	18.5170152737508	18.8091274977307	18.4677080792728	18.7993754808668	17.602904909971													18.569353078489723	18.130457517708624	17.995792346222224	18.468065460563626	17.763090165192523	18.027782524120425	18.038419201294325	18.210184310294824	18.146724156239923	17.805907956284823	17.927407464755323	18.258347008252624
Actin-related protein 2	20.90834053664414	20.81884060247874	20.83028697512934	21.09513324155894	20.96596515145504	21.00765674701604	20.88568027180434	20.95185969985644	20.78373481259104	20.83912914411084	20.78670557364674	20.89105188812314	20.73936010414762	20.919468009194123	20.744854016199724	20.984110726299424	20.882654055267626	20.960881797544523	20.86702513782812	20.938578108776124	20.842887150326224	21.00871786018662	20.877255458358324	20.998592220286323	20.720282004355788	20.98591220619269	20.91242531375879	20.94774074254969	20.58488390706939	20.82700596628079	20.89263542356649	20.92202034698379	20.83787718742209	21.02203817484159	20.88438104391089	21.227182327483188	20.72548908689969	20.87922980605899	20.87732355951409	21.03107309801329	20.971067876642792	20.96438928095889	20.93066385395839	20.77500936478669	20.77132664500169	21.04540529206229	20.71729784895699	21.07610893156129	20.64909246735674	20.94091169450174	20.88121870561254	20.89757863040454	20.79789003824714	21.04552703412624	20.96250842471224	20.94538767946004	20.90191901466814	20.92649187332854	20.86402189132854	20.95183719066904	21.15143896136422	20.83930787262242	20.82085269462292	20.77143128208782	20.62949684123992	20.94691380431982	21.271440162691523	20.97580474626012	20.70900835261672	20.84913248951892	20.88295887397822	20.91659856309272
Syntaxin-6	18.17063934482934	17.39686046162474	18.50533475720824	18.67511543431224	17.86896742460524	18.17856277466184	18.26266722932534	18.17617014784544	18.00680004349394		17.58749649253424	18.55437975938924	18.00294744186203	17.87713017390163	18.06912761040503	18.227818962958928	17.58736421258723	18.024678727162428	18.17292834433863	18.488694834115527	18.34229517238363	17.82354711184473	18.252956366680728	18.37194767143953		17.842045528378137				18.05950389013264			17.974506497392436	18.29378799764724		19.04760459463184	18.045812042005466	18.327882567252463	18.05110219903306	18.27844199720776	18.307894887116163	18.432743478528863	17.92471644222536	17.921852204609962	17.79238370238056	18.084216118049863	18.20084206081396	17.873548930456163													18.64892540994673	17.837211500096835	17.799016956657134	17.171168665472337	18.60806059562584	18.81474936764863		18.186770341640035	17.64439109539603	18.77932567824593	17.996994764899632	17.607491399971536
Eukaryotic translation initiation factor 3 subunit A	20.298714873040662	20.074424642563063	20.102654418126463	20.324189231704167	20.278700751753167	20.040244797060268	20.123530736235267	20.16839500995607	20.183479915139667	20.072655858287767	20.063140159519268	20.172802963201768	20.083063234235414	20.124522607501017	20.102585811397617	20.263779074473412	20.20415199593961	20.118603695484914	20.10087706021772	20.170188474001915	20.256959083918915	20.20235970188832	20.096818438784315	20.179024178744417	20.188772063684937	20.093603105843933	20.14521627254053	20.12828303331863	20.10715744356473	20.07274300949573	20.08585534930744	20.20861348454073	20.11936703696373	20.107136081201432	20.181379284322936	20.464807191803036	20.124011103492933	20.04590271700853	20.14701267826493	20.277796227910333	20.20557706307333	20.131261122402037	20.24856669834093	20.232168946164037	20.146518954317635	20.17093965683703	19.973140603492133	20.20003758528373	20.216191653813915	20.182994618407317	20.14174125355041	20.157451417518217	20.22715725576081	20.15865271710361	20.08038236609752	20.307057622867617	20.235038300213617	20.037086906429217	20.11489999136641	20.04427925345892	20.451627391541837	19.978569055140436	20.102855001040734	20.130547502420832	19.958634198702036	20.092674816388836	20.563909726942036	20.254798186042635	20.03599560856233	20.01830133981113	20.126211279444835	20.188809250549838
Ubiquitin-like protein ISG15	21.70659123660773	21.83796623150113	21.83903052185113	22.21301673758963	21.52185822526793	21.80781546365293	21.70605064202823	22.07128084533453	21.47383004708003	21.83113553164853	21.74413075646643	22.07963189451693	21.306987717204013	21.840957775714116	21.704676878469616	22.193159451928416	21.534050727249014	21.693727250924518	21.775467958366114	22.16217572518772	21.542628491618714	22.003933632866318	21.788287033119914	22.28628549089721	21.367914823445464	21.869273631717363	21.575901852657164	21.977254022071463	21.317158361561763	21.885336320040363	21.751358024318364	22.15905447300476	21.54895649754746	21.985335535664664	21.886473390108264	22.508321201408965	21.520795266400864	21.84379891250636	21.81081860823076	22.090036658784964	21.584151748384464	21.90679138604766	21.803938434083364	22.14479704815456	21.498751927784664	21.923994926275363	21.614283241574363	22.090179975318662	21.47631546174533	21.91523154168783	21.93496559832743	22.19909885226703	21.44522073925653	21.72784334576053	21.67548545299013	22.09431685314733	21.52731076910333	21.96483662764353	21.67662756413343	22.19508532748353	21.87759371748109	21.64705809492809	21.771215013251798	22.154147918287197	21.297942442062197	21.951384926162092	22.168789753272897	22.158214184023297	21.330923222144097	21.7310604927746	21.68944164858129	22.054566720576496
Mediator of RNA polymerase II transcription subunit 30	18.72977966763665	18.27266814559975	18.308949212706548										18.81014505674132	17.695081117584515	17.997727533161015	17.975691446394016	18.67777176452101	18.91645859334172	17.598742067847617	19.137113467464417	18.017880292205216	18.854045667940014		18.85089966819401													18.20371718025	18.0829451647171	18.0402909548499	18.4373197602131	19.3308711383488	18.2987002011678		18.3945843778042	18.176616175142	18.1928244023618	19.1053224891171	18.0627565055038													18.834173152414927	18.131378754220627	18.420661942955125	18.102891699939427	18.621876639429924	17.673716117747425	18.729736951297728	18.261461884488725	18.174505414571925	18.270910148276126	18.515769382050127	19.06850211395193
Guanine nucleotide-binding protein subunit beta-like protein 1													18.37770912448574	18.39877780622564	18.12274967100094	18.45995891891284	18.56820563476544	18.77244079186044	18.28023355010574	17.99560096782714	18.66020488795434	18.55460855594054	18.459170925363946	18.33261325993534					18.508901044126983	18.329694205095585							18.1292667749181	17.7009066920305	18.642721949454	18.3784065412143	18.2093189486485	18.5635809595767	18.4863971196847	19.1987717149766	19.0507331856865	18.3032994030413	18.0741288780514	18.2447419270954													19.02912439940906	18.35217772580296	18.10864105981426	18.16804975105796	18.51204922661646	18.65087719060746	18.53878041201466	18.62507151219836	18.44221059956926	18.20951934320636	18.08823738356846	18.25753549051216
Rab3 GTPase-activating protein non-catalytic subunit	18.962457655993184	18.846476340088586	18.91608644915308	19.15375544571038	18.963171178714983	18.926401589439784	18.81153435793028	19.096268600871383	18.919668603304384	18.82902314860428	18.768233231368782	19.076813674852584	18.75730003530101	19.00553200556272	18.80485920594612	19.149089955442715	18.89570592172932	18.75370504664881	18.947374278875515	19.112074729786816	18.838039414183115	18.81793014174132	18.79884429531172	19.38943524550261	18.587458216922617	18.95025399121172	18.80114582281932	19.15471884866522	18.77534635046432	18.74186526825372	18.878334790154614	19.09029981278112	18.96200160266712	19.005647523180016	18.816132175966217	19.50668587294592	18.850084452422	18.8208096609841	18.7126926645277	19.2719987200864	18.8244536180135	18.9530856625894	18.7847647027113	19.3458378353371	18.8034319424046	18.950850206202706	18.715583476410306	19.2362973343424	19.0126337668968	18.6895227584933	18.9098878880836	19.1296724606518	18.8711758019809	18.7684380083895	19.0353735272357	19.215396184125098	18.7971987496325	18.9413390646484	18.8225370845431	19.0767149813506	19.300892891625782	18.794580638365783	18.725446045407484	18.978061492129584	18.59310764498369	18.876000795316383	19.114343629400583	19.263458224716885	18.790945947478683	18.815178380257283	18.89738057893489	19.120494007414585
Aladin	19.65241063031094	18.853338269978337	18.700794779752137	19.110032250464936	19.90870449199784	18.412539454570737	19.35957983806064	19.41377893532274	19.861032705853138	19.659065540781736	19.067591478171536	19.84473626284444	19.413996288530782	19.169822194826786	19.071517364449385	19.29980950730149	19.561359385864183	19.432451066127687	19.281579165384382	19.370925716078485	19.709284135766087	19.10173528120669	19.135553757745285	19.295570774827887	19.44245750293488	19.238444087586977		19.413084164029684	19.069710067137883	19.183219031634778		19.62240399317718	19.390369044653184	19.32173803740888	19.25535407393798	19.65145386446818	19.446201790348752	19.103414577627756	19.20136769672215	19.37103536611995	19.466981166690356	19.25662043946445	19.51715311106205	19.34379386932305	19.54399367275025	19.31798018665185	19.14198289398875	19.13307986735985	19.40896441855539	19.21312508522559	19.31825886921929	19.53929002246749	19.51209470435709	19.44496429677349	19.32850743615259	19.17937589036959	19.59161238814899		18.84928871935519		19.953630346304053	19.169567776524158	19.185475424025157	18.72457650563335	19.573196096573653	19.544516569189152	19.593790390522454	18.931715088459956	19.540168386094454	19.428416106791158	19.342461723733354	18.856090224258853
Transmembrane protein 70, mitochondrial	18.584566110423232	18.48761333779993	18.476555520708533	18.648259878434036	18.64806372519833	18.91136676340073	18.42748963156313	18.456316076287436	18.414791474895832	18.668569761578635	18.17253643008293	18.27493060410613	18.33055925561855	18.56234600338635	18.30592466206635	18.52197045983995	18.51568236846065	18.60802549582485	18.76967030170015	18.793615432004948	18.61400923679955	18.612267565843048	17.90468034501575	18.632308187919048	18.69753310149352	18.50317953093732	18.41115927797772	18.475541014697917	18.47988534632032	18.51626922420161	18.38829541686061	18.409900908285717	18.660522114503816	18.507453465405515	18.30991925478352	18.81140065901132	18.646794945409	18.623188240034	18.4488876159784	18.4119561317991	18.6890596025933	18.5802073071719	18.4258837084455	18.4243218408257	18.6340028261044	18.5285027864925	18.2980317554583	18.4602225541663													18.993515656761403	18.734118352664503	18.2216298987801	18.343208502753903	18.359593911343	18.466170970598498	19.0107061179804	18.2628807294796	18.440767406606	18.3887726071176	18.507889225166306	18.4418059352277
Acyl-CoA-binding protein	21.5858611466659	21.5930411041555	21.4565110156557	22.0233967013232	21.5078539505473	21.6012686520086	21.507413791174	21.8203965634926	21.469398759543	21.531230389214	21.4168687210375	21.7657337748839	21.428706044011868	21.61443507836997	21.545374603962667	21.84863511471987	21.416158155202567	21.399980608670667	21.708335962471068	21.81286084730617	21.491994914331368	21.56170451785097	21.544117525194267	21.906671197609967	21.532333027056616	21.64145184222172	21.783749311915816	21.972819882445418	21.22672713183952	21.72461806436992	21.366726590158017	21.504171157002915	21.39347809375672	21.485251994187315	21.585098980136017	22.06254849461192	21.45514654541465	21.67195022938055	21.417646157750948	21.81392483338205	21.35580026062755	21.71082583486665	21.48086312019985	21.86192432084285	21.35969078730355	21.73640202084975	21.45166247740085	21.96313798168195	21.52534439902655	21.61082589311345	21.63269762117245	21.82545588114525	21.67819410846315	21.60485848685895	21.58498066489065	21.80469414630365	21.32466300028185	21.49310200862905	21.548404392872552	21.645753966943552	21.782733976737216	21.357148553982515	21.518093428071616	21.714298876049018	21.23223879285812	21.60293750539052	21.95828743040152	21.84894208428332	21.36009245497932	21.553714726765214	21.57654964427212	21.773937095911016
NADH dehydrogenase [ubiquinone] iron-sulfur protein 2, mitochondrial	19.63255387482481	19.575502200961417	19.78761908535612	19.58093833533861	19.663066559450115	19.50728422501632	19.747090432890417	19.411153302428115	19.576094978564115	19.54301541412752	19.593931103174416	19.287509741214915	19.439621729899216	19.35096324194992	19.57738943276092	19.63261173646921	19.52731779051281	19.528210735679416	19.746609467036816	19.653463142860318	19.543117876912515	19.64942430896912	19.692472440514816	19.56455734978121	19.490983682340733	19.286874885976637	19.667118234959734	19.388153404346635	19.605872490771635	19.497013578305733	19.59432867180613	19.412090770436837	19.581908595699336	19.452338062622932	19.74738549133093	20.181691384749435	19.5521121536685	19.408603687420403	19.726999183708102	19.5515642876489	19.627585962811	19.5003190054382	19.7087998798928	19.4567165860437	19.5925103769714	19.6192028365383	19.5334983002878	19.627846992917306	19.55274179084952	19.33762713649512	19.75598145245932	19.48379687092332	19.62985146247172	19.86988286327132	19.71253211533382	19.486194847879617	19.658773322391816	19.526128622890617	19.53811473924912	19.354134029131416	19.92765864184341	19.50482079611181	19.534942072923016	19.18477459647232	19.340221220819217	19.60858531455072	20.13531105147612	19.398585342297118	19.589545275026115	19.62599751342692	19.570901458207416	19.48441597019232
Signal peptidase complex subunit 3	19.36140329217877	19.470011166260974	19.511323992744774	19.44848122098057	19.414007897494976	19.446838170598475	19.50263984939728	19.16284791011948	19.385710199258572	19.48955124626048	19.492456393019875	19.00156328248537	19.30192756954008	19.55154079540408	19.37499639145368	18.73101715843378	19.28761932386388	19.50575790651748	19.67818104732838	19.29842352551948	19.27743259549618	19.682566148526774	19.68099809874508	19.316374059969977	19.08746010479223	19.476481357674423	19.53986542284713	19.174555911697325	19.306697451767725	19.52083278593613	19.528714832063727	19.155576183021523	19.317214587244827	19.589293424763326	19.53860294688903	19.451539612102223	19.25355849843816	19.604349973688457	19.46644494749046	19.281180351775063	19.189159294887062	19.72726336771476	19.57581041626816	19.220679298260457	19.056384995035454	19.53278707564016	19.53025270158756	19.248963700013263	19.167281923666536	19.64656126824584	19.67967250578233	19.06874924026684	19.397652167616734	19.532690522254235	19.52821912404104	19.153621165133035	19.238882132428834	19.59068906611784		19.223949547367532	19.661535641488825	19.577551146650528	19.605359104267126	19.245851738623227	19.219731183058528	19.689422315997728	20.110271326593928	18.487382473503526	19.14345552465433	19.530011625258226	19.10410839369833	19.31215414700493
Programmed cell death protein 5	20.23884876336838	19.885401708049883	20.06205127589158	19.98157282156518	20.235481890460186	20.03438490335998	20.13325829462188	20.042161222281283	20.15243394498518	20.07044917259198	19.98602748187278	20.042322783418783	19.921282485826097	20.065672726551497	20.0745663149158	20.06290538285	20.0094391047315	20.055222552737696	20.191054521922897	20.0382473198078	20.1180924365509	20.103640540976095	20.1211503285358	20.1031205470604	20.112108978524763	20.048189138235863	20.165129537942963	20.011025011777264	19.955786358505165	19.960801481469563	20.102226803899264	20.145813162214463	20.04261041270517	19.913406129133666	20.13878425888677	20.268512989172063	20.12034396033823	19.95542762731373	20.124538140007232	20.06508513346863	20.09336286843503	20.19650071729183	20.18488966141413	20.02624276012133	20.02184481627503	20.02301385713203	20.01826345068403	20.03488126998533	19.815986583132464	20.077105967865965	19.96698780457837	19.935426213788364	20.330386133284865	19.756585226775066	20.035435051654463	19.947924547437264	20.245175772066865	20.182380219428264	20.184573769745363	20.386426972709163	20.493207525892267	19.935203524060064	20.107614983686464	19.914591008232165	19.907471556542465	19.992891274279167	20.526613734010464	19.992931530610964	20.008437520627567	19.955099393079863	20.118485783119866	19.91184642832517
Pleckstrin homology domain-containing family F member 2		17.451369928331303		17.381250603658803									17.973906011369493	17.035394784823893	16.916202045480095	16.941060878844393	17.299628828592592	17.580378933705493	17.440844684552292		17.604227928752795	17.656763195694193	17.321083723140593		17.78389148135234	18.392113168592147	16.206816973030847		16.580743392621343				17.694112312899442		17.80419641392794		18.27080322363282	17.19480724593712	17.79573789489282	17.12795389585952	18.17675195101012	18.00367374327162	17.59781799792852	17.28341328511242	15.086025392357818	17.72917596472292	17.58897031123702	17.03504837527632													17.82323295710984	17.50485819445844	17.48921890069124	17.31768400168644	17.472602140061042	17.36519672149924	17.99461155001194	16.64208448329494	17.66198162658054	17.53096067729124	17.49764616092544	16.590101867628242
Secernin-1	19.74024744933393	19.33482351743073	19.302341128929037	19.665173552770835	19.496461040061533	19.22841711486103	19.47975773622573	19.48659281140633	19.488882854022734	19.26773605687143	19.40168453635633	19.35171056427293	19.479961859117232	19.139457423103632	19.390974511911036	19.51088602338333	19.55218081058383	19.332648813154837	19.454933917317632	19.538954375969933	19.58193689200723	19.27746438497263	19.452564352157133	19.531864998863533	19.549152271322114	19.340225587119217	19.58789606604101	19.39449557423401	19.30874249118812	19.04609855109972	19.38953469847732	19.586094734075115	19.403940587422817	19.452657844613817	19.442958083089216	19.742031873860416	19.58506764507805	19.123357535941352	19.439605448383556	19.53776029536365	19.61345771082745	19.30669177206785	19.45296261854705	19.508921100393053	19.58035046735335	19.24097214370485	19.35860814125165	19.496073483630152	19.52910538862117	19.028524226078567	19.758403540398167	19.632243722437668	19.578268585753268	19.21534825822667	19.46848978568977	19.587627209954668	19.509645795443166	19.15867616927707	19.255687078586867	19.52180860207497	19.9959706647177	18.8893323495582	19.4056284015791	19.3703286950576	19.356024382182905	19.2581546734312	19.7482830341688	19.5830420133663	19.4775762139324	19.1730500005087	19.397077813939	19.5893601201008
Golgi phosphoprotein 3	17.736999125157975	18.16354929949268		18.214661745701772		18.229921638421377			18.14256942813968	18.358732148312576	17.992865757024976		18.656117244924356	18.629871871399352	18.324194649472552	18.33193289746935	18.16324918387615	18.53265466759345		18.53773477718645	17.44439530928085	18.635378777249752	15.710941828244952	18.483244689403552				18.16166653826321		18.77201955080972	17.53618712579331						17.880934444348423	18.262787954100624	18.20346774868982	18.204291282521226	17.79827672369032	18.38548808225852	17.826403097249724	18.308763132296423	17.95370559420182	18.33361704742112	17.911563910116122	18.21849094287352													18.116635452701736	18.323452193273734	17.58218740791124	18.08122095172454	17.74788561646274	18.498011533498538	18.55240354156004	18.66831267282574	17.91252303282984	18.328288747075536	17.324935556505636	18.15193325339884
Opioid growth factor receptor	17.570226240716355	17.201734572006057	17.451808474732655	17.984909973722857	17.599074855710455		17.387637551227858	17.757879761061556	17.449299777209358	17.358443282847958	17.679497952714257	17.921642620025256	17.672309451797513	17.167786379787312	17.498842492929512	17.60258492299491	17.145880992622914	17.47172679256031	17.55649728495161	18.03025443381611	17.71763197114281	17.455041468218813	17.64210038150491	17.929338088101613	17.570657805666592	17.523778962916893	17.520836546665294	17.665004761148094	17.421361723410392	17.568229129893492	17.516744731062094	17.863492437839092	17.559384277894193	17.584765146663592	17.373093154901895	17.722645982367194													17.3909694798552	17.4533713419009	17.4939111084	17.909612556444	17.9382677238207	17.3703970975825	17.5129583422479	17.5157468372355	17.6355453079508	17.862572986645	17.5857133837081	17.2209284946378	17.846152674189987	17.30917253187779	17.466617692028287	17.83336297204149	17.416940910130688	17.404024593771187	17.551923794357187	17.961955182214588	17.51119154513899	17.251010859883387	17.494954034881687	17.842687869913288
DNA mismatch repair protein Mlh1	18.50301854245653	18.324160144896734			19.11677936387813				18.627421973464635	18.53617330199944		18.407757209507235	18.782133730195696	18.6417682837438	18.465484479980795	18.962536798306896	18.8645443529912	19.253134969713496	17.578154944806396	19.218938922746496	18.7083832908398	17.377101828027197	17.887525953311698	17.992907321211398	18.680305788569537			18.33923148954374	19.18559818907604		18.48078439383064	18.10577339045904	18.29396678027624				18.404793270688515	18.382201319805212	19.70603807779532	18.740524640865416	18.103351148578614	18.05134294954061	19.04427138241672	18.40339086190752	18.354062342260416	19.066237469242218	17.529611291931218	17.946790120843318													19.268593494511315	18.062908279023315	17.867358696376314	17.82061174079041	18.845595661009312	18.194455940057114	19.104848752668318	18.73857672568891	18.73672282605581	18.489423189692413	18.43143903892361	18.172080531078013
Scaffold attachment factor B2	18.30271866449141	18.379367376468814	18.46534729322801	18.74064551720821	18.43159240659441	18.62326079459581	18.599986506186514	18.293254072848715	18.399085849103017	18.291065680173517	18.367204662223315	18.31994673772721	18.428001164236232	18.40103219277283	17.99786192810503	18.66706177140153	18.37412943922933	18.57328235371053	18.50569925988583	18.38964040647433	18.46948970562153	18.30619645871203	18.37621166586553	18.724869214834232	18.588630038438613	18.49864971507641	18.465889020528312	18.65275448022421	18.124404685528912	18.174898049581014	18.15954673257801	18.393261989739912	18.31515672702581	18.52677861480011	18.384550338752117	18.92895516857521	18.32435222882253	18.31661406218873	18.39258983720953	18.60044326637313	18.62052233538313	18.55285677087113	18.57658601356773	18.27248736554913	18.379378433632237	18.151164976237432	18.23243179251413	18.79404847850063		18.517114473981664		18.50167843390517	18.705847863402063	17.996011408530766	18.795784271110563	19.027466407931964	18.38970398874157	17.600005592329165	18.425957407419865	18.321116411587564	18.16266085843445	18.157123798755947	18.58925763881775	18.694670939016948	18.380242366810847	18.35265788852765	18.13220041810995	18.62811837471875	18.413593265825547	18.71088426675405	19.15044631121145	17.84161943386565
