"rowname"	"DDA_NVG_D5_1"	"DDA_NVG_D6_1"	"DDA_NVG_F7_1"	"DDA_NVG_M8_1"	"DDA_NVG_D5_2"	"DDA_NVG_D6_2"	"DDA_NVG_F7_2"	"DDA_NVG_M8_2"	"DDA_NVG_D5_3"	"DDA_NVG_D6_3"	"DDA_NVG_F7_3"	"DDA_NVG_M8_3"
"TBC1 domain family member 5"	18.3735105289724	18.467848281525	18.0583342643484	18.2162915920603	18.6644583753386	18.1065518477239	18.0318766980623	18.3444643409203	18.0795101200822	18.0073509411991	17.7365098142223	18.234755935312
"Telomeric repeat-binding factor 2-interacting protein 1"	18.0536831767944	18.4098867797506	17.4784458875076	18.1831506119776	18.3617797929805	18.0776535674218	19.0248628657576	18.4303214053019	18.1945847586249	18.1691462679833	18.0188384731856	18.145656870741
"Testin"	18.998883522061	18.9362525515744	19.1584479830081	18.7686198357556	18.9574136430164	18.8803038924693	18.9375194202119	18.7808319777976	19.0239610573691	18.8285822726417	18.9540700181499	18.5642714666969
"Testis-expressed sequence 10 protein"	17.6296636733475	17.1449085761778	17.5591988258147	16.8480584322645	17.7424667759754	17.541665031226	17.7528361921474	17.4483125197436	18.219674819495	17.2923541119196	17.5799854629776	18.0251316708105
"Tether containing UBX domain for GLUT4"	17.1110570043377	NA	18.1917613315595	17.3019755337216	18.5444380254988	18.1171478975995	16.6691022507336	NA	NA	17.974379737051	NA	17.1632844651074
"Tetratricopeptide repeat protein 1"	18.0225708488297	17.8893466757589	17.8568650791895	18.0094752751708	18.0247029205862	17.8941072150739	17.9262046998524	17.7228099024444	18.0455331885764	17.8461305098626	18.1871748756096	17.8320199805036
"Tetratricopeptide repeat protein 37"	16.9399369560415	NA	17.0124537067121	17.412089551245	16.9609533205	17.1715523696613	17.3115453540761	17.1178752705675	17.2496404435838	16.9401703528071	17.3767544962536	17.2482332197053
"Tetratricopeptide repeat protein 9C"	16.9979982929776	17.9107941089626	18.4193981092055	17.6335265263079	17.5487455697343	17.9273968700722	18.6145477742541	17.5426344024193	17.7535639479788	17.8828609802715	16.2436816274121	17.5952826745569
"Thimet oligopeptidase"	18.7260177880514	18.4758599353074	18.4879803826124	18.7584775401378	18.7639154235815	18.6258306824586	18.6828342047916	18.7500847719365	18.5650302756774	18.4283402833654	18.7911854682398	18.6727404628476
"Thioredoxin"	21.5371122569159	21.5334586038327	21.4056904058305	21.7040480233656	21.6713492327735	21.6396289457927	21.5727526580868	21.7666907822233	21.6149743051625	21.6182945277351	21.5471318449713	21.8451087065949
"Thioredoxin domain-containing protein 12"	16.6517759064723	17.0475467507958	17.2465420491059	16.9158836273874	16.4566425803838	16.9437695389634	17.2089014232376	17.2628217763507	16.7056555550742	17.1001662444429	16.9137533810495	17.0640712183376
"Thioredoxin domain-containing protein 17"	18.9154958756107	19.0930513009981	18.9239817446414	19.0709238194216	18.9507147541054	19.1730083108874	19.0690507166918	19.3356031253501	18.984556945803	18.9364160349228	19.1944434912987	19.1253995843879
"Thioredoxin domain-containing protein 5"	19.4198056812369	20.2625013806433	20.1928488022461	19.800610582406	19.3843869037321	20.3499858289788	20.2174289139214	20.0043665525983	19.3565935379396	20.1046258442759	20.1557269056284	19.9439478049014
"Thioredoxin reductase 1, cytoplasmic"	18.3410807934306	18.0740641118207	17.9982855460079	17.8124175379381	18.37076906027	18.2399702358615	18.2247695938517	18.2802656890411	18.399960500735	17.9443484834707	18.200553374704	17.9515520239449
"Thioredoxin reductase 2, mitochondrial"	16.4833784134007	16.4320992812315	16.9451564805846	16.3714860986806	16.6672607495762	16.3256880119475	16.4347315998378	16.6282384282743	NA	NA	16.2422688373706	16.6286451433948
"Thioredoxin-dependent peroxide reductase, mitochondrial"	19.9842413771273	20.1197804487468	20.0685472696827	19.86100059184	20.1634211341886	20.077021149919	20.1171549735437	20.1307146461095	20.017005738392	20.002315113603	20.0122288537002	19.9387614939493
"Thioredoxin-like protein 1"	18.7348926977591	18.9183969911223	19.1126671298895	18.9023198091265	18.8582131195278	19.0322917433151	19.1123290608692	18.9737484582906	18.8195673361321	18.9312595888635	18.9300214112526	18.9194917577208
"Thioredoxin, mitochondrial"	18.7070713802057	19.5446065715296	NA	18.6592158641244	18.3254767426222	NA	18.9232458298694	19.4024603809326	18.6055046778766	18.6667644513677	18.621742753689	18.6613321984743
"THO complex subunit 4"	18.9326643992907	19.7499084279731	19.1251343430943	19.1135270912742	19.8284936487284	19.2594057509038	19.1304681336093	19.1310046599756	19.2781095807696	18.8727670843764	19.243537874759	19.2581008917347
"THO complex subunit 5 homolog"	NA	NA	17.5344440765837	17.2860577945975	17.3905145232811	16.8781107709366	NA	17.3569347819517	17.5902717065837	17.255887595951	17.4535255666647	17.0326237775975
"THO complex subunit 6 homolog"	18.3053869064618	18.2164416572752	17.8985511906205	18.2975420331844	18.414040650072	18.104133431496	18.1800274164446	18.2731915753464	18.2750185079275	18.2058267902987	17.8487979939172	17.8890635150986
"THO complex subunit 7 homolog"	18.2856769552927	18.1070930753697	17.9169555911713	18.2056434204583	18.0124702221108	18.1281909635818	18.036071153633	NA	17.6174100545351	18.0890037507049	NA	17.8923153038605
"Three-prime repair exonuclease 1"	18.0954090274855	17.8400434980411	17.7104523249651	18.1950461376575	18.1624983551817	17.8587414333155	17.7397476403114	18.2247074647605	18.1244404067719	17.823600068996	17.9074449923829	18.1423613388734
"Threonine--tRNA ligase, cytoplasmic"	19.5084348031527	19.3414607303031	19.3140585016493	19.3978015997609	19.4768869171023	19.4603268264913	19.3271881692079	19.5513292793662	19.4498823905165	19.4706554392175	19.2884210533273	19.4453482912066
"Threonine--tRNA ligase, mitochondrial"	18.2082061882347	18.2263425153975	18.4314893711071	18.397924839809	18.3468697754122	18.10451092557	NA	18.3100733641878	18.4126760972553	18.1664017616135	18.0159101205747	18.0294850507267
"THUMP domain-containing protein 1"	18.5142975528249	18.3660537285548	18.3810957610251	18.5402990946411	NA	18.5500925603854	18.2956715153884	18.5851717305955	18.3959334512911	18.461889417153	18.319361426389	18.3664800871616
"THUMP domain-containing protein 3"	16.954820059662	16.9142514974391	NA	16.8385278685533	16.7611211033804	16.7261553666945	16.6150442114791	NA	16.8479176210519	17.2804881418905	16.7440043473199	16.9710934656927
"Thymidine phosphorylase"	18.8455864819648	18.3775691310057	18.0930163366859	18.9099868459815	18.608046095504	18.3973858767609	18.1492422339938	18.725680541484	18.6992018694725	18.3048664607241	17.9513824774531	18.9790851055511
"Thymidylate kinase"	19.0467974397635	19.1961698792097	19.055103387141	18.8455100211006	19.046243681435	19.110911385022	19.0025423328362	18.8779453514902	19.1353051437372	19.0251882178629	19.0376985599688	19.3190293803058
"Thymocyte nuclear protein 1"	17.5709113297646	17.4783957812088	17.7618157402695	17.8292341310868	17.4362264998156	17.9900859867952	17.4887312194096	17.3429447587122	17.7257044155984	18.0322199548729	17.4965549841847	17.5331538212621
"Thymosin beta-10"	20.5890249862159	20.4091278224381	20.1623546090451	20.8109798155621	20.6745235313034	20.4170849403998	20.2566719169615	20.9709261870006	20.5955989234341	20.3488712093786	20.1078336271885	20.8067676808453
"Thyroid hormone receptor-associated protein 3"	19.2586801693646	19.1210656870991	19.0856636116105	19.1713136705353	19.279974422024	18.9933756778222	18.9894528728132	19.1974158974899	19.1571047589103	19.0091323363078	19.0939170152511	19.1118212422046
"Thyroid receptor-interacting protein 6"	17.6504919456153	17.3501474515169	17.1872396302238	17.853542350367	17.4395560656436	17.7698935905405	17.0516980559041	17.8568129198233	17.5163838838646	17.3487426466585	17.2719614510715	17.7167981124048
"Tight junction protein ZO-2"	18.4303618608867	18.3675277402988	19.361576858789	18.4353987693875	18.6907396662665	18.0725468665182	18.617511545969	18.1302900812538	18.7560245568618	17.5633313443669	18.5110471586439	NA
"TIP41-like protein"	17.6996573890545	17.8471011150689	18.0217402367289	17.5803491714326	17.8496908193389	17.962473380018	18.0215981895374	18.1980185625637	18.0116418509598	17.6048264679568	18.0843158868949	17.9869142322248
"TNF receptor-associated factor 1"	17.6304060515948	18.4452645526124	18.3859322446821	18.291154086632	17.4803285565076	18.3604705174623	18.475959818528	18.1514544925451	17.5318561078768	18.3087813184247	18.3922802614396	18.2376168833338
"TNFAIP3-interacting protein 1"	18.9287843752972	NA	18.0999987356978	18.9005349225616	18.3823655689787	18.4372410099296	NA	18.8772282836989	18.5468063424834	17.7923082941882	18.3986836467177	19.3235341179533
"Torsin-1A"	16.7279029062032	16.4522326377009	16.1116110660472	16.5695892070849	16.5175438456156	16.6415282805158	16.1996561901888	16.9303254791245	16.7260314454255	NA	16.4601773748181	16.3876388014747
"Torsin-1A-interacting protein 1"	18.2950848363239	18.0040394207531	18.0156763466403	17.868317219731	18.1838822943675	18.2500595876838	18.0469560295757	18.0852199437	17.9735591615906	18.1064671483784	17.9519715315203	17.8671413967769
"TRAF-interacting protein with FHA domain-containing protein A"	17.4097119836934	18.2185974289294	18.3362402797336	16.8779269117291	18.0804710911503	18.1988795338187	17.7615081436349	NA	17.4266302456242	18.3350267681177	18.248475678767	17.9131624456032
"TRAF-type zinc finger domain-containing protein 1"	17.4991238359271	18.3047436867465	17.8846947438275	18.2496944279912	17.7883763710705	18.1934510745651	17.9165289525143	18.0521750899982	17.920888524442	18.2158789474598	17.1420630340557	17.8041710516005
"TRAF3-interacting JNK-activating modulator"	17.1383474929301	17.2389188548287	17.1920507813228	16.7516717957423	NA	16.4587905458417	NA	16.9311674172824	16.8558752876802	16.7014375981955	16.856522060226	16.529788367811
"Trafficking protein particle complex subunit 3"	17.3657457832737	17.5529812010079	17.4806527925866	NA	17.7085874408496	18.128847358718	17.8355309481925	17.5624367693703	17.8559898107227	17.5362235003278	NA	17.4278692756053
"Trans-2-enoyl-CoA reductase, mitochondrial"	NA	17.5309852378065	17.573223480368	17.547761825168	17.3755286097942	17.6285290689656	17.3491974413669	16.8450846799281	17.3282030690058	17.3997622842499	17.4849036122231	17.2352683185724
"Trans-Golgi network integral membrane protein 2"	17.4525418543055	17.7496865426034	17.4687545787741	17.5056814056767	17.1732231015123	17.5101298374069	17.7945961067731	17.3428552158315	17.6917775740048	16.9346196062436	17.2097961182558	NA
"Transaldolase"	19.8979977105675	20.056615097562	20.1013183052879	20.2110988439017	19.8913020260127	20.1552131807437	19.8416731918263	20.221046080492	19.7627403829784	19.7179638160556	19.9135270961855	20.1548979697755
"Transcription activator BRG1"	17.0090977803677	16.871474458934	16.7243424721173	16.3213759751453	NA	16.7017666042756	16.9043688950203	16.6804077615826	17.1852932997824	16.4881769298179	16.8656536171806	16.6115552574001
"Transcription and mRNA export factor ENY2"	17.8651815399779	NA	17.9914335687611	17.4538090633554	NA	17.5047132419976	NA	17.4092022774099	17.6396197868989	17.4169881288579	17.59053269635	NA
"Transcription elongation factor A protein 1"	19.428053259608	19.0363156690127	18.9552516793485	19.008358820907	19.3483943539805	19.1262388926324	18.8835150148548	18.9631927430146	19.271306543193	19.054387578361	18.8454361015781	19.0224273072749
"Transcription elongation factor B polypeptide 1"	19.0634963437898	19.3827941259154	19.0321024340113	19.2463158312757	18.9331782211053	19.0308963986906	19.0790600279305	19.3712571576329	19.1144320295814	19.1525544410242	18.8378401989311	18.9766203607584
"Transcription elongation factor B polypeptide 2"	18.8774783810322	19.115617362308	18.6902737807839	18.8247413955769	18.6380364414039	18.8672586671591	18.6743207045704	18.7157727772654	19.0399507535759	19.0534332910565	18.9942644570004	18.7686821827958
"Transcription elongation factor SPT5"	18.1962713133279	18.173145813386	18.4387779207832	18.1682659336916	18.306453188952	18.2631343639828	18.0330357119736	18.0466260744219	18.0406084689286	17.9757746309075	17.9663699705644	18.0133077826495
"Transcription elongation factor SPT6"	18.0347365705709	17.3298200613977	17.8500093846804	18.0298178253357	17.9391753433904	17.5487263828957	17.6907407750384	18.2005446016666	18.1830053593068	17.5788501396143	18.3481672213559	17.6254656595458
"Transcription elongation regulator 1"	18.1411660609128	18.430573644646	18.0322896803513	18.7279226712981	18.5889440787043	18.4713268423071	18.2186406528793	18.4103628983818	18.7176270422616	18.8011999000477	18.7042887627818	19.5261505762777
"Transcription factor A, mitochondrial"	18.8568456424365	18.481803258585	18.943671382375	18.5718976658942	18.8126694839008	18.4512719695161	18.7196233638382	18.599846373797	18.9513329033721	18.4737436530191	18.5800099131852	18.3987928010615
"Transcription factor BTF3"	19.3062099030709	19.093591697478	18.7346402429216	19.3614742982969	19.440901124313	19.45290306616	19.4672786789359	19.3888191277089	18.8153581054776	19.2683810555052	18.8844097967089	18.8311685727059
"Transcription factor COE2"	18.2636221159397	18.2700358204483	17.9921264747288	18.6247149655213	18.4537549084982	18.2901439574977	17.9359368974148	18.6350623072639	18.1290330979685	18.4467944913855	18.1091921299072	18.6417163171033
"Transcription factor EB"	NA	17.3282307600694	17.7783039768662	17.4594858857691	17.1130444443894	17.3382339441978	17.451828806391	17.7045124282556	17.3181684461683	17.1550233820789	17.5799654178273	17.6436479338563
"Transcription factor p65"	17.5273698905815	17.6783941040629	17.4436101786981	17.6570377520536	17.7514741278291	18.1138810490241	17.5594799678905	17.8057223418818	17.3937900777824	17.1717539262623	17.5219122908449	17.3819591222099
"Transcription initiation factor IIB"	17.1837317985447	16.6075589308406	NA	17.1776515941398	17.2693352753113	17.18006812297	17.1686865214806	17.2152070628929	17.2457477208575	17.1291615855902	17.0982060649305	17.0174365730778
"Transcription intermediary factor 1-beta"	19.4471021315475	19.2773748195309	19.3023062842736	19.5240339623071	19.5330343682717	19.3049528219586	19.257562085922	19.5764257430208	19.4615106049811	19.2479884596892	19.2377082332128	19.3920804321278
"Transcriptional activator protein Pur-alpha"	16.7253988122886	18.6137837809432	17.8061503568119	17.6998247209726	17.3029401122592	17.6373666066539	17.6149099631482	17.662334796925	NA	18.0466191095935	17.3365987019453	18.2665435291442
"Transcriptional activator protein Pur-beta"	17.3221557726362	17.1765197912045	16.9816388202195	17.1332570084663	17.2673811156713	16.9521422233316	17.0700893041764	17.1258432927642	17.3386570436857	17.0579316425515	17.1367607856465	16.6934282601239
"Transcriptional repressor CTCF"	18.0262827276831	NA	17.5019405769632	17.7697880342977	17.6009360415818	17.7126597596561	17.7683302991789	17.6967881142223	17.8679643022025	17.5215416220301	17.5884770509489	17.6043093408671
"Transcriptional repressor p66-alpha"	17.2712554749087	16.6782545715787	16.9800407215183	17.4534510791866	17.1368744951468	16.6825199104927	16.932009947404	17.3091393029214	17.2697429966773	16.9208222558653	17.0881678817107	17.2582238273641
"Transcriptional repressor p66-beta"	17.5161342934318	17.6892069770223	17.4036523944496	17.6917897513821	17.6516191032397	17.3802865282754	17.3782773979195	17.6347579685474	17.6361426986436	17.3998355278679	17.4929552583905	17.6482241029176
"Transcriptional repressor protein YY1"	17.4926369240892	17.3484438934061	17.2082559574187	17.3536317240328	17.5292562109207	17.3173021834314	17.2353587122108	17.5659803630645	17.6360911688491	17.3866169639438	17.3211499955916	17.2487437986554
"Transducin beta-like protein 2"	19.6376417708622	19.7788479466812	19.7938931578618	19.6990853863608	19.5044042228836	19.8756393788942	19.7551821808255	19.2083738750148	18.6600359319827	19.5842287094066	17.7581464844187	19.6966907231509
"Transducin beta-like protein 3"	18.3939706790688	18.1726479294524	18.2393977714737	18.2546993271514	18.387991723517	18.0464995951259	18.306228123083	18.2349124598252	18.4509668329609	18.104328399748	18.1235561874939	18.345910752104
"Transformer-2 protein homolog alpha"	18.186310620065	18.2389782877891	18.1075767478368	18.0750193777026	18.2251936231069	18.1248014090303	18.2058412036583	18.1960580854731	18.2221616179731	18.2157928185067	18.1351513709039	18.1633004414238
"Transformer-2 protein homolog beta"	19.2116572751517	18.9921162573355	18.9547947881284	19.2156845855231	19.3858131952175	19.2621868777458	19.1578873452806	19.4388877775052	19.3023650644163	19.1324634905402	18.9654830824785	19.3928892254446
"Transforming protein RhoA"	19.9228398361184	19.9277346954708	19.983698313557	20.0279386978987	20.0624644392054	19.8293389842388	19.6848595832013	19.9705470976698	19.9795344302316	19.6971381480137	19.53917790795	19.8430235244854
"Transgelin-2"	20.4248316460682	20.4831849481826	20.6420553664487	20.5743841779548	20.6381444148724	20.4835865004497	20.5851055555037	20.7581124143951	20.4972478526009	20.4663778903528	20.712159489998	20.6393186451194
"Transitional endoplasmic reticulum ATPase"	20.1821927195657	20.3930027445107	20.4374737211152	20.3515944866006	20.2566370947555	20.4425358238977	20.4652286797793	20.542939082758	20.1540327943291	20.3767909271565	20.4592380609796	20.3512847326768
"Transketolase"	20.2749795113825	20.1954036593365	20.2493831786576	20.2683790494499	20.3069145357947	20.4965975676271	20.3958436070322	20.4851641677999	20.4636166330377	20.2021907842403	20.2829831921861	20.6103201059496
"Translation initiation factor eIF-2B subunit alpha"	18.4158797204857	18.3186591879367	18.3731832493561	18.4012644429782	17.7991042117397	18.1158718002106	18.3011724119651	18.5111640183387	18.0169196032674	18.0847394181107	18.2408978945193	18.2554770191389
"Translation initiation factor eIF-2B subunit beta"	18.6684678348924	18.823283597597	18.6945814441645	18.5958014957931	18.6547047284958	18.8284870132574	18.7775594893065	18.7571877297656	18.5662075638506	18.6151079164336	18.5838742162185	19.0085820716818
"Translation initiation factor eIF-2B subunit delta"	17.8773207727353	17.9824194849404	17.8994237676873	17.9167020921163	18.0234692785414	17.7900034033165	17.7041534498675	17.6754390013356	18.0330991718549	17.9093512156271	17.9857825373202	17.7454435400943
"Translation initiation factor eIF-2B subunit epsilon"	18.3724358198865	18.324597707121	18.2493675626171	18.4444050257759	18.6151472002632	18.2318973890871	18.4286095083287	18.6577054332714	18.5328483934594	18.2668009542525	18.7011368224588	18.4303496079473
"Translation initiation factor eIF-2B subunit gamma"	16.7802395709516	17.3904851652429	17.4609258455642	16.9205118724957	16.8625272689578	17.403844648116	17.4227724062088	17.4432107328469	17.1126629773733	16.9437852712973	17.584652462831	17.1521867725515
"Translation machinery-associated protein 16"	19.5444867893028	17.4058245140081	18.0755657285136	17.2508619981272	17.6560750230466	17.2511420160502	17.5911716467916	17.5528639916252	17.7344916685154	17.2842686597657	17.3407677736139	17.5931027450316
"Translation machinery-associated protein 7"	18.1416093334341	17.7860305330599	18.0135054297947	18.2345566803632	18.0838762298134	18.0841158073556	18.1270320804256	NA	18.1925081652357	NA	18.0626012674292	18.1425318219509
"Translational activator GCN1"	19.3768329757843	18.9241891262417	19.2454618741175	19.0009252963427	19.3403863108367	19.0477850745823	19.1198287183398	19.2922299892979	19.3393433724897	19.0951807733707	19.3401429132258	19.0997259941658
"Translational activator of cytochrome c oxidase 1"	17.7234068372086	17.7118810507816	17.7836315295666	17.8372173523682	17.7534914506865	17.7157116282367	17.9294359607801	17.5894110247462	17.8479732070347	17.9885210748336	18.1784452506485	18.0064030466503
"Translationally-controlled tumor protein"	19.4998255216347	19.7572416195855	19.678525643766	18.6135273590142	18.9272227535523	18.8852506125281	19.0841450254925	18.958022878359	18.7425912048437	19.0114292212173	19.2775389182285	18.8517398473542
"Translin"	19.0572542335855	18.6301552479892	19.2797246458691	19.1300430967591	18.9054594590336	18.9021590726645	18.7668805944577	19.1658685216443	18.8973051850465	18.6955429093871	18.9106348397709	18.7580980182391
"Translin-associated protein X"	17.6526548992975	17.4212791118361	17.5676027281861	17.4359579678625	18.2656430171437	17.4386642770672	17.3533884234936	17.7775775990842	17.1587954576969	17.5381717667301	17.1996649973595	17.4929017700015
"Translocation protein SEC62"	18.091954856896	18.1307646024301	18.4536918131123	18.9234677543766	18.1716576159322	18.6631982818591	18.0980226624383	17.8012060481041	18.2812832565784	18.5444257984627	18.4932650665182	18.8801726771475
"Translocation protein SEC63 homolog"	16.6408430946436	17.2447754352739	17.6307394786128	16.5827864408885	17.0442668606541	16.9148211007071	17.3717714934754	16.7014600110128	16.7303411825559	17.1381222878289	17.4654369778411	NA
"Translocon-associated protein subunit alpha"	18.2274234918076	18.6424001913937	18.7756548067124	18.1895630067621	18.4464004724589	18.7591108460707	19.1030798117536	18.2221655621731	18.4435798592589	18.6813159623992	18.7424211281105	18.2300872853366
"Translocon-associated protein subunit delta"	18.6614446034051	19.0607799326507	19.3284935595524	19.3131161610208	19.0606676233204	19.1540170226136	19.3797934278917	18.8633650936723	19.0710217501761	19.3319145272775	19.2725803158789	18.8214040578028
"Transmembrane 9 superfamily member 2"	18.9083859083582	18.154105213494	19.1050260942998	17.1881569533461	19.045962908652	17.8969938434214	17.957836188112	18.230275594957	18.6526376389332	18.4208502316978	18.9707923589187	18.767880362412
"Transmembrane 9 superfamily member 3"	17.4866564670615	17.572811815663	18.0497389069882	17.58402243455	17.5673699858219	17.5823090886004	17.6882119775767	17.486270388261	17.8231758425115	17.3610275646277	17.6151283028673	17.4525768838899
"Transmembrane 9 superfamily member 4"	17.5840342203792	17.4978550959414	17.722682976771	17.3613348319248	17.5712983044532	17.5440828472705	17.7882681051566	17.1623463151686	17.5208448708184	17.3693119954469	17.8195850539809	17.0742271775881
"Transmembrane and coiled-coil domain-containing protein 1"	17.2941322623588	17.543373726846	17.4489163440468	17.3106971444245	17.3575905115175	17.3502783472051	17.7798441723744	NA	17.6992198338886	NA	NA	17.2082612096706
"Transmembrane emp24 domain-containing protein 10"	19.0143567053359	19.1401580621764	19.7160155656756	18.7938701608385	19.1091703953519	19.3696156479787	19.4403084245098	18.7257411827509	19.1017590774745	19.0505844914077	19.3230743369941	19.0989243453549
"Transmembrane emp24 domain-containing protein 2"	18.9949527765546	19.3436696492164	19.4195425204803	18.7455018906528	19.0665997562146	19.4303481615382	19.3519169967868	18.7944921129176	19.2484666027408	19.1691455447582	19.7626440649767	18.5895243282783
"Transmembrane emp24 domain-containing protein 4"	17.5325435798544	17.6924088709618	17.7573361453052	17.657984858109	17.6288112108355	17.8260247880097	17.6220993817995	17.3458453143766	17.6607805768915	17.9839484979589	17.5770917536779	17.5676164305003
"Transmembrane emp24 domain-containing protein 7"	17.1055831498091	18.1201804005405	18.1309504992934	NA	18.009090779729	18.1901418005319	18.3295654701723	18.3388400146989	18.0766575838298	17.8683135059102	18.5650014859736	17.3670466338752
"Transmembrane emp24 domain-containing protein 9"	19.1265926605531	19.4754158375331	19.5269442323232	18.8892171986156	19.1813074205228	19.3984446456993	19.7258678494159	19.0976098852955	19.2201722195222	19.3519144270951	19.6698385204482	18.9745014365149
"Transmembrane protein 109"	18.5593989201363	18.6899184254557	18.46194017679	18.0233331518261	NA	18.478403790208	18.2576738028826	18.0663998958008	18.7936446122497	18.5763041152816	18.3219387476214	NA
"Transmembrane protein 165"	17.4460010447053	17.4773509760215	17.6426698246885	16.7115984981797	17.0496444786162	17.4848934470549	17.6095784863747	NA	17.5369858977856	17.4804409413924	17.4968271982072	17.1675400278024
"Transmembrane protein 205"	17.9928322103871	17.8536115691182	18.1233704888165	17.4019977935029	18.0751647893994	18.2653865624325	18.4341412925972	17.7032050084771	17.8113481013481	18.5402178622844	18.1933455945568	17.7189766897771
"Transmembrane protein 263"	17.3748672307796	17.5764659143352	17.8063647363665	17.8583394239331	17.467290253875	17.5999666926478	17.6997632153165	17.4863405751262	17.5431139899339	17.543015084186	17.6781817326427	17.3672712671916
"Transmembrane protein 33"	17.2865003024197	17.5607664374628	17.3110076952971	16.898459164701	17.1765999906571	17.9294290482601	17.8064995819627	17.5854179325022	17.8334539521872	17.5894334843254	17.7626818087436	17.1195914559537
"Transportin-1"	19.1687610090342	19.072305558032	19.0095586734062	19.0915026406382	19.1155981963189	18.9992337807489	19.1136908968003	19.2358954971972	19.1331290335775	18.9741974472256	18.9895154524713	19.0331723830072
"Transportin-2"	18.529497956526	19.7861335955255	18.038224155474	18.1543626109527	17.9393089541695	19.8312095133595	17.6685071492929	19.8096466387051	NA	18.409004705877	17.9131642931418	18.664832621308
"Transportin-3"	17.8374759396308	17.7981508963651	17.8814848173687	17.9525074708573	17.9795422108734	18.0372147636951	17.9294601412495	17.8973442995555	17.7709189595915	17.7564872189254	17.8970218102866	17.8451269262562
"Treacle protein"	18.673291499212	18.5748869401694	18.8146409993677	18.7188666171002	18.7522300993669	18.6969577453875	18.5806683503422	18.5601483736653	18.6358942142942	18.5415496411592	18.5060972854075	18.3606813469831
"Tricarboxylate transport protein, mitochondrial"	18.6079284653785	NA	18.5498793588112	18.6919054934367	18.8368037857839	18.1546597313656	18.635748175663	18.4428631538455	18.8417180394368	18.4263397953963	18.2474454951858	18.6220560835772
"Triosephosphate isomerase"	21.8275656083987	21.9942800465026	21.951839336937	21.9905773671937	21.8724884263012	22.0045539707047	21.9248404120266	21.9382286072384	21.8035104569928	21.8788040218295	21.9647754660798	21.9813770641333
"Tripeptidyl-peptidase 1"	18.1493564480635	18.0261424094428	18.0362507378346	18.2463995783572	17.9923272375492	18.5161368906248	18.035666330448	18.1868932145757	18.2932681966981	18.1702132112863	18.0080761395528	18.230244683797
"Tripeptidyl-peptidase 2"	18.5211002053643	18.576399128447	18.6265341733573	18.3700266613755	18.5398539372749	18.5324249066516	18.6095187149688	18.4695394906189	18.5349033115085	18.4439971639929	18.585182532687	18.2942605864609
"tRNA (cytosine(34)-C(5))-methyltransferase"	19.1665742464255	18.9685981172504	19.1508632604576	18.7815937488324	19.2546654948474	18.8807545890777	18.9821706587262	18.9407467671124	19.0713094022258	18.874022198198	19.0590456834808	18.9164283026749
"tRNA-splicing ligase RtcB homolog"	19.148726066782	19.1195422803141	19.3693768493221	19.3284509414379	19.2752244125812	19.2424048073064	19.3998454894666	19.3532346900895	19.0986449410285	19.0722218886034	19.3871494342498	19.2709611251755
"Tropomodulin-3"	17.9621273069167	18.5520242561538	18.6436000764418	18.4441786030043	18.4935982559676	18.3261667023003	18.3693843774884	18.4708619288181	18.5483970859674	18.3937273052617	18.5250264573232	18.6646687242515
"Tropomyosin alpha-4 chain"	20.4440285942978	20.1345447223	20.1726279980297	20.1614520692529	20.3858487174905	20.3412087379489	20.2539106855248	20.2297865872857	20.4430734797183	20.1633779665147	20.2249868141035	20.1272339226426
"Tropomyosin beta chain"	18.5178981946094	17.9121192217811	18.7485446059787	18.2002460203908	17.5657202671715	NA	NA	18.0519476778415	NA	18.0529304078866	18.1776533119827	17.5994956254474
"Tubulin alpha-1C chain"	18.5241903472025	NA	18.7062777808562	18.5238120986399	19.1883180942342	18.7025292986209	18.8965183656061	18.6407498334412	18.9292205518716	18.3329982170754	NA	18.7345039490387
"Tubulin alpha-4A chain"	19.2680617103096	19.6268970814987	19.1001321679481	19.2936839012653	19.455523041178	19.5848638794102	19.251593767065	19.693027550671	19.4357187919732	19.6456261436828	19.5560577722606	19.6981467056123
"Tubulin beta chain"	21.7392749773989	21.8679519412267	22.2548465974003	22.0203686354764	22.1819404154809	22.204490464674	22.3075111287553	22.2090427406996	22.2036190965271	22.2859118645504	22.1079187396935	22.3176806086387
"Tubulin beta-4B chain"	20.4626276132778	20.5318626634938	20.5238019092368	20.4805328722379	20.4533533097705	20.579804945391	20.5420425849102	20.6025604269751	20.5110606927334	20.5963241341248	20.5327098274707	20.4812463472155
"Tubulin beta-6 chain"	17.9136590155409	17.825425985899	17.878737318255	18.3053052330508	17.8202286367525	17.8699356041716	NA	18.4572313971062	17.8376308087378	17.7924131699788	16.8979429112714	18.4669294931427
"Tubulin beta-8 chain"	20.0186557512775	19.9807182623068	19.7597415467097	19.7964444342421	19.770818618839	19.8506930962437	19.8809556227887	19.7243260584523	20.1829946143988	20.3502004856967	20.5351096878078	20.5384616295577
"Tubulin--tyrosine ligase-like protein 12"	19.2725481385238	19.0340763606297	19.0755807981159	18.9391301664499	19.250988740549	18.8495784843706	18.9372650075635	18.9414375727383	19.3510270633082	18.7655422865133	18.6554107520006	18.9179359713176
"Tubulin-folding cofactor B"	19.1846922475472	18.5233847351963	18.3869961206372	18.9788125191123	18.5256803042247	18.5287488170302	18.4737300317732	19.2799437571017	19.1311372020582	18.2856876223439	18.438540825011	17.794820742713
