rowname	CVT09_QC2_LabE_X024	CVT09_QC3_LabE_X025	CVT09_s3_X002	CVT09_s10_X003	CVT09_s13_X004	CVT09_s16_X005	CVT09_s28_X007	CVT09_s31_X008	CVT09_s36_X009	CVT09_s50_X011	CVT09_s59_X013	CVT09_s61_X014	CVT09_s73_X016	CVT09_s77_X017	CVT09_s84_X018
P06136	19.438502303415497	19.452303442147297	19.371201010615295	19.638320469338197	19.517353101795095	19.812247688138196	19.636559301597796	19.344122384532398	19.081429739653395	19.367107561673695	19.618824320801597	19.804020908274296	19.611118683476295	19.633474073016895	19.602424854478496
P06149	23.34513428359184	23.30162550759474	23.40217323078694	23.08344121974984	23.523761892013738	23.31644175070144	23.26158457267264	23.18524217311424	23.527770975150638	23.14457848655544	22.69962961800704	22.70634316631324	22.77402924638884	22.69634062230664	22.69539713700904
P06282	18.513043399199503	18.702891064082003	18.775673290665704	18.288923290447805	18.696499123157203	18.695578878053304	18.433949527048206	18.299170169968605	18.642433680236504	18.530184125006905	19.690740342592804	19.481034399458903	19.698452697177505	19.749537720640504	19.592211275056503
P06610	23.154674362127135	23.170735185848535	23.116334814063634	23.484613042912834	23.084471286598536	23.139012219620035	23.424661618152836	23.422402151945235	22.892312643715833	23.289261922309233	23.102915315897835	23.353779790433034	23.165869717894335	23.045837923547033	23.062783280893434
P06611	19.15900942593485	19.19570124689165	18.68358688835325	19.10523759165365	18.943453259542952	19.061709924416153	19.03390938188755	18.942693309178352	19.09755297625055	19.015391545149452	18.935080592738252	19.17551579106415	19.15551301582635	19.13369672149795	19.127096313092252
P06612	22.941607138168713	22.925394668677313	22.880239357738013	22.902596283042215	22.908278331797014	22.920549733850212	22.92188982537161	22.940994091382212	22.976303655399413	22.947102858491313	22.853082291955914	23.004218145602014	23.023323613827912	22.91523316873891	22.897984766939313
P06616	21.686621464264423	21.629741883811924	21.568135585257824	21.424791182918824	21.64708840131282	21.576388585392323	21.480727669231623	21.515772609547522	21.495183270222125	21.525005650702024	21.782777729876322	21.79829837568842	21.830084173910222	21.899422209759024	21.911687684273623
P06709	19.835828160496337	19.828983850237435	20.050046616558337	19.881531778147238	20.076969032906735	19.893130573553638	19.774224652122538	19.879855137739035	19.949707939724338	19.668369117058436	20.149444167156236	19.997741299062035	20.025590297505538	20.071478294067035	20.101172060183337
P06710	20.378395488857333	20.405670019222132	20.57249277951713	19.97360726045483	20.50609410159733	20.30267553822853	19.975232275473832	20.16554274225373	20.62793788632333	20.261368556254133	20.443803302374533	20.470906228585633	20.618626834896833	20.526616601113734	20.627280603212533
P06715	21.768474341616123	21.672007451202425	21.919224307981626	21.499994463528726	21.864816795182325	21.749301563146226	21.614114839903124	21.557919953027625	21.843951547025924	21.646869855874826	21.755455720244125	21.768701458789323	21.877397052713125	21.763307799755925	21.694761342145224
P06720	20.08806145055851	20.07321603940161	20.07138306472761	19.95159140702091	20.11075908647211	19.97808336439131	20.06398636066821	19.97093150274461	19.90386465115371	19.92952358777901	20.14630351389191	19.50958081836971	19.97521145263601	19.33145198028191	19.92036539881801
P06721	21.742771518714886	21.649698140409185	21.797300394671485	21.345684837326584	21.774184729361384	21.623280771630284	21.501767230790986	21.442280649458585	21.825960755469584	21.606057412282084	21.984626160622184	21.968358864000585	21.960836935434983	21.976095428945683	21.921269743669484
P06846	19.96597253595206	19.95448055700726	19.90302047460666	19.79373279481926	19.896285623008357	19.855768123404758	19.915413777285657	19.727231790337957	20.013591521660757	19.86280982520826	19.73925992954386	19.76179990451166	19.68941475730506	19.691701603401157	19.92799041208176
P06959	26.489032386273276	26.463740507630977	26.403228077435276	26.368577656667576	26.546663017406775	26.458969877826476	26.459819100198875	26.447711071971177	26.586266971408477	26.470637477686076	25.404751605833678	25.488242291393178	25.482651453819475	25.327944879485976	25.326151730652075
P06960	21.61974417578305	21.542985480750453	21.843486108771053	21.34950402469565	21.698539281829653	21.357611810391454	21.237958920304752	21.31370710555345	21.902022222801854	21.368277110436654	22.079686442838053	22.045200240105853	22.129989754924853	21.929307466580553	21.923039451725554
P06961	20.24142911190049	20.24911123620549	20.16018867251959	20.08218489370899	20.27835074334929	20.19799719215199	20.14965282641529	20.20890872292309	20.23372753193509	20.17066871367579	20.10949085844949	20.28756158492249	20.23395405750169	20.22347903647689	20.21836717903499
P06966	20.83125757950324	21.00993858331444	20.71364057949794	20.820561496596138	20.75026580564814	20.82319644515004	20.79313223380034	20.79694912681854	20.53617518864324	20.76522128585304	20.46658332329794	20.57408736470914	20.29659317608184	20.542143453687938	20.47384443051494
P06968	23.10974098645122	23.23681292687062	22.93640627933922	23.36789058564472	23.03415850577432	23.16307887656952	23.235743750840022	23.291100115068822	22.99639209514952	23.13970815332792	22.92807128480602	22.96507088759182	22.75264622374032	22.91671911279332	22.866719248853922
P06971	22.61854567086053	22.567194163710433	22.34784328565173	22.66023387133033	22.616849448839933	22.57479522073563	22.689424050774033	22.71300446564133	22.30506567747253	22.686687302919832	22.49077091554323	22.60787141517073	22.46117393137153	22.537384611210832	22.45997327666393
P06974	17.40052518545642	17.195746360151517	17.006318731916817	17.65224787748862	18.518299617648818	18.34069193593922	17.735918936760918	17.78173090557872	16.79239194054252	17.62484238086362					
P06983	22.29421822891041	22.30251634666631	22.28539115532611	22.32827796346021	22.25973853822611	22.36174765446691	22.30766812676831	22.37487837632241	22.22036142866771	22.28169676664621	21.89021345894911	22.03123846162101	21.90183841584011	22.00110006555341	21.95357074063891
P06986	22.192929820658705	22.129155027732303	22.465501152265404	22.12027936490521	22.371165858978607	22.316289051363505	22.156853993507504	22.097705716585907	22.546846676429602	22.127375978410406	23.607017573121603	23.389308152543506	23.555820463324608	23.418643555177205	23.461826512314502
P06987	22.885330991521297	22.812355102350097	22.974374977432195	22.649092105447295	22.882148953236495	22.806149298718196	22.771410980128096	22.669827916088096	23.010340168122397	22.803693956880394	24.149369488689196	23.921351553080196	24.070355775394795	23.920965684360297	23.866370771625096
P06988	23.06960625182811	23.02257237765921	23.14540009488591	22.98400277772931	22.97206108251921	23.03060116772231	22.97593197463411	22.95328280022301	23.20065185961581	23.05304282848411	24.386944145531512	24.13920121732051	24.25965424509451	24.150950027176112	24.06083841325141
P06989	20.985424330656656	21.071188905689056	20.898335305437957	20.837367632886956	20.869596701975354	20.897875210411357	20.930182706705956	20.966040960936457	20.972673675747355	21.022354352254656	22.219172353166456	22.122565273608956	22.115504704743355	21.841754843879457	22.046169664888755
P06992	20.74115156107408	20.75313107935688	20.62952150764878	20.63659349352228	20.842624266626277	20.723451026840078	20.68754520507888	20.68167332165928	20.737140154102878	20.717784171789777	21.027444097167077	21.06781232140408	21.000099065586777	21.08173483417788	21.07253423605118
P06993	19.84125388905469	19.87124393022179	19.81987473202319	19.68143751826069	19.86807668895869	19.563611310404593	19.803523912347693	19.710377389587492	19.79499167174439	19.485344058831092	20.27037196743709	19.90661686121309	20.033793558201992	20.273857998882892	20.16385466198939
P06996	28.82543893639386	28.82762474663646	28.74869602461396	28.82473750671976	28.81451227304576	28.79687388208446	28.85561296767586	28.84629635381616	28.77617124825936	28.85210716169786	28.35786724944546	28.43792780176186	28.44309415829306	28.38429999076866	28.34494422747876
P06996;P21420	27.223429676815428	27.269166198744628	27.222618299644328	27.05094407689893	27.269321581919428	27.212642872245528	27.18080041661843	27.18245625501583	27.23799326628933	27.29847520798013	26.933340421887728	26.95748411439593	27.017050359180228	26.98493865007513	26.99004420319803
P06999	22.840297056206257	22.829810762946458	22.793246595627956	22.797255460212458	22.778334454286757	22.688797462937956	22.789220709196456	22.788781798950556	22.766387875698655	22.752911163040057	22.796184412752957	22.815173129854855	22.720446591075557	22.843811299907955	22.750641235100055
P07001	23.29361404764347	23.24010041919437	23.377954453786472	22.808593036084773	23.473996235484872	23.24246440968097	23.09366515155677	23.089070574827772	23.49690790240777	23.10664678250917	24.33711273399617	24.15421887865997	24.27079452830907	24.34713396832367	24.30083190195997
P07003	22.936411367222792	22.917602192929692	22.92760935794099	22.984225944218693	23.07984079832229	22.89757548091359	22.98302209256949	22.98493463980889	22.92214704048899	22.946520086907093	22.83850522138929	22.89846014991799	22.913061146569092	22.83299375667099	22.861502972574492
P07004	22.860815400455994	22.854925310497094	22.911030198580594	22.659870021948695	22.776911967576595	22.858147912881993	22.758116439797593	22.698193260155893	22.826655101501295	22.804416251091293	22.703123797063796	22.658105107350195	22.639967614773994	22.686147969257995	22.673113410024193
P07012	23.125983106813464	23.075211469532963	23.112905545861764	22.963412454673563	23.012987549211864	23.074215352812963	22.952329618010165	23.021593632980363	23.00620948975846	23.024122999231864	23.068442769408264	23.058212866316964	23.023620082370563	23.054393423714863	23.01337627747086
P07013	18.633506110451698	18.63893598959	18.606778089775897	18.8127182550139	18.568317220210297	18.866697584652197	18.855522994052897	18.8082346457438	18.8994786222368	18.660680612534097	18.9890828296656	18.9302715914343	18.880934251515797	18.921047197384198	18.993651503886497
P07014	25.490987750579567	25.416013259536868	25.550637926794867	25.165183013211568	25.397933177430968	25.263883241884365	25.214920356549168	25.172224318264067	25.545320083381466	25.124550033570465	22.944099708150567	22.897122340339365	23.033188127939365	22.924937330417965	22.724705345192366
P07017	20.704474001011267	20.962813273066168	19.96907849065357	21.417644083496167	21.453532375765267	21.91568348651957	21.66265762564667	21.481555570768467	19.811913403519068	21.49362200942007			15.198719457657468		
P07018	17.18365210833833	17.13221881297713	15.954149369774527	17.68873636655533	18.23167336460233	18.39881564765073	18.083472505491727	17.646815348075528	16.521770651585626	18.05956325118753					
P07021	18.697889764239413	18.49998350746311	18.268883729032513	18.881588854509413	18.819751317972912	18.57790420577881	18.653806964751613	18.661905068836212	18.48148980044161	18.630770114998512	19.01990183861281	19.286508053697712	19.39833046119061	19.178868879807613	19.040950472124013
P07023	23.060277305088157	22.993552902732453	23.082406483945157	22.943615997273056	23.200202136289953	22.99142440885145	23.05694624119875	22.956665497895457	23.194058501735753	23.048191802889555	22.431235366177653	22.465837470755652	22.650346036634453	22.580898168211952	22.743711096249754
P07024	22.742102546226967	22.794834667017867	22.585965158088367	22.804738068555366	22.681036990032666	22.731769950368367	22.783520979312566	22.755512415364265	22.699444686504766	22.752711118549968	22.227839006822467	22.296582739002567	22.271439197818065	22.239767191182768	22.258012072103867
P07102	19.68682516963387	19.738470110108473	19.66497073024837	19.628162934451872	19.60585075383787	19.75935765481937	19.75475959817757	19.749032958334773	19.73491080990697	20.007206673620672	19.49330354302657	19.709533425400572	19.651055723957572	19.87268110964187	19.991796194661873
P07109	21.026006079276172	20.822200945567772	21.305393617309875	20.462304140505474	21.122592553539572	21.107937287677572	20.934087884643674	20.858364112012673	21.427428892924272	20.981557957924775	21.073275250991575	20.965502663245072	21.090722603908073	20.936289437519275	21.064365862583173
P07117	20.112595050261945	19.881505088132645	19.897660038402847	20.356443847599348	20.334598373625045	20.346786053031945	20.599085501286044	20.416669406842846	20.169435122828745	20.274836138002446	19.770340580609346	19.589204868843147	19.702475027343947	19.505884819159746	19.866179523717946
P07118	23.59227884871702	23.56222363895742	23.55735061815982	23.460098848611022	23.61514995010292	23.525277665031222	23.47552878538862	23.51924828991412	23.67009515042972	23.51268006596022	23.78227551626052	23.79941658148982	23.896192448895622	23.83005879550832	23.81464354553512
P07363	19.151404640662328	19.435869484932727	17.816138562666527	19.776221818687826	19.914078974904527	20.259587247241228	20.007424128947328	19.832119660444828	18.372861016976227	19.87579488817323					
P07395	23.846304862336265	23.798802962238266	23.828021774348564	23.696826647927065	23.862435531501763	23.831085091251765	23.760041036578965	23.764698203790864	23.903550220800465	23.822072365102464	24.042894543337166	24.146584246403265	24.129754256086965	24.075549983627266	24.134656130818765
P07604	21.043305804608185	21.032604325513784	21.131622504163182	20.928623387524684	21.109070806376884	21.173737136518483	21.018064742834785	21.040949638417683	21.152364998317484	21.056422364089084	21.112082475867084	21.141616587498582	21.161263131809683	21.128895346397282	21.100377070954583
P07623	22.52380007448706	22.41597227437716	22.65742579510426	22.11527163023256	22.39775769204856	22.45539011454306	22.24497073067326	22.29943407788086	22.56281379501406	22.42114732407396	23.09873281197546	23.16580589267496	23.08688206677176	23.14949174636156	23.12501936864096
