"rowname"	"Ref8537_QC1_20230414_1"	"Ref8537_QC3_20230414_1"	"Ref8537_QC4_20230414_1"	"Ref8537_S11_20230414"	"Ref8537_S35_20230414"	"Ref8537_S49_20230414"	"Ref8537_S52_20230414"	"Ref8537_S60_20230414"	"Ref8537_S65_20230414"	"Ref8537_S69_20230414"	"Ref8537_S75_20230414"	"Ref8537_S79_20230414"	"Ref8537_S82_20230414"	"Ref8537_S88_20230414"	"Ref8537_S94_20230414"	"Ref8537_S100_20230414"
"P03841"	34963000	38134100	35502000	59084800	43364000	40568900	47086400	37935000	30221600	50348000	26042000	45368400	39640000	40395300	42494700	43644900
"P24255"	12577200	12464700	12715900	11858400	11732400	9542820	11288800	11338900	11731000	8116210	11605900	12050900	12209700	12332800	11046200	11612000
"P0AFR4"	48836900	40787700	41310400	37088800	41068100	38518500	36887500	39215000	34831700	32344900	36969400	38600200	41807600	40235600	36027100	40620200
"P63020"	65729600	59240700	48920100	66031800	68701400	63328400	57272800	62331400	52212800	57905300	60264400	56255600	61963100	50375500	60630500	56896600
"P0AA43"	24473000	25228500	25297900	23495200	24702400	24181900	26966500	29126400	27324900	32145800	28536900	26392100	28566100	29068400	25863300	29061300
"P15082"	14007600	10471600	8913400	11092100	11641400	10566300	9762210	11483900	11170000	9741720	11408500	9341150	10795900	11010900	9402010	10370000
"P07014"	243633000	38702200	44347300	174664000	210146000	188608000	32215900	39449000	54042700	27664200	59535500	43414000	44688600	35333300	52727400	41019400
"P0A9K9"	129119000	154997000	128230000	140972000	140983000	133908000	148982000	162724000	154545000	158317000	151557000	156875000	146841000	128186000	155919000	157420000
"P0A8I3"	45281700	57509000	58558100	52730400	46715100	51996000	54709400	54925600	59281600	55802000	60489600	65257300	59378600	54744500	62518500	61670100
"P07822"	771389	599686	684970	424439	496631	548732	650930	565526	691383	NA	585948	555343	610766	823885	518688	862311
"P27836"	2583380	2591600	2925890	2791670	2634880	2290060	2793860	2926950	2899990	1976840	2756380	2604560	2579660	2631340	2500150	2538400
"P75949"	12661000	13503400	13010000	12050500	11761700	11776200	12781600	13590200	12697900	11213900	14000600	12313700	13392800	12834900	12354300	12730600
"P16431"	10524300	20368500	15496700	12225400	8606050	7562100	17138100	10550900	12456300	11269300	8305080	12075500	14345400	20663800	13666800	12678900
"P76471"	7264030	8276380	6845360	5782450	5037330	6883110	8828030	8303020	6918820	9488140	7481770	9249660	8257460	8002150	9227580	7559350
"P0AA84"	1834250	1349230	1922610	2329180	1445710	1589530	2006680	1403920	1928510	1093880	1831760	1479260	1892660	2017960	1333570	1854400
"P60595"	46897500	95327200	95458300	47511100	44274400	49363200	99530100	100106000	116359000	91557300	115932000	92825700	90650700	90581200	100442000	94942800
"P16525"	9587410	12234300	11872200	11589500	8633640	10984700	12807800	11206900	11521000	12200300	10804200	12182200	11670400	10861300	12098500	10846200
"P52645"	1984310	1735610	1684120	2277430	1824090	2300200	1697010	1714190	1762870	1767850	1671520	1890160	1701830	1743270	1870400	1706730
"P60651"	29331700	31708800	34587200	32507600	21981300	24584300	33367600	29860300	35059300	22678700	32314000	33823000	31243700	31729200	31106200	27932500
"P76372"	58152300	68714300	62189700	63328300	57365800	72050500	69877900	68189800	64418800	88304000	65256100	73060500	64917000	65993300	80740000	64475200
"P75818"	98335700	81160400	62654500	97511200	101624000	125264000	89865400	104284000	90498800	113167000	79324100	99066700	77313600	73764700	100904000	81329300
"P0ACA3"	133834000	83983900	93368300	111807000	119907000	81017500	81769800	99395300	92065300	62795000	104262000	80453000	113456000	100620000	73503000	100730000
"P76007"	13186900	14721200	17045800	11938800	11731100	12110500	15679100	15644100	14566100	12654700	15956100	13139800	15553400	16190400	12769500	15980000
"P76185"	939833	1429800	1258470	1402210	1063530	971706	1430940	1438040	1253970	1917930	1529850	1433520	1440930	1426340	1346160	1981180
"P52102"	2904820	2569290	1626370	1832710	1671800	2292750	2476730	2396720	2120090	2032400	1977230	2492300	1628220	1732900	1991550	1653260
"P64479"	14061600	5283340	9204410	11391000	16347400	12639000	7074520	7414100	5531240	6146790	7305060	6136710	8296480	6585670	4648720	9101370
"P37024"	3527410	3103460	2992870	2976700	3524460	2741400	3057030	2791600	2861930	2715490	2692020	3182490	3003350	2748980	3085850	2926030
"P52697"	166320000	140537000	150774000	188960000	143451000	152184000	148740000	156115000	145188000	132878000	144606000	154363000	159105000	147092000	129282000	159030000
"P15288"	102848000	90176200	90465000	104854000	90357200	99545000	91993600	97234200	98425100	76534300	95276900	89703900	94651800	95657100	88360800	89899200
"P32705"	32072300	NA	1989110	46151500	35553500	24912500	NA	2156550	NA	1696440	1747650	1969850	NA	NA	2418940	1888810
"P0ACA1"	51438100	31954700	37679500	62902400	49634000	40969700	29327200	36625900	38881300	25986700	46887100	36691600	40914000	32652700	34800200	39231700
"P33607"	10505900	5354960	5271190	11812600	12564100	8240220	4925080	6380860	6384560	6077080	6778880	6358990	9158650	6083360	4401980	6345870
"P0A800"	82938700	99554900	78668800	80967500	87988100	77567700	108457000	114167000	97542500	110865000	97866900	93582900	93030200	84378300	92933400	95072900
"P00946"	74240800	65181800	56455000	60576800	65681600	69289700	62511000	58970300	60599100	62973400	55912100	59129800	56629900	64833100	60686900	56149700
"P37747"	50001800	52248200	59825300	44475300	47373400	39522400	53251600	59319800	58359500	38535600	61635800	49879200	60176500	60330100	50245900	60695500
"P0AB46"	20026600	22522400	13513600	14240600	14264100	14322300	21459100	19012700	15168100	17575500	11068300	15975300	14694000	17829700	15202900	12772000
"P0AGE9"	938867000	185192000	212111000	834344000	746704000	957528000	182011000	185830000	245934000	185528000	265895000	221292000	220543000	170196000	246880000	206920000
"P0A7E9"	47785400	48436600	46886100	43814700	43479200	38357900	42303500	55227200	58348400	41044400	52282800	41768000	53506900	52316700	44234200	51653500
"P37610"	NA	NA	NA	710815	951486	NA	NA	596231	591334	618830	410764	NA	NA	NA	NA	NA
"P0AAJ8"	10806200	9624080	7115240	8562470	9848380	10080800	9013650	8337170	6699980	7470400	5087760	7483090	6972010	8493000	8716470	6822970
"P37631"	4912190	7675110	7557380	5687660	4343020	5043120	8096240	7340830	7693110	7089330	7335180	7982160	7048570	7454840	7948590	6611400
"P0A8F4"	20109900	21378600	19942400	18303800	16187200	20431000	19593100	18659100	18645800	19329700	17572200	18650400	18050800	19384500	19222300	16946600
"P64476"	17891500	13044400	13223100	19542000	20683600	21870800	14203500	15145900	14440600	14429600	15295800	12302200	12858800	15076200	14532100	15552300
"P0AB43"	11737900	16051500	13793300	11796100	11244400	13128500	17816400	14419700	16327800	16903800	15033100	17755500	15259200	14581700	18793100	14308100
"P0A6A0"	9043450	7999850	8727050	11023900	8427930	6861500	8206050	8795630	8679210	6081970	9248570	7422270	9119150	8740300	7137050	8953290
"P0A6Y1"	60504700	39930200	37444600	52203200	45463000	51356000	42086500	42731700	46076300	38286000	38986200	45294700	40460100	38132900	43669400	37362600
"P0A6G7"	114999000	118212000	121204000	106723000	98607300	109977000	116975000	115191000	121673000	101531000	108052000	114580000	109635000	114543000	111087000	108117000
"P37903"	225116000	70155300	61488500	157462000	163989000	185285000	65085000	63012700	60326500	58450400	49484900	61392300	60422400	64561800	64833200	56213400
"P05637"	12557700	12920400	13399000	12577700	11898000	12167000	12271500	13019500	11721900	11797900	13377300	12878200	13358700	12906700	12226200	11861000
"P63883"	6994040	5460500	5053890	5088590	6147330	6565730	4885790	5031090	4780550	4936410	4280750	4544790	4981030	5459250	4801420	4977540
"P0A7H0"	8735070	7810170	8003070	8980670	8304410	6849300	7611730	7381090	8362800	6147850	8921720	7159350	8858580	8161660	6035990	7898680
"P46130"	50766300	48467100	46140400	45002400	52496800	58502800	50568300	51254400	53029700	54577200	50764000	54948400	50051300	50018200	56889600	49576800
"P0AEZ9"	63334900	52699600	49095600	68409800	61779000	63485800	53207800	54870300	54725400	50634500	49657100	57097100	57666200	58912600	53729000	50971800
"P31802"	14501400	14296600	11731700	10608700	14075400	9816970	13028100	11572900	12612700	6962540	10757400	11521300	12502500	14543900	10577600	9702380
"P00550"	26081200	21355600	23703800	29784900	23291500	27726200	21164000	22715500	22008800	22015600	23073300	22986800	22362200	21224300	23149900	22857800
"P32681"	1117030	1315960	NA	1798440	1295820	1473400	1134310	1407190	1505820	1190520	1146130	1054510	1413060	1136570	859650	1136350
"P0ABG1"	4307560	1568930	2195670	2916090	3843600	1273800	2183640	1802010	2310240	600065	2562680	1353890	3663850	3106710	1524720	2066470
"P00926"	4964280	6118030	5812140	5100240	5045540	5287380	6190320	6707120	6051350	6532480	6681490	6376280	6748030	6267940	6068350	6681050
"P07024"	33040800	25190600	23596500	32406500	32915300	34782300	25140900	26259300	24725900	26377700	24981500	27414500	26395300	25271100	26161800	26505200
"P52060"	3206390	2913660	1951550	2466120	1829300	1769710	2576620	2337130	2141920	2258050	2006980	1657340	1990800	1699350	2033450	1900880
"P0AD01"	11338700	5386880	4798780	10375300	10538100	9618660	4972950	5009340	5323650	4141260	5287090	5206180	5803610	6022320	4680850	5384530
"P23836"	136800000	120321000	134404000	115643000	128718000	112865000	119322000	130643000	134509000	98067800	136221000	122609000	139093000	134313000	115438000	134512000
"P21693"	479218	631324	997264	691354	503815	616735	908432	886005	954620	843351	884525	854984	790970	727045	1047770	901397
"P24230"	2665740	2679900	2824990	3267040	2785960	2431300	2667970	2804110	2821390	2294220	2831040	2563460	2886780	3227080	2220850	2868570
"P04425"	20774700	18737500	20843900	19614200	17726100	16549700	18305400	20218100	20302700	14640700	22201600	18734200	21963000	20660700	17246600	20913100
"P0AG82"	34805800	25382700	25774600	44424000	38461100	41454200	26351900	27364500	26509100	28730900	28489200	28715400	27612400	25955600	27160300	27054300
"P76055"	5476070	7310940	7186930	4899220	5247680	4056500	6790400	7938640	7459900	6271030	7544940	7032650	7776820	7048210	6685720	7545080
"P0ABC9"	12698600	11040600	10034700	14486600	11833500	9607400	12670100	10591400	12586500	9289020	12915800	11496100	12381200	12166000	11401700	11600700
"P0AB01"	4555480	4424570	4605400	5002600	4639650	5596040	4000860	4462630	4223110	4109360	3637930	5020460	4403220	4272740	4067160	4446880
"P24251"	69279300	58342500	57324700	69655200	68983700	54664300	49993700	56583500	60300100	30431800	78038600	50332600	58329700	59677200	49038700	64210600
"P0AE30"	1250530	587789	1021950	1112950	1008160	511263	561986	804614	806650	282585	809018	679886	992114	1039290	539959	908456
"P0A6W3"	430077	238696	328500	316043	290316	241329	245622	299765	277970	74643.4	273859	236139	252423	289400	224976	232386
"P0ABV2"	21296600	24561500	25601000	27115300	20608200	19569300	27460400	32066400	29689200	29142900	40003500	31453100	38017900	31247400	22492400	42435300
"P0A9N4"	29099400	30027200	29701400	25970200	25074500	19514800	28360800	31202300	29069100	24028600	27362700	25681700	29080000	30502200	26646300	26709300
"Q46920"	10287000	9967320	11197700	11891400	11337300	9755190	10114800	11301000	10101300	10497900	11701000	9912420	11392600	9956920	9540140	10936100
"P61949"	60411100	74179000	55189000	52139700	55262100	60289000	72407400	64953200	63516300	65605800	55349400	65724600	57171100	55705000	74209300	60456100
"P0A780"	45712900	37577400	34387200	39286400	46784600	36647000	35066800	45204800	35804500	35124700	42959900	37802200	42521800	41012700	37457300	43223000
"P52062"	2907320	2492830	2737780	3226850	3109770	3393210	3193020	3162920	2874900	3143310	3210290	2998600	3111950	3059780	2949080	3240380
"P0A921"	9958440	6916810	8195370	9168250	9443050	8679160	7794420	8069300	8892610	7877230	8984050	7777380	8158050	7737220	7287020	7639280
"P09029"	44095900	54509300	50801600	45299000	39288300	41947900	51127100	47338900	51303700	37072200	49730600	46572800	49720100	53653100	47254300	48030400
"P0A9Y6"	1419360000	1544430000	1337540000	1532100000	1648920000	1652670000	1816460000	1903950000	1892260000	1954920000	1630230000	1609320000	1565170000	1.549e+09	1827570000	1768510000
"P0A9X9"	57737800	174759000	167249000	58871800	72479200	63868500	143525000	231049000	135365000	190206000	171039000	135138000	167414000	106130000	141161000	174087000
"P36995"	13354900	18582600	19174300	12034000	10300200	9052480	9581710	16414600	12941500	13790900	13324300	11200000	13092300	7283350	11792500	14172900
"P0A972"	997493000	1325790000	1338470000	1284560000	1235210000	1134410000	1370270000	1622330000	1486660000	1610100000	1395190000	1204830000	1301260000	1153710000	1417950000	1575130000
"P76542"	2574150	2948000	2668490	3180240	2859170	2736770	2677190	3203560	2801530	2962330	3035370	2454920	2835560	2574170	3293440	3031160
"P32134"	2689390	3049010	2324100	2925980	3188880	2395830	2443830	1319220	1876260	1456850	2699600	2953810	1878500	2182110	2123580	1840720
"P0ACY9"	7806830	10714600	8088970	7931260	7297960	7238550	11328800	11323600	9855200	10053900	9200610	9588130	10252600	10666900	11366700	10589900
"P0ACN4"	37499200	37047300	37548100	28511000	28789400	31574500	35804500	37351700	40599100	32643200	41439400	38147700	42103100	43649400	36976200	37523200
"P25534"	5977750	6476590	5870220	5614060	4784360	4426000	5693550	5337650	5985220	3680780	5589470	5227090	5455650	5676590	5437030	5089290
"P52061"	45753500	48763500	39230100	46987400	48419100	57047400	54742600	52531200	50229600	60162600	44812000	50338600	44978200	50059600	54313400	49787400
"P77791"	6879810	5512910	4919750	5482640	5655020	6277040	4290310	4458980	4743610	4359560	4199520	5634210	5083260	5361460	5934350	4688580
"P23837"	4098400	3833720	3962180	5375900	4445180	4395250	4074690	4225360	3751940	3375020	3949660	3562800	4280250	3979770	3434320	4226280
"P0AC75"	5481940	5622810	6080700	5965810	4767480	4373560	5242330	6058760	6077910	3530370	6046280	5112390	7252370	6187630	4721840	6167510
"P14407"	18423800	41957900	37985900	9925320	17392100	18277000	38002200	34713000	33556900	38569700	27621500	39911200	37526000	42006800	42487800	31940200
"P0C0L7"	13260100	44061600	47372100	13152000	11168300	9693720	37702700	38371700	41246200	25525100	49008400	37434300	52084800	43724300	37362400	40188400
"P08400"	2026430	2374920	2574680	2855150	2419550	2028060	2173870	2476760	2562690	1845170	2536110	2422640	3037260	3064250	2189040	2979710
"P0AEV1"	7770990	6971300	7911380	8811800	8007380	5529120	7215150	8239060	7142050	2790120	8158720	6368790	9063840	9025750	4980580	7820870
"P0A927"	67643000	63557700	76047700	73435500	62642800	95807300	63421900	61168700	82558500	92162800	78644500	86142400	59011300	64058900	69667100	71898200
"P0ACI3"	1781630	2373330	1550830	1391780	1690340	1079790	1011300	1302030	1061180	1228030	1416820	1069390	1548890	1356760	670876	851000
"P69506"	121703	121178	65004.8	42447.1	37961.8	44770.9	115113	33710.7	91828.7	84606.6	29777.1	100665	44209.6	57539.3	84549.9	44291.2
"P23871"	8158050	8797100	9531980	10051600	7187120	8012540	9748790	9224320	9707760	8204840	9624600	9779360	9000800	8693130	9293400	9224960
"P0A908"	66352400	68845400	75750200	61382400	66232200	80096000	66038200	69652900	76797700	83913700	77915500	80928700	71080200	65785700	76118000	78720200
"P45531"	2382850	2496060	2028750	1875590	2226310	2223430	2398380	2331900	2822520	2307570	2230250	2763720	2348420	2161750	2657780	2164380
"P30128"	10786000	7863430	7343830	10411700	12156800	9556010	8366480	9007230	8794590	8791520	8768700	8106240	8452560	8151700	8218790	9716250
"P0AA39"	14653000	14938600	15551900	13969600	13700200	13166800	14968200	16251600	15099100	13374600	16373200	14668300	16208900	16120900	14741500	16536800
"P15078"	63414300	3300150	5295070	54897200	59022500	41411700	4329450	6273150	5505530	4650740	6561780	4646080	6825450	4480640	5728250	5556400
"P75792"	4903490	5631390	6058770	5754510	4973760	5135380	5819390	6072790	6087100	6249490	6604740	5786520	6268660	5790110	6413270	6433160
"P0AFH2"	30080900	38148500	37620100	19940300	27185500	21066500	34986800	34995200	32535800	24848200	29462900	28578300	35989100	43022600	25501800	35778200
"P0A7B3"	2960380	3447250	3751800	3159760	3062810	3036320	3411020	3694800	3025970	2715200	4275190	3026790	3495640	3892120	3381420	3732000
"P05052"	2280180	1645230	1766010	1508520	NA	NA	1799280	1627650	1885050	1312880	2028180	1496550	1706850	1934720	1480300	1519260
"P75823"	24535900	20966900	22761800	22475500	23156500	23958800	21028400	21818900	22932100	17987500	22950300	21997700	23019800	22317400	22032100	21971700
"P0A6S7"	27129100	22632300	24122300	31216000	26711800	27776800	24283900	23368400	23829100	22726200	22064500	24502200	23736000	23776600	25916300	23632600
"P69828"	428061000	173487000	129695000	286253000	326743000	368636000	130791000	111467000	135101000	125062000	116287000	118643000	115733000	130496000	140083000	115815000
