rowname	20230516_EXPL1_LiSc_SA_S610_RT_25_s2	20230516_EXPL1_LiSc_SA_S610_RT_27_s12	20230516_EXPL1_LiSc_SA_S610_RT_30_s30	20230516_EXPL1_LiSc_SA_S610_RT_32_s38	20230516_EXPL1_LiSc_SA_S610_RT_35_s51	20230516_EXPL1_LiSc_SA_S610_RT_36_s56	20230516_EXPL1_LiSc_SA_S610_RT_37_s63	20230516_EXPL1_LiSc_SA_S610_RT_38_s68	20230516_EXPL1_LiSc_SA_S610_RT_39_s72	20230516_EXPL1_LiSc_SA_S610_RT_40_s80	20230516_EXPL1_LiSc_SA_S610_RT_41_s81	20230516_EXPL1_LiSc_SA_S610_RT_42_s89	20230516_EXPL1_LiSc_SA_S610_RT_43_s92	20230516_EXPL1_LiSc_SA_S610_RT_44_s96	20230516_EXPL1_LiSc_SA_S610_RT_45_QC1_LabD
P0A6D7	15677100	18570600	16580200	15197700	19212200	19430200	21420700	17875100	20283800	20715800	19568600	19178000	20569900	18950500	15580700
P77726	153115	206528	174388	165619	181932	173986	163538	160659	150179	170751	178272	193993	172849	176761	169940
P68398	331829	350383	389430	349797	339131	305122	326235	324616	294860	328668	308893	264671	318197	307204	328685
P31130	6403740	8328750	6706910	9911170	2877160	3238350	2899640	2511980	3334490	3290890	3354250	3151080	2721640	2782050	7132950
P69913	5489960	8328600	6737480	6084000	8096850	9090720	10741400	8403440	10385500	8357870	9790990	8855480	9538710	9452750	8450050
Q46938	370019	398716	399666	389328	146223	151085	152190	154176	141713	129990	150935	125687	104822	126350	388184
Q46906	40014	53020.7	53282.8	23300.8	29579.1	18032	52631.8	33416.9	41355.4	NA	17491.8	19014.9	51181.5	NA	52916.2
P0ACR7	101054	115826	120183	100050	99453	84926.6	67994.1	74262.8	87072.8	93334.9	104750	119260	118224	119261	109941
P0ACR2	149908	272810	194051	222775	212850	205175	194103	183249	190300	193467	207732	203015	184556	214187	296343
P33012	2399840	2961510	2634350	2258000	1306040	1398410	1786520	1350280	1605910	1376740	1403860	1199230	1534610	1398520	2368800
P39274	2247720	2913240	2217850	2767050	2119250	2197570	2412820	2499920	2683970	2691680	2659660	2433680	2639000	2393970	2611370
P03817	6211340	7555140	6878300	6020860	5969230	5132780	5738300	5154250	6083820	6038220	5342400	5338670	5915250	5153930	5990330
P0AAU2	601799	703876	589070	435835	803367	725273	662461	546715	619554	726479	496359	665071	634574	688467	534652
P77626	264062	254344	232175	223741	192262	207714	193800	210880	191962	234874	154768	207975	184966	223899	290691
P37794	732704	652210	735285	537675	345387	361160	410703	366558	374255	360968	378956	353690	388667	375938	604617
P76419	776703	559784	729944	682346	593048	465342	425270	540208	512977	485600	606781	549596	421031	516008	688006
P0ACI3	611223	609605	591656	704723	550192	561140	547083	585018	561282	666522	647633	603798	611828	614036	667670
P38684	1770670	1755180	1876560	1691680	1641670	1426610	1695710	1615220	1654700	1621760	1732030	1626400	1690370	1656720	1984170
P77454	2821180	2671470	2398180	3953310	3324050	3831090	4824160	3532090	4163140	4433780	4282520	3985370	4163430	4002920	3936970
P22634	3406370	3159510	3685420	2908790	2730720	2662280	2915100	2840770	2964860	2826630	2784790	2890030	2810990	2875430	3089990
P76641	689055	658249	718611	592011	525302	458993	491656	525376	522520	501736	484751	491730	496071	506316	639026
P64548	99053	105519	118125	95494	129088	148401	145436	135370	142179	141208	128404	135894	122439	158000	122743
P0AC69	27536000	32924300	28259000	24723700	35752300	35848600	35129300	34976600	38077900	40146600	33408300	36808100	36121900	32447400	27178200
P77357	739596	724158	796056	656551	359355	337001	490387	402320	385814	355184	428155	456751	465571	483859	779903
P36649	4009550	4625440	4308790	3971620	3841850	3681600	3744690	3270250	3746190	4734920	3628760	3544440	4170960	3496850	4371430
P0ADY3	96920500	99215300	97029000	94606400	136242000	145399000	136500000	140330000	131839000	137810000	133291000	135060000	137129000	130687000	95685900
P0AET5	269594	237569	204747	487679	285878	339073	282767	225411	270992	346812	271365	250316	192312	317940	238228
P31825	516994	471835	515511	466201	572376	497882	527788	495604	501220	544379	486180	508980	475725	554259	531762
P77781	1892690	1931870	1960320	1629820	2184080	2079390	2201090	2110940	2064360	2176110	2102460	2444780	2087080	2226470	2001450
P76562	258522	227021	263631	223272	277529	254866	260655	267391	253674	237309	263970	280090	264039	277225	263593
P78055	1482480	1327180	1404000	1457720	1716220	1576170	1983640	1646290	1645310	1869770	1635380	1883830	1816130	1738070	1376650
P0A8Y1	1277710	1202160	1436760	1293920	2215810	1910140	2200830	1875940	1839780	1860380	1945550	1954630	1981330	1834460	1185530
P0AE45	695518	715798	655754	746427	556734	584061	491690	614561	571150	501886	563366	532403	497727	553708	659437
P31658	11823600	12465400	11222700	17447700	7054300	7260970	7084680	6816300	7749900	7608640	7908620	7803720	6436170	6128950	14385100
P32705	8798760	10099500	8206780	12513100	NA	163891	NA	NA	262638	189532	NA	NA	NA	2006160	8976630
P61320	9460720	9395030	8452780	8847050	8206380	8777130	7401530	8755740	8735840	8028770	8258750	7619460	8032030	8375630	10332000
P0ABF8	313471	291746	266909	232454	NA	211000	170471	213205	NA	NA	NA	404593	NA	NA	252822
P63417	5174440	5586370	6101400	4255950	4267390	3910970	5006000	4293790	4578600	4753530	4236530	4246330	5009270	4649440	4963240
P60472	2687350	2745510	2785840	2405900	2365480	2561380	2319060	2498230	2475940	2565180	2448760	2567570	2347380	2398570	2776640
P0AB20	1151090	1595720	1288830	1101470	1542720	1415930	1423640	1347870	1485510	1472860	1217040	1685400	1419090	1508770	1257150
P76446	720872	741893	777865	770942	646319	609567	580318	553830	551772	573030	564792	616967	551639	591224	821254
P67701	189570	143670	77987.2	162893	114583	116618	108780	103779	95506.3	148029	102218	127873	111284	100195	122344
P02359	129560000	148910000	150140000	129768000	177663000	190136000	195937000	194236000	180545000	184984000	180352000	192089000	186784000	172042000	135115000
P24203	41030900	40434100	46423400	36021000	12538200	11942800	14753000	11794600	12584000	13890000	13827100	12809800	13188200	13894300	49218700
P75672	411133	496133	485066	408791	336818	307301	424083	392797	402451	339534	371230	347711	332340	276048	462425
P0AA43	7644210	8017430	8157980	6577730	8611220	8641070	8986980	8302940	8742200	8549360	7941580	8684450	8600450	8318420	7341420
P0A7Z0	49582600	57577600	53682000	48831300	36747400	39069200	40780000	37636200	41282100	42555200	37449000	39008000	41590900	38719700	49355500
P33225	34472200	14704500	35131800	33175200	25231600	28279200	24033000	28443000	22673400	29195600	NA	28209400	26238900	24093700	28564300
P0A6J1	3052480	3213660	3498850	2962520	4329200	3964020	3981020	3972810	3947690	3979140	3835390	4133620	4140160	4332740	3298510
P37348	502620	489622	502344	495497	455577	429078	480372	458658	481531	438976	451291	501218	411760	417886	537637
P15032	96937.3	79714.8	110241	165864	59184.4	NA	14460.7	NA	NA	58647.6	56374.5	NA	84056.9	69368.8	72323.1
P0ACC3	12480400	19416500	15810000	11310700	16670600	17016000	15125600	15455100	17987400	17620600	16639400	16102500	17534400	15843800	14013000
P76297	18274.8	96533.3	49679.8	84892.9	NA	NA	34255.4	39215.9	NA	NA	NA	NA	NA	NA	116866
P15373	1965150	2053560	1934930	1787290	1612180	1701060	1862080	1592790	1689900	1830540	1699680	1731470	1814100	1670220	1736060
P68699	68893000	74236200	63875100	78120000	41536200	42311200	39213500	32509700	42624400	47176400	38662000	35573600	40011100	46615500	66823000
P67244	645638	868105	585721	692480	642765	745717	541902	629805	524721	495826	506351	581751	418024	607997	644358
P09391	714755	622842	751877	720533	628887	742199	726232	708891	649204	590498	646846	644455	580797	655531	546291
P36673	1151300	1078130	1162020	1070630	806198	805833	847002	848916	825610	867698	826301	773673	805818	804075	1085040
P0A6M2	256693	209994	327546	179087	188087	130121	162254	195933	133135	151909	138873	140810	119936	154988	205920
P0A7M2	128584000	136599000	134720000	121809000	187557000	185239000	194327000	190970000	196449000	186926000	201019000	205689000	199001000	193614000	137649000
P45552	624864	617978	648409	606051	498496	528501	528566	528264	498975	585697	496345	505104	531582	521886	642797
P0ACW6	18009000	21512400	19816800	8896490	1107020	1132460	1557580	1318210	1725350	2129230	1623020	1442660	1782870	1688210	12523900
P0AA91	2063020	1931120	2048410	2434480	1496370	1534960	1413120	1508420	1571070	1575340	1571480	1448310	1462840	1525360	2231600
P16692	78038.8	58870.1	85948.1	81214.4	73349	70867.5	75033.4	81393.1	72612.9	72681.7	65178.2	49567.2	74011.2	64911	55715.4
P19318	390003	463203	460788	547882	299600	226792	277648	276718	289902	239446	317796	290401	310809	385797	405584
P0ADG1	566241	504218	565572	478992	348099	264440	234458	247972	354371	290638	250784	339548	308415	294616	208275
P76222	1806610	1444640	1946380	1898130	2262960	1841570	2442160	2040490	2228720	2337640	2394470	1945860	2388310	2415850	1663150
P0A6Q6	24235300	24332800	25563400	23147800	29881400	29196300	30908100	30216500	30724600	32790500	30229600	30150100	29759100	31438200	25259000
P0ACS9	248423	217879	216193	189836	280396	257640	274495	271526	254127	302544	282794	274531	245641	282214	241685
P77334	81359.2	107370	93609.4	174300	209643	207676	189298	225001	231234	208176	217915	201364	199967	222445	134648
P69054	88769.5	114465	105867	47505.6	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	56793.1
Q2EES0	NA	NA	19864.9	NA	5047.15	23337.1	24400.5	17234	23149.2	35137.8	NA	22972.4	6827.67	22193.3	14199.4
P63177	3082250	3105560	3314150	2874540	3416860	3524060	3634380	3286340	3532540	3503660	3528350	3573020	3306290	3271660	2869280
P0C054	3861730	5407550	4296310	4230280	4358320	4571250	4608910	3654590	4356780	4573160	4120080	4633230	4547120	4632940	4590730
P0A917	56742900	57907300	58424300	70822500	120186000	122466000	126353000	123347000	118031000	115692000	114269000	132554000	112551000	113580000	61085000
P69831	25761000	28707400	22284600	26652100	4012860	4123210	3008380	3773080	3920570	3665930	3427000	3777940	3147030	4420520	23470100
P21866	808658	845016	855648	844680	700875	727631	799062	690226	695703	765602	727130	761901	714194	711551	831100
P0AAS0	1554460	1695710	1716530	1082880	1058650	1044290	1284170	950274	921375	897204	886194	873627	996229	906124	1536550
P0ACH8	874385	819802	838294	483092	209978	341413	262066	360114	228357	222811	351491	648237	NA	195430	869948
P0A6D0	5462450	6620390	5248890	4967410	3651360	4060110	3364130	3560390	3953260	4616860	3729870	4136050	4292020	3994040	5151520
P00579;P13445	640335	1035780	872059	722417	1124990	1026000	1251680	1024360	1173830	904022	1113460	1298000	1059480	1043070	1198480
P0A7T7	139940000	147240000	133330000	140332000	194975000	206851000	189644000	209616000	202140000	190338000	194380000	205845000	183957000	190116000	151193000
P08401	326601	339913	364365	348889	307319	284288	290852	270535	310034	289137	314175	314616	293953	287407	388876
P67762	385829	465526	389564	339194	438867	419554	495669	449063	463130	446584	443129	440845	411904	463757	413587
P45795	573089	764988	643981	396354	498517	657738	712545	696871	361808	719820	578927	739378	695679	607189	613491
P77214	2455320	7105410	5283960	158147	380166	210816	589403	127999	406653	2527800	149147	185657	1163160	427075	1217470
P13669	979773	878210	1056310	899165	936024	932439	954632	888332	823334	1013480	851160	863081	918260	816186	844310
P31064	615172	682515	561658	730710	202635	154249	132220	179875	177102	134448	182293	178657	157836	201578	451616
P0AB38	6067050	5269730	5319550	6998600	5318470	5258700	5389140	5234950	5382620	5302990	5408940	5316390	5467540	5238600	6624870
P77333	112516	128877	105711	100233	124072	125267	118502	124945	113936	133434	122476	99290	113067	110270	107011
P39410	1112050	1003120	1125510	1032170	1253560	1143990	990598	1257370	1216610	1026170	1147740	1212730	1226620	1092610	1080050
P10423	68405.6	68542.7	54012.7	90082.2	99498.7	134776	109871	105676	100747	114170	95810.4	112046	129199	109151	69371.2
P0ACW4	1263240	1587060	1244850	847568	892941	730589	1253600	786808	935470	1070310	1114160	632352	941764	1943770	1085470
P06136	1979520	1904840	1501630	1905350	2462180	2480000	2355580	2297980	2396080	2330630	2369110	2050900	2628430	2356570	1745240
P0AAS3	1162570	1049490	1061160	1255700	762136	670325	692273	709378	794011	669928	577221	608727	675350	604022	1127340
P23827	4818360	5136900	4973390	3524510	2041610	2301570	2074170	2023130	2314160	2344270	2104280	2025240	2175430	2207490	4363500
P67662	740795	561328	698423	497494	666844	715782	764059	776026	864709	836513	716185	768825	696431	770803	683970
P31131	1497820	1333910	1435750	1945280	770567	796676	741029	742266	750588	768740	888972	758388	712405	691754	1500360
P77335	987780	963901	981197	971317	1023060	1054900	1210590	940726	1154610	1436040	1280140	1071320	1399100	1408490	1035590
P75946	688913	709255	687228	827360	752454	722804	754048	712560	701490	710418	795813	665013	762189	694793	784685
P0AF70	24304100	28045300	22531600	21422500	17910100	18556900	16424500	19499300	17215000	18342500	18933200	19345000	16347000	16929100	26304700
P60782	405463	493908	441282	332887	228166	222699	322579	276330	216071	268446	246992	237375	222738	238441	360208
Q7DFV3	2277720	1504230	1244730	2828330	1874470	1950230	2093490	1193980	1545090	2468800	1430550	1353730	2157080	2745750	2606750
P37647	3730880	3774900	3834770	3423210	3016370	2988000	3144930	2818230	2936320	3076930	3059460	2924720	3148130	3137350	3535010
P0AE28	1764620	1679970	1588230	2718200	1237890	1152250	1177890	1208000	1268080	1275790	1419850	1067200	1204670	1242690	1790480
P75694	44094500	64279700	47507300	68954700	27959400	30787500	31017200	25706400	32679500	31994700	31507500	26492000	32273600	27510600	49394100
P19323	428049	361258	381486	460850	436368	449023	389416	421020	455738	442145	436521	397035	488030	468959	447472
P0A7S3	110519000	115100000	132040000	112269000	161413000	163089000	171590000	185148000	168184000	157184000	164949000	161788000	170082000	165186000	115869000
P0A7H3	472201	487133	511935	509466	515830	519030	466943	551785	553437	557848	534742	510627	535751	490154	469894
P37326	518078	521037	446103	467742	739407	663836	706892	676131	760699	759938	712172	789052	649732	676444	491523
P0ACJ0	89308100	93243300	89189700	86775300	93889200	99125600	99207000	92056900	94311800	101884000	92093200	96447600	98042800	95474000	89568500
P76148	599810	545697	539467	587690	897121	799591	777355	1083650	874263	979097	877104	497948	736932	1474770	827982
P0A9V8	90578.4	103557	107059	67723.9	49741.6	47395.1	49179.4	34495.6	51006.8	71935.7	49431.6	40697.1	66069.4	67650.7	107401
P09373;P42632	50536600	40065700	46587600	59583400	72306200	78827600	87895900	69440700	82184900	79549400	85353800	74213600	94367900	95528200	70742100
Q46814	147919	259365	146968	99674.7	94664.3	NA	58636.5	59623.4	NA	NA	77070.5	86217	NA	NA	175821
P69931	1034720	979614	1087990	959462	985743	957930	942284	1074150	951228	970230	968058	950778	941130	963748	899067
P28224	254448	262861	280630	305350	132243	126642	96092.2	117633	111070	163473	147773	148096	108582	150219	284976
P27838	1704980	2733620	2181000	1742300	1787400	2026280	1878760	1558470	1904300	1859020	1752910	1988220	1827650	1638280	1959760
P0A9E5	4947140	5519260	5112670	4795870	5387010	5162480	5815650	6012780	5721380	5575560	5657220	5437530	5473460	5335700	5361440
P33647	4356450	3883280	4238330	2809190	2392250	1718590	4165230	2718130	2958780	2940060	2779870	2565730	3029680	2487930	3101640
P0A7Q1	5522510	4719260	2286070	3284840	4836280	5729240	5134320	6188440	6166720	7607980	5630110	4180430	5885690	6154870	3019780
P76114	1703240	1129720	1261790	2026540	1204650	667545	1415440	838474	743277	781791	615784	914419	853772	903189	1137640
P0A6Z6	1737990	1919560	1905420	1903120	1669600	1696720	1788310	1748360	1756810	1936180	1777300	1661490	1805360	1870480	1720500
P77206	625609	583068	628765	699406	818501	714922	789152	693551	850475	750715	744698	853287	964948	735500	649214
P62617	8909430	10338700	9643550	9718330	8872280	9031680	9926990	8788300	8883830	9127200	8457230	9075600	9171880	8521050	9406990
P67095	7610270	8466670	8177710	7331050	6521880	6657240	7600430	6327310	6344090	6777940	6429950	7061210	7263940	6756510	7400460
P0AA31	18814600	25670700	19308200	21781100	9780680	10849000	11105700	9104510	10491600	11511400	10076800	9470210	11833300	10559000	18435300
P0A6Y5	5710140	6670620	5937270	6202290	5794560	6317750	6029640	5553760	6115280	6225630	5552300	5830090	5710220	5405100	6223840
P76555	90495.8	131997	116683	49854.4	NA	NA	34005.3	NA	NA	24017.3	NA	13903.4	NA	NA	59398.9
P41039	291806	409536	333986	388766	324121	368865	378114	366754	366858	402911	314694	272255	355991	208106	396016
P77187	157483	NA	166718	175874	213184	151765	184556	145645	211825	169352	269180	123214	235071	201096	217134
P02932	39439.1	23593	20847.8	17810	21432.7	13327.2	24552.6	37630.5	38086.9	39068	36178.9	37770.2	30624	44085.9	28522.1
P0A6F9	88885500	117629000	85363100	106411000	88456000	84951900	91394500	73741100	99100900	96785700	98002600	96233300	97515900	88858800	101808000
P04128	43723400	65880500	71043700	127801000	82135400	107891000	82695700	90386900	131911000	83247500	88847700	82503900	59893900	65693000	118030000
P02942;P07017;P07018;P50466	1725840	2327800	2540280	4954480	184310	175573	211755	613114	296458	219741	172591	142068	128120	NA	3363880
P12282	1193320	1074980	1260250	1119470	1009240	1012600	1105840	1135900	1085970	1084980	951706	1016930	1063080	1050350	1178010
P0AC65	NA	NA	NA	NA	199858	143409	175417	114381	110981	131287	185756	132970	135602	179656	NA
P0A978;P0A9X9	75050900	127170000	77747000	109540000	253847000	576000000	124270000	226155000	284739000	204419000	271117000	278686000	156717000	170712000	85359500
P0AF48	988230	864095	944428	1003750	652850	669987	650108	568775	607167	659103	659128	727847	635226	644660	876999
P0ADW6	309855	219996	435826	217204	424175	327550	406686	352663	406343	534238	459478	451446	599682	570918	253092
P0A9L5	6017130	7441640	6573810	6046930	6837200	6798930	7186910	6143580	6981810	6686100	6419610	6809270	7315900	6711850	6085120
P0ADT2	7931590	7717040	7102990	7253710	4895490	4802400	4965190	4899670	4889520	4861110	5010330	4929080	5041800	5381890	7430840
P0AD12	10727300	9922620	10836400	8716530	9508240	10535200	10573500	9705770	9881380	10350800	9797230	9674230	10065100	9351220	9704500
P76422	6359830	6711590	6381890	7610630	6165320	6268110	6539300	6501460	6226780	6311270	5770840	5902880	5866240	5817670	6864180
P76100	94723.2	NA	NA	164021	88296.1	88566.9	NA	66789.3	NA	NA	NA	84356.6	190198	NA	116326
P52037	135879	182571	110257	147131	91603.8	94234.6	94274.1	154316	121238	131696	104001	72982.2	98635.5	89855.6	165360
P21361	1766230	1423130	1114790	18730800	2257200	3072270	1564870	2151720	1606380	2490790	2690250	2680570	975048	940044	5733860
P39370	62482.6	71283.1	48737	68814.3	35768.6	48828.4	31232.7	29468.5	51457.1	36999	51902.3	44963	39471.9	45582	82051.3
P0AC78	672892	719248	607253	799438	693852	489594	460106	577139	716662	681579	634872	580872	432533	635429	527666
P64493	1016980	1065810	1080990	1081770	1054340	1055860	1005340	1193550	1154890	1070950	1085910	1101270	964171	1067040	1030130
P0AC81	16571100	19441300	17053900	18598200	16218800	16458300	18120000	15915000	17173400	18706200	16937600	17233700	17989500	17554300	18332800
P33927	264266	225143	208930	272136	220070	194334	141540	156252	205808	170701	224090	224841	194515	213723	221337
P76038	519832	519180	627982	403189	741032	699388	502005	619003	691046	692819	688092	699046	768173	657177	424102
P16095	3400610	2621080	3342350	2454950	1821190	1857350	1950860	1980940	1962550	1948910	2043170	1848890	2017850	2116600	2812460
P64530	428091	545541	447589	454187	644396	666026	746983	648695	664088	714076	673575	713827	668021	631380	421641
P36566	599263	516302	608746	529363	620024	594002	638428	633203	607756	604414	561452	606536	545531	595966	515872
P0AA57	4183280	5216290	4426220	3661120	5677670	5577540	5731100	4437720	5098760	5011320	4397940	4955180	5026630	4655820	4115240
P37652	145032	91105.3	146400	154750	207117	173710	175219	267974	120637	171669	162255	171226	169850	186295	153829
P64474	82779	102194	120012	89454.4	66449.4	128779	154818	99439.2	118724	149433	126837	113711	78380.9	129173	110283
P0ADA3	5184890	5198760	4966170	5625600	5173400	5090330	5292540	5144110	5062580	5100830	5170180	5163630	5094600	5037980	5599110
P37744;P61887	6887530	7256130	6688220	6781250	8096840	8145100	8737670	8575520	7905410	8223100	7797620	8029000	7684880	7662130	7463430
P30744	1002610	831105	1114900	707417	668249	686830	551389	654036	662703	710211	719125	709794	702861	723529	957610
P52598	2710830	3033630	3066420	2978760	2542680	2535790	2390720	2449020	2642670	2643100	2690780	2428610	2502770	2529180	3152760
P11988	168134	109539	206198	61899.7	106199	100719	92130.7	86479.3	89314.7	90824.1	87224.3	106626	84228.3	91603.5	105190
P46122	1030830	949926	915846	1120590	600951	560808	599210	612343	601206	529551	609054	617396	516518	561824	973906
P64602	6089690	5999170	6036650	6125820	6601130	7022510	6988390	6589650	6914070	7263060	6549640	6816090	6935220	7075300	5515750
P64594	1515900	1734330	1600870	1355840	1373020	1414230	1532020	1464940	1540860	1585950	1750380	1625500	1474070	1310800	1603150
P0ADY7	138647000	144992000	143314000	134259000	165705000	190596000	183420000	176879000	182229000	184893000	180730000	192142000	183173000	177169000	147073000
P69348	389052	401339	288545	289160	197334	253021	NA	NA	184194	249725	215946	192229	305131	124085	315104
P77301	115695	100154	148736	146041	232265	238665	285483	227665	243698	253109	261922	282223	249257	239380	151346
P00903	822951	898794	1167780	882152	952471	1033360	984878	904590	912392	749295	1064330	874682	798668	1027510	876129
P0AAR3	2853840	3214360	2991890	3230190	4605520	4694060	5476050	4272740	4719890	4919840	4629790	4812400	4940950	4494480	2879100
P26459	160928	97053.3	107079	116223	308508	356370	242907	278956	381982	360385	485609	502924	473564	620176	142240
P0A7K6	73739500	87225000	75530600	75397500	114141000	118232000	113655000	107645000	120953000	122242000	119993000	116857000	115760000	111338000	82196300
P67080	3641730	3672690	3815230	3865240	3884950	3886190	4221680	3879980	3751150	3955450	3737970	3700060	3813160	4012750	3771990
P0AFF2	744098	705833	692200	912797	587091	549766	410338	571012	591290	498506	559462	482930	426358	546361	722770
P32662	4447950	5392960	4502040	4470300	5433180	5621780	6199200	4949470	5608170	5982360	5022430	5141270	5644220	5243680	4352540
P0A9G4	901113	1195300	987487	994781	1161560	1187900	1377550	1165940	1121880	1102720	1121710	1199390	1269280	1129930	1149000
P0AFQ2	493705	396101	528062	685357	434325	461346	571190	524099	473086	490424	651548	508724	471568	469700	644258
P0ADX7	3158290	3804020	2955000	5651120	2240150	2452040	1996620	2124670	2619370	2451130	2733640	2445880	2136270	1918960	3521950
P0C077	2892640	3166530	2935550	2418310	2046120	2113640	2326030	1962000	2046800	2272350	2192450	2109240	1961960	1959270	3047750
P33343	811324	735474	820188	656023	1262160	1342350	1283020	892441	1263400	1223390	1041340	1124980	1248880	1398230	734554
P37194	11153800	10119700	9302340	15782800	8112220	8651770	10574000	7744720	8896080	9195180	9036040	9533050	8659190	9291620	15495000
P0A8J4	14982400	16791200	15570900	13871600	12110900	12219600	11977700	12094800	12462600	11555800	10720000	11746400	11249400	11249300	13378200
P38135	319393	381138	305452	208300	226355	261290	199614	101693	253942	259218	207548	229716	317905	153710	334167
P0AB35	NA	44989.3	40646.1	81404.1	31545	NA	NA	17402.3	NA	NA	NA	26583.4	NA	NA	48572.4
P0AB06	666479	511355	587318	540018	434596	466932	457883	394530	495329	403932	534351	488629	490661	493454	610065
P0AAG5	206816	245490	261524	233304	238853	201536	222083	238469	181854	171494	229046	259761	169691	229772	253434
P00894	10317900	11337900	10767700	10121800	15154900	15169500	16581700	15062100	15841800	16199800	14521900	14867400	15297500	15149800	11574700
P0AG99	8875900	9447710	9315690	9654140	10279400	10214700	8432270	8046010	8509980	9689290	8480540	7060000	8419290	9153450	8294240
P0AGE6	8840530	9261270	7922730	8413510	5777060	6596350	7566130	6308130	6263350	6428860	6226610	6606980	6638830	6164670	9269630
P51025	1447670	1433350	1417420	1264930	1382490	1374410	1682320	1462330	1504950	1562180	1353080	1315430	1496030	1464980	1437070
P76215	90233.5	111481	98739.9	58670.6	45112	36744.9	20697	26001	41024	33419.4	41078.2	49439.7	NA	NA	81630.7
P0AFH2	2281830	1890460	2183290	2096340	2177210	2250480	1857430	2191220	2291160	2166530	2180970	2227110	2276410	2803850	2023510
P0AAH8	961636	886089	1027830	1012110	1154460	1046810	1223240	1068150	1124420	1106460	1138560	1127850	1093020	1102150	942049
P39165	211205	216690	179553	265205	262464	297450	249662	277546	264815	247654	276544	288193	296889	277696	213086
P0AEU3	64671.5	93736.6	99769.9	80841.6	78291.5	33180	NA	53169.2	NA	52850.6	49008.4	50872.6	NA	65066.9	60891.4
P51981	1475800	1589230	1677540	1335470	942673	908855	1036500	983000	948652	1100950	1078340	1004070	1036620	957479	1581570
P0A8Z3	1708900	1594940	1868970	1528050	1499710	1703500	1655670	1478370	1640000	1809910	1624820	1575140	1640930	1672340	1857300
P04982	2760450	3080760	2975210	3123790	560794	551730	655038	595825	643300	721019	637233	637032	700804	595553	2803220
P52006	1201650	1049160	874105	907807	653262	833068	975225	831180	778931	1084520	803290	881469	894028	656602	1284800
P0ADB7	309727	446733	375365	523741	136952	271437	173168	236869	146054	263976	175366	243915	131302	126462	450151
P37613	859620	923954	952745	766400	945444	989278	977410	952590	970262	1001630	892237	1009140	931414	859026	866795
P42628	167931	183802	186316	69899.2	NA	16725	22142.2	14312.5	NA	32748	NA	11149.3	NA	18736.9	162181
P0A964	1413040	2527370	1810110	4205740	258285	242136	358939	692674	422009	344712	243880	200755	258659	194756	3142880
P0AAK4	NA	NA	NA	NA	NA	301912	467421	292532	431530	506896	467932	404502	629886	676948	172769
P0AAT2	1690780	1812450	1792260	1390280	1099310	1109620	1337630	1108460	1267210	1308420	1153380	1175030	1273220	1115860	1474270
P75798	211260	220154	213771	247460	184336	136303	105202	150291	121305	179864	163399	70329.8	59996.2	136747	158056
P33344	235420	239116	172788	334109	248913	259778	344485	192146	305601	201026	346506	324428	246757	231556	NA
P25736	NA	NA	NA	NA	109570	102515	130043	102179	100294	98884.2	105077	123106	128078	143586	23672.7
P0AAY1	3158010	2817800	3010500	2157540	1410670	710363	1643380	1716590	NA	1771550	896326	NA	1585290	1593280	4863520
P27297	721597	460848	394664	615142	713319	726634	NA	479011	646746	484602	475132	579132	391456	636238	221277
P25737	2426350	2723760	2552900	2791290	3604090	3611450	2487080	3233580	3379530	3183300	3246230	3582260	2858060	3606400	2615760
P16433	NA	NA	NA	NA	51898.5	110491	80096.2	NA	89005.3	119914	128201	129914	127471	180623	NA
P13000	4475190	4299000	4493470	5216710	4988720	4576430	4010850	4511540	4500600	4865060	4981010	4993240	4544680	4334330	4711510
P15028	34790	43036.2	30658.7	48926.8	58768.8	73031.7	48198.9	44782.8	71533.8	54570.7	49682.7	62358.4	49929.4	48089	60096.7
P0AE34	211618	236676	214915	184976	162755	136502	148182	133672	160750	134922	136828	155742	98825.7	149640	170495
P46068	181033	135753	152091	126186	107698	131290	140639	98384.5	55254.1	101768	122174	93128.4	107755	91400.6	150764
P0AEF8	796919	818748	779655	743822	491100	454043	456452	454161	497369	497700	449568	483912	474532	586419	762384
P0ABL1	558691	490653	591906	233470	131454	185823	175975	205116	223573	217283	155486	164872	286547	291664	290272
P45463	NA	NA	68851.9	NA	96573.2	126801	113045	115877	108924	122318	108266	95745.5	118010	130962	66750
P03030	235057	199077	284701	329317	200004	159426	219748	189224	152266	193577	196568	144848	186396	197903	210818
P43340	758638	841320	865965	699101	981743	917652	1039420	891788	936304	1019230	943064	919021	993596	983972	761500
P0AD53	2267180	2454660	2161970	3921540	3715250	3700080	4145290	3396650	3588140	3731620	3987430	3707920	3680520	3650200	3154620
P64585	3586600	3481830	3807430	4986040	2763340	2910960	3220590	2840410	2850350	2862910	2766200	2664320	2804260	2959420	4195000
P77432	88592.5	92263.2	87945.4	147374	48811.1	59437.3	14382.8	43992.7	47708.3	38916.5	53191	63921.1	NA	18485.2	107839
P45527	495732	399349	460684	375856	726148	728968	853228	687442	793406	951951	865163	816534	994967	1022780	503667
P17446	141079	139492	158515	268866	212382	177323	233212	192688	149286	175410	174667	195257	176767	137856	88249
