rowname	Ref8537_QC1_20230414_1	Ref8537_QC2_20230414_1	Ref8537_QC3_20230414_1	Ref8537_QC4_20230414_1	Ref8537_S4_20230414	Ref8537_S8_20230414	Ref8537_S11_20230414	Ref8537_S18_20230414	Ref8537_S21_20230414	Ref8537_S26_20230414	Ref8537_S35_20230414	Ref8537_S37_20230414	Ref8537_S45_20230414	Ref8537_S49_20230414	Ref8537_S52_20230414	Ref8537_S60_20230414	Ref8537_S65_20230414	Ref8537_S69_20230414	Ref8537_S75_20230414	Ref8537_S79_20230414	Ref8537_S82_20230414	Ref8537_S88_20230414	Ref8537_S94_20230414	Ref8537_S100_20230414	Clinspect_E_coli_A_QC1_Slot1-6_1_8640	Clinspect_E_coli_A_QC2_Slot1-15_1_8649	Clinspect_E_coli_A_S5_Slot1-7_1_8641	Clinspect_E_coli_A_S7_Slot1-24_1_8673	Clinspect_E_coli_A_S20_Slot1-20_1_8669	Clinspect_E_coli_A_S23_Slot1-8_1_8642	Clinspect_E_coli_A_S34_Slot1-18_1_8666	Clinspect_E_coli_A_S42_Slot1-21_1_8670	Clinspect_E_coli_A_S47_Slot1-14_1_8648	Clinspect_E_coli_B_QC3_Slot1-23_1_8672	Clinspect_E_coli_B_S53_Slot1-22_1_8671	Clinspect_E_coli_B_S66_Slot1-13_1_8647	Clinspect_E_coli_B_S91_Slot1-25_1_8674	BBM_673_P283_01_VEB_001_R4	BBM_673_P283_01_VEB_002_R3	BBM_673_P283_01_VEB_003_R3	BBM_673_P283_01_VEB_004_R3	BBM_673_P283_01_VEB_005_R3	BBM_673_P283_01_VEB_006_R2	BBM_673_P283_01_VEB_007_R2	BBM_673_P283_01_VEB_009_R2	BBM_673_P283_01_VEB_010_R2	BBM_673_P283_01_VEB_011_R2	BBM_673_P283_01_VEB_012_R2	BBM_673_P283_01_VEB_013_R2	BBM_673_P283_01_VEB_019_R2	BBM_673_P283_01_VEB_023_R3	20230516_EXPL1_LiSc_SA_S610_RT_25_s2	20230516_EXPL1_LiSc_SA_S610_RT_27_s12	20230516_EXPL1_LiSc_SA_S610_RT_30_s30	20230516_EXPL1_LiSc_SA_S610_RT_32_s38	20230516_EXPL1_LiSc_SA_S610_RT_35_s51	20230516_EXPL1_LiSc_SA_S610_RT_36_s56	20230516_EXPL1_LiSc_SA_S610_RT_37_s63	20230516_EXPL1_LiSc_SA_S610_RT_38_s68	20230516_EXPL1_LiSc_SA_S610_RT_39_s72	20230516_EXPL1_LiSc_SA_S610_RT_40_s80	20230516_EXPL1_LiSc_SA_S610_RT_41_s81	20230516_EXPL1_LiSc_SA_S610_RT_42_s89	20230516_EXPL1_LiSc_SA_S610_RT_43_s92	20230516_EXPL1_LiSc_SA_S610_RT_44_s96	20230516_EXPL1_LiSc_SA_S610_RT_45_QC1_LabD	CVT09_QC3_LabE_X025	CVT09_s3_X002	CVT09_s10_X003	CVT09_s13_X004	CVT09_s16_X005	CVT09_s25_X006	CVT09_s28_X007	CVT09_s31_X008	CVT09_s36_X009	CVT09_s41_X010	CVT09_s59_X013	CVT09_s61_X014	CVT09_s73_X016	CVT09_s84_X018	CVT09_s93_X020
P0AGE6	81124000	74784000	45037400	47685400	64626900	72029900	82701400	60007000	44036900	62556600	77215100	89921000	80285800	63382100	42135200	50318200	47323500	34876000	53368200	48509200	56767400	47960500	40562000	49850300	664865	1146920	758629	1001970	870893	765042	1088370	956135	776776	600116	591952	552954	655595	23275400	19699300	19650300	18719000	19905900	21665600	21742700	15042600	21978000	21136600	21636700	15098400	13122700	13857400	8840530	9261270	7922730	8413510	5777060	6596350	7566130	6308130	6263350	6428860	6226610	6606980	6638830	6164670	9269630	2073300	2241300	2098270	2257650	2267130	2417670	2175470	2097660	2070340	2126030	1542700	1491650	1455560	1501760	1533190
P37750	19884900	18733500	22830900	25185700	20125100	21146300	22329100	23991300	14168100	21914800	22811100	8417240	22686200	22459700	23314400	25835800	25655800	28891100	31421200	25909600	28351700	28263300	24046500	31184200	34959	21794.6	29530.4	35216.8	38643.8	33078.7	32450.2	34701.7	29927.7	45189	42782.6	59436.8	35482.1	2366270	2248480	2473660	2203330	2729730	2866250	2049270	2517090	2406270	2581470	2630310	2377280	3022630	2775800	6194180	6755110	7449840	7186880	8586450	8302700	9829460	8699710	8518790	9148210	8852150	7803900	8132510	8378140	7149980	604495	930087	691541	1043470	816625	869300	748486	803425	1042480	813042	1250260	1098900	1193060	1252090	1170770
P06611	4386450	5925980	5436370	6851280	4137070	5491230	4911220	4632830	3127550	4645000	5050100	4084230	4834450	5075080	4481540	5911130	6441630	4097520	6133380	5356510	6783350	7068540	6110430	7050610	13444.9	12170.1	16113.1	13443.2	12990.7	7854.59	9595.44	10044.8	15433.8	6813.95	14600.3	8620.73	10863.7	1192160	1280470	1309810	942423	1649930	1355020	949320	1461640	1578550	1114490	1364890	1321600	1884940	1550300	530315	611940	562876	645583	823098	867784	721565	699442	706747	681680	802447	803431	685944	711962	705824	323552	291966	333529	354131	322219	289419	327276	342232	391845	315828	272405	412386	319594	378778	335329
P15723	5557850	7739800	5809280	5012720	4358510	4740040	6185090	3480540	5176310	5385540	4195960	1743460	5901330	4733950	4934880	4698960	4278170	4011510	4122310	5465450	5371930	4263090	4372650	3997140	9525.36	11643.9	12807.9	12658.6	12059.1	11788	12247.7	10305.6	11767.5	11479.5	11231	11605.9	11963.8	1750260	1825990	2156340	1920080	1976060	1904860	1691880	1876940	1932460	1926870	2091370	1892280	2232160	2020770	1764580	1660950	1761430	1904590	1628180	1604150	1759020	1684790	1667090	1695150	1776920	1730680	1683780	1710580	1740150	973659	959479	882363	1007260	951912	969584	965242	854237	891135	918792	857920	913953	868113	802572	890668
P51981	7979140	7829790	4039870	4344350	5846260	7279500	5765140	4850350	4454640	5276320	5782520	6205440	6218940	5256960	4341260	4521860	4739550	2949680	4562950	3433810	4486010	4241030	3545710	3934290	42619.1	37079.2	41891.1	46378.2	46983.7	43740.1	36459.4	47553.3	43900.9	25198.4	29946.8	25255.6	23031.7	2313330	2290660	2894810	2320730	3012400	2411600	2314270	2444300	2366080	2656200	2685360	1596450	1787760	1681040	1475800	1589230	1677540	1335470	942673	908855	1036500	983000	948652	1100950	1078340	1004070	1036620	957479	1581570	1022260	1105500	729633	1080450	987456	1067870	905582	887830	1276600	1111880	663988	635343	739654	566682	671777
P0AF18	22361900	22359900	18785700	20261800	19938600	19955600	23056000	22470600	18221900	20736900	17956300	16291400	20754200	21109700	19008800	19402700	18885400	18676800	17835100	21252700	19616500	19325500	18531500	19232000	94404.8	116096	95756.2	118982	117322	98843.2	127057	106901	117153	78579.6	94316.4	85565	97558.6	6683770	6812370	7173870	6780050	7278250	6986150	6622520	7435860	6804340	6726120	6943550	5809130	6273540	5376770	4278500	4008030	4329060	4836020	3541240	3451800	3479820	3547220	3416360	3513340	3702390	3725640	3554350	3484150	4285000	2330840	2209890	2328590	2286330	2298320	2392150	2430870	2367740	2135990	2227580	1829070	1913410	1791690	1831880	1761230
P0AGA2	28856200	29504500	22130400	26670400	18968100	27969700	26639800	19427600	15289000	20047800	29069700	16240300	27676600	20148900	25113400	28272600	26818600	17381800	28707100	20832500	31805100	30096600	20920500	26338200	12781.3	39301.8	27384.5	49932.7	46851.9	9489.75	63413.5	42569	29673.6	12520.6	41297	11072.7	13784.2	3030410	3384510	2357770	3771400	2572860	2571160	3836920	2409420	3403720	2824430	2895460	2286550	2825620	3327080	3781590	4502320	3661430	4251460	3946460	3911310	2746410	3496960	3297650	2978850	3323840	3402000	2541500	3482990	3272640	501523	449351	421178	593939	521579	555995	500962	476313	592168	523154	582341	565871	618755	668791	570853
P39366	1608090	1608640	NA	425327	2066660	1930700	1720240	1945130	2873460	2158670	1073580	628568	1092730	1709120	73344.9	NA	1198290	251878	NA	872766	319439	1370100	278938	1171850	3409.1	6868.57	4126.49	8933.15	7624.93	5976.03	6123.6	5547.28	7210.49	NA	NA	NA	1798.42	333881	315221	369782	211376	600140	282796	168223	356836	200371	202230	239998	NA	NA	NA	2484700	2205930	2423860	1161080	597618	591340	NA	267373	925287	958724	491930	355944	693009	531802	1728090	132814	138309	86696.5	142111	68143.8	107626	85546.1	91051.6	153222	163274	NA	NA	10950.5	NA	NA
P0AE70	5909770	8955030	8344100	9311690	4665900	9227160	8145610	9769220	6225500	6306510	8391400	7842490	6516500	6715870	7016900	7871490	4724140	7945110	7977180	6972830	8352850	8723910	9439100	8695310	26226.1	31642.4	23282.4	66146.2	40627.8	28721.4	44486.1	37391.4	50855.6	22408.7	21451.7	27714.9	40215.7	3418130	3062850	2972340	2698990	3338450	3214880	2865530	2386720	3741060	2920120	2605240	2405530	1963920	2579660	1277050	1357790	1374310	1247110	973368	976966	1014900	958605	1050220	1171610	1080920	966055	1137880	1027220	1182800	656553	394816	454914	364000	501404	408814	327472	464360	279914	407276	400565	392720	237235	383082	345987
P04982	14586400	13422500	3358700	2170680	13976800	11251100	14322700	15114500	16294500	16965200	14722000	24483500	13576400	16275400	3601500	3638600	2925660	3456830	2380130	3014360	2888430	3493440	3045880	3318370	44615.1	52740.7	48474.3	39978.6	48599.8	38330.1	56663.6	47534.2	49455.2	10316.6	11699.8	7742.13	10207.8	11550900	8920390	8483230	10391600	8229290	9805400	9798080	6962690	9558210	8640470	8499720	1445240	1333060	1619060	2760450	3080760	2975210	3123790	560794	551730	655038	595825	643300	721019	637233	637032	700804	595553	2803220	722652	646523	749620	632171	790185	795687	667598	650020	543999	694614	134616	119471	105222	130262	112603
P52006	3001380	2487000	1537340	1873010	1629450	3401770	2816960	1432750	1673730	3200160	2825320	2281130	3290000	2439440	598830	1921380	1805680	517132	2258320	1811230	2751180	1803820	1156920	2721350	31994.6	37869.9	35737.7	50031.5	47600.7	27625.9	34895.1	34666.2	40143.8	18591.4	20124.5	10599	11381	7613040	14939600	18252600	13142000	12167400	16235800	5905980	9167040	12855400	13954000	17863400	6247920	7474300	7031550	1201650	1049160	874105	907807	653262	833068	975225	831180	778931	1084520	803290	881469	894028	656602	1284800	724389	837830	742669	955938	816279	805694	731244	690737	858657	757876	490288	651013	520025	678417	526204
P0ADB7	15586700	14283700	7072200	7334890	22275200	11366100	19458100	22661100	26911200	18970700	15372800	38538300	17538100	17662500	9164560	8860170	7284400	12555400	10726200	11958600	10403000	8254540	10769700	11111100	390538	766322	671889	1030290	758033	799252	604683	824596	572793	403161	305492	312436	619012	18054500	21861700	18263500	34536400	20567800	18918800	27265800	18485700	27451600	25580200	32543600	8619130	10947000	7073930	309727	446733	375365	523741	136952	271437	173168	236869	146054	263976	175366	243915	131302	126462	450151	483916	319261	444675	435508	364269	466705	523466	446262	366371	366228	178266	203262	180634	219291	220700
P0A964	19221800	20588900	1094920	3007380	9160580	10093800	18229600	30494100	6909840	13043800	29724300	28408800	22211000	27547300	1738800	1769780	3931310	3833880	5992380	2825200	3907260	1511960	4337500	4146210	38996.9	15421.4	46935.1	8823.02	27421.5	4430.77	18689.6	25432.2	18692.9	NA	2146.9	NA	NA	2537970	3025040	2595920	12355300	2044910	7267340	4266530	1386450	6242180	3606170	4244670	243231	164308	121303	1413040	2527370	1810110	4205740	258285	242136	358939	692674	422009	344712	243880	200755	258659	194756	3142880	1093930	964388	1229040	1268370	1382320	1245240	1316340	1218940	710801	507178	827468	923970	852889	844357	832837
P0AAT2	18450300	19011700	15330200	13408200	22145400	21583900	17042900	17442700	21169500	18677600	20328000	27367400	19648600	17108600	14047200	15087600	15122400	13770700	14065300	14656700	15478500	15182000	13215000	14831400	76541	132746	82730.5	118876	103804	101004	99965.3	128880	115925	57407.9	86540.9	54620.9	82449.9	4381240	3172340	3297680	2510570	4278600	3220070	2187720	2956280	3316170	2993090	2765830	2525250	1618780	1763320	1690780	1812450	1792260	1390280	1099310	1109620	1337630	1108460	1267210	1308420	1153380	1175030	1273220	1115860	1474270	493772	431935	389795	392409	451169	398889	440418	422104	357629	427768	278796	310488	251710	292881	256215
P0A9E0	2614150	1588600	865320	886217	2540800	2479100	2223020	2364050	3188080	2495870	1792970	699338	2223780	2046380	1464720	552930	1004690	330157	1261880	1802200	1294980	585613	1311770	712008	12253.9	11253.9	13463.5	5387.08	13120.5	6647.02	7737.92	12215.7	19966.3	1959.18	4963.21	2051.28	3693.67	1021660	1127450	1336560	903973	1574000	1061990	782682	1365250	1134870	1203830	1033300	463770	591929	485850	2494600	2384710	2497690	1973620	935054	835157	1140560	933514	885593	1155120	1034790	932952	971272	930718	2381750	287388	372888	235904	297820	285122	341435	221429	234628	324632	344318	86814.4	141730	121116	149511	134195
P16528	500330	467236	547409	531419	478138	492336	605934	301944	217273	355318	580968	237585	670607	381375	540214	618668	700245	396001	648000	426032	637815	570564	391146	591650	6605.82	12380.2	8668.93	14315.7	8767.03	11016.8	12593	9568.04	8223.83	16442.3	9979.29	9902.03	18173.7	395223	419637	448185	413931	412421	477386	554786	427054	487914	391223	463485	588473	589400	632854	691113	683617	740887	765636	1020830	1013500	913480	984887	958215	895876	930904	884354	923730	922754	798092	146944	150814	100293	149057	147599	170997	81375.6	92500.9	117402	136099	183942	219386	217903	230638	223577
P28305	7262800	7114980	6086590	6277310	8545210	7099200	8232640	7786380	7703550	8232850	7510120	5820160	8104360	8282920	7892600	6447170	6619840	6845160	6986020	6258580	6597280	6112360	5911540	6101280	21127.4	29456.8	19300.4	11371.7	13687.7	19536.1	21325.9	16017.5	18725.7	14741.7	19693.1	16615.6	21095.9	1292230	1240260	1374200	1316910	1364450	1117320	1180760	1240520	1157820	1374510	1318700	923687	1203520	967780	804160	750446	798338	756844	589508	605758	643574	625301	614946	611470	601662	616850	602689	598856	788936	193058	183886	199210	183720	202318	186964	208561	205065	189715	214563	161961	166292	170171	155210	153170
P25737	12766400	13921600	12902900	15113000	8331820	10665800	7580390	5846650	6331270	6104510	7649060	3500510	10254700	7752170	14924400	16097900	14843600	7551030	14987200	14177700	17612400	16279800	11508600	16249400	1170.23	1437.18	1012.4	1900.57	1659.07	826.841	6539.76	1885.59	NA	1251.48	2208.81	2007.97	1095.29	875198	947428	733225	1546580	980358	841422	1296650	781239	1076630	956488	1069580	1129540	1963730	1950840	2426350	2723760	2552900	2791290	3604090	3611450	2487080	3233580	3379530	3183300	3246230	3582260	2858060	3606400	2615760	398904	393964	321349	514886	475941	463665	400387	516900	657248	545062	869950	823518	801072	858759	828862
P0A9U1	4394550	3722410	5034660	3758380	3463220	2894350	3699300	3305880	2489990	3985220	2254500	1887450	3395130	3345960	4469410	4241770	4618920	2298700	4240910	4443210	5105360	4731230	4165610	3834910	6578.7	10097.7	9070.38	8287.03	9732.97	12653.7	7806.33	9155.17	9650.72	6775.96	7241.6	8921.4	7656.66	571367	533611	609837	598586	647279	537107	659399	592633	527204	586683	490874	562457	520865	563540	1292100	1268990	1333980	1412850	1128250	1196360	1217490	1229930	1119440	1136330	1254480	1233940	1212270	1158190	1285490	345372	290679	212679	377777	257920	351774	363295	334617	365555	280141	275179	238925	248469	297921	282914
P13000	5900460	6783610	8044100	8148090	7573040	5574430	8441500	8766640	7603230	8288370	5999420	4007730	7070730	7744300	8346190	8116960	7487290	10343200	7834460	9071040	7283440	7371530	9111310	6851500	135479	116498	144709	96138.7	144803	104206	130534	127387	141078	114853	130931	99109.1	139534	5409360	5581110	6313000	5113190	4792450	5655340	6337010	5850350	5881100	5279010	5774320	6011450	7254610	5780060	4475190	4299000	4493470	5216710	4988720	4576430	4010850	4511540	4500600	4865060	4981010	4993240	4544680	4334330	4711510	896825	787138	1051070	859787	869284	945741	964880	934003	793003	795277	855668	989198	829868	910836	867469
P0A998	141756000	114035000	151028000	126343000	170125000	130966000	66105400	115502000	202387000	127354000	129367000	162733000	99837200	139516000	171708000	152545000	103163000	172887000	87236600	161081000	118931000	168812000	157513000	108024000	381964	413218	320280	472275	602337	425404	429207	515426	664819	462935	427702	199294	341519	90653500	68073600	62378300	26880700	80314800	58555100	35893300	68625400	52151300	52917900	51290900	46074500	57617600	87502400	37638000	37490400	39489600	17363500	21471400	16623000	16330900	23535200	24934800	28763800	26264300	27057600	31631200	32174200	25515500	13743900	17507200	13150700	13018700	16706200	10077400	12576500	13405200	17300400	23079300	8414140	11990400	12462800	13722600	16249900
P76561	13732600	11780100	13511500	11730900	15215400	12798500	12321500	13650900	15257900	15001600	12084300	16934400	13480700	14025500	13955400	14032500	12958900	14198100	12431300	13972600	12147100	12672600	13961700	12797500	55114.6	95847.1	62132.6	100609	75639	126767	58779.9	69346.7	99207.3	97904	61062.7	80801.9	94070.2	5080630	4373820	5074020	5133990	5012770	5105390	5132240	5143700	5283010	5073030	5159250	4324040	3812980	4046610	2321120	2565690	2338580	2329360	1895810	1951580	1861570	1704680	1834120	1824020	1756380	1857190	1826020	1820580	2163710	1224280	1288080	1213120	1159880	1264030	1313560	1193000	1189300	1090310	1249550	1060380	1034330	1012630	1039890	1001440
P0AFH0	999664	1152080	747442	915030	1109640	1229140	1102190	938700	665244	926888	1217050	670570	1081550	887526	985399	884398	873855	475173	877942	814612	1030100	958965	714516	941953	23638.4	29653.3	17736	32580.5	23278.9	15172.3	25041.1	21089.7	26118.9	19532.1	24340.9	25794.5	27084.9	1056670	1122920	1099070	888955	1146010	1145870	1007720	1210050	1206040	1202100	1178470	924336	1157000	824660	582941	543890	569062	503312	442810	429140	482381	479141	443962	477138	474508	485582	436312	432388	567311	148482	173350	130097	187036	136863	149726	128702	125609	146099	187371	132009	127338	148137	157061	137937
P64585	22864600	23989700	13750800	18248000	20251000	23911700	29901900	24818900	21087000	25997300	26007200	33807000	22712900	25114900	17872900	20449400	15294800	24827600	19176600	21213000	16160000	16441300	24201400	19958800	78233.1	56673	68927.2	29784.3	64705.5	7366.52	76028.6	51902.1	55356.4	NA	42525.3	9325.1	16034.3	7314820	6355380	6998050	8338000	7359080	6730440	7677430	8461980	7766790	7432590	7403000	5697640	5800880	5089010	3586600	3481830	3807430	4986040	2763340	2910960	3220590	2840410	2850350	2862910	2766200	2664320	2804260	2959420	4195000	885078	780724	838120	709701	915242	1013700	1029410	980019	759636	752444	767213	689213	501242	587052	426945
P0AE85	6932480	6548110	3872370	3398650	6373620	4600550	7270440	6759490	7158080	6428940	6718780	11273800	7837290	5388500	4297310	4519110	3994360	3658330	3182940	3608270	3880860	2696370	3129980	3022690	135465	278437	196666	192869	217882	174869	310878	296281	227747	81575.5	123152	103657	102159	7872400	6381820	6161110	9035740	5525530	7895580	8730190	5177240	9514580	7282260	6634060	3133970	2975390	2922550	1460070	1823280	1376160	2119760	933624	957881	831679	768481	979134	990420	969217	861085	927259	841547	1671490	898404	725863	933898	678698	883591	950653	907211	950182	573334	594834	326790	430658	240473	324307	300359
P0A7F9	10373800	9286480	14222600	15921500	10466100	10867100	11045000	9217720	8362190	9755910	10638500	9882820	9406770	10059900	14810800	15574900	14161700	14133100	15694500	14358900	14531700	14697700	14145800	15529800	23676.9	20612	24371.8	17525.1	24438.4	11536.7	17730.8	23846.2	25570.9	31134.2	45784.2	24364.6	33910.3	2896540	3294210	3480250	3221090	3837470	3252160	2998420	3398110	2914260	3385750	3464800	5919260	6404850	5333470	1695000	1771590	1881460	1661090	3078670	3017580	2903570	2916480	2978300	2965080	2839490	2786810	2933270	2967720	1740390	509509	593269	438164	499696	503928	436384	506104	409660	483537	483251	973618	900875	891943	880463	898079
P65807	1409580	1125140	623247	792861	1337120	1544400	1284190	1748170	849407	1792580	1375790	825659	1663590	1430180	539708	974817	746145	381320	832130	608612	704010	686732	652522	250338	19221.6	24286.2	20024.3	30790.5	29925.4	30592	17368.9	18434.2	26311.1	2441.11	4088.04	5041.13	9221.85	704305	812614	804405	391830	1271440	656964	508277	843442	599274	994432	1004910	67274.1	431964	336063	851865	787044	838242	501787	319325	416514	293157	322511	351516	398707	363853	400319	346910	371263	778426	2024270	1176820	1338060	1559170	1088510	1300010	1191810	1342270	1597820	1356890	1654810	1683140	1553910	1725380	1470380
P0AFP2	624141	593168	791417	405193	576774	357704	471994	702262	505499	714707	365865	203337	495526	543383	720634	526922	633228	679861	469132	525495	606775	639305	736317	516477	6498.41	10114.3	9662.62	7887.62	6947.38	18164.7	8610.46	9502.1	16533.6	12101.5	11284.9	14862.2	5895.01	1267870	1089910	1022850	839587	1072800	1181410	923446	612735	1083220	1042680	907223	1068690	522253	612058	263433	282533	272903	111213	190096	209903	298690	118004	289839	240963	198126	193697	221045	219582	168558	152776	130088	147419	165351	130396	132655	175564	146118	122487	147011	105296	119873	116748	123883	133206
P37344	7926170	7608050	6253720	7165120	4640990	6675510	7870470	5495990	2948510	3404040	8004050	4878500	6346070	5701300	5949050	5797630	6546450	6137870	7102620	5541860	7196410	7173980	5993710	5750150	39426.4	46189	45313.7	42449.6	43206.3	43513.5	48471.3	42424.1	45466.1	47900.9	39837.3	50495.2	29190.8	1383720	1460920	1383920	1346800	1522170	1419310	1402170	1309160	1354740	1401620	1403040	1190980	1504110	1407920	1475180	1389180	1468840	1378360	1320260	1424750	1470220	1433880	1317680	1412550	1377650	1363830	1313870	1387120	1407950	269428	345330	247993	364814	341452	265286	297902	299693	358535	388539	339211	345998	346081	355151	406657
P0AD14	2749030	2889500	524291	592815	3174590	2968380	2883240	2866780	1744430	3332350	3162860	1164810	2760120	2941480	425450	468287	420924	615064	501390	415916	518720	501033	527913	628588	17465.9	16061.3	21244.7	15640.1	13285	11697	16784.3	19983.7	20605	2244.88	4892.28	14172.3	2947.07	677388	661648	613105	646459	693802	684793	589445	548914	601366	633625	574164	210064	51253	162138	3778050	3002350	3738880	3031140	1340030	1443140	1860160	1604720	1715980	1396220	1527300	1805340	1598550	1795670	3297360	82093.7	123971	125997	106621	126344	105238	105036	117369	134584	134285	NA	110680	94622.7	85759	67823.8
P0A7N4	94719700	109165000	158953000	126433000	123877000	84303500	86887700	126661000	209870000	129941000	78015400	137301000	89356000	103737000	152868000	143346000	142977000	162592000	135051000	145657000	133724000	130060000	166901000	134288000	1030740	1476170	1089810	1354890	1457380	1378150	1641880	1492050	1128720	1718700	2462150	1809470	1937990	114002000	108293000	87849000	107648000	95326300	102563000	99693900	74481300	103099000	91424200	80333300	82508600	84967100	80640800	36323100	51105200	40010500	38788800	53016200	55186000	61567400	51740600	57764000	53229100	56839500	58875600	56243200	51628900	35823200	12574100	15088200	17570800	13597100	14458400	14494300	15482500	14709800	13181800	13780700	15865500	16781300	16132200	14962900	15401500
P68191	110526000	108802000	119789000	71863900	91995200	92454200	111175000	127362000	185545000	137541000	76865100	125821000	105221000	92182500	126768000	98418500	108407000	102556000	77355100	109137000	94642200	79489800	119102000	87391300	907365	1728400	401771	1477370	1005800	924755	4384640	1818630	684062	445759	1004820	979322	680520	230478000	164799000	185848000	209596000	215148000	229169000	187311000	129083000	212665000	194031000	184361000	187258000	138354000	124854000	66072100	87642900	64360400	67700000	56319800	66947200	80920600	49916300	67300800	72593800	68554600	64441300	71793800	60204600	69247900	16221700	17362400	18180500	16672300	13954800	15399100	17633000	15966000	14815800	11359400	12976300	11915500	11343700	10630200	11086700
