rowname	DDA_NVG_D5_1	DDA_NVG_D6_1	DDA_NVG_F7_1	DDA_NVG_M8_1	DDA_NVG_D5_2	DDA_NVG_D6_2	DDA_NVG_F7_2	DDA_NVG_M8_2	DDA_NVG_D5_3	DDA_NVG_D6_3	DDA_NVG_F7_3	DDA_NVG_M8_3
Protein disulfide-isomerase	20.974450847648356	21.555968133945857	21.550734384048557	21.011123799697256	20.954252467626656	21.626429920595655	21.684140078449456	21.002143178600654	20.995772674478957	21.620538049352657	21.610334087286457	21.095393967767357
Protein canopy homolog 2	19.3802726144426	19.749451898894698	19.6768020252648	19.5351505951758	19.301321267111	19.7451927647375	19.4812957168296	19.184865046394098	19.6417742608222	19.673431435331	19.545037566673997	19.285196767692298
Eukaryotic translation initiation factor 4E-binding protein 1	19.20580010204875	19.039827674801952	19.10127033363745	19.024454589379452	19.10695074372925	19.08333123725595	19.182189662781152	19.02351087927655	19.292592314414353	19.05825641304715	19.15078346816385	18.97009247748615
Serrate RNA effector molecule homolog	19.82346537837788	19.72612353308278	19.51002198364108	19.68515781344988	19.87946124643288	19.80589074468008	19.79108030739568	19.80720498786378	19.87955804182308	19.87804169680278	19.69966685324048	19.82488690458028
Probable ATP-dependent RNA helicase DDX46	19.51186512511733	19.54662544192203	19.65106126722423	19.75487983414693	19.58334288040993	19.56620713111133	19.545100161087127	19.74581555800533	19.732328892147628	19.63602616289683	19.748719326902428	19.552271562780827
6-phosphogluconolactonase	19.859858120438126	19.88461003817723	19.867023552658626	20.029760867979427	20.118634536169527	19.82440256764543	19.850625577509827	19.966080559519327	20.081034902025028	19.82754887128893	19.979552352453027	19.77530895226573
Cleavage stimulation factor subunit 2 tau variant	17.687492546603966	17.963679477251567	17.738497134897266	17.85796345500867	17.776296823819067	18.190275184518867		18.101764099471968	17.806687948540166	17.678339269196567	17.738821814632967	17.700076002647467
Protein BUD31 homolog	19.67138021100029	19.64896280108139	18.92934812180279	19.81131588356409	19.62146444065569	19.60102680709629	19.75998535692619	19.22620097542749	19.15755443882329	19.11975895730709	19.80860225394959	19.65253140543609
Probable ATP-dependent RNA helicase DDX6	19.739463335218325	19.938746466315525	20.115131497098226	19.917724494529725	19.778525319476724	19.928651388911423	19.912413327432823	19.976977265720524	19.740129921493924	19.985438093888924	19.832155488259623	19.945421202163125
UV excision repair protein RAD23 homolog A	18.1304061080085	18.1314337520315	17.9784042755584	18.3466829649935	18.156560283865	18.1025814675498	18.1980654896811	18.3310657907544	18.2168506940422	18.1443562779643	17.9670916564884	18.4097782125737
AP-3 complex subunit delta-1	18.725500617739705	18.768246538685904	18.630449926735906	18.467643559894906	18.593499615684106	18.730827137182107	18.838618223960207	18.536098506273508	18.568026322833404	18.811581250901206	18.815438770342507	18.516504136254508
Band 4.1-like protein 2	18.810875452330542	18.859177661175345	18.689625166055848	19.36281057809414	18.782116017188642	18.826921342346147	18.913515892675846	19.213278331704743	18.858450534334644	18.788693548227947	18.908966380202948	19.306274762192544
Unconventional myosin-IXb	18.670835451486287	18.99652327152509	18.65772207454219	18.61182610109389	18.98636485884929		18.43803132173829	19.56295274915199		18.882673301532588	18.683511453853487	18.87610500379109
Nuclear pore complex protein Nup153	19.037900365288035	18.937970114845832	18.850301944562332	18.834267449454433	19.122300321857033	18.919592622013532	18.68774795830163	18.723763530517832	19.028507738738533	18.799906873673034	18.777034086795634	18.869485158126633
B-cell lymphoma/leukemia 10	18.781213325088306	18.584102891416503	18.353434299309104	19.142765602612606	18.565493747737705	18.521077751440405	18.576363063641406	18.897896668168105	18.769284106120804	17.913765714857703		18.701169864542003
Xaa-Pro dipeptidase	18.835421752884415	19.072434737129313	19.258600322456417	19.068751580598214	19.154514072779914	18.553893417214717	18.986632253278714	19.178252067330416	18.972211442818516	18.923572697792416	19.357582881385714	19.096663389149516
DNA repair protein XRCC1	18.259585204916988	17.469073940884986	18.090204582811285	18.382454009248487	19.939424204606286		17.823830305657186	18.423802334295587		18.489990587920488	17.680666085618988	18.458599987025288
UPF0587 protein C1orf123	19.11369576264265	19.237222600640855	18.967009307774553	19.366724362648455	18.648336931924852	18.74235481457535	19.041424580916654	19.126784774871552	18.957594002351556	19.13208939103415	18.70737077077755	18.804495976123754
Probable dimethyladenosine transferase	18.372191824218167	18.370871489977365	18.320043679292265	18.601026927862065	18.758525240475564	18.446889068229865	18.430262200204766	18.342906583509365	18.499268480035465	18.270073344202267	18.197824049174365	18.608243767598164
Exosome complex component RRP41	18.79749231631309	18.586468392603592	18.904315143120293	19.14512312765569	19.059857391056493	19.24850794790629	18.46768940534599	18.531073692406693	19.016845305747992	18.60370851894789	18.64731792534619	18.56425232754589
Thioredoxin domain-containing protein 5	20.43276937863576	21.28736718372146	21.176908806942862	20.79720363571786	20.34141396973476	21.34367949774566	21.20666007193046	20.95386251629016	20.35048841626046	21.17933502993036	21.18943175377506	20.97120215509016
Pyrroline-5-carboxylate reductase 2	18.9362058271713	19.7710114659219	19.124496899074	18.2961708425685	19.040502043516202	18.7721729975331	19.3447101472121	19.2272027473362	18.8836608562374	18.982455141731602	19.4996839946457	18.351376868696303
Dihydropteridine reductase	19.098826611744776	19.267335992833477	19.161166006214078	18.636818534422876	19.596311960546977	19.048480439549778	18.868366395609677	19.273192412817277		19.35304942936918	19.597704725360177	18.91267733039608
RAS protein activator like-3	19.352631529416826	19.218480711194527	18.900932297928126	19.25322753398523	19.039440272280128	19.226279883618627	18.779821767419126	19.219936156484028	19.321846127769728	19.352108910390026	19.036102566392728	19.265658527312528
Myeloid-derived growth factor	19.925865466428608	20.462520822142405	20.516240605158906	20.018655542425307	20.077557845520406	20.677673034575406	20.417573685693707	20.096353810375007	20.170376551778507	20.446223348904105	20.412110826531606	20.180223912898807
Transmembrane emp24 domain-containing protein 7	18.12843695506786	19.15493631147856	19.12490061185006		18.97600795359156	19.19372557715866	19.32868673604126	19.29822608625066	19.08044257001056	18.95291279942456	19.60859644198016	18.40419109192386
Charged multivesicular body protein 4b	19.863219082986678	20.25067543381578	20.03010050270028	19.85077650486798	19.783453464708078	20.21975817491208	20.20809533560248	20.14703037332448	19.87329189638718	20.30884941825708	20.01181939645888	20.19592191837528
Mitochondrial import inner membrane translocase subunit TIM50	18.969264585696994	18.492722621102295		18.949588262214995	19.000003022936294	18.652430845453797	19.019145271578495	18.560643680525697	19.063203881303096	18.772488883430995	18.908509807666096	18.600379243581795
Trans-Golgi network integral membrane protein 2	17.675234940520927	17.984281734498126	17.662543972287427	17.712003847805125	17.339979556331528	17.713552894990325	17.993556653598727	17.502080568339927	17.895401841142228	17.219058180714626	17.453230355219027	
Nucleoporin p54	19.35176023345485	19.02457031701775	19.187181300804852	19.14876946667935	19.37354349663425	19.205931350133753	19.16292326960205	19.21592846036055	19.347214875691453	19.30132436328935	19.41655492861265	19.286159423437553
COP9 signalosome complex subunit 7b	19.677785267319994		18.393645322275592	19.380696196069895	18.374837019523895	18.419635980560393	17.551459969783494	17.595961562480994	19.328185193222694	17.869641380736994	18.769474842425993	
Endoplasmic reticulum resident protein 44	19.922989254257782	20.410897798935085	20.221815880467783	20.321830646288184	19.732017965693984	20.289638603689585	20.288923220755382	20.192815363452382	19.821312680348285	20.355285329284385	20.201988829685884	20.166440816745485
Cytosolic acyl coenzyme A thioester hydrolase	19.924777273364526	19.957647224706626	20.14640732144303	19.69299390869873	19.911356731540526	19.821674419456627	19.598819285683728	19.94563547666773	19.492445146027627	19.598340135141427	19.69914979111523	19.52314399491493
Protein VPRBP		18.552528472819862	18.003557157042863		18.230283234654863	18.08900008516566	18.38954047929366	18.707829782097463	18.858198187003463	18.323558704174562	18.423197836129262	18.751654716746263
Non-histone chromosomal protein HMG-14	19.67739361129629	19.31263537794679	19.42141463888449	19.659460452616088	19.77086618419449	19.35633131660719	19.48295320188199	19.29721125834569	19.78113052966949	19.53342758247759	19.48924380374999	19.450728333810588
Syntenin-1	18.30097067922288	17.89363214194858	17.778599457713778	18.42737487735768	18.02979743675498	17.83830363904928	17.70510326682048	18.36257586712368	18.029634442077178		18.13711088436828	
Pre-mRNA-splicing factor 38A	18.398834586511082	18.641944988032982	18.130330929614782	18.39941563875818	18.658857857629183	18.38197070845048	18.330279734743083	18.443009558701284	18.661016722588784	18.548536987068683	18.605637830958184	18.39060476915048
Protein Dr1	19.36124674495977	18.25482603688787	18.026377056686872	18.25271531794477		18.17970850549467	18.16888753844607	18.36552942547557	18.91394747516717	19.08460281528707	18.04250458859337	19.45945837432617
Far upstream element-binding protein 1	20.784578040927133	20.70513586407603	20.567477986587534	20.76994588428393	20.734031815592232	20.673907112856032	20.634847839788932	20.740950153102133	20.801953067914333	20.720582406354232	20.519663197632433	20.747496312275434
ATP-dependent RNA helicase A	21.012400085492544	20.95974642997634	20.829696676714445	20.988165827228443	21.02532277253024	20.963768811205444	20.827797979963144	20.962973714837343	21.044465706564843	20.932114947750144	20.848635939649544	20.951382819494345
60S ribosomal protein L31	21.36437496867443	21.56940176172813	21.55395625838873	21.34428423339083	21.62118390924933	21.38481793246483	21.53362368830283	21.52181359568423	21.65896626887773	21.58846768784723	21.73605374156333	21.20952047803913
Protein SON	19.966870285679544	19.163529783912946	18.479654678596244	19.097443286632544	19.880140007995745	19.262468564482344	19.256885640172445	18.765279534740344	18.878986985440143	18.118169631412844	19.375711152575146	18.462203987261645
Dolichyl-diphosphooligosaccharide--protein glycosyltransferase subunit STT3B	18.124153916086904	18.661401493757	18.722403317669702	18.118907423438003	20.4569894016672	18.448017861792902	18.8800095273093	18.106843986418504	18.015541631101502	18.868400450509604	19.096688977877903	18.033775854691203
40S ribosomal protein S12	22.088230433190603	22.110018022666402	22.0010822809109	22.024106797008002	22.0435852191887	22.0635499605759	22.0924702530952	22.1073301560604	22.111596443789402	21.993677111101203	22.1196072670974	22.021281223024
Cytochrome c oxidase subunit 3	18.5220037892576	19.4638898620711	19.4784346437951	18.8307263261894	19.3209542571824	19.6232141436624	19.4896937398319	19.392311476865	19.5871393215248	19.10142912633	19.4910775936633	
Small subunit processome component 20 homolog	19.182950277203727	18.813770338921728	19.609860129194228	18.765373016795426	19.398784164900928	19.371387022737228	19.470568125481027	18.897259824224626	19.453671988007226	19.400679305509527	18.857425262608427	
AH receptor-interacting protein	19.193725864802285	19.991969938122487	19.688072830202586	19.843340199926487	19.401883181528586	19.332692478489587	19.841061599368086	19.879316317834885	19.616486739045286	19.431551702008885	19.646173915321185	
LanC-like protein 1	18.8882453294036	20.034109659227298	18.9598883185103	19.048177097944798	18.818885357142296	18.988766588693196	18.6521616298339	19.119144787308198	18.975728382424897	18.9844693080818	18.905229915137298	19.237676929752297
Septin-9	20.888144530648283	20.715246923651886	20.857994201417885	20.919972078122186	20.775313418890985	20.753268148665384	20.574850232845286	20.779582289218485	20.816435970213185	20.742931956674784	20.785820830033884	20.785447672280085
Phospholipase A-2-activating protein	18.741215378987814	19.156611088937815	19.160909291772914	19.041412628695117	18.882349802595517	19.013974951534017	18.789095736996615	19.110090275521014	18.778812665521617	18.959300626010815	18.748480934819614	19.043834348287216
2,5-phosphodiesterase 12	18.263082988583157	18.43485255508046	18.33326946156246	18.343519243492956	18.28006471700766	18.406279106592358	18.34714454336146	18.57177363426166	18.407765617819358	18.256458342197057	18.281447626772255	18.503092193800356
28S ribosomal protein S18b, mitochondrial	19.03941400679041	18.69983054347501		18.669468870616605	18.86821971031941	18.713574365473704	18.664637577060006	18.752217588096308	18.973149425698004	18.448147897092305	18.791271714339906	18.677087947102905
Phosphoserine phosphatase	20.11124499088601	20.08746229353861	20.06132328682731	19.92053662353631	20.32062567706081	19.98789022721641	20.14198839197811	19.91100560985151	20.31680580566521	20.128552888443412	19.988680158275812	19.832599128029113
Sorcin	20.410111588719225	20.542335929877826	20.523281159807524	20.424350574216724	20.466359533812124	20.451502501669125	20.500863015525024	20.415593884568224	20.471278522209925	20.523861001462024	20.486420317146724	20.359347881337225
U3 small nucleolar RNA-associated protein 18 homolog	19.121534754825987	18.754739255271488	18.23806953490949	19.156687692688788	19.059883447365788	18.31637361329669	18.989122635824387	18.89020639512929	19.224423624231488	19.05356428515039	18.52928347132729	19.029792979196287
Aldehyde dehydrogenase, mitochondrial	18.911232517246194	19.611052428676995	18.992207276032396	19.739709734861297	18.896409385229695	19.453461261529196	19.135513836762495	19.634490045873996	18.674025952259797	19.277972150125297	18.971553603894797	19.604380799958097
RNA polymerase II subunit A C-terminal domain phosphatase SSU72	18.12877311712019	18.449269598706692	18.10058657619449	18.47346243548229	18.46589232734999	18.454369810850793	18.31578667440329	18.17867745485369	18.196724872546692	18.36659406193419	18.36229388360739	18.279543601905193
Chromobox protein homolog 5	19.8334253765248	19.860658834534902	19.7473465684923	19.9260723045818	19.871406289143	19.7214881193749	19.3400338277734	19.8546780358491	19.5274611144739	19.6447007776137	19.4848887252467	19.8432406975131
Glutaredoxin-related protein 5, mitochondrial	18.80270526799329	18.677718444635186	18.62061524813299	18.202589228755986	18.312108115585186	18.74054444095689	18.069929624814886		18.533676232473887	18.605931310386087	18.62629117524719	18.59613839211459
Lysine--tRNA ligase	20.344868150895056	20.295359654108857	20.456721861482258	20.291671118196657	20.318650705260257	20.29024313855176	20.357917968955558	20.27669179354576	20.379631140530957	20.34826162669866	20.426166953485957	20.386753709680157
Protein ERGIC-53	20.04843844005706	20.27910895631376	20.319056731123357	19.586509281531658	19.955046274247557	20.240622929403457	20.40356885011316	19.67173251260626	19.92789956303696	20.30179659737916	20.323229333601958	19.677639088698758
Glycogen [starch] synthase, muscle	17.671434027363837		18.159817934781934	18.213012625329235	17.550513307584335	18.730295203310536	18.282916870131437	18.413915214066535	17.954663976893336	18.306635010826636	18.263877452868037	18.287520041369437
Histone acetyltransferase type B catalytic subunit	18.564059168538357	18.66740114384756	18.59297861231216	18.93453197018856	18.32265765764936	18.64528668093966	18.43713660500746	19.011095996337858	18.620407821267058	18.62056636206966	18.51712642886626	19.02808585876246
26S proteasome non-ATPase regulatory subunit 5	18.890075345180932	19.364418359481434	18.916311494704935	19.042985834079033	19.190779084027636	19.008204755963035	19.072358944375832	19.634043433953735	18.769373880673434	18.726136771636835	19.247298943296034	18.726709013326634
Phosphoribosylformylglycinamidine synthase	20.118665215926292	19.619418827156792	19.779976948961593	19.773875858509292	20.078719385753292	19.877436748512892	19.744186706457594	19.927835307923992	19.855790675161092	19.60839051154599	19.712237071887692	19.769820608350194
Filamin-A	19.950953289434505	19.632424616700604	19.444003740164604	20.285569999200604	19.995453847873602	19.576736218660603	19.562013974272503	20.316500709563602	19.978292849778203	19.514263628637003	19.449213826851402	20.273390210954705
Probable E3 ubiquitin-protein ligase HERC4	19.016152756602153		18.68249201691925	18.745900599522752	18.825771895685254	18.50376367719195	18.67393827194295	19.170590614806255	18.981948663570552	18.862413975249254	18.811350196142055	18.596265519079854
Antigen peptide transporter 2	20.04175608518028	19.92553611114628	19.80013137466938	19.51046924301838	19.43978105181978	19.85613759828608	19.51382141114568	19.48020056555618	19.52108563135768	19.89226606652248	19.62257151719028	19.49160601214238
RNA-binding protein 39	19.785524120243736	19.575015972618434	19.479199481972035	19.679411294508736	19.847771803854535	19.739921996694534	19.512795912423634	19.619012406709135	19.875295672436835	19.619913039858233	19.478775733525634	19.524617675987134
Paraspeckle component 1	19.734628324963044	19.669831486289745	19.355026923508344	19.856753323090544	19.506759745315343	19.711626660955645	19.483276800999942	19.673750703172843	19.270635706441844	19.760762068357042	19.597818536116144	20.306165969986342
BRISC and BRCA1-A complex member 1	18.071717381641765	18.742204244413063	17.913208725684765	18.111011526009563	18.805029132442865	18.815853200011762	18.771215818685864	18.613573054104265	18.900692713562663	17.110873355916862	18.872753951345764	17.806336792087365
Adenosine kinase	19.650008997122193	19.590287763820392	19.597363037707694	19.562692196481294	19.430601516201897	19.399951496821593	19.553229826966998	19.74418584272579	19.706358489988396	19.484680050294692	19.508610393212493	19.338700594727698
Lysosome-associated membrane glycoprotein 1	19.95257752980403		19.908626486422033	19.66747216487263	20.174188281284632	20.006144988166632	19.85292543653583	19.97644896137973	20.094910481642533	20.08217849462483	20.00817765986423	19.80141422739113
EF-hand domain-containing protein D2	19.556799023531898	19.3246915321396	19.4713049597534	19.8009049748799	19.497426222715298	19.4956627367633	19.417618795883797	19.6706196307846	19.5005249356011	19.4400101283126	19.4678653420143	19.782115110358397
Transmembrane protein 109	20.144673763101984	20.287095374100687	20.018311327053585	19.592237350704785		20.044408604541687	19.819216106458487	19.588207005059484	20.359850636137384	20.223324446502886	19.927954741334887	
DBIRD complex subunit ZNF326	17.927503185885243	18.133703807547445	18.46304228403014	18.096321363772443	18.021379367961842	18.145786227939844	18.157747863057445	18.167294815424842	18.131590451967142	18.368998452844444	18.829445615945342	18.448176580132543
Non-POU domain-containing octamer-binding protein	21.175287483574426	20.933681647392728	20.939723804433225	20.945693589303627	20.975228726827627	20.948795163214328	20.931664166130826	21.014125093920725	21.239971952809025	21.067683408338628	20.958648203566526	20.956575740722926
WD repeat-containing protein 36	19.28487228082464	18.69352170177414	18.55977427594994	18.98739444817054	18.74027525937424	18.67466930325514	19.20098480529504	19.00174016464574	19.16387835068864	18.44437381519294	18.67362160142054	18.98216038734754
Nuclear pore complex protein Nup214	19.638712514655307	19.10545853951581	19.124765549772107	19.17180230845471	19.267979926782708	19.04576206359601	19.300867299461608	19.176402568940308	19.50113789414521	19.34970415904451	19.12077237513201	19.097875358785007
Interleukin enhancer-binding factor 2	20.921932479583063	20.927106412823463	20.651860012132765	21.031676346210762	20.826340737020764	20.737441951060365	20.735507111402665	20.846393852183265	20.844654957530164	20.624613099188764	20.703176735166764	20.942956235729163
Mitochondrial import inner membrane translocase subunit TIM44	20.22056732755275	20.04075671459015	20.05478818186165	19.93162665852725	19.95183334960425	20.21195292716065	19.99778191700305	20.02348018901205	19.87366225322985	19.79362272978055	19.84234094793315	19.66400982516835
Switch-associated protein 70	20.027628559405485	20.351097086514685	20.143452481920686	20.204178438915484	19.954925855181685	20.291139154669086	20.168330558703886	20.204660101179186	20.120380604654986	20.334269690534587	20.159601547135885	20.151236343024586
40S ribosomal protein S10	21.49169233647868	21.254438330380776	21.080990797078975	21.477017685216776	21.063658557456577	21.050122170299975	21.414021550935175	21.429832124916075	21.09626794225648	21.289032167824978	21.199848526743576	21.089126916335875
TRAF-interacting protein with FHA domain-containing protein A	17.861045443397614	18.681832994312913	18.758670046735713	17.312889727346313	18.475867919458313	18.630942964890913	18.189109063949314		17.858894886250415	18.848105716077512	18.720550289219013	18.378786558097314
NAD(P)H-hydrate epimerase	19.046267211015664	19.165775798942366	19.218336805036266	19.170396653358864	18.922729199719665	19.297664589953065	19.039431123723865	19.139542292025865	18.899734272030766	19.169961125546767	19.252353423428865	19.368860378847867
Eukaryotic translation initiation factor 3 subunit I	20.651039990783755	20.635305375883654	20.573829243663155	20.573692981927454	20.683714059342552	20.510923985690255	20.486997783813855	20.578499309292255	20.632812276947554	20.652713132608454	20.566535755330754	20.682182299138056
HLA class II histocompatibility antigen, DR alpha chain	22.004582817929546	22.000447654683047	21.854444995883945	21.925793486088946	21.924516993191144	21.931613119650045	22.157575832469746	21.833960017103845	21.989573964102245	22.096008071492047	21.944024288504345	21.949979834980446
LIM domain and actin-binding protein 1	18.77763155782451	18.48569769142861	18.78525578420101	19.317854511723212	18.77817390881111	18.79718159156361	18.93677662776541	18.96694373931671	18.81901747846611	18.561813593940112	19.12477233252061	19.20000164388941
Phosphopantothenate--cysteine ligase	18.641887047658372	18.83821167379527	18.59273883031697	18.65813139382667	18.588665265789373	18.612726561634272	18.66003868718337	18.47144046123217	18.746358996847373	18.681238541502672	18.688038789004572	18.581433178383172
Serine/threonine-protein phosphatase 6 regulatory subunit 1	19.616920726135504	19.369266805970504	19.288831120087604	19.778021984591202	19.792187782492302	19.652958911637203	19.427442073101002	19.593819742098102	19.757885911615205	19.744616779006503	19.479485645565003	19.599174296780703
Cytosolic non-specific dipeptidase	20.75346342106984	20.68766159955544	20.611448356026344	20.755959350449345	20.756918023608144	20.690127646269943	20.62298141730544	20.780589927118143	20.697469508309844	20.71334846313534	20.599654576464545	20.79392085233934
Catalase	19.670651990244735	19.952873349035336	19.918379290500734	20.157409132134035	19.944800039213835	19.872164348131534	19.768279080267735	20.213315534407634	19.739668707305235	20.025125466814334	19.864019295541937	20.264676264030435
Prefoldin subunit 2	19.73837236671705	23.09800683776115	19.262632837323352	19.89342043569955	19.24121201242115	19.443974514619253	19.70674244705125	21.20259946457785	19.658619538101753	19.72393128201785	19.92374212213155	19.95998709383285
Cleavage and polyadenylation specificity factor subunit 3	18.542744184335266	18.106232398933766	18.432668617228067	18.418792781004466	18.707974198294767	18.570889965993167	18.390029994071366	18.727968360965466		18.538417306369666	18.244165590673866	18.495571406079968
60S ribosomal protein L36a-like	19.951691054122	19.8780269400503	20.0040060210149	19.8796500348439	19.4890384771159	18.9818880725042	19.8326713426917	19.6821652903421	19.8222139466158	19.802432292372	19.4960190692987	19.6269498560994
A-kinase anchor protein 13	19.618052631812848	19.879362536621848	18.575380947577848	19.27960903878705	19.415186840299448	19.258553687876848	16.66637308932545		19.84118106373465		19.78650901101585	18.92348381941945
Secretory carrier-associated membrane protein 2	20.19520460992374	19.731811114520138	19.624732323738737	19.70260247740314	19.522164785376937	19.56510683383344	19.267341360251837	19.53951521052504	19.23567284717004	19.59774940797814	20.05107672048024	19.480521734097838
SNARE-associated protein Snapin	18.685839814003472	18.576816156566167	18.52741927677267	18.38555121356397	18.47155667172097	18.555731555860866	18.37291504717357	18.349711465381567	18.04186226830737	18.650871196515467	18.80706072109757	18.167228252473173
CD48 antigen	20.903881073604385	20.969545400878882	21.007109877243384	20.753568992965583	20.899181216048582	20.994497164847484	21.081419161655784	20.805938818404183	20.878396602302683	21.098597715455085	21.069154929079982	20.857239499955583
Urotensin-2	20.0867128873307	21.2148591317364	21.2474049711729	20.5368143853794	20.1142786686265	21.0656597913365	21.3424960310649	20.5497299168042	20.1818339445975	21.0881355374719	21.3644019966523	20.4469968058477
Interferon-induced, double-stranded RNA-activated protein kinase	20.149431380761776	20.014646440445876	19.982808905374576	20.311525370307777	19.968627625371376	20.052279149048676	19.925643835073977	20.300308810642175	20.079164766234076	20.098607155253475	20.213816112262677	20.230233103584677
Staphylococcal nuclease domain-containing protein 1	21.117032537857554	21.260435480725956	21.353050463568856	21.123944385438154	21.086396978671853	21.253431630879856	21.345555074897856	21.151836748275056	21.177427340957657	21.354730489674257	21.353470722948554	21.201774671039257
Carbonyl reductase family member 4	18.07834410758384	18.46694591940894	18.822842786643736	18.359585558210537		18.443346279535238	18.600431737541136	18.827120993130837	18.249057900397137	18.82194366449554	18.776403485688938	18.19173946292434
Glucosidase 2 subunit beta	20.66061055230385	20.76298697676335	20.71359880392685	20.63154895688775	20.679741602072752	20.785480234988352	20.72665215447295	20.61782559802495	20.654492003136752	20.82795916717805	20.67303416144885	20.520712350240352
Peptidyl-prolyl cis-trans isomerase D	18.971365480989302	19.4007809675243	18.8993367740591	19.015935499847505	19.1599145846199	19.097366470809902	19.296361740517302	19.292639501544702	19.173444825384102	19.298444103232303	19.144584385452703	18.894013262906903
Serine/arginine-rich splicing factor 7	21.385707530638765	20.853800183914263	21.246539904261564	21.207726321597463	21.240529593139065	20.893018361817564	20.805805949048864	20.949650114064266	21.069845817458663	21.221485334002264	20.894996352214765	21.160848190811564
Microfibrillar-associated protein 1	18.385941679740643	17.996321132340043	17.895360365563043	18.605765526694242	18.22427745447004	18.318086849766342	18.63517606542944	18.688987831548243	18.911617411526343	18.75553644834154	19.168852252313343	18.813477660779842
60S ribosomal protein L18a	21.060014733598976	21.099263992057075	20.898168460755777	21.102653509180275	21.121207979184778	21.289568626141676	21.146377368639776	21.151851823832178	21.223925901184277	21.172204943692975	21.210920944707677	21.131552676096476
Eukaryotic translation initiation factor 4 gamma 1	19.722337786837798	19.6192711833015	19.826669469711	19.540931772484498	19.629267732899997	19.5825540453423	19.5219282454479	19.6589857855342	19.4884208966811	19.6833887044827	19.652378836266298	19.627051885179498
Ribosomal L1 domain-containing protein 1	19.872945913443445	19.788485477855843	19.724886132386846	19.534260121675644	19.690563801817746	19.587238260031643	19.748533428509546	19.586470661777245	19.863555373160544	19.777451485619444	19.472889678825446	19.727898938195743
Secernin-2	17.99440906309383	18.27549989477853	18.57673551011943	18.73190577123353	17.96073800354603	18.36571561519273	18.45244389453263	18.49652863758613	18.20607215158833	18.328730761801832	18.524514645511932	18.35890475373203
E3 ubiquitin/ISG15 ligase TRIM25	19.950604548379676	19.842938323160876	19.909472828274374	20.000231338720077	19.953873352598574	19.882185940296175	19.776624329464177	19.889647290575276	20.067577406940178	19.927636247487175	19.769953645049874	20.093952691192577
Inositol monophosphatase 1	19.471241415748814	19.485983069555015	19.464001107128514	19.529685891154212	19.424770893820014	19.461272444378114	19.462661635702315	19.602617794615615	19.276449572942813	19.433367504989615	19.602231110760414	19.610506940300613
Thioredoxin domain-containing protein 12	18.358824643006635	18.766497593009433	18.924687092938132	18.606561719834733	18.107754685521932	18.631548246865734	18.892217620382134	18.906402779178034	18.393635472530534	18.868960469232835	18.641543268331635	18.785410607661834
Transcription elongation factor A protein 1	20.47132600326051	20.091490518344514	19.969620730298914	20.035260920472513	20.335730466236814	20.150241607652912	19.903055219117512	19.942997752960114	20.295510467767514	20.159405810269114	19.909449995978413	20.079990703717314
Ran-binding protein 3	19.0229625170122	18.7529568789186	18.792819259666	18.7064737988029	18.6858040004871	18.851693419215803	18.814192446678902	18.7170192429399	18.6114762846561	18.5389840691502	18.807676803963002	19.0127030248761
Dolichyl-diphosphooligosaccharide--protein glycosyltransferase subunit 1	20.677884973949066	20.958302726266567	20.924434170201366	20.389000468639868	20.584089344375865	20.911829892175767	21.068835675552965	20.477185067407166	20.582393785620265	20.914999989317966	21.093069848934068	20.394087978873568
Protein phosphatase 1G	19.789456983531363	19.74039353466986	19.78243319296756	19.91387734055596	19.808166313597862	19.72412989217526	19.76983761926266	19.93420392743356	19.896820023212562	19.763446558815662	19.79273587343476	19.840998546257662
Myc box-dependent-interacting protein 1	18.549469241238267	18.363248647386566	18.491484858425768	18.817424603076564	18.542398177419766	17.981656099998666		18.808291532929964	18.168224571163865	18.071267658356067	18.579039079317965	18.881450359774163
Tubulin-folding cofactor B	19.921570686408852	19.27216527973725	19.094970866796753	19.699320313886954	19.20662211169015	19.246357227259853	19.18687593124505	19.953354462256353	19.848946821841853	19.08431154946115	19.196160414620454	18.54598983436455
Tropomyosin alpha-4 chain	21.31900440821166	21.02142264189316	21.018700119241462	21.02005723907976	21.20488790000816	21.19691452323076	21.10515396004886	21.04129466749256	21.29898047455416	21.10009926868416	21.12070377876516	21.016500389346362
Dynactin subunit 2	19.706641331125418	19.67502662600672	19.35070161633202	19.45996993740712	19.36029472381292	19.49179686728142	19.64056766936702	19.73296152791232	19.41486905866102	19.60271638703182	19.68259491190172	19.66234979011102
Zinc transporter 7	17.94397296761013	18.348644360974127	18.227589774027827	17.90013901526573	18.133924382468027	18.17584580054263	18.34752576181013		18.04430003121253	18.02232086267343	18.492259162282227	
Bone marrow stromal antigen 2	20.27400864359807	20.30736644185457	20.95939091441257	20.19394579374687	20.50150801856477	20.38035430222127	20.550029833254168	20.53862003555377	20.25166196984887	20.540776761188468	20.42850985380557	20.70565308457047
HLA class I histocompatibility antigen, alpha chain F	19.104708406347473	18.960144730720973	18.926313417249474	19.179230427091074	18.930046347029172	19.066926038631575	19.279478943140774	19.415820154140572	19.016494881794575	18.807579356161472	19.003634655488973	18.955915545133575
Chromatin target of PRMT1 protein	18.575502027881925	18.462990880857827	18.400431316692625	18.910229733421126	18.845065880782926		18.309715203146425	18.477049451545827	18.630776321072325	18.135130729003926	18.250348764244524	18.809061102317624
