"rowname"	"DDA_APT_D5_1"	"DDA_APT_D6_1"	"DDA_APT_F7_1"	"DDA_APT_M8_1"	"DDA_APT_D5_2"	"DDA_APT_D6_2"	"DDA_APT_F7_2"	"DDA_APT_M8_2"	"DDA_APT_D5_3"	"DDA_APT_D6_3"	"DDA_APT_F7_3"	"DDA_APT_M8_3"	"DIA_APT_D5_1"	"DIA_APT_D6_1"	"DIA_APT_F7_1"	"DIA_APT_M8_1"	"DIA_APT_D5_2"	"DIA_APT_D6_2"	"DIA_APT_F7_2"	"DIA_APT_M8_2"	"DIA_APT_D5_3"	"DIA_APT_D6_3"	"DIA_APT_F7_3"	"DIA_APT_M8_3"
"Hydroxyacylglutathione hydrolase, mitochondrial"	18.0255660468161	18.1540584006342	18.2413252996814	18.20481537452	17.9997157313939	18.0056766234936	18.1938910070628	18.1766049882366	17.8785897097856	17.9110018716128	18.1116181429642	18.12923305167	18.4162258023924	18.4456577106641	18.1590502429797	18.7064486726212	18.1106841212584	18.608563541054	18.2334040932253	18.5651796778194	18.5509805429958	18.4286084444935	18.403367504679	18.570428389809
"Hydroxymethylglutaryl-CoA lyase, mitochondrial"	19.2857023237138	19.1038833385688	19.0044069781448	19.0545440167579	19.3213793883748	19.0466407302807	19.3570789197065	19.0817685177231	19.1873891614612	19.1299271274948	19.3315878528855	18.7652287243383	18.4625109903753	18.7762161678067	18.788216292781	18.6353143813734	18.7413024119908	18.5999534784281	18.5125273612472	18.9098331243255	18.1770532370952	18.673750357012	18.9878792741779	18.7969430581198
"Hydroxymethylglutaryl-CoA synthase, cytoplasmic"	NA	18.0415651733188	NA	18.156241709957	18.1264733800721	NA	NA	19.4823113229578	NA	17.993078037361	NA	18.3123367079092	17.2974488772489	16.9876221207954	18.006364550329	17.8152138716274	17.7858901238452	17.5798953757377	17.6741407641282	18.168247593413	17.8835203852919	17.6077214016096	16.9044784264854	17.8042281726407
"Hydroxysteroid dehydrogenase-like protein 2"	19.0977100594346	19.0743115369988	19.0823419185009	19.3257408696623	19.2862250891405	19.1797871029311	19.172236624661	19.2670240222451	19.2686006849111	19.1483289446897	19.0443938357068	19.2862587459156	19.2729454059649	19.5006935983529	19.0126384467371	19.3976873334508	19.2094146117897	19.2349435634962	19.0162021152934	19.4941463948333	19.4182964579458	19.2233270785408	19.3284013357557	19.5308426098593
"Hypoxanthine-guanine phosphoribosyltransferase"	19.8085923262486	19.8284457859199	19.978733173092	19.8857416143678	19.7959941875555	19.7115983227327	19.8614632029703	19.7902096584372	19.8424335406924	19.8686978138579	19.8593941635631	19.9311107728	20.1422790950875	20.3053215973049	20.4040341245312	20.2398900749641	20.1926056855578	20.2013507182016	20.1706059332961	20.108730375949	20.0168200625263	20.088687411758	20.2031779364089	20.3002368116966
"Hypoxia up-regulated protein 1"	19.9261098181284	20.4787428047243	20.7844186404958	19.8758445219288	19.9237484481881	20.5217907459018	20.7121002719049	19.8523346783583	20.0267484703475	20.5522196668208	20.6980775138605	19.9053440437262	20.1823435940776	20.8952730601985	21.0957862997384	20.1261555355381	20.1657523506872	20.8411540154045	21.1661248041523	20.2591983195516	20.1397397496178	20.9815299739778	21.1210767635341	20.2203481541388
"Hypoxia-inducible factor 1-alpha inhibitor"	17.4800048648985	18.3823488069332	17.8744483699694	17.9969983190185	18.1406592029498	17.8029015968891	NA	17.8102145037567	17.8191195693301	17.950169455049	17.4337828213655	NA	17.2210797765792	17.893773863333	18.2245818332675	18.5469633668802	17.4283608101286	18.2738053408254	16.9911724330265	18.418353311087	18.2507153273711	18.2135168745064	18.128686040252	18.0143697542766
"Ig delta chain C region"	NA	NA	18.240569257982	NA	NA	NA	18.2216146697852	NA	NA	NA	18.335903372103	NA	16.2611734208309	17.3274633888738	18.3929418054162	17.0191159337357	NA	17.4236005806928	18.4796783768507	17.3770142866374	NA	16.4922170739895	18.4665070842287	16.5741454269716
"Ig gamma-1 chain C region"	18.1817510613037	21.0159164242	18.2753467890668	19.990345504906	17.8791084330576	20.8622385726036	18.2906837981318	20.1442047749491	17.5022633746261	20.9350904465733	18.0011218054686	20.2972978493468	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"Ig kappa chain C region"	20.6925570633256	20.7821543785018	21.15664145701	19.0252163602804	20.7050866603453	20.798496563575	21.3443899323166	19.0410294536175	20.9614786737112	20.8938230967387	20.5018066540798	18.7864891879931	21.1062178200954	21.2009768805693	22.0434974505052	19.4831000157889	21.4084665508456	21.519075780452	21.7739537163542	19.4046002525134	21.1980726337672	21.3348411451678	22.0760064954494	19.6016758845722
"Ig mu chain C region"	19.1555990347398	21.3076353609407	22.5012076978531	19.8616354605567	19.0720075251758	21.3214300631148	22.4510698732817	19.7584198609039	19.0546935887995	21.2565144890462	22.4977193933456	19.9485692169855	19.6183019313038	22.1722729803113	23.3653406941911	20.5468671248562	19.753525372967	22.0589911293553	23.376920324353	20.8878892778656	19.8888712629814	22.1815338185428	23.4046367288609	20.5870030309315
"Immunity-related GTPase family Q protein"	NA	18.2067317737313	18.1326981614549	18.0545386309429	18.509627681412	NA	18.2337247417456	18.5731377155441	NA	17.9995861260572	17.8847882315838	18.0928052183059	17.4214681820754	18.0416327579024	17.857829704251	18.3175954242271	18.9653482502736	17.7069333775348	18.1497105245547	17.2621692198888	17.7920381261872	18.317411985097	17.8429582079547	18.483456689265
"Immunoglobulin J chain"	NA	18.6607783348709	19.2588554597884	NA	17.4774739526411	18.6607631641014	19.4111556138898	17.5626488090266	NA	18.6782955940832	19.4291021969896	NA	16.9517946682396	19.2435482925174	20.1516488550766	16.553316573937	17.0167559916101	19.1031108963924	20.0065479034974	17.752647362923	17.2789418240875	19.1396615197379	20.1952119967745	17.4700060287639
"Immunoglobulin-binding protein 1"	18.0724153235989	18.7263629738996	18.7250309561026	18.7424436827426	17.5241486967385	18.986780825878	18.3135921233256	18.6859738422071	18.3426672374432	18.1486254029288	18.6486657690403	18.7464781239463	18.3408806780384	18.3813696205704	17.7739040672153	18.5619627457732	18.297169488867	18.6258740450065	18.3974510111981	18.593870034942	18.4673801892588	18.6431080242807	17.3482551959381	17.4546265977624
"Importin subunit alpha-3"	20.2935920812778	19.8128939329436	19.8263816289392	19.6818810381986	19.7438296304693	19.7873497375945	19.7861370446738	19.6210394462032	20.0555802954118	19.5147588648796	19.7874578489708	19.8912635021969	19.6309116096859	19.9983909060956	19.8307435832817	20.1954181851131	19.9392815326251	19.9411406588137	19.7082543114262	19.9612174099803	19.9176372232963	20.2030530364235	20.1530492704064	20.1562790296833
"Importin subunit beta-1"	20.8625246755937	20.790211592817	20.8546421455671	20.9748624375193	20.7886897775431	20.7192823324539	20.8694168726405	20.9011508614105	20.8017289925023	20.7606018960845	20.8970486946762	20.9687895371399	21.1506830603983	21.215840360019	21.1807614414866	21.3245768517734	21.2243331147206	21.1359858304723	21.1771882011439	21.3126625620173	21.1878367989781	21.2407000903117	21.2857527194314	21.2290143976275
"Importin-11"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	16.8384080922571	14.6461614345694	16.8602361011888	16.5561805733962	16.3561124045624	16.179812510956	16.2886343223852	16.2162087105062	15.5049999825837	16.4126391233251	16.27164056431	17.0673641404159
"Importin-4"	18.9882238646832	19.0229923315235	19.2531594108513	19.0778360643163	19.0359747109224	19.2840979230795	19.0903857515547	19.0793508142842	19.0862373410005	19.4786186370082	19.4294188179399	19.2108477813523	19.3224544489624	19.3362933111829	19.4159136877616	19.3270397405774	19.2862001372722	19.327565038122	19.3679799172166	19.4055427197581	19.1771187034515	19.3174428298397	19.0655948821294	19.3381716657889
"Importin-5"	19.8974435843008	19.9165414785634	19.8985226982871	20.0030157155361	19.9612310694511	19.8355992074485	20.0158248395518	19.9689795762813	19.9844664664018	19.9393601967095	20.0260828544147	19.9865271337029	20.1168304012634	20.0661680469281	20.334147012627	20.2336727037299	20.1258582746615	20.1914016539335	20.2443437457887	20.3213727397911	20.0898563911063	20.2551309682357	20.2715133655708	20.2572373598818
"Importin-7"	18.7832490103428	18.5693886119108	18.6221414650745	18.6649676439047	18.6169508997954	18.4267246035384	18.3736263447388	18.6327408016677	18.4677373728736	18.6348224476311	18.661888641386	18.7163761956684	18.791275746571	18.7777691287075	18.8895614103798	18.8691526081557	18.7522535513181	18.7118468415734	18.7757580606858	18.7884709501413	18.7041012524183	18.7409160876699	18.6532391276872	18.8206139296007
"Importin-8"	18.690422843734	NA	18.4158270188905	NA	NA	NA	NA	NA	18.0110786290965	NA	NA	NA	NA	17.6407964973921	14.9484003269443	17.9693723117884	16.1270969439298	16.6013044405518	NA	17.5874891204442	17.7116921337584	16.2004942048929	16.9796040805924	17.0732205297856
"Importin-9"	18.115633850989	18.4786928360863	18.2352052760248	18.7024178801681	18.1329212492834	18.1542225076014	18.1935946562699	18.6036528349801	18.2306844919964	18.3530666814516	18.2748800195162	18.6228345221048	18.3764730217566	18.3674541828762	18.2782944959837	18.5873170030094	17.9109636831307	18.2359635861325	18.2734303826748	18.6120173941757	18.1286060511591	18.4573236653604	18.2578426230534	18.622302564054
"Inhibitor of nuclear factor kappa-B kinase subunit alpha"	NA	NA	NA	17.9423242900876	NA	NA	NA	18.6328265690106	NA	NA	NA	NA	17.3274519840137	16.9805731868289	17.3987485740352	17.555433649476	17.4044380464566	17.2949335662415	16.5743058867087	17.6066407270059	17.6071581703748	17.8028401373172	17.3098945734148	16.9809118143971
"Inhibitor of nuclear factor kappa-B kinase subunit beta"	19.2446182097582	18.3614121340861	17.8897058057543	18.2626754550112	NA	18.1164722901154	17.436974792801	18.2377848514248	17.3979276767683	17.4251760251439	NA	18.124068341035	18.3461660693249	18.1834624248729	18.3108020852854	18.5297421941453	18.4115137874591	18.0676137827857	17.5574593227763	18.4076283361048	18.2470989110469	18.3126307875089	17.9316517919936	18.3883189357733
"Inorganic pyrophosphatase"	21.0421599375767	20.9726090443685	20.9517780524115	21.017111855882	21.0302425748805	20.8257976649491	20.9251052617573	20.8617398485474	20.9912653217625	20.9051947332918	20.9713020077821	20.9966514793986	21.3901932416253	21.3417174093454	21.4745991075219	21.4106487341773	21.4165562958432	21.3386281021715	21.3626980859597	21.4081685131583	21.5049319735607	21.4128373221111	21.3861790022207	21.4786461705801
"Inorganic pyrophosphatase 2, mitochondrial"	19.8105162602051	19.6904062202776	19.7792887521175	19.7071162831567	19.7747595859889	19.632969375401	19.6484332634257	19.7528788926681	19.7801010771996	19.5573155679905	19.6542301611526	19.6486016338344	20.1581536726136	20.2225975468096	20.3052033132125	20.2086396424742	20.1744567389218	19.9927939709685	20.1872289486429	20.2480910369516	20.2930929333927	20.1384864035267	20.2414830024987	20.143871059978
"Inosine triphosphate pyrophosphatase"	19.2506695242149	19.2778200075777	19.5521824212948	19.3732975304548	19.2194248644181	19.1653760124019	19.4047240901753	19.2700864104209	19.3740783366288	19.1219708906317	19.2504418466462	19.1902046114181	19.765797364292	19.5952508702848	19.7484649634155	19.6729315931497	19.6166012932087	19.593018108246	19.8803549561884	19.6322508576478	19.6308792230431	19.5723028510353	19.8382936046097	19.834104899821
"Inosine-5-monophosphate dehydrogenase 2"	20.5183347412963	20.4847902511128	20.4386420743729	20.2888702010854	20.4786465480353	20.4508047526555	20.4354536931085	20.3092534609118	20.4523357304865	20.4900154318797	20.5124260344014	20.4094902356927	21.0365931873496	21.0954650825995	21.0460962087238	20.9356866642249	21.0331698339898	21.0894537362361	21.1422925219852	20.8739277382388	21.0441143765305	21.1349956417418	21.0577952562928	20.8994789417781
"Inositol 1,4,5-trisphosphate receptor type 1"	18.4559678034278	18.6510648026174	18.6856649653036	NA	18.3253912887381	17.9906374680785	18.4834144103455	18.3452912322964	18.6776628716945	18.8979219490587	18.5782754516747	18.3088878068756	18.5107851239993	18.6680073107808	18.8917338312996	18.262130868781	18.3177106662025	18.7208781435124	18.983008059969	16.9604433070653	18.8734081170748	18.7113636208124	18.8252571914268	18.2674969466289
"Inositol 1,4,5-trisphosphate receptor type 2"	NA	16.3465016244618	18.2608790471272	17.7697179804891	NA	NA	17.8106313710993	16.7739413110803	NA	17.5465249663842	18.1976821494896	NA	17.4023471448156	18.3950844302706	18.2362569252541	17.9739934465788	17.8945285881602	18.2568615049039	18.1528405870579	17.5135822342802	17.9925956228893	18.4132590219086	18.2094828716887	17.5409158577776
"Inositol hexakisphosphate and diphosphoinositol-pentakisphosphate kinase 2"	NA	NA	NA	NA	NA	NA	NA	NA	NA	17.2063820198824	17.0567389778824	NA	18.2854320230453	17.7714633866398	17.5954380685936	17.0070655551012	18.0779926400273	18.2040779092776	18.4439976528369	18.2822732227131	16.892486003527	19.6042715317583	16.9010889841708	18.5884053350939
"Inositol monophosphatase 1"	18.9518337374365	18.9305386294275	18.9107515732227	19.1470342350504	18.901298534561	19.0065654381362	19.1036138015462	19.0916118261361	18.8919038919994	19.1045919430733	19.0500325150796	19.0908765274411	19.2223126445529	19.4101218024656	19.686975392898	19.7355255838396	19.4174129239386	19.6413331609516	19.7216360177614	19.7639486457974	19.5878689421614	19.6442136915661	19.5028667990634	19.6810126654433
"Inositol polyphosphate 1-phosphatase"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	17.2716693375699	17.4369773885198	17.2675486673278	17.0243852340207	NA	16.8353635770794	16.9797554525138	16.9866373985041	17.1346667286018	17.1139275424865	16.6893043508369	17.2355451280478
"Insulin-degrading enzyme"	18.442929506692	18.5770766026856	18.7251866182662	18.672849180967	18.6140990172835	18.5682406750451	19.0758263719582	18.5967062455698	18.6649795728737	18.7978636993386	18.6889802833905	18.6832400463878	18.9410967243856	18.845464268675	18.9722807282642	19.1267930218189	18.9422930001627	18.8849782554552	19.1285188313398	19.0441165848931	18.214875888191	18.6975722369206	18.9893482319598	18.9043970984492
"Insulin-like growth factor 2 mRNA-binding protein 3"	19.3702280275306	19.2867448425537	19.2994929468558	19.454377079643	19.470931341656	19.2002614254212	19.2318374432472	19.4051003369771	19.3394523610035	19.2092845757513	19.3457225458585	19.5060824342755	19.3851108906421	19.4967927558603	19.5458416378221	19.6761040969051	19.533551287943	19.3235843302925	19.5795525646202	19.7763312154358	19.6105676511248	19.4813862726761	19.7258674877316	19.7810397027125
"Integrator complex subunit 1"	18.5410138810968	18.5021826441303	NA	18.4944014341072	18.5563430543212	18.2337508807707	18.4520731694362	18.7201590057329	18.4038083881484	18.4473712139912	18.4379869853772	18.5709668311932	18.0291396619312	18.1962807033526	17.4985365796338	18.3361701900125	18.2956138961686	17.6452985597809	17.8842942469628	18.1851388133565	17.8470373862523	17.7625924961915	17.5466273838804	18.122211236859
"Integrator complex subunit 10"	18.021125309218	NA	NA	18.1716331044525	19.0307956833701	18.8570823937202	NA	18.707270714184	18.9690971749828	NA	NA	NA	16.7929340249748	19.133005939405	17.8599947383306	18.3379270221493	18.5771377906169	17.7723908367701	18.1477031178707	17.8432383644831	17.5723990572001	17.9717986597595	17.5742196573089	17.6953081280602
"Integrator complex subunit 11"	16.9619633153853	NA	17.2877831733325	17.2965219805045	17.363962508442	16.9425390463758	NA	NA	NA	17.4122377087037	17.2713462424433	NA	17.7787800056462	17.8367681865544	17.6765898818307	17.7611284345957	17.9125584951955	17.7266865072961	17.7473781713798	17.7352365107678	17.9581937384946	17.8493314293804	17.7341796087396	17.8653874339199
"Integrator complex subunit 2"	NA	NA	NA	17.3526808567312	17.4873830618252	NA	NA	17.4969345786639	17.4607455520527	NA	NA	17.3665471719965	17.6549626987766	18.1486209232902	17.842227031865	17.6564322768958	17.7811816962597	17.3023921286982	17.5218522957771	17.5226019733096	17.5239851204976	17.3172895276055	17.0285953921685	17.2987533436234
"Integrator complex subunit 3"	18.8885514592336	18.7018554779582	18.6813552475201	18.2499686548859	18.3145598910135	18.9861621195694	18.4656496768678	18.7159716315459	18.6835640331568	18.5329378907256	18.666798452119	18.6500732579578	18.4360026146795	19.0099588933754	18.8905306071008	18.7870889445036	19.0956404257755	18.4702984947867	18.2505793149425	18.9875059870556	18.6154119474611	18.9074320819017	18.8264984846673	18.4575478568357
"Integrator complex subunit 4"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	18.3119934998986	19.0541828930609	17.6078183221503	17.5573526637236	18.0639290032234	18.1223719586745	17.9909065391924	18.5851427291117	17.9866476525682	17.9961367593379	18.2755657062916	18.113575318946
"Integrator complex subunit 5"	17.8692740760779	NA	18.4994361986945	NA	NA	NA	18.6340814680533	NA	16.8176767817145	18.988462825961	18.6295478150342	18.7383813332098	17.1967942327438	16.8715905584002	16.9044020045604	16.2835395721788	16.9326927542539	16.8853914484535	16.9852393687276	17.0175299658925	17.3971924797295	16.7846372238807	16.7329897985617	17.23597455893
"Integrator complex subunit 6"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	16.8373086022448	16.4014007155783	16.2089424473691	16.3246136662311	17.062183239505	17.0081312261709	16.5701585901534	17.4434696871618	17.2651055413789	16.7689353710823	16.9945902298872	16.4706929777491
"Integrator complex subunit 7"	19.0986116411225	18.9869622465816	18.7507523151037	18.4287933912821	19.2504206458534	18.61308264031	19.1377166389323	18.5851704546253	18.1137496680493	NA	NA	18.25568150177	18.7817800869719	18.7052055904577	19.8376336097587	20.0035810158835	18.6155461694865	18.8281388460708	18.6896935369333	18.1907314736888	18.9375234851895	18.1539350980085	18.9962596356028	19.2318477303174
"Integrin alpha-4"	19.4552791785666	19.1808751809906	19.3019103048991	19.3059797439153	19.4813824929467	18.0910787591483	18.9056720735028	19.7239408009161	19.6126259173853	NA	19.2366146720108	19.6927416287943	19.2465953896033	18.800087064233	19.3738418139318	19.3464248644543	19.5210196682039	19.5486057032271	19.1699438140557	19.2891654348315	19.1919682974762	19.288665585787	18.7582651399302	19.3332088869867
"Integrin alpha-L"	NA	NA	NA	NA	NA	NA	NA	NA	NA	19.2936352200944	NA	18.6798142237373	17.5013722543459	18.9094125119114	18.3619321575417	18.3233409733511	18.6202897450121	19.154058811605	18.3992361404437	17.903969432265	18.1640874076775	19.1336973720615	18.2185586278531	17.839500180221
"Integrin beta"	18.2142124537807	NA	NA	17.7840165099324	NA	NA	17.3849117339739	NA	18.2870120257599	17.8094165211519	NA	NA	18.4961770154021	18.9527729443646	18.079366358313	18.6664260824816	18.1737108773485	19.0492058588623	18.7893163344398	18.1474032962765	17.8313752265322	19.1508783561353	18.1689683277595	18.4373240940777
"Integrin-linked kinase-associated serine/threonine phosphatase 2C"	19.1658149968942	18.8187407882184	19.2098040132324	19.2333444511785	19.0658773740613	19.2270063262728	19.0005907586198	19.0663199815838	18.93563358933	18.9533493010588	19.477390543978	19.3213719431276	19.9467779997366	19.4365892431711	19.4666642156184	20.0447578871063	19.7241678114723	19.751065931922	19.5939752742865	19.5218398781424	19.6657619368843	19.8452812152262	19.5644356449944	19.555935607907
"Integrin-linked protein kinase"	18.0755485416969	18.2283662392907	18.0009994518845	18.3800212115711	17.9974300463605	18.0734121764716	18.0724092188142	17.778405918714	18.1381586052364	18.0730103693243	18.3598941301206	18.4076303979619	18.1308616551684	18.5090644067361	18.3831478982863	18.3518142828337	18.0996840953905	18.6683781437647	18.3754276782197	18.3018167403659	18.3698256980382	18.5734776367359	18.2759845489541	18.4431420211919
"Intercellular adhesion molecule 1"	18.7131329601854	19.0601868552705	19.1905669254452	18.9035990090357	18.6476384581114	19.2245964176497	19.0838475427355	19.2483556846404	18.5693409393792	19.1701315400039	19.2069621422212	19.0824732045831	19.1352346336849	19.6752249347331	19.7182487031982	19.5485074272079	19.0311917283703	19.6831258513764	19.7705013699532	19.5435727577075	19.1358511201552	19.8121716120465	19.7470452355924	19.5668695184372
"Intercellular adhesion molecule 3"	18.6619962055862	18.6915428737685	18.6135733480982	18.4643921931001	18.6567236897092	18.7619590197707	18.8575585479816	18.8779513807849	18.7873833657743	18.719660146209	18.459586754588	18.5522317881254	19.4739111747971	19.4634893965578	19.3939198452892	19.3917816373659	19.526381454619	19.3947416082925	19.3988823378309	19.2792143746183	19.4980682000151	19.3566812514424	19.4221999960295	19.3146634745374
"Interferon regulatory factor 2-binding protein 2"	18.5367185619051	18.7036235071796	18.4871677697321	18.5485748493831	18.5757473491949	18.1995944285457	18.1528676787946	18.4691479359395	18.4765596513668	18.5681485705372	18.5915019189053	18.614368772312	18.6216437698108	18.4838817139557	18.2048567072541	18.1576167433461	18.7389682346682	18.1058475505387	18.1393996819574	18.2275537426478	18.2756929860797	18.1869052884977	18.0782637489959	18.4594873444563
"Interferon regulatory factor 2-binding protein-like"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	17.3708124830754	17.1980701751616	17.5989918474831	16.9151569688244	17.4230997270979	NA	17.5887874056192	16.8353820531307	17.5014623195662	17.0491404207629	17.2179613546219
"Interferon regulatory factor 3"	18.2459233837123	18.2796552984754	18.0882733526636	18.4929631715978	18.1168554672779	18.242562851263	18.0766130889565	18.2452328824598	18.1102846125264	18.294338089344	18.6070945863117	NA	16.4150887918382	18.5758550180465	17.0662979352832	18.5853083671329	15.897686290587	18.6790303657984	19.2407482887937	19.1755095949078	NA	18.7124900254885	16.0835722364517	18.4347868449776
"Interferon regulatory factor 4"	20.2610529079916	20.2638023465317	20.0299385928249	19.8853214747928	20.3718825102634	20.3257112492252	20.0902449200791	19.9168040721337	20.2830265900803	20.2732440521775	20.0409663735146	19.986365450395	20.8988665936948	20.7833750330091	20.5209892330912	20.5506285109432	20.8250680995416	20.8142313100876	20.5661251171139	20.4368541211462	20.8828875117338	20.8590993140842	20.6131654123687	20.4107008127127
"Interferon regulatory factor 5"	18.6531048845955	18.6283729716023	18.6759462886278	18.6969635447896	18.7624791347375	18.7002915373066	18.5744995396798	18.5368272777617	18.5613567610045	18.6956821662739	18.5439964172852	18.4719462234644	18.6408968821694	18.9562432732661	18.3927035043776	18.732615819194	18.7788640296515	18.7674722408501	18.7183618760272	18.8865490752339	18.5768786427476	18.9329837593338	18.7840854217996	18.7579491379235
"Interferon regulatory factor 7"	17.4010212676718	17.334844374133	17.2365079878381	17.6010140792652	NA	17.3712148902227	17.1222586364301	17.1784956472285	NA	NA	NA	NA	17.2195716655629	NA	NA	17.5940513918793	17.6183076308437	NA	NA	18.5700750333114	NA	NA	15.9259534823932	17.6970992222206
"Interferon regulatory factor 8"	18.4119500224396	NA	NA	17.9136225281666	18.0405623181873	18.0425655389806	17.5918658196636	18.3199665539945	18.3068393508993	17.9787848317863	NA	NA	18.9511423618933	19.226904394217	20.2150603897039	19.4256796171583	18.2493657064787	18.9072441378359	18.9391680938491	18.1878104086341	18.925280492631	18.9137629533289	19.1971700666073	19.5291012128164
"Interferon regulatory factor 9"	17.9808731843664	18.1083518751326	NA	18.0037990663653	17.8292513783423	17.8211596713416	17.9019069441258	17.9242173476189	18.0126585457048	18.0613591837017	17.9804185436263	17.8686503142344	18.6438977647148	18.9982243725666	18.932957431697	18.9304074721902	17.879693767814	18.6092563498513	18.6125114669229	18.662794704318	18.7844660619895	18.604698886818	18.7777354643084	18.3612527475826
"Interferon-induced 35 kDa protein"	19.0135489670618	19.1026687459841	18.4850024567525	19.087441425731	19.1302802518204	19.0296079432206	18.5629104440218	19.1717483664077	19.0199938043041	18.7105112544946	18.9432420327364	18.8519837818455	19.1744150994612	19.1682524198792	18.8443714415573	19.4349923459781	19.1405033935394	19.0704129215785	19.0801783071471	19.3265495160967	18.984305786297	19.3278910173528	18.5732207226987	19.3763292571881
"Interferon-induced GTP-binding protein Mx2"	19.7845364321594	19.4381199754379	19.7792515071318	19.9728412262165	19.7016102643919	19.4507836093882	19.9100439021923	19.934354815085	19.7103533680671	19.5225621788676	19.8280776388603	19.9247083675613	20.2026702181716	20.0484910119453	20.4771995823873	20.5048993347944	20.2470884465385	19.8159950122331	20.459925048818	20.5445987700646	20.155417551418	19.8516127690767	20.4730506139793	20.5797495839959
"Interferon-induced guanylate-binding protein 1"	NA	19.0466605429241	19.0785147067003	18.4360984656854	NA	18.7104269664294	18.8011032036271	18.5417656309807	NA	18.8721465762979	19.0310361103941	18.7161456559203	19.320379545893	16.2036789183319	19.2224544432808	17.8726322631197	15.6892011362662	17.6036699846195	18.7320341400027	17.397125690993	17.6871074852274	18.7137132916752	19.1481666455227	18.7889977271763
"Interferon-induced guanylate-binding protein 2"	NA	18.6028224088887	18.4452338629896	18.3054586428093	NA	18.4108789643312	18.068579142361	17.9296306018124	NA	18.0415193451009	18.1674681213401	18.0372348424727	19.7735131842151	17.964888147864	18.5862667729631	17.2481806343828	16.2157088555225	17.3289914469051	18.957213097723	18.6602460588072	NA	18.5959053037316	18.1596793987533	18.2996636235368
"Interferon-induced helicase C domain-containing protein 1"	18.303494515202	18.285682581276	18.2039066960186	18.4808011700759	18.2355538206338	18.5640364852475	18.2751613602004	18.3187097674052	18.3069821009647	18.2895336673743	18.1919343166722	18.6925172528747	18.2748042475506	18.2780499546185	18.2005700829466	18.4671148296183	18.3595859935513	18.1039164919465	18.0849153769445	18.4816921019559	18.2633520121112	18.2322232642948	18.036510213452	18.5352952515246
"Interferon-induced protein 44"	19.3231778848499	19.3067620448344	19.3820699430091	19.2778496318414	19.4236634788532	19.2764222084575	19.3715325461716	19.2062676552864	19.3845535087057	19.2949795219757	19.3259149900572	19.3166178392717	20.0102235917296	19.956223848011	20.0764790784087	19.9027951930457	20.096795150828	19.9709780702727	20.0610930116324	19.9178174001786	20.0395184949724	19.9518930774316	19.9985956751642	19.882385166007
"Interferon-induced protein 44-like"	19.5580253557148	19.5809958245361	19.7570524039542	19.543914717736	19.6396915276482	19.5831254036948	19.7731059147054	19.5704331072955	19.6458576047519	19.6301746579777	19.6894363823912	19.5356534393794	19.9524781164921	19.8499445439371	20.2238789452786	19.889982169774	20.1857208912442	19.8281791825295	20.0587324412518	19.4419418532505	19.8990467689878	19.7692118331917	19.9363765203719	19.9443399817289
"Interferon-induced protein with tetratricopeptide repeats 1"	18.861840915321	18.7876164600212	18.9189129150658	19.552776150617	18.9874358273526	18.8592488563603	18.728824374016	19.6270533644771	19.111350222786	18.9303930090177	18.7950317117703	19.6995003922647	19.5817250279267	19.3839110058559	19.4093437135405	20.1684270143983	19.5321781804198	19.381548380519	19.135863390478	20.0442912627542	19.4654684732979	19.5393018557141	19.4652702621543	20.1172682691765
"Interferon-induced protein with tetratricopeptide repeats 2"	18.4148961519531	17.9531521397922	18.3345397714758	18.5545517079283	18.0644741704385	17.805369050187	17.9625845092251	18.5564523414258	18.0578659813209	17.8834531711698	18.0208292086247	18.9541090942954	18.6606308245828	18.4702438325186	18.3982632662717	19.1680093192683	18.6067578585245	18.3445365309245	18.518987108007	18.4892164833256	18.5652360462909	18.0693443934294	18.1022732620128	19.0315017717779
"Interferon-induced protein with tetratricopeptide repeats 3"	19.3592346577796	19.2514845974852	19.2129223280381	19.9863684740241	19.402695837676	19.0869849250366	19.133810116869	19.9708325704639	19.4295494017189	19.2866963882062	19.2562766802646	19.9847266963008	19.6800352917048	19.5164816047321	19.724533360639	20.3981564642875	19.7910827538554	19.5056970748831	19.5487756366884	20.4114272804084	19.7885278760675	19.4957767464563	19.5369333269235	20.3161970478356
"Interferon-induced protein with tetratricopeptide repeats 5"	18.8963136593022	19.0494808447416	18.8016095184548	19.3144607336965	18.8005925995373	19.0348281004365	19.0248398854862	19.3152754118158	18.8276835140749	19.0790326953224	18.9065210409182	19.5135920611471	19.165758253582	19.7566650763458	19.3602771095518	19.6348845188081	19.8531122081742	19.4251158733805	19.3730773231606	19.6723653743318	19.428535579023	19.4914469508315	19.1904799085632	19.7025461320081
