"rowname"	"BBM_673_P283_01_VEB_001_R4"	"BBM_673_P283_01_VEB_002_R3"	"BBM_673_P283_01_VEB_003_R3"	"BBM_673_P283_01_VEB_004_R3"	"BBM_673_P283_01_VEB_005_R3"	"BBM_673_P283_01_VEB_006_R2"	"BBM_673_P283_01_VEB_007_R2"	"BBM_673_P283_01_VEB_009_R2"	"BBM_673_P283_01_VEB_010_R2"	"BBM_673_P283_01_VEB_011_R2"	"BBM_673_P283_01_VEB_012_R2"	"BBM_673_P283_01_VEB_013_R2"	"BBM_673_P283_01_VEB_014_R2"	"BBM_673_P283_01_VEB_015_R2"	"BBM_673_P283_01_VEB_016_R2"	"BBM_673_P283_01_VEB_017_R2"	"BBM_673_P283_01_VEB_018_R2"	"BBM_673_P283_01_VEB_019_R2"	"BBM_673_P283_01_VEB_020_R2"	"BBM_673_P283_01_VEB_021_R2"	"BBM_673_P283_01_VEB_022_R3"	"BBM_673_P283_01_VEB_023_R3"	"BBM_673_P283_01_VEB_024_R3"	"20230516_EXPL1_LiSc_SA_S610_RT_25_s2"	"20230516_EXPL1_LiSc_SA_S610_RT_26_s9"	"20230516_EXPL1_LiSc_SA_S610_RT_27_s12"	"20230516_EXPL1_LiSc_SA_S610_RT_28_s17"	"20230516_EXPL1_LiSc_SA_S610_RT_29_s24"	"20230516_EXPL1_LiSc_SA_S610_RT_30_s30"	"20230516_EXPL1_LiSc_SA_S610_RT_31_s33"	"20230516_EXPL1_LiSc_SA_S610_RT_32_s38"	"20230516_EXPL1_LiSc_SA_S610_RT_33_s44"	"20230516_EXPL1_LiSc_SA_S610_RT_34_s48"	"20230516_EXPL1_LiSc_SA_S610_RT_35_s51"	"20230516_EXPL1_LiSc_SA_S610_RT_36_s56"	"20230516_EXPL1_LiSc_SA_S610_RT_37_s63"	"20230516_EXPL1_LiSc_SA_S610_RT_38_s68"	"20230516_EXPL1_LiSc_SA_S610_RT_39_s72"	"20230516_EXPL1_LiSc_SA_S610_RT_40_s80"	"20230516_EXPL1_LiSc_SA_S610_RT_41_s81"	"20230516_EXPL1_LiSc_SA_S610_RT_42_s89"	"20230516_EXPL1_LiSc_SA_S610_RT_43_s92"	"20230516_EXPL1_LiSc_SA_S610_RT_44_s96"	"20230516_EXPL1_LiSc_SA_S610_RT_45_QC1_LabD"	"20230516_EXPL1_LiSc_SA_S610_RT_46_QC2_LabD"	"20230516_EXPL1_LiSc_SA_S610_RT_47_QC3_LabD"	"20230516_EXPL1_LiSc_SA_S610_RT_48_QC4_LabD"
"P0AFZ1"	22.7967510059159	22.6233037149086	22.4086059961558	21.9730884270954	22.3854416753921	22.4083805384102	21.9944811974502	22.0390120635622	22.4412542781576	22.0801578171369	22.0575634436914	22.5757963494826	22.3233940179191	21.9940149892615	21.8596242604979	21.845558961999	21.610424726666	21.7175584536682	22.0272196106783	22.1918863489838	22.2465115645359	21.886773482824	21.895649237539	21.1922145411321	21.1010382484878	21.4163305731206	21.0710249667543	20.9202932420504	21.4076443160721	20.8721488017981	20.9255109775672	20.7670399623571	21.2801126132998	21.0909587930262	21.127646780104	21.1010510764347	21.0494497541838	21.2379358133614	21.0157349079809	20.9445733820883	21.1685876561904	21.0632897404801	20.9739397492893	20.7895177253133	20.9650937673181	21.0977376788822	21.0652504516995
"P30744"	19.4008836045657	19.3029713057643	19.5769880240928	18.9519989408731	19.7801648712859	19.3301772443368	19.2976193564988	19.9248298971043	18.9703811792488	19.4289326090869	19.1703334215309	19.1269665665928	18.9865475947657	18.9172438611578	18.9927807097594	19.3053537362343	19.0928293894634	19.1273495410591	19.1035541905725	19.056957819893	18.9578417275	19.1397361938529	19.3778290346425	21.2476795474628	20.9200460384001	20.9261700152591	20.9080275261037	20.7772392594687	21.268057633701	20.713683532713	20.613188743959	20.5625610646927	21.1694504041448	20.7881161071283	20.6248079474757	20.5352601864397	20.6443316090654	20.7005447031148	20.702177759361	20.7753032356085	20.8488322710305	20.7266538987776	20.757093714932	21.1508455299018	20.972706395024	20.7641993813069	20.7740808375254
"P46122"	20.7838631086317	20.9516760179721	20.8798255210569	20.931381006777	21.0837909357511	20.9530056548717	20.7359773874496	21.1224046363482	20.9012734989769	20.8093206706534	20.8900252372169	20.406539277644	20.4020273432619	20.2697932893132	20.2411988024296	20.3243475806658	20.3264777657557	20.0732890857841	20.2617253681241	20.2237613432261	20.2435017553855	20.3185229506203	20.415686072031	19.8416441949569	19.7899650008036	19.7207152006064	19.8658344410296	19.8137639714469	19.8199280224707	19.8352254455224	20.0326672772877	20.022286529092	19.9953752049355	19.1798410734245	19.1693867864556	19.2940822221994	19.3240860319462	19.1103252718954	19.2320062839016	19.2621958040567	19.284403915548	19.1776677134493	19.2362361379749	19.8150079621437	19.9630766922986	19.2161040230272	19.3681483351326
"P64602"	23.5849496592927	23.2831262317746	23.2385175737548	23.0972329382323	23.0324520520619	23.2976669298824	23.1283487012624	22.8444866394431	23.4033283109776	23.2184615424331	23.0624286201901	23.3853758436959	23.1485882953586	22.9739555097785	22.6171051102585	22.7530277703166	22.5167162040297	23.031461265718	22.9149744791806	23.0498983911088	23.0858730887771	22.9411701437615	22.8684646393167	22.5495087864478	22.2760533913352	22.5427055308882	22.466053552566	22.4293903947136	22.5425662097634	22.4448900220241	22.5471025751533	22.4714073035274	22.5456847253412	22.7000112325038	22.7873629714894	22.7461333478891	22.6528077815414	22.7716772544625	22.806426506731	22.6819242420738	22.7340161745751	22.7349898811217	22.7746539655909	22.3204496626825	22.458618881172	22.642803547194	22.795980574045
"P52598"	19.0388600614705	19.0570794939886	18.8275163809235	19.1519208145987	18.8663613172587	19.0243848965188	19.3040036553033	18.4618790747342	18.7899156640487	19.0861854767269	19.1469837607476	18.482024047094	19.0399578664272	18.6490070137528	18.8975441542066	18.7345078648177	18.7688110764241	18.6213006970706	18.701990009644	18.4075665241627	18.8997758384872	18.6102606999655	18.6699888206419	19.8263777976715	19.9134066129699	19.9754309794497	19.8737610010322	19.8252693756342	19.9208543825217	19.8756188796097	19.9295314891232	19.9084424658895	19.8524030168978	19.8864274364962	19.7393949695121	19.8798449608293	19.8604429184178	19.8552745587568	19.8554844473416	19.8468814163467	19.8217661980718	19.8277225948403	19.8934052303211	19.9020541422643	19.8540282868783	19.8908416694197	19.8407886783784
"P37326"	18.5601872735102	18.3951952109272	18.7692147670569	18.5887878223948	18.5073881747118	18.587466228792	18.6289723283905	19.0150964874023	18.382189160043	18.5734548863377	18.6893462590158	18.7404264087143	19.2105786042764	19.4637618281525	19.3605406332189	19.5063753840662	19.4062444577249	19.5549166792265	19.3841998469368	19.2439479633881	19.1647375563693	19.437817080549	19.4149803999088	19.0090494907575	19.0037704319123	18.8853776270084	19.1076104359384	19.0323659529805	18.8032261533604	19.0027793125057	19.0649242899299	18.9487407935926	19.0048760578802	19.6453928134973	19.4741356818486	19.5055499083888	19.5238873404462	19.5855274104428	19.6299666507897	19.6305586496749	19.5842505462147	19.2296755058224	19.401071164862	19.1309626336515	18.9639431105744	19.3550735952922	19.3485704026973
"P0ADY7"	27.2526939418172	27.4191433479205	27.4526821400067	27.2646523422913	27.720847886312	27.5155238376083	27.3442569599344	27.680137141716	27.4717663671619	27.4861881163144	27.5030406088443	28.3055603628383	28.0802993484974	28.0779997783797	27.822434730509	27.7472080368507	27.724222232146	27.7997861454466	27.9700321875622	27.9905398011522	28.2003912450437	28.0409082320672	27.9865038484642	27.0033955819373	27.0395911318406	27.088126986521	26.9465932745973	27.0831432990906	27.0136217827327	27.0895015594536	26.9542027014699	26.8929488043151	26.9949205039476	27.2911512328957	27.4273676457343	27.3769724971089	27.3075984270977	27.3574138749636	27.3259369390356	27.343731906262	27.4205815717314	27.3398728318085	27.3310985828994	27.0877123361522	27.0374666045721	27.3849132913347	27.4243991610677
"P33030"	21.3072475116515	21.3652064180541	21.4474576011094	21.2252509856842	21.3231988308416	21.3367004995768	21.2409368704691	21.4486124047006	21.4335324670344	21.3367277362202	21.31002470324	21.6072490298131	21.6024859314651	21.6658424704962	21.6822308087014	21.6222180865432	21.686075577291	21.6810942558822	21.6842272570522	21.7263587079976	21.4701265978092	21.5067066041765	21.5613448214722	21.6544804488157	21.5579890151145	21.5123025918633	21.5937558357499	21.6145283313331	21.6259094610278	21.6461174332539	21.671438269093	21.6743897050327	21.5828338496886	21.8916205603035	21.8799152408978	21.9231149041609	21.9458167275036	21.7930555272729	21.9006545758541	21.8255830492143	21.900978806795	21.8762396399719	21.8007135111302	21.5543209144205	21.6135035239257	21.783031791412	21.9144033818052
"P77301"	18.4524302857122	16.924174597139	NA	18.1460863311844	NA	NA	18.5163117637314	17.5333601531862	17.4236904307337	17.8038977646123	18.3484947622821	18.4181532097958	18.5717896701473	18.6304235602108	18.8485770975575	18.4256666750702	18.6129440675197	18.5391360870278	18.71218103564	18.6424642476509	18.6913311876851	18.8621287992875	18.676077592368	17.2178441311273	16.945763871406	17.3039144965857	17.5248860035343	16.9804743226132	17.3319491054091	17.0111944903564	17.160807003774	17.2374060469773	16.7626545428002	17.8358160361998	18.032497790109	18.1150843026277	17.8249773805211	17.9371151547433	18.09153869202	17.8811378651536	18.0897246018895	17.8113935098397	17.9796428961639	17.4573087296902	17.2448004875712	17.8469043649214	17.853869953069
"P00903"	19.9596850402995	20.3586705152143	20.4635263688532	20.3782588659936	20.5087097360803	20.1645485254474	20.0780022223463	20.1533343127258	20.2465898460542	20.3122426137285	19.9544263715423	20.8036802346381	20.6038219091634	20.4095359608061	20.4646035801365	20.2504464701453	20.5770120043403	20.5458732242232	20.2493820066776	20.6766595804431	20.5233628611853	20.2363482661665	20.3603648767243	19.4404210938716	19.7209405973152	19.6815935916198	19.6987250114915	19.5478340362926	19.6182349268723	19.5427258375897	19.6787720485488	19.6452309554805	19.6476235477986	19.4945626479182	19.5338239921486	19.6202824809012	19.4532927418307	19.295114221831	19.4477753903482	19.6536078426969	19.6020753793602	19.4899557290193	19.6614197450397	19.5300767030076	19.5529879835993	19.4678542719109	19.4662955709587
"P0AAR3"	23.2505317667829	22.9735544393338	22.9255308979535	22.9447628113498	22.8638830218077	23.1310681729845	22.7327313651395	22.6077976075309	23.1305922425822	22.8891173417558	22.7780759260481	23.5225298106668	23.31002470324	23.3794254348046	22.9695990676635	22.9814519608003	22.9876300667077	23.300686027924	23.260763939703	23.4543148585175	23.1596607280492	23.0510027726392	23.2107382195398	21.1197289191902	21.1900694037021	21.3109621864246	21.1257565056782	21.1584346459018	21.17691819067	21.2113013390347	21.1905818753307	20.9794140303006	21.1343686602019	21.7544822286409	21.7989669211031	22.0038596267139	21.6232947830291	21.7619050326635	21.8699672879071	21.7052822335079	21.7950313275833	21.82948274074	21.7551426763704	21.1330957925715	21.1963451792959	21.7144300023063	21.8140942421114
"P26459"	18.0273498938761	17.9325781025574	17.4203550220891	NA	18.218137493583	18.2949617118539	17.6902640311131	18.0671191989815	NA	17.6137031487699	17.7051126103649	18.502101447505	18.4786748352409	18.3571954447196	18.9907299977319	19.3953102868265	19.1198048944939	19.1256379659736	19.1981260593155	19.0446555926772	19.010620981198	19.6476955628915	19.3434351494892	16.6679292589324	18.066052390835	16.644982855229	17.0438710305101	17.5065245393753	16.8398680859744	16.7999898416902	16.8251078537265	16.9571473972075	17.0111071132067	18.272265274744	18.394701326484	18.131455084498	18.1237879894419	18.5011724281861	18.571600824328	18.8901247182203	18.8740748172633	18.7498759727101	19.1559373651082	17.1303996267782	NA	19.1393964669993	18.863539002277
"P0A7K6"	27.181848035447	27.2106219280423	27.1838650030703	27.180283655183	27.3960898150756	27.336667474457	27.3239203415759	27.0645874472243	27.2137766793647	27.3413922490658	27.2163140275154	27.5694106296483	27.3845428132824	27.7150579642134	27.8494597465845	27.8539448402756	27.5353358390765	27.7378410641401	27.7388655247915	27.68798478518	27.5084610078787	27.8421513423904	27.9270022085609	26.1655678022881	26.2073969590558	26.3576554925151	26.2156884393877	26.2764467646058	26.1884886389748	26.1676593201237	26.1684132082664	26.0271048437108	26.147192811489	26.7826179526078	26.8383509587468	26.7633444941044	26.692348385313	26.8444698780774	26.8461689684092	26.7861128550942	26.798254044783	26.7837796987778	26.7445416250192	26.2731736737159	26.229807137394	26.6829385572577	26.747540992089
"P07018"	18.7341969077916	18.3495058548176	18.188366691273	20.6880880651279	17.4313262022191	19.5615098433118	19.4516276781841	17.9828487811488	19.476504943643	18.7813020762966	18.6229919595974	NA	NA	17.4381908210089	NA	NA	NA	NA	NA	16.9174303567641	NA	NA	NA	17.8772481807466	19.8845253049901	18.5880997197354	19.8483906548702	19.8209065972928	17.9781853490983	19.664113906143	19.2783995452777	19.228085885841	17.7705864708851	19.2983602038767	NA	NA	16.0237175405463	17.171030158955	NA	NA	NA	NA	NA	18.4981090372703	18.960214097472	NA	NA
"P0AGF2"	22.0139100991377	21.5459721762779	21.3666530500835	21.4908547930154	21.6427727050782	21.550511952626	21.5586290408381	21.3854601077288	21.6286840424324	21.474024743861	21.4025270536267	21.8380743949502	21.4665863377192	21.5977116013704	21.1560163967274	21.111550886691	20.90868726837	21.2958160084646	21.4095048853187	21.5736508853413	21.4418570737735	21.3849386450208	21.3520940885999	21.637833875872	21.4274069711533	21.7138303409511	21.3409432114023	21.3389050033687	21.5702494853466	21.5165214520463	21.4114509903263	21.2675319576535	21.51390779052	21.427990012566	21.5522206619575	21.512968026048	21.3479327378663	21.5148902739863	21.6211316406268	21.359373166068	21.4325235501458	21.5276497651062	21.3958970311763	21.3874651924186	21.4522774425087	21.4298909314719	21.4151599457299
"P16095"	21.9589597469914	22.0764731198372	21.8413647103284	21.5738727388753	22.50521939195	21.8112900169891	21.3039133820668	22.2320818421909	21.6534486532009	21.9126174724121	21.8111135916065	20.9017669735653	21.2474941244881	21.4889982661896	21.387959456945	21.3839847761194	21.4318250479663	21.3706597396773	21.3915089761222	21.3870023231752	21.4781445210539	21.4458928557923	21.3438243973224	21.6969760134495	21.1309990707224	21.3478354421793	21.251510148799	21.3273772084343	21.6678573807983	21.1760477202903	21.2027432161566	21.2391078426121	21.7221154291163	20.8452373489124	20.8437508716242	20.8955604908941	20.9410662384323	20.9203877499002	20.9589703636692	21.0031527781528	20.8475635980834	20.982327961155	21.0552082819178	21.442712712256	21.4063368549562	21.0230111492696	20.9457167278472
"Q46808"	18.2371632696308	18.5789438711245	18.4443921352883	16.462219470007	18.2825816997999	17.6569973807116	NA	18.5115171775802	17.3347446544368	18.0044673767731	18.2822106444055	17.7502555500799	18.5056681392829	18.8040585265585	NA	NA	18.6797996397606	18.6624701971517	18.8744260903422	18.8598289685334	17.0984639383096	18.5834133668278	18.3460981505498	17.8601352181714	17.8510718873368	17.7998001739471	17.8382991130851	17.309405297371	17.8937755247016	17.4478903825382	17.1158260089876	17.2243032093734	17.8871253975004	NA	NA	NA	17.7920721735428	NA	18.0701261868185	NA	NA	17.6935277940772	18.1271580665339	17.662730952504	17.6968996267148	NA	17.7559046693033
"P67080"	23.0190008590619	23.0559959689188	23.1454337283915	22.881783136401	23.1101382167436	23.1045536456057	22.8995081300694	23.0845307361149	23.0751252534553	23.0240686445341	22.9792988858799	23.148074653502	23.1255720713408	23.2724441240849	23.224235487234	23.2400765259768	23.0849604897308	23.3284952453555	23.2310711422273	23.3141389936494	23.0184049752148	23.1124786418584	23.1123418235433	21.9654883891263	22.0337429220618	21.9531655553593	22.0278574136182	21.9355772937204	21.9908303871809	22.0323881508915	22.0111173529902	21.9715000519621	21.9218917721228	22.0350762801619	22.0465618478653	22.1001079183076	22.0724257369864	22.0021227672279	22.0155069330614	21.951914305076	21.9600563908316	21.9794593877009	22.0294119312182	21.9547067977157	22.0207344823948	22.0167450498072	21.9660942053837
"P31459"	18.5729333253392	18.528824169033	18.5540904110904	18.5294153022996	19.0618378875774	18.2921598382514	18.3951240685073	18.9165180472431	18.494027396837	18.6780498911654	18.9337799678076	17.2901808817547	16.3920020671331	17.6991047269679	17.4385725862875	17.6684626040417	17.5435831807121	17.8047864593652	17.5520461284341	17.5117758132836	NA	17.0877321611752	17.5100919196227	17.4383857776031	17.7110686838153	16.8873634306381	17.5239753730199	18.1033697773925	17.9107539729574	17.6947795548695	17.5691139009264	17.5948639973025	17.3548605931002	17.0816394664121	17.4303790429124	17.3723124515944	17.4646175387071	17.4676214695644	17.3842019553156	16.8268215486837	16.7372473430277	16.916007718474	17.3888413509855	16.9500432264073	17.6416002158344	16.7515963600205	17.5572542706441
"P32662"	23.4228957876287	23.1573123914357	23.0161091170555	22.9333834197249	23.1818025501509	23.2768229960716	23.0802277711539	22.8510326056977	23.1690145055672	22.9847894073962	22.9976353655359	23.0771840769621	22.6976102914735	23.0829939280792	22.9637999193425	22.8728890144234	22.5882159515976	23.0045249831327	22.9336733679545	23.0746762290349	22.806845370333	22.8551646592565	23.0174061906123	21.9902625755657	21.962363694253	22.2722162866616	22.0198017737412	21.9635600598231	22.0310186404298	22.011605365056	21.993040645844	21.8783143989852	22.0453190686058	22.3067498297419	22.2866468714806	22.5156146677058	22.2893176115163	22.3067526105648	22.3773085132067	22.1862019140758	22.2222524698086	22.3285308548415	22.2079133643353	21.971896432894	22.0322771579209	22.1954983704123	22.2760619131924
"P45530"	21.3689987401626	21.0384260642849	21.0207005762793	20.9716614237149	21.2573579151529	21.1696339009938	21.1867490037274	20.7647339347903	21.0659340999751	20.9950784144609	20.9778011715268	21.1268468662201	20.9092075189129	20.89014401971	20.7935159956478	20.8095483420948	20.7276346624812	20.8242393635113	21.0321291540088	21.1647326467885	20.9961134651861	20.8988626231454	21.0923790672187	19.987583230775	20.3910106802509	20.7929522986786	20.2807526493496	20.2424437840128	20.2159168660212	19.9660801195224	20.0342132645831	19.7165230885348	19.9547245443737	20.0903321368029	20.2925620439671	20.655371745704	20.1937731869225	20.5253908114235	20.2066709984671	20.451543167201	20.2396381498662	20.5400750507823	20.2917080657416	20.2995098900622	19.6979381399379	20.3785234767785	20.0658552340132
"P0A9G4"	21.8259983288536	21.3507946182767	21.4075146605593	21.3149604456224	21.4599848589081	21.4723894002303	21.3138484693911	20.9551574951952	21.8004686418014	21.5944120868222	21.4089454120538	21.3676664296129	20.58519729526	21.2009009990583	20.7248152490814	20.8287702643109	20.5051660757549	21.1881143113091	20.9301251524545	21.2566267997424	21.0603436682159	20.8480910735376	20.7566051846519	21.0998254925328	21.1404790675595	21.4428341819067	21.337669807536	21.2097674740125	21.0814067179821	21.2229540564768	21.0300420283821	21.2761584907234	20.9738837106	21.3747667529877	21.3162649565701	21.5369111822799	21.2178169211024	21.3365425169042	21.3532092975008	21.3271194986444	21.3102355513708	21.4126608062305	21.2834173561377	21.2050784912992	21.2596984453819	21.2453890624244	21.2214325371661
"P0ADX7"	22.673152045276	22.4806265288369	22.2542783930943	23.1906180429211	22.2622502958665	22.7128065667147	22.8863734755561	21.8973048402963	23.1795780862605	22.7269116216172	22.5771641773899	22.1438951041128	21.8882163081369	21.48780667551	21.6623867454842	21.3448105998572	21.2349343460376	21.7487579298937	21.8575148349787	21.9864135741254	21.7038089691618	21.1665909563313	21.6440587023303	21.1624909059765	21.2829424822774	21.4804293086783	21.4725728492363	21.7121894338264	21.1187852257533	21.5435907321322	22.0037395555038	22.1671057077605	21.0605085962796	20.7067539949073	20.8291497792471	20.5721247180654	20.5931357688513	20.9107891003821	20.8453905069429	20.948599649852	20.85167890057	20.6598025718289	20.4773294125738	21.3639080188786	21.5399614989431	20.4659688863411	20.7540866306072
"P0AC78"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	19.667788963344	19.9495617197619	19.9360483883879	20.0570213033101	20.4860886611315	19.6272292773487	20.3558242310667	20.2271035317445	20.0691376686311	19.8970019478804	19.7830797650439	19.6412668080794	19.4207045335847	19.7350436122418	19.758249244642	19.9487778593564	19.6151949642093	19.6664147311261	19.3084479143773	19.9109793590701	19.4702656441374	19.7678950872349	19.650692416616	20.2190526849195
"P27129"	18.567269105172	18.6274448247154	18.2429554274862	18.5822375582156	17.9693696568223	19.1016115463371	19.1296326791767	18.7230842790517	19.4597877976404	19.5937376022916	18.8663733923952	19.3255931326035	18.9646313587315	19.0473369598042	18.3609670752125	18.8009409653995	18.4609077876363	18.4082924189104	18.8090395646217	18.2316477673896	19.3348537457134	18.4951172242041	18.7798636020489	18.691637891754	18.4700312440096	18.5696850493907	18.5563638497585	18.5188375374285	18.5926833166106	18.4267233875217	18.4051539310637	18.3398195637576	18.5139126082477	18.9497839735677	18.8534953635339	19.0622991607326	18.9452923664806	18.8061845723486	18.9106661506536	18.8271565988627	18.9143062910154	18.7525145862063	18.8177924882718	18.6338927695469	18.4854166064508	18.8196552121461	18.7237275960637
"P76423"	23.2620696045946	23.424357510839	23.704562674846	23.6840709825631	23.6690930995319	23.6258024682524	23.8388053701995	23.5627892872691	23.6310424683393	23.7302930831887	23.6036317776824	23.6632623129358	23.6167462532103	23.4490962396614	23.5426583048956	23.458338520679	23.4024307687379	23.4624758121351	23.3295768337093	23.3427778521145	23.42667527887	23.3544070518584	23.4594896537973	22.7550326227428	23.0207107481976	22.7881280584929	23.0198340046433	23.0160631966211	22.8114507413342	23.0111548982411	23.083487442988	22.9802598855552	22.6914189457861	22.6667029431338	22.5875248292247	22.6893641765121	22.6901915517644	22.6170602580087	22.5861530465376	22.6239377370527	22.6092143656368	22.5482085664961	22.5513829900653	22.826103100158	22.9654760588285	22.5483473438286	22.6598482918774
"P77265"	19.8394083383219	19.8903949155794	20.0963548474675	19.9837757653954	20.0359052291389	19.8928095975963	19.9646426387532	19.9714930353895	19.8967714115235	19.8933800468517	19.9317705324928	19.3182448947585	19.7991250705977	19.8632607022875	19.9657561067494	19.7870815405645	19.8158023030437	19.762764827443	19.7994176014673	19.8623800736962	19.5787743833068	19.6885201061303	19.8536217603061	18.4797802640291	18.4469055911982	18.3636984556842	18.5182612661842	18.4736542284058	18.438259871149	18.4558689962097	18.4325989885388	18.3264689879425	18.5041827658053	18.2603728712039	18.1570261385017	18.3690775743854	18.4392505797906	18.2050677493282	18.2157557494054	18.2384747152046	18.2798417869037	18.2011714977216	18.2745601531508	18.1944009837125	18.4077781083448	18.2174939107341	18.2126246215869
"P39353"	20.3550499299349	20.6640461792402	20.8145949822929	20.8185868581439	20.3766701812722	20.5413046231808	20.9884295123709	20.5045067308807	20.857028774769	20.6864988173741	20.8786362061164	20.1065246030137	20.1513163752909	20.1525423302502	20.1641924908772	20.2237024324667	20.2421646292561	20.2356005802244	20.2927979225261	20.3079034109913	20.1036719977643	19.9888593997324	19.9360196236577	20.1201340745836	20.4882285032604	20.1913050549212	20.2833099578715	20.3805752085424	20.0505395335489	20.443997747708	20.5947583212422	20.4613395515231	19.9903283700654	19.637654365084	19.5144829135112	19.5477775660182	19.7114065127367	19.7575983558239	19.6702015321488	19.8585517222938	19.8023128280745	19.641859479718	19.6884740051543	20.240942691696	20.2893907900475	19.6806565515145	19.7011795300798
"P37194"	24.9250889629364	25.0136877982216	25.2399476484861	25.4328229867356	25.3072961584925	25.5237863834369	25.4428658129499	25.2419341404812	25.4414480613599	25.4526664318178	25.4833491080598	24.5529230397228	24.5967623420646	24.6834874795822	24.8643195438789	24.7941340227819	24.8151454003344	24.8475244119577	24.7690224225591	24.6968486999779	24.7553434007183	24.8595787658785	24.9165497545741	23.9359890605035	24.1018301603421	23.8802441659194	24.1317354676845	24.4607523409936	23.685012654618	24.2221699077654	24.363793083651	24.3932411815673	23.7574254141093	23.4824938531309	23.5575286751117	23.8477203319434	23.4538880182335	23.5861072216004	23.5870119947141	23.612005456494	23.7281767054238	23.6103503762142	23.6779243364513	24.3835379272565	24.3581285430365	23.6652374482504	23.7273770687847
"P28305"	20.285399961037	20.3065579400228	20.4446651097008	20.3836473455258	20.4255847270418	20.1925456685454	20.1792530820866	20.3484623437473	20.2305669924076	20.4152218529013	20.3378439961042	19.878592803761	20.0745700755667	20.1831119529369	20.2841915175914	20.2542697415872	20.217148339727	20.1584839557442	20.1369235442269	20.2102670509925	19.9207788011881	19.960307440366	20.0154967243865	19.9996064500218	19.9638528241624	19.9265826657956	19.8718992232096	19.8836307194695	19.9681773979293	19.8829355417942	19.9464237195234	19.9292092775606	19.9321743740313	19.5537886396863	19.6458730027048	19.74570878663	19.6405521033278	19.6399165128419	19.6179713821245	19.575661110893	19.5804867680695	19.5945050315886	19.5214279132602	19.8497227325704	19.8787873558518	19.6009872591142	19.6595848374329
"P0A8J4"	25.6751616264886	25.3078902125676	25.134334971896	25.2566491128785	25.1847674637915	25.2591158243399	25.182283863493	24.8862813651508	25.3332297515532	25.3417943297126	25.0654896010979	24.9406783188032	24.6332396014755	24.5675492707132	24.4405866033781	24.508036287713	24.1355683910371	24.4494678256119	24.4745013701142	24.6404400125659	24.5726116482989	24.4908829409298	24.3316009205911	23.8583935047357	23.5580544322297	23.9275233572662	23.6232478897545	23.5936373141513	23.7413534155181	23.7195337964604	23.7314744140405	23.4598148076293	23.9626196375581	23.4539382412927	23.4215096297496	23.5051369933634	23.5115692944745	23.5509698411027	23.4431504611346	23.2515563779119	23.443808099911	23.5056700774136	23.3529669341048	23.6851731056042	23.7524929443607	23.480769496595	23.5523543628734
"P0ADN6"	22.6782489503879	22.868353479078	22.6753872533509	22.6393826653394	22.7222196825919	22.4857988513803	22.4471851546071	22.6076350877302	22.7609188824868	22.6053578860973	22.7899037274836	23.0197050767144	22.6260699353147	22.8592981840193	22.6148023888722	22.8526144665182	22.4745867748059	22.7368052974307	22.7295983406638	22.6979750341308	22.3623837145913	22.5135921943158	22.4235678513447	23.0129883063985	23.0370086365368	23.0851550530398	22.8543696350354	22.942398525645	23.0489311554788	23.0029022098523	23.0260782860457	23.2477230025253	23.1800259860381	22.8502620116703	22.9348433742153	22.6936962327436	22.6662196677755	22.8685098545903	22.8157542328344	23.0076316313942	22.71775924688	22.7325119435252	22.8062396504089	23.0982101104246	23.0224457058371	23.0846702173577	22.8582170546197
"P76121"	19.4462372454045	19.1476868957201	19.5669440728316	19.3070473473888	19.7215331391801	19.4178360366412	19.4707105023528	19.3634931397703	19.3896124350191	19.4141855897155	19.4068174327494	18.8524685505447	19.0643059584041	18.3841597871556	18.3695675283647	18.4718498258039	18.5082125995471	18.2717867152572	18.3313543527345	18.238059475303	18.8024248558935	18.2782770243693	18.3505291882927	21.75118362143	21.8453981644177	21.5730359878864	21.7722211287584	21.9482324688765	21.8753211497472	21.7650780500305	21.923553817379	21.9723488054718	21.8067273928888	20.834838269276	20.7384617550869	20.9074628403652	20.7901066356607	20.8036092938588	20.75662147166	20.7778653003087	20.9783529581651	20.6324876264854	20.4774974119965	21.7663202301757	21.64177659089	20.5788922899834	20.8890597667481
"P0AAG5"	18.5312329491074	18.6767766384389	18.9863726016002	18.4872473183149	18.5814690905578	18.3107680831135	17.8379727985507	18.4632449645411	18.3021524819328	18.4554797407643	18.4021043932292	17.8656547458235	18.3137156388135	18.9593199626109	18.3306412009756	18.6279256821049	18.4950625571407	18.700121329895	18.7206617680752	18.3911302869571	19.2372893321984	18.5571869470947	18.457625358483	18.2094866833967	18.5948858603486	18.3377351307137	18.605714613981	18.602749601994	18.3760066524337	18.2975611469307	18.4416311815629	18.7461698502222	18.4329455466818	18.1722956488567	18.00091878266	18.111431173961	18.1177090421481	18.1904275500902	17.9196838812847	18.1055607208555	18.0844139507489	17.8602564871877	18.3741522420105	18.1563053192379	18.5056952728752	18.1165927153292	18.0150610869504
